ghsarp-5-9-9,0.0,7.26204,7.26204,0.0,0.222634,9.128,
ghsarp-6-5-0,0.0,22.7505,22.7505,0.0,0.422341,17.316,
ghsarp-6-5-1,0.0,20.1452,20.1452,0.0,0.795415,32.612,
ghsarp-6-5-2,0.0,16.0101,16.0101,0.0,0.732537,30.034,
ghsarp-6-5-3,0.0,16.6038,16.6038,0.0,0.434878,17.83,
ghsarp-6-5-4,0.0,23.8046,23.8046,0.0,1.23244,50.53,
ghsarp-6-5-5,0.0,16.5126,16.5126,0.0,1.52678,62.598,
ghsarp-6-5-6,0.01,18.8999,18.8999,0.0,0.934537,38.316,
ghsarp-6-5-7,0.0,11.3297,11.3297,0.0,1.15107,47.194,
ghsarp-6-5-8,0.0,13.795,13.795,0.0,0.979902,40.176,
ghsarp-6-5-9,0.0,24.2863,24.2863,0.0,0.660537,27.082,
ghsarp-6-6-0,0.0,15.2066,15.2066,0.0,0.321854,13.196,
ghsarp-6-6-1,0.0,9.81796,9.81796,0.0,0.910732,37.34,
ghsarp-6-6-2,0.0,17.0532,17.0532,0.0,0.843756,34.594,
ghsarp-6-6-3,0.0,11.4701,11.4701,0.0,0.663512,27.204,
ghsarp-6-6-4,0.0,6.76204,6.76204,0.0,0.166244,6.816,
ghsarp-6-6-5,0.01,21.6187,21.6187,0.0,0.94878,38.9,
ghsarp-6-6-6,0.01,14.4952,14.4952,0.0,0.573512,23.514,
ghsarp-6-6-7,0.01,21.3279,21.3279,0.0,0.63039,25.846,
ghsarp-6-6-8,0.01,9.11796,9.11796,0.0,1.06571,43.694,
ghsarp-6-6-9,0.0,10.683,10.683,0.0,0.815805,33.448,
ghsarp-6-7-0,0.0,18.5115,18.5115,0.0,0.334927,13.732,
ghsarp-6-7-1,0.0,16.8513,16.8513,0.0,0.934,38.294,
ghsarp-6-7-2,0.0,14.9055,14.9055,0.0,0.976732,40.046,
ghsarp-6-7-3,0.0,7.64936,7.64936,0.0,0.525854,21.56,
ghsarp-6-7-4,0.01,28.6914,28.6914,0.0,0.499561,20.482,
ghsarp-6-7-5,0.0,16.0666,16.0666,0.0,0.443561,18.186,
ghsarp-6-7-6,0.01,14.5829,14.5829,0.0,1.07488,44.07,
ghsarp-6-7-7,0.01,22.1748,22.1748,0.0,0.634146,26.0,
ghsarp-6-7-8,0.0,15.3584,15.3584,0.0,0.448537,18.39,
ghsarp-6-7-9,0.01,13.5244,13.5244,0.0,0.858341,35.192,
ghsarp-6-8-0,0.0,13.4902,13.4902,0.0,0.659854,27.054,
ghsarp-6-8-1,0.0,13.0159,13.0159,0.0,0.652488,26.752,
ghsarp-6-8-2,0.0,15.2068,15.2068,0.0,0.640829,26.274,
ghsarp-6-8-3,0.0,17.4377,17.4377,0.0,0.379561,15.562,
ghsarp-6-8-4,0.0,9.68804,9.68804,0.0,1.05224,43.142,
ghsarp-6-8-5,0.0,21.8231,21.8231,0.0,0.161366,6.616,
ghsarp-6-8-6,0.0,22.398,22.398,0.0,0.831317,34.084,
ghsarp-6-8-7,0.0,18.2663,18.2663,0.0,0.585171,23.992,
ghsarp-6-8-8,0.0,16.6883,16.6883,0.0,0.94439,38.72,
ghsarp-6-8-9,0.01,22.4558,22.4558,0.0,0.749707,30.738,
ghsarp-6-9-0,0.0,15.7426,15.7426,0.0,1.63585,67.07,
ghsarp-6-9-1,0.0,24.7584,24.7584,0.0,0.606049,24.848,
ghsarp-6-9-2,0.0,18.4829,18.4829,0.0,0.953366,39.088,
ghsarp-6-9-3,0.0,16.9564,16.9564,0.0,0.0867805,3.558,
ghsarp-6-9-4,0.0,7.68712,7.68712,0.0,0.478829,19.632,
ghsarp-6-9-5,0.0,18.2453,18.2453,0.0,0.871951,35.75,
ghsarp-6-9-6,0.0,14.6957,14.6957,0.0,0.68639,28.142,
ghsarp-6-9-7,0.01,13.4316,13.4316,0.0,0.632049,25.914,
ghsarp-6-9-8,0.01,18.9896,18.9896,0.0,0.355171,14.562,
ghsarp-6-9-9,0.01,14.8724,14.8724,0.0,1.13907,46.702,
ghsarp-7-5-0,0.0,16.2313,16.2313,0.0,0.931707,38.2,
ghsarp-7-5-1,0.0,12.5845,12.5845,0.0,0.76678,31.438,
ghsarp-7-5-2,0.0,15.9873,15.9873,0.0,0.813073,33.336,
ghsarp-7-5-3,0.01,18.3912,18.3912,0.0,0.77122,31.62,
ghsarp-7-5-4,0.01,11.1067,11.1067,0.0,1.30132,53.354,
ghsarp-7-5-5,0.0,14.6512,14.6512,0.0,0.935024,38.336,
ghsarp-7-5-6,0.01,16.1358,16.1358,0.0,0.937756,38.448,
ghsarp-7-5-7,0.0,25.0372,25.0372,0.0,1.15761,47.462,
ghsarp-7-5-8,0.0,5.34312,5.34312,0.0,1.17059,47.994,
ghsarp-7-5-9,0.0,15.2574,15.2574,0.0,0.868341,35.602,
ghsarp-7-6-0,0.0,20.8023,20.8023,0.0,0.425122,17.43,
ghsarp-7-6-1,0.0,19.6857,19.6857,0.0,0.606732,24.876,
ghsarp-7-6-2,0.01,15.282,15.282,0.0,0.808293,33.14,
ghsarp-7-6-3,0.01,18.474,18.474,0.0,0.844195,34.612,
ghsarp-7-6-4,0.01,24.9285,24.9285,0.0,1.49122,61.14,
ghsarp-7-6-5,0.01,15.6614,15.6614,0.0,0.750439,30.768,
ghsarp-7-6-6,0.01,17.3741,17.3741,0.0,1.05068,43.078,
ghsarp-7-6-7,0.0,15.8334,15.8334,0.0,0.84878,34.8,
ghsarp-7-6-8,0.01,18.5924,18.5924,0.0,0.580878,23.816,
ghsarp-7-6-9,0.0,16.3686,16.3686,0.0,0.853463,34.992,
ghsarp-7-7-0,0.01,12.6698,12.6698,0.0,0.458829,18.812,
ghsarp-7-7-1,0.0,20.9977,20.9977,0.0,0.644439,26.422,
ghsarp-7-7-2,0.01,16.9665,16.9665,0.0,0.627024,25.708,
ghsarp-7-7-3,0.0,17.0054,17.0054,0.0,1.45927,59.83,
ghsarp-7-7-4,0.01,12.9085,12.9085,0.0,0.742439,30.44,
ghsarp-7-7-5,0.0,13.8032,13.8032,0.0,0.524683,21.512,
ghsarp-7-7-6,0.0,12.5901,12.5901,0.0,1.02044,41.838,
ghsarp-7-7-7,0.0,13.7132,13.7132,0.0,0.713659,29.26,
ghsarp-7-7-8,0.01,24.7732,24.7732,0.0,0.476829,19.55,
ghsarp-7-7-9,0.0,27.0626,27.0626,0.0,0.952049,39.034,
ghsarp-7-8-0,0.01,16.9346,16.9346,0.0,0.861854,35.336,
ghsarp-7-8-1,0.01,32.246,32.246,0.0,0.623756,25.574,
ghsarp-7-8-2,0.01,19.6448,19.6448,0.0,1.27883,52.432,
ghsarp-7-8-3,0.0,20.7277,20.7277,0.0,0.44039,18.056,
ghsarp-7-8-4,0.01,16.5582,16.5582,0.0,0.600683,24.628,
ghsarp-7-8-5,0.0,11.4586,11.4586,0.0,0.779415,31.956,
ghsarp-7-8-6,0.0,21.063,21.063,0.0,0.400976,16.44,
ghsarp-7-8-7,0.01,23.5773,23.5773,0.0,0.633756,25.984,
ghsarp-7-8-8,0.0,28.0322,28.0322,0.0,0.355171,14.562,
ghsarp-7-8-9,0.01,21.7617,21.7617,0.0,0.804537,32.986,
ghsarp-8-5-0,0.01,30.8728,30.8728,0.0,0.987707,40.496,
ghsarp-8-5-1,0.01,20.7103,20.7103,0.0,0.780537,32.002,
ghsarp-8-5-2,0.01,27.4332,27.4332,0.0,1.35512,55.56,
ghsarp-8-5-3,0.0,21.8464,21.8464,0.0,1.61585,66.25,
ghsarp-8-5-4,0.0,24.5489,24.5489,0.0,1.83063,75.056,
ghsarp-8-5-5,0.0,14.7213,14.7213,0.0,0.79478,32.586,
ghsarp-8-5-6,0.01,15.8222,15.8222,0.0,1.48585,60.92,
ghsarp-8-5-7,0.0,24.3769,24.3769,0.0,0.655122,26.86,
ghsarp-8-5-8,0.0,17.5937,17.5937,0.0,1.14351,46.884,
ghsarp-8-5-9,0.0,16.3572,16.3572,0.0,1.15195,47.23,
ghsarp-8-6-0,0.0,9.68242,9.68242,0.0,0.410293,16.822,
ghsarp-8-6-1,0.0,17.9823,17.9823,0.0,1.16756,47.87,
ghsarp-8-6-2,0.01,12.8416,12.8416,0.0,1.83912,75.404,
ghsarp-8-6-3,0.01,22.2352,22.2352,0.0,1.26668,51.934,
ghsarp-8-6-4,0.01,22.9969,22.9969,0.0,0.863854,35.418,
ghsarp-8-6-5,0.01,33.0942,33.0942,0.0,1.32117,54.168,
ghsarp-8-6-6,0.0,18.8287,18.8287,0.0,1.41146,57.87,
ghsarp-8-6-7,0.01,24.9628,24.9628,0.0,0.919707,37.708,
ghsarp-8-6-8,0.0,32.2091,32.2091,0.0,0.726537,29.788,
ghsarp-8-6-9,0.01,27.2766,27.2766,0.0,1.13195,46.41,
ghsarp-8-7-0,0.01,21.3153,21.3153,0.0,1.0862,44.534,
ghsarp-8-7-1,0.0,29.7903,29.7903,0.0,0.652829,26.766,
ghsarp-8-7-2,0.0,21.917,21.917,0.0,1.16254,47.664,
ghsarp-8-7-3,0.0,18.8288,18.8288,0.0,0.685707,28.114,
ghsarp-8-7-4,0.01,17.3832,17.3832,0.0,0.872195,35.76,
ghsarp-8-7-5,0.0,17.883,17.883,0.0,1.35493,55.552,
ghsarp-8-7-6,0.01,23.8397,23.8397,0.0,0.864341,35.438,
ghsarp-8-7-7,0.01,28.3305,28.3305,0.0,0.560927,22.998,
ghsarp-8-7-8,0.01,29.6645,29.6645,0.0,0.928829,38.082,
ghsarp-8-7-9,0.01,24.4848,24.4848,0.0,1.11424,45.684,
ghsarp-9-5-0,0.01,21.841,21.841,0.0,0.896146,36.742,
ghsarp-9-5-1,0.01,19.356,19.356,0.0,0.824195,33.792,
ghsarp-9-5-2,0.01,20.1238,20.1238,0.0,1.40541,57.622,
ghsarp-9-5-3,0.01,25.8322,25.8322,0.0,1.67722,68.766,
ghsarp-9-5-4,0.0,27.8548,27.8548,0.0,0.86,35.26,
ghsarp-9-5-5,0.01,22.1233,22.1233,0.0,1.29537,53.11,
ghsarp-9-5-6,0.0,29.2599,29.2599,0.0,1.09688,44.972,
ghsarp-9-5-7,0.01,26.3308,26.3308,0.0,1.07659,44.14,
ghsarp-9-5-8,0.0,27.1913,27.1913,0.0,1.25405,51.416,
ghsarp-9-5-9,0.01,32.1572,32.1572,0.0,1.748,71.668,
ghsarp-9-6-0,0.01,26.9044,26.9044,0.0,1.48868,61.036,
ghsarp-9-6-1,0.01,36.9692,36.9692,0.0,1.51356,62.056,
ghsarp-9-6-2,0.01,22.3434,22.3434,0.0,1.57878,64.73,
ghsarp-9-6-3,0.01,22.4069,22.4069,0.0,1.01176,41.482,
ghsarp-9-6-4,0.01,24.636,24.636,0.0,0.768537,31.51,
ghsarp-9-6-5,0.01,27.5015,27.5015,0.0,1.58722,65.076,
ghsarp-9-6-6,0.01,29.0917,29.0917,0.0,1.25859,51.602,
ghsarp-9-6-7,0.0,31.5079,31.5079,0.0,0.905659,37.132,
ghsarp-9-6-8,0.0,36.7463,36.7463,0.0,1.09351,44.834,
ghsarp-9-6-9,0.01,26.5219,26.5219,0.0,1.06185,43.536,
--- Separator for class: ghsarp,,,,,,,
sarp-10-10-A-1,0.01,14.206,14.206,0.0,0.504878,20.7,
sarp-10-10-A-2,0.01,6.057,6.057,0.0,0.646341,26.5,
sarp-10-10-B-1,0.01,15.34,15.34,0.0,0.782927,32.1,
sarp-10-10-B-2,0.02,19.477,19.477,0.0,1.49024,61.1,
sarp-10-10-C-1,0.01,68.423,68.423,0.0,0.931707,38.2,
sarp-10-10-C-2,0.01,77.575,77.575,0.0,0.926829,38.0,
sarp-10-15-A-1,0.01,-15.524,-15.524,0.0,0.663415,27.2,
sarp-10-15-A-2,0.02,11.781,11.781,0.0,0.868293,35.6,
sarp-10-15-B-1,0.11,3.956,3.956,0.0,1.36098,55.8,
sarp-10-15-B-2,0.01,5.017,5.017,0.0,0.987805,40.5,
sarp-10-15-C-1,0.01,64.554,64.554,0.0,0.85122,34.9,
sarp-10-15-C-2,0.01,75.399,75.399,0.0,2.20976,90.6,
sarp-10-20-A-1,0.01,0.341,0.341,0.0,1.45854,59.8,
sarp-10-20-A-2,0.02,12.247,12.247,0.0,0.702439,28.8,
sarp-10-20-B-1,0.01,13.478,13.478,0.0,0.697561,28.6,
sarp-10-20-B-2,0.01,10.65,10.65,0.0,0.763415,31.3,
sarp-10-20-C-1,0.02,64.592,64.592,0.0,1.32927,54.5,
sarp-10-20-C-2,0.02,76.455,76.455,0.0,1.42439,58.4,
sarp-10-30-A-1,0.01,-6.955,-6.955,0.0,0.882927,36.2,
sarp-10-30-A-2,0.01,13.471,13.471,0.0,0.329268,13.5,
sarp-10-30-B-1,0.02,8.466,8.466,0.0,0.558537,22.9,
sarp-10-30-B-2,0.01,9.228,9.228,0.0,0.780488,32.0,
sarp-10-30-C-1,0.03,80.462,80.462,0.0,2.10976,86.5,
sarp-10-30-C-2,0.02,31.073,31.073,0.0,1.46341,60.0,
sarp-10-5-A-1,0.02,25.218,25.218,0.0,1.2439,51.0,
sarp-10-5-A-2,0.01,20.614,20.614,0.0,1.53415,62.9,
sarp-10-5-B-1,0.01,37.254,37.254,0.0,1.47561,60.5,
sarp-10-5-B-2,0.02,35.725,35.725,0.0,1.44634,59.3,
sarp-10-5-C-1,0.01,82.657,82.657,0.0,2.23171,91.5,
sarp-10-5-C-2,0.02,107.458,107.458,0.0,2.58049,105.8,
sarp-15-10-A-1,0.02,16.692,16.692,0.0,1.34634,55.2,
sarp-15-10-A-2,0.02,31.32,31.32,0.0,0.836585,34.3,
sarp-15-10-B-1,0.03,26.892,26.892,0.0,1.74634,71.6,
sarp-15-10-B-2,0.02,33.541,33.541,0.0,1.83659,75.3,
sarp-15-10-C-1,0.03,104.335,104.335,0.0,2.27805,93.4,
sarp-15-10-C-2,0.03,132.684,132.684,0.0,2.87317,117.8,
sarp-15-15-A-1,0.02,-5.096,-5.096,0.0,1.08049,44.3,
sarp-15-15-A-2,0.03,33.059,33.059,0.0,0.943902,38.7,
sarp-15-15-B-1,0.02,24.285,24.285,0.0,0.84878,34.8,
sarp-15-15-B-2,0.37,4.606,4.606,0.0,1.06098,43.5,
sarp-15-15-C-1,0.02,133.158,133.158,0.0,1.96341,80.5,
sarp-15-15-C-2,0.03,94.361,94.361,0.0,1.90244,78.0,
sarp-15-20-A-1,0.03,18.774,18.774,0.0,0.629268,25.8,
sarp-15-20-A-2,0.03,14.663,14.663,0.0,1.00244,41.1,
sarp-15-20-B-1,0.05,29.421,29.421,0.0,0.665854,27.3,
sarp-15-20-B-2,0.03,27.685,27.685,0.0,0.753659,30.9,
sarp-15-20-C-1,0.03,102.902,102.902,0.0,1.50732,61.8,
sarp-15-20-C-2,0.03,76.4,76.4,0.0,1.62439,66.6,
sarp-15-30-A-1,0.03,28.327,28.327,0.0,0.904878,37.1,
sarp-15-30-A-2,0.03,5.3,5.3,0.0,0.607317,24.9,
sarp-15-30-B-1,0.03,27.665,27.665,0.0,0.812195,33.3,
sarp-15-30-B-2,0.03,33.686,33.686,0.0,0.468293,19.2,
sarp-15-30-C-1,0.03,91.94,91.94,0.0,1.67073,68.5,
sarp-15-30-C-2,0.02,78.216,78.216,0.0,1.57561,64.6,
sarp-20-10-A-1,0.04,28.465,28.465,0.0,2.31463,94.9,
sarp-20-10-A-2,0.05,21.015,21.015,0.0,2.41463,99.0,
sarp-20-10-B-1,0.05,43.164,43.164,0.0,2.16341,88.7,
sarp-20-10-B-2,0.07,35.733,35.733,0.0,2.7,110.7,
sarp-20-10-C-1,0.06,143.758,143.758,0.0,4.07073,166.9,
sarp-20-10-C-2,0.04,134.179,134.179,0.0,3.97561,163.0,
sarp-20-15-A-1,0.05,6.134,6.134,0.0,1.70976,70.1,
sarp-20-15-A-2,0.05,27.145,27.145,0.0,0.807317,33.1,
sarp-20-15-B-1,0.05,42.031,42.031,0.0,1.38537,56.8,
sarp-20-15-B-2,0.09,47.795,47.795,0.0,1.63659,67.1,
sarp-20-15-C-1,0.05,157.071,157.071,0.0,3.7,151.7,
sarp-20-15-C-2,0.04,118.126,118.126,0.0,3.20244,131.3,
sarp-20-20-A-1,0.04,36.309,36.309,0.0,0.807317,33.1,
sarp-20-20-A-2,0.04,29.026,29.026,0.0,0.897561,36.8,
sarp-20-20-B-1,0.05,52.394,52.394,0.0,0.673171,27.6,
sarp-20-20-B-2,0.04,41.237,41.237,0.0,0.553659,22.7,
sarp-20-20-C-1,0.06,132.429,132.429,0.0,2.6439,108.4,
sarp-20-20-C-2,0.04,106.278,106.278,0.0,1.8439,75.6,
sarp-20-30-A-1,0.05,25.007,25.007,0.0,0.870732,35.7,
sarp-20-30-A-2,0.03,18.686,18.686,0.0,0.746341,30.6,
sarp-20-30-B-1,0.05,27.094,27.094,0.0,0.573171,23.5,
sarp-20-30-B-2,0.05,30.053,30.053,0.0,1.31707,54.0,
sarp-20-30-C-1,0.06,147.772,147.772,0.0,1.88537,77.3,
sarp-20-30-C-2,0.08,174.203,174.203,0.0,1.91951,78.7,
sarp-30-10-A-1,0.13,42.891,42.891,0.0,3.64878,149.6,
sarp-30-10-A-2,0.12,43.625,43.625,0.0,3.56098,146.0,
sarp-30-10-B-1,0.14,55.382,55.382,0.0,4.32683,177.4,
sarp-30-10-B-2,0.09,59.086,59.086,0.0,3.69268,151.4,
sarp-30-10-C-1,0.16,232.51,232.51,0.0,5.70244,233.8,
sarp-30-10-C-2,0.16,245.001,245.001,0.0,4.5561,186.8,
sarp-30-15-A-1,0.11,34.232,34.232,0.0,3.25122,133.3,
sarp-30-15-A-2,0.13,30.817,30.817,0.0,3.39268,139.1,
sarp-30-15-B-1,0.09,45.872,45.872,0.0,3.27561,134.3,
sarp-30-15-B-2,0.13,65.005,65.005,0.0,2.77317,113.7,
sarp-30-15-C-1,0.17,219.644,219.644,0.0,5.75854,236.1,
sarp-30-15-C-2,0.15,215.879,215.879,0.0,7.89024,323.5,
sarp-30-20-A-1,0.14,48.247,48.247,0.0,2.11951,86.9,
sarp-30-20-A-2,0.15,38.295,38.295,0.0,1.97561,81.0,
sarp-30-20-B-1,0.11,32.09,32.09,0.0,2.3561,96.6,
sarp-30-20-B-2,5.96,84.258,84.258,0.0,2.39268,98.1,
sarp-30-20-C-1,1.47,260.582,260.582,0.0,5.79268,237.5,
sarp-30-20-C-2,0.23,218.844,218.844,0.0,4.98537,204.4,
sarp-30-30-A-1,0.11,34.838,34.838,0.0,1.10976,45.5,
sarp-30-30-A-2,0.23,43.791,43.791,0.0,0.929268,38.1,
sarp-30-30-B-1,0.18,59.257,59.257,0.0,0.739024,30.3,
sarp-30-30-B-2,0.11,29.125,29.125,0.0,0.453659,18.6,
sarp-30-30-C-1,0.16,206.598,206.598,0.0,2.43171,99.7,
sarp-30-30-C-2,0.12,202.467,202.467,0.0,3.17317,130.1,
sarp-5-10-A-1,0.01,10.574,10.574,0.0,0.358537,14.7,
sarp-5-10-A-2,0.0,4.359,4.359,0.0,0.453659,18.6,
sarp-5-10-B-1,0.0,10.177,10.177,0.0,0.587805,24.1,
sarp-5-10-B-2,0.01,-3.363,-3.363,0.0,0.819512,33.6,
sarp-5-10-C-1,0.01,27.822,27.822,0.0,1.1561,47.4,
sarp-5-10-C-2,0.0,40.173,40.173,0.0,0.87561,35.9,
sarp-5-15-A-1,0.0,-5.116,-5.116,0.0,0.646341,26.5,
sarp-5-15-A-2,0.0,-11.242,-11.242,0.0,0.643902,26.4,
sarp-5-15-B-1,0.0,3.308,3.308,0.0,0.097561,4.0,
sarp-5-15-B-2,0.0,3.165,3.165,0.0,0.0829268,3.4,
sarp-5-15-C-1,0.0,25.727,25.727,0.0,1.39512,57.2,
sarp-5-15-C-2,0.01,13.717,13.717,0.0,0.841463,34.5,
sarp-5-20-A-1,0.01,0.261,0.261,0.0,0.407317,16.7,
sarp-5-20-A-2,0.0,4.136,4.136,0.0,0.209756,8.6,
sarp-5-20-B-1,0.0,-4.629,-4.629,0.0,0.407317,16.7,
sarp-5-20-B-2,0.0,12.219,12.219,0.0,0.582927,23.9,
sarp-5-20-C-1,0.01,31.993,31.993,0.0,0.992683,40.7,
sarp-5-20-C-2,0.0,23.077,23.077,0.0,0.573171,23.5,
sarp-5-30-A-1,0.01,-1.633,-1.633,0.0,0.65122,26.7,
sarp-5-30-A-2,0.01,-3.757,-3.757,0.0,0.719512,29.5,
sarp-5-30-B-1,0.0,-2.871,-2.871,0.0,0.343902,14.1,
sarp-5-30-B-2,0.01,8.396,8.396,0.0,0.55122,22.6,
sarp-5-30-C-1,0.0,22.815,22.815,0.0,1.1878,48.7,
sarp-5-30-C-2,0.01,49.178,49.178,0.0,1.26829,52.0,
sarp-5-5-A-1,0.0,10.052,10.052,0.0,0.87561,35.9,
sarp-5-5-A-2,0.02,0.624,0.624,0.0,1.16829,47.9,
sarp-5-5-B-1,0.01,16.673,16.673,0.0,0.870732,35.7,
sarp-5-5-B-2,0.0,17.361,17.361,0.0,0.604878,24.8,
sarp-5-5-C-1,0.0,37.988,37.988,0.0,1.23415,50.6,
sarp-5-5-C-2,0.0,24.523,24.523,0.0,0.578049,23.7,
sarp-5-6-A-1,0.0,3.35,3.35,0.0,0.709756,29.1,
sarp-5-6-A-2,0.01,6.775,6.775,0.0,0.621951,25.5,
sarp-5-6-B-1,0.0,15.22,15.22,0.0,0.473171,19.4,
sarp-5-6-B-2,0.0,5.503,5.503,0.0,0.873171,35.8,
sarp-5-6-C-1,0.0,35.478,35.478,0.0,1.06341,43.6,
sarp-5-6-C-2,0.0,35.264,35.264,0.0,1.77805,72.9,
sarp-5-7-A-1,0.01,2.912,2.912,0.0,0.358537,14.7,
sarp-5-7-A-2,0.01,11.322,11.322,0.0,0.463415,19.0,
sarp-5-7-B-1,0.0,8.468,8.468,0.0,0.94878,38.9,
sarp-5-7-B-2,0.01,8.879,8.879,0.0,0.812195,33.3,
sarp-5-7-C-1,0.02,25.654,25.654,0.0,1.67317,68.6,
sarp-5-7-C-2,0.0,27.191,27.191,0.0,0.782927,32.1,
sarp-5-8-A-1,0.0,5.836,5.836,0.0,0.7,28.7,
sarp-5-8-A-2,0.0,-6.636,-6.636,0.0,0.921951,37.8,
sarp-5-8-B-1,0.0,13.07,13.07,0.0,0.546341,22.4,
