
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sarp-6-7-B-2,0.5214,2.12442,1.1165,1.07982,4.84214,10.768,43.8736,23.058,22.3004
 sarp-6-7-C-1,1.4901,1.89742,1.2589,1.28549,5.93191,25.1201,31.9867,21.2225,21.6707
 sarp-6-7-C-2,0.4649,2.89806,2.3303,1.14588,6.83914,6.79764,42.3746,34.073,16.7547
 sarp-6-8-A-1,0.873,1.20929,0.708,1.29345,4.08374,21.3775,29.6123,17.3371,31.6731
 sarp-6-8-A-2,1.0215,0.858768,0.5197,0.924341,3.32431,30.7282,25.833,15.6333,27.8055
 sarp-6-8-B-1,0.7146,1.55437,1.0565,0.852968,4.17844,17.1021,37.1998,25.2846,20.4136
 sarp-6-8-B-2,0.5308,2.13603,1.1636,1.0262,4.85662,10.9294,43.9817,23.959,21.1298
 sarp-6-8-C-1,1.3197,2.42264,1.991,0.77848,6.51182,20.2662,37.2038,30.5751,11.9549
 sarp-6-8-C-2,1.0924,2.08713,2.0798,0.826071,6.0854,17.9512,34.2973,34.1769,13.5746
 sarp-6-9-A-1,0.4827,1.72751,0.9933,1.00118,4.20468,11.4801,41.0853,23.6237,23.811
 sarp-6-9-A-2,0.5174,1.80775,1.0033,0.993524,4.32197,11.9714,41.8269,23.2139,22.9878
 sarp-6-9-B-1,0,2.49329,1.4769,0.995917,4.96611,0,50.2061,29.7396,20.0543
 sarp-6-9-B-2,0,3.61341,1.8112,1.19026,6.61487,0,54.6255,27.3807,17.9937
 sarp-6-9-C-1,0,3.34725,2.6764,0.468949,6.4926,0,51.5549,41.2223,7.22282
 sarp-6-9-C-2,0,3.70173,3.1532,0.739212,7.59414,0,48.7445,41.5215,9.73398
 sarp-7-5-A-2,0.836,1.83082,0.9911,1.14254,4.80046,17.415,38.1384,20.6459,23.8007
 sarp-7-5-B-1,0.577,2.38964,1.4885,0.752363,5.2075,11.0802,45.8884,28.5837,14.4477
 sarp-7-5-B-2,0.8138,1.99154,1.2458,1.2162,5.26734,15.4499,37.8092,23.6514,23.0895
 sarp-7-5-C-1,1.8927,2.46048,1.6313,0.825407,6.80989,27.7934,36.131,23.9549,12.1207
 sarp-7-5-C-2,1.0804,3.08248,2.6145,1.62251,8.3999,12.8621,36.6967,31.1254,19.3159
 sarp-7-6-A-2,0.4881,1.91931,1.0032,1.23532,4.64593,10.506,41.3117,21.5931,26.5892
 sarp-7-6-B-1,0.5468,3.23103,1.5461,0.854363,6.1783,8.85033,52.2965,25.0247,13.8285
 sarp-7-6-B-2,0.817,2.3359,1.1203,0.940576,5.21378,15.67,44.8025,21.4873,18.0402
 sarp-7-6-C-1,0.7174,2.55503,2.9759,0.890454,7.13878,10.0493,35.7908,41.6864,12.4735
 sarp-7-6-C-2,0.8395,2.45717,2.5267,0.768637,6.59201,12.7351,37.275,38.3297,11.6601
 sarp-7-7-A-1,0.8112,1.62364,0.9544,0.771529,4.16077,19.4964,39.0226,22.9381,18.543
 sarp-7-7-A-2,0.4772,2.15182,1.24,0.90169,4.77071,10.0027,45.1048,25.992,18.9006
 sarp-7-7-B-1,0.2948,3.12344,1.6386,1.05326,6.1101,4.8248,51.1193,26.8179,17.238
 sarp-7-7-B-2,0.2971,3.08797,1.8461,1.17876,6.40992,4.635,48.1748,28.8007,18.3896
 sarp-7-7-C-1,0.3469,3.11704,2.9745,1.0709,7.50934,4.61958,41.5089,39.6107,14.2609
 sarp-7-7-C-2,1.6398,1.78981,1.8077,1.18422,6.42154,25.5359,27.8721,28.1506,18.4414
 sarp-7-8-A-1,0.4349,2.13798,1.2448,0.944559,4.76223,9.13227,44.8944,26.139,19.8344
 sarp-7-8-A-2,0.9357,1.31997,0.7071,1.31994,4.28271,21.8483,30.8209,16.5106,30.8202
 sarp-7-8-B-1,0.5833,2.69828,1.455,1.25325,5.98983,9.73817,45.0477,24.2912,20.9229
 sarp-7-8-B-2,0.8141,2.06988,1.1399,1.20764,5.23152,15.5614,39.5656,21.7891,23.0839
 sarp-7-8-C-1,1.3262,2.58782,1.926,1.7094,7.54941,17.5669,34.2784,25.5119,22.6428
 sarp-7-8-C-2,0.9347,2.66999,2.135,0.975268,6.71496,13.9197,39.7618,31.7947,14.5238
 sarp-8-5-A-1,0.7251,2.19476,1.3108,0.905083,5.13575,14.1187,42.735,25.5231,17.6232
 sarp-8-5-A-2,1.8854,0.592007,0.2929,1.07819,3.8485,48.9905,15.3828,7.61076,28.0159
 sarp-8-5-B-1,1.3447,1.41982,0.9333,0.783339,4.48116,30.0079,31.6842,20.8272,17.4807
 sarp-8-5-B-2,1.7917,1.67127,0.8409,1.75589,6.05976,29.5672,27.5798,13.8768,28.9762
 sarp-8-5-C-1,1.4998,3.16404,2.2752,1.00553,7.94457,18.8783,39.8265,28.6384,12.6568
 sarp-8-5-C-2,2.647,1.55248,1.318,0.892232,6.40971,41.2967,24.2208,20.5625,13.92
 sarp-8-6-A-1,0.7377,2.7989,1.1421,0.864871,5.54357,13.3073,50.4891,20.6023,15.6013
 sarp-8-6-A-2,0.9492,2.36417,1.028,0.928922,5.27029,18.0104,44.8584,19.5056,17.6256
 sarp-8-6-B-1,0.8916,2.60156,1.2525,1.0532,5.79886,15.3754,44.8633,21.5991,18.1622
 sarp-8-6-B-2,1.0102,2.454,1.2495,0.999122,5.71283,17.683,42.9561,21.8718,17.4891
 sarp-8-6-C-1,1.9885,2.10421,1.22,1.3909,6.70361,29.6631,31.3892,18.1991,20.7486
 sarp-8-6-C-2,2.3823,1.5614,1.6244,1.11338,6.68148,35.6553,23.3691,24.312,16.6637
 sarp-8-7-A-1,0.9711,1.80252,0.858,1.22763,4.85925,19.9846,37.0947,17.657,25.2637
 sarp-8-7-A-2,0.7275,1.89729,1.2658,1.09432,4.98491,14.594,38.0607,25.3926,21.9527
 sarp-8-7-B-1,0.854,2.72788,1.4225,1.189,6.19338,13.7889,44.045,22.9681,19.198
 sarp-8-7-B-2,0.545,3.05778,1.5509,0.777366,5.93105,9.18894,51.5555,26.1488,13.1067
 sarp-8-7-C-1,1.8749,2.40477,2.0644,1.70256,8.04662,23.3005,29.8854,25.6555,21.1586
 sarp-8-7-C-2,0.3154,3.04678,3.6273,1.16009,8.14958,3.87014,37.3858,44.5091,14.235
 sarp-9-5-A-1,1.0046,2.40098,1.2424,1.30879,5.95677,16.8649,40.3067,20.857,21.9715
 sarp-9-5-A-2,1.6625,1.3571,0.7282,1.18651,4.93431,33.6926,27.5034,14.7579,24.0461
 sarp-9-5-B-1,1.4346,2.60987,1.3151,1.61619,6.97576,20.5655,37.4134,18.8524,23.1687
 sarp-9-5-B-2,1.8658,1.51638,0.886,1.48385,5.75203,32.4372,26.3624,15.4033,25.797
 sarp-9-5-C-1,2.8401,2.23868,2.331,1.25407,8.66385,32.781,25.8393,26.9049,14.4748
 sarp-9-5-C-2,3.3453,1.64811,1.4983,0.723261,7.21497,46.3661,22.8429,20.7666,10.0245
 sarp-9-6-A-1,1.4132,1.73564,1.1117,1.46707,5.72761,24.6735,30.303,19.4095,25.614
 sarp-9-6-A-2,1.4251,1.23125,0.654,1.58662,4.89698,29.1016,25.1431,13.3552,32.4001
 sarp-9-6-B-1,1.1313,3.42246,1.4982,1.19606,7.24801,15.6084,47.2192,20.6705,16.5018
 sarp-9-6-B-2,1.5479,2.26478,0.9584,1.50076,6.27183,24.6802,36.1103,15.281,23.9285
 sarp-9-6-C-1,1.1735,3.43374,3.8721,1.1553,9.63464,12.18,35.6395,40.1894,11.9911
 sarp-9-6-C-2,1.9453,2.7815,2.2854,1.23076,8.24296,23.5995,33.744,27.7255,14.931
