
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sfsarp-7-6-1,0.6147,1.05927,0.9702,0.949837,3.594,17.1035,29.4732,26.995,26.4284
 sfsarp-7-6-2,0.201,1.75162,1.5787,0.537195,4.06851,4.94038,43.053,38.8029,13.2037
 sfsarp-7-6-3,0.5665,1.60673,0.7426,0.61528,3.53111,16.0431,45.5021,21.0302,17.4246
 sfsarp-7-6-4,0.3707,1.98513,0.9751,1.03802,4.36895,8.48487,45.4373,22.3188,23.759
 sfsarp-7-6-5,0.1829,1.31602,1.117,0.37831,2.99423,6.10842,43.9519,37.3051,12.6346
 sfsarp-7-7-1,0.1752,1.60968,1.4516,0.720241,3.95672,4.42791,40.6822,36.6869,18.203
 sfsarp-7-7-2,0.3319,1.76928,1.137,0.689337,3.92751,8.45064,45.0483,28.9496,17.5515
 sfsarp-7-7-3,0.412,1.23174,0.9747,0.316963,2.93541,14.0355,41.9616,33.2049,10.7979
 sfsarp-7-7-4,0.469,1.25016,0.9777,0.463061,3.15992,14.8421,39.5631,30.9406,14.6542
 sfsarp-7-7-5,0.1995,1.43965,1.1537,0.276946,3.0698,6.4988,46.8973,37.5823,9.02165
 sfsarp-7-8-1,1.0304,0.884073,0.7409,0.769063,3.42444,30.0896,25.8166,21.6357,22.4581
 sfsarp-7-8-2,0.2173,1.70966,1.4039,0.44441,3.77527,5.75588,45.2858,37.1867,11.7716
 sfsarp-7-8-3,0.6042,1.74838,1.6701,0.937078,4.95976,12.182,35.2514,33.673,18.8936
 sfsarp-7-8-4,0,1.5186,1.3315,0.379268,3.22937,0,47.0248,41.2309,11.7443
 sfsarp-7-8-5,0.1715,1.49861,1.253,0.885617,3.80873,4.50282,39.3467,32.8981,23.2523
 sfsarp-8-5-1,1.0258,0.999695,0.7369,0.731571,3.49397,29.3592,28.612,21.0906,20.9381
 sfsarp-8-5-2,1.5041,0.929693,0.89,0.534793,3.85859,38.9806,24.0941,23.0654,13.8598
 sfsarp-8-5-3,0.6519,1.64323,1.3878,0.743868,4.4268,14.7262,37.1201,31.35,16.8037
 sfsarp-8-5-4,1.0932,0.904437,0.8401,0.331834,3.16957,34.4905,28.535,26.5052,10.4694
 sfsarp-8-5-5,0.5664,1.14409,0.9326,0.502929,3.14601,18.0037,36.3662,29.6439,15.9862
 sfsarp-8-6-1,0.524,1.08089,0.9819,1.1218,3.70858,14.1294,29.1455,26.4764,30.2486
 sfsarp-8-6-2,0.3797,1.37129,1.0762,0.49441,3.3216,11.4312,41.284,32.4,14.8847
 sfsarp-8-6-3,0.3764,1.65638,1.1215,0.440651,3.59493,10.4703,46.0754,31.1967,12.2576
 sfsarp-8-6-4,0.519,1.37801,1.0998,0.515741,3.51255,14.7756,39.2311,31.3106,14.6828
 sfsarp-8-6-5,0.8305,1.89625,1.5276,0.683841,4.93819,16.8179,38.3996,30.9344,13.848
 sfsarp-8-7-1,0.975,1.34825,0.8804,0.737656,3.94131,24.738,34.2083,22.3378,18.716
 sfsarp-8-7-2,0.6218,1.31787,1.0049,0.451056,3.39563,18.3118,38.8109,29.5939,13.2834
 sfsarp-8-7-3,1.7529,1.12089,0.9693,0.843829,4.68692,37.3998,23.9153,20.681,18.0039
 sfsarp-8-7-4,0.6335,1.8611,1.692,0.856568,5.04317,12.5616,36.9034,33.5504,16.9847
 sfsarp-8-7-5,0.4553,1.53207,1.0783,0.346659,3.41232,13.3428,44.898,31.6002,10.159
 sfsarp-9-5-1,1.1025,1.30356,0.9554,0.707044,4.0685,27.0984,32.0403,23.4828,17.3785
 sfsarp-9-5-2,0.9782,0.862978,0.6886,0.44659,2.97637,32.8656,28.9943,23.1356,15.0045
 sfsarp-9-5-3,1.1549,1.13058,1.0652,1.24899,4.59967,25.1083,24.5796,23.1582,27.1538
 sfsarp-9-5-4,0.7675,1.05386,0.8914,0.597037,3.30979,23.1888,31.8405,26.9322,18.0385
 sfsarp-9-5-5,1.4124,1.37236,0.7789,0.809744,4.3734,32.2952,31.3797,17.8099,18.5152
 sfsarp-9-6-1,2.0447,1.23867,1.0152,0.762359,5.06092,40.4017,24.4751,20.0596,15.0636
 sfsarp-9-6-2,0.5564,1.37161,1.1472,0.276256,3.35147,16.6017,40.9258,34.2297,8.24283
 sfsarp-9-6-3,1.1409,1.92339,0.889,1.22094,5.17423,22.0496,37.1725,17.1813,23.5966
 sfsarp-9-6-4,0.5791,1.42685,1.2473,0.312627,3.56587,16.2401,40.0139,34.9788,8.76719
 sfsarp-9-6-5,0.7355,1.19661,0.9958,0.372334,3.30024,22.2862,36.2582,30.1735,11.282
