 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sarp-5-5-C-1,1.40854,1.35041,0.769106,1.26545,4.7935,29.3843,28.1716,16.0448,26.3993
 sarp-5-5-C-2,0.856911,1.14837,0.640244,0.889431,3.53496,24.241,32.4862,18.1118,25.161
 sarp-5-6-A-1,0.347154,1.15366,0.484146,1.48252,3.46748,10.0117,33.2708,13.9625,42.755
 sarp-5-6-A-2,0.393496,1.83659,0.503659,1.26301,3.99675,9.8454,45.952,12.6017,31.6009
 sarp-5-6-B-1,0.454472,1.60935,0.591463,0.926016,3.5813,12.6901,44.9376,16.5153,25.857
 sarp-5-6-B-2,0.205285,1.65366,0.726016,1.09634,3.6813,5.57641,44.9205,19.7217,29.7814
 sarp-5-6-C-1,0.75935,1.75854,1.43293,0.941057,4.89187,15.5227,35.9481,29.292,19.2372
 sarp-5-6-C-2,0.644715,1.66585,1.58171,1.24837,5.14065,12.5415,32.4055,30.7686,24.2844
 sarp-5-7-A-1,0.442276,1.2752,0.42561,1.23577,3.37886,13.0895,37.7406,12.5962,36.5736
 sarp-5-7-A-2,0.821138,0.430081,0.16626,1.46545,2.88293,28.4828,14.9182,5.76706,50.8319
 sarp-5-7-B-1,0.686585,1.25285,0.422764,1.21179,3.57398,19.2106,35.0546,11.8289,33.9058
 sarp-5-7-B-2,0.82561,1.16992,0.298374,1.27276,3.56667,23.1479,32.8015,8.36563,35.685
 sarp-5-7-C-1,0.857317,1.23089,1.09837,1.30935,4.49593,19.0687,27.3779,24.4304,29.123
 sarp-5-7-C-2,0.849593,1.88496,1.32073,1.05041,5.10569,16.6401,36.9188,25.8678,20.5732
 sarp-5-8-A-1,0.613415,0.904065,0.320325,1.75081,3.58862,17.0933,25.1926,8.92614,48.7879
 sarp-5-8-A-2,0.14187,2.10976,0.596748,0.554878,3.40325,4.16866,61.9924,17.5346,16.3043
 sarp-5-8-B-1,0.369106,1.51463,0.730488,1.60203,4.21626,8.75434,35.9236,17.3255,37.9965
 sarp-5-8-B-2,0.654878,0.874797,0.452033,1.35813,3.33984,19.6081,26.1928,13.5346,40.6646
 sarp-5-8-C-1,0.349187,1.15854,1.43089,0.767073,3.70569,9.42299,31.2637,38.6134,20.6999
 sarp-5-8-C-2,0.788618,1.49268,1.04756,1.11179,4.44065,17.7591,33.6141,23.5903,25.0366
 sarp-5-9-A-1,0.503659,0.945122,0.300813,0.752846,2.50244,20.1267,37.768,12.0208,30.0845
 sarp-5-9-A-2,0.325203,1.66585,0.452439,1.23618,3.67967,8.83783,45.2718,12.2956,33.5948
 sarp-5-9-B-1,0.405691,1.41707,0.506098,1.10447,3.43333,11.8162,41.274,14.7407,32.1691
 sarp-5-9-B-2,0.997154,0,0,1.30935,2.3065,43.2323,0,0,56.7677
 sarp-5-9-C-1,0.68374,1.34146,1.26951,1.2874,4.58211,14.9219,29.2761,27.7058,28.0962
 sarp-5-9-C-2,0.830081,1.70488,1.18415,2.02398,5.74309,14.4536,29.6857,20.6186,35.2421
 sarp-6-5-A-1,0.713821,0.696748,0.254472,1.89024,3.55528,20.0777,19.5975,7.15756,53.1672
 sarp-6-5-A-2,0.657317,1.4439,0.435366,1.47805,4.01463,16.373,35.966,10.8445,36.8165
 sarp-6-5-B-1,0.62561,1.52195,0.818293,1.9,4.86585,12.8571,31.2782,16.817,39.0476
 sarp-6-5-B-2,1.4,0,0,1.8561,3.2561,42.9963,0,0,57.0037
 sarp-6-5-C-1,0.65935,1.49065,2.00894,1.50935,5.66829,11.6322,26.298,35.4418,26.6279
 sarp-6-5-C-2,1.0622,1.53659,0.915854,2.05366,5.56829,19.0758,27.5953,16.4477,36.8813
 sarp-6-6-A-1,0.352033,1.92033,0.84065,1.47073,4.58374,7.68003,41.8943,18.3398,32.0858
 sarp-6-6-A-2,0.158943,1.45163,0.899593,0.803659,3.31382,4.79637,43.8052,27.1467,24.2517
 sarp-6-6-B-1,0.598374,1.95894,1.03821,1.21667,4.8122,12.4345,40.7079,21.5746,25.283
 sarp-6-6-B-2,0.75,1.04878,0.630488,1.64878,4.07805,18.3911,25.7177,15.4605,40.4306
 sarp-6-6-C-1,0.791057,2.97642,1.69431,1.66829,7.13008,11.0946,41.7446,23.7628,23.3979
 sarp-6-6-C-2,0.185772,1.76911,2.12398,1.15528,5.23415,3.54924,33.7993,40.5794,22.0721
 sarp-6-7-A-1,0.256911,2.15894,0.762602,1.21911,4.39756,5.84211,49.0941,17.3415,27.7223
 sarp-6-7-A-2,0.765041,0.599187,0.305691,1.43659,3.1065,24.6271,19.2881,9.84036,46.2444
 sarp-6-7-B-1,0.745528,0.979675,0.405691,1.30244,3.43333,21.7144,28.5342,11.8162,37.9351
 sarp-6-7-B-2,0.471545,1.99309,0.660163,1.50691,4.63171,10.1808,43.0314,14.2531,32.5347
 sarp-6-7-C-1,0.947154,1.81463,1.29675,1.25528,5.31382,17.8244,34.1493,24.4033,23.623
 sarp-6-7-C-2,1.14512,1.58049,1.14756,1.33659,5.20976,21.9803,30.3371,22.0272,25.6554
 sarp-6-8-A-1,0.821138,0.765041,0.249593,2.03415,3.86992,21.2185,19.7689,6.44958,52.563
 sarp-6-8-A-2,0.682114,0.855285,0.349593,1.5,3.38699,20.1392,25.252,10.3217,44.2871
 sarp-6-8-B-1,0.65,1.83659,0.613415,1.35854,4.45854,14.5788,41.1926,13.7582,30.4705
 sarp-6-8-B-2,0.188211,2.06911,0.999593,0.935772,4.19268,4.48904,49.3504,23.8414,22.3192
 sarp-6-8-C-1,1.15203,2.17602,1.65285,1.53374,6.51463,17.6838,33.402,25.3713,23.543
 sarp-6-8-C-2,1.46463,1.3878,1.19878,1.68049,5.73171,25.5532,24.2128,20.9149,29.3191
 sarp-6-9-A-1,0.491463,1.55366,0.476829,1.31951,3.84146,12.7937,40.4444,12.4127,34.3492
 sarp-6-9-A-2,0.349593,1.79593,0.665041,1.48537,4.29593,8.13777,41.8055,15.4807,34.5761
 sarp-6-9-B-1,0.273984,1.37358,0.696748,1.5435,3.8878,7.04726,35.3304,17.9214,39.701
 sarp-6-9-B-2,0.466667,1.94715,0.838211,1.58049,4.83252,9.6568,40.2927,17.3452,32.7052
 sarp-6-9-C-1,0.210163,2.39878,1.95813,1.08008,5.64715,3.72157,42.4777,34.6746,19.1261
 sarp-6-9-C-2,0.332114,3.04756,2.31423,1.17764,6.87154,4.83318,44.3504,33.6784,17.138
 sarp-7-5-A-1,0.454878,1.45894,0.682114,1.7122,4.30813,10.5586,33.8649,15.8332,39.7433
 sarp-7-5-A-2,0.452439,1.54675,0.784553,1.82927,4.61301,9.8079,33.5301,17.0074,39.6546
 sarp-7-5-B-1,0.862602,1.14634,0.610976,1.99065,4.61057,18.7092,24.8633,13.2516,43.1758
 sarp-7-5-B-2,0.361789,2.09146,1.10935,1.81951,5.38211,6.72205,38.8595,20.6118,33.8066
 sarp-7-5-C-1,1.35244,2.55163,1.57967,0.907317,6.39106,21.1614,39.9249,24.717,14.1967
 sarp-7-5-C-2,0.600813,2.36423,2.50203,1.60935,7.07642,8.49035,33.4099,35.3573,22.7424
 sarp-7-6-A-1,0.481707,1.81951,0.647967,1.14106,4.09024,11.777,44.4842,15.8418,27.897
 sarp-7-6-A-2,0.413415,1.55203,0.486992,1.95163,4.40407,9.38711,35.2409,11.0578,44.3142
 sarp-7-6-B-1,0.178455,2.25732,1.32195,1.11382,4.87154,3.66322,46.3368,27.1362,22.8638
 sarp-7-6-B-2,0.821138,1.78293,0.52561,1.6687,4.79837,17.1128,37.1569,10.9539,34.7763
 sarp-7-6-C-1,1.45285,1.43171,1.65,1.46626,6.00081,24.2108,23.8586,27.4963,24.4344
 sarp-7-6-C-2,1.24268,1.48862,1.53089,1.74919,6.01138,20.6722,24.7633,25.4666,29.0979
 sarp-7-7-A-1,0.718699,1.25854,0.452439,1.37602,3.80569,18.8849,33.0699,11.8885,36.1568
 sarp-7-7-A-2,0.823984,0.677236,0.298374,1.78089,3.58049,23.0132,18.9146,8.33333,49.7389
 sarp-7-7-B-1,0.518293,1.78577,0.823577,1.54878,4.67642,11.0831,38.1867,17.6113,33.1189
 sarp-7-7-B-2,0.522764,2.14715,1.02642,1.30691,5.00325,10.4485,42.9152,20.5151,26.1212
 sarp-7-7-C-1,1.85325,0.982114,0.876423,1.54187,5.25366,35.2755,18.6939,16.6821,29.3485
 sarp-7-7-C-2,1.68211,1.37073,1.17439,1.57602,5.80325,28.9857,23.6201,20.2368,27.1575
 sarp-7-8-A-1,0.266667,1.98374,0.823984,1.16301,4.2374,6.29317,46.815,19.4455,27.4463
 sarp-7-8-A-2,0.599187,1.45813,0.454878,1.49756,4.00976,14.9432,36.3646,11.3443,37.3479
 sarp-7-8-B-1,0.55,1.79797,0.899187,1.80732,5.05447,10.8815,35.5718,17.7899,35.7568
 sarp-7-8-B-2,0.19065,2.52317,1.17317,0.913821,4.80081,3.97121,52.5572,24.4369,19.0347
 sarp-7-8-C-1,0.871545,2.97439,1.7874,1.95122,7.58455,11.491,39.2164,23.5663,25.7262
 sarp-7-8-C-2,0.762195,1.67846,1.71626,1.50732,5.66423,13.4563,29.6326,30.3,26.6112
 sarp-8-5-A-1,1.11951,0.733333,0.242276,1.94959,4.04472,27.6784,18.1307,5.98995,48.201
 sarp-8-5-A-2,1.29553,0.588618,0.207724,1.7374,3.82927,33.8323,15.3715,5.42463,45.3715
 sarp-8-5-B-1,0.884553,1.32195,0.721138,1.17073,4.09837,21.583,32.2555,17.5957,28.5658
 sarp-8-5-B-2,0.627642,2.71098,1.33171,1.4313,6.10163,10.2865,44.4304,21.8254,23.4577
 sarp-8-5-C-1,0.698374,3.33333,2.40244,1.79756,8.23171,8.48395,40.4938,29.1852,21.837
 sarp-8-5-C-2,2.22642,1.5439,1.06463,1.96667,6.80163,32.7337,22.699,15.6526,28.9147
 sarp-8-6-A-1,0.601626,1.63699,0.604065,1.65163,4.49431,13.3864,36.4237,13.4407,36.7493
 sarp-8-6-A-2,0.652846,1.6561,0.650407,1.39024,4.34959,15.0093,38.0748,14.9533,31.9626
 sarp-8-6-B-1,0.478862,2.42805,0.992683,0.775203,4.6748,10.2435,51.9391,21.2348,16.5826
 sarp-8-6-B-2,0.757317,2.15976,0.828862,1.53211,5.27805,14.3484,40.9196,15.7039,29.028
 sarp-8-6-C-1,2.53496,0,0,1.88862,4.42358,57.3056,0,0,42.6944
 sarp-8-6-C-2,0.93252,2.17276,2.39756,1.96138,7.46423,12.4932,29.109,32.1207,26.2771
 sarp-8-7-A-1,0.261789,2.27724,0.890244,1.49024,4.91951,5.32143,46.2899,18.0962,30.2925
 sarp-8-7-A-2,0.535366,1.54024,0.78252,1.48333,4.34146,12.3315,35.4775,18.0243,34.1667
 sarp-8-7-B-1,0.334959,2.52602,1.26341,1.26585,5.39024,6.21418,46.8627,23.4389,23.4842
 sarp-8-7-B-2,0.83374,1.25122,0.586585,1.59837,4.26992,19.5259,29.3031,13.7376,37.4334
 sarp-8-7-C-1,1.66992,1.67358,1.59675,1.86138,6.80163,24.5518,24.6055,23.476,27.3667
 sarp-8-7-C-2,0.820325,2.03089,2.44634,1.48537,6.78293,12.094,29.9413,36.0662,21.8986
 sarp-9-5-A-1,0.547561,2.44309,0.943902,1.54919,5.48374,9.98517,44.5515,17.2128,28.2506
 sarp-9-5-A-2,1.05122,1.11179,0.581707,1.91301,4.65772,22.5694,23.8698,12.4891,41.0717
 sarp-9-5-B-1,0.847967,2.54512,1.1435,2.13008,6.66667,12.7195,38.1768,17.1524,31.9512
 sarp-9-5-B-2,0.950407,1.74472,1.04106,2.03455,5.77073,16.4694,30.2339,18.0403,35.2564
 sarp-9-5-C-1,1.73333,2.44512,2.67764,1.94959,8.80569,19.6842,27.7675,30.4081,22.1402
 sarp-9-5-C-2,1.17439,1.9061,2.90976,1.20732,7.19756,16.3165,26.4825,40.427,16.774
 sarp-9-6-A-1,1.43455,0.699187,0.330081,2.44756,4.91138,29.2087,14.2361,6.72074,49.8345
 sarp-9-6-A-2,0.599187,1.97154,0.721545,1.92967,5.22195,11.4744,37.7549,13.8175,36.9531
 sarp-9-6-B-1,1.33171,1.63415,0.532927,2.14512,5.6439,23.5955,28.9542,9.44252,38.0078
 sarp-9-6-B-2,1.30488,1.86341,0.442683,2.26707,5.87805,22.1992,31.7012,7.53112,38.5685
 sarp-9-6-C-1,2.34553,2.81829,1.93862,1.83252,8.93496,26.2511,31.5423,21.697,20.5096
 sarp-9-6-C-2,1.38984,2.37642,2.08211,2.04268,7.89106,17.6128,30.1154,26.3857,25.886
