 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sfsarp-7-5-2,0.0838163,1.26064,0.501395,0.172333,2.01819,4.15305,62.4641,24.8439,8.53898
 sfsarp-7-5-3,0.588821,0.585099,0,0.838936,2.01286,29.253,29.0681,0,41.6789
 sfsarp-7-5-4,0.510515,0.668401,0.0849211,0.84378,2.10762,24.2224,31.7136,4.02925,40.0348
 sfsarp-7-5-5,0.41784,0.753961,0.168001,0.677506,2.01731,20.7128,37.3746,8.32797,33.5847
 sfsarp-7-6-1,0.0835089,1.34728,0.504295,0.252715,2.1878,3.81703,61.5816,23.0503,11.5511
 sfsarp-7-6-2,0.589946,0.756002,0,0.843463,2.18941,26.9454,34.53,0,38.5246
 sfsarp-7-6-3,0.585297,0.679242,0,0.931796,2.19633,26.6488,30.9262,0,42.425
 sfsarp-7-6-4,0.334755,1.09975,0.250956,0.509866,2.19533,15.2485,50.0951,11.4314,23.225
 sfsarp-7-6-5,0.417969,1.00423,0.167084,0.58728,2.17656,19.2032,46.1383,7.6765,26.982
 sfsarp-7-7-1,0.251305,1.17549,0.336558,0.589902,2.35325,10.6791,49.9516,14.3018,25.0675
 sfsarp-7-7-2,0.587102,1.0114,0,0.760051,2.35856,24.8924,42.8823,0,32.2253
 sfsarp-7-7-3,0.334933,1.26218,0.251293,0.507339,2.35575,14.2177,53.5788,10.6672,21.5362
 sfsarp-7-7-4,0.0837967,1.59763,0.503232,0.252098,2.43676,3.43886,65.5638,20.6517,10.3456
 sfsarp-7-7-5,0.501595,1.0173,0.084026,0.754924,2.35784,21.2735,43.1453,3.56368,32.0176
 sfsarp-7-8-1,0.50748,1.08913,0.0833967,0.841104,2.52111,20.1292,43.2005,3.30793,33.3624
 sfsarp-7-8-2,0.33727,1.35134,0.250795,0.594321,2.53373,13.3112,53.3341,9.89827,23.4564
 sfsarp-7-8-3,0.595246,0.84478,0,1.09743,2.53746,23.4584,33.2924,0,43.2493
 sfsarp-7-8-4,0.418235,1.2566,0.167291,0.671454,2.51359,16.639,49.9925,6.65548,26.713
 sfsarp-7-8-5,0.50338,1.25866,0.0834431,0.67564,2.52112,19.9665,49.9245,3.30976,26.7992
 sfsarp-8-5-1,0.420469,0.838221,0.251051,0.676028,2.18577,19.2367,38.349,11.4857,30.9286
 sfsarp-8-5-2,0.342146,1.00461,0.335899,0.505317,2.18798,15.6375,45.9152,15.352,23.0952
 sfsarp-8-5-3,0.42334,0.846814,0.252037,0.679825,2.20202,19.2251,38.4563,11.4457,30.8729
 sfsarp-8-5-4,0.673308,0.503029,0,1.01021,2.18655,30.7931,23.0056,0,46.2013
 sfsarp-8-5-5,0.334707,1.00546,0.334233,0.50568,2.18008,15.3529,46.1203,15.3312,23.1955
 sfsarp-8-6-1,0.417537,1.09592,0.251368,0.59405,2.35888,17.7007,46.4594,10.6563,25.1836
 sfsarp-8-6-2,0.250932,1.17276,0.417442,0.503563,2.3447,10.7021,50.0176,17.8036,21.4767
 sfsarp-8-6-3,0.333941,1.25746,0.334816,0.422325,2.34854,14.2191,53.5421,14.2564,17.9825
 sfsarp-8-6-4,0.41934,1.08954,0.251178,0.587877,2.34793,17.86,46.4041,10.6978,25.0381
 sfsarp-8-6-5,0.25608,1.1768,0.422162,0.507349,2.36239,10.8399,49.8139,17.8701,21.4761
 sfsarp-8-7-1,0.672976,0.844043,0,1.01129,2.52831,26.6176,33.3837,0,39.9987
 sfsarp-8-7-2,0.0838187,1.68278,0.586887,0.168406,2.52189,3.32364,66.7269,23.2717,6.67775
 sfsarp-8-7-3,0.347016,1.33945,0.334767,0.506766,2.528,13.7269,52.9845,13.2424,20.0462
 sfsarp-8-7-4,0.678735,0.756629,0,1.10291,2.53828,26.74,29.8088,0,43.4513
 sfsarp-8-7-5,0.669357,0.922081,0,0.924854,2.51629,26.6009,36.6444,0,36.7546
 sfsarp-9-5-1,0.672401,0.585575,0.0834748,1.00889,2.35034,28.6087,24.9145,3.55161,42.9252
 sfsarp-9-5-2,0.585326,0.751432,0.166833,0.839543,2.34313,24.9805,32.0695,7.12006,35.8299
 sfsarp-9-5-3,0.508029,0.836624,0.251807,0.763902,2.36036,21.5234,35.4447,10.6682,32.3638
 sfsarp-9-5-4,0.418311,1.0899,0.333777,0.505044,2.34703,17.8229,46.4374,14.2212,21.5184
 sfsarp-9-5-5,0.757949,0.603846,0,1.00704,2.36884,31.9967,25.4912,0,42.5121
 sfsarp-9-6-1,0.514051,1.0901,0.25191,0.675301,2.53136,20.3073,43.0638,9.95154,26.6774
 sfsarp-9-6-2,0.334521,1.17218,0.418101,0.587672,2.51248,13.3144,46.6544,16.641,23.3902
 sfsarp-9-6-3,0.757346,0.679196,0,1.10167,2.53821,29.8378,26.7588,0,43.4034
 sfsarp-9-6-4,0.336158,1.08841,0.418225,0.670476,2.51327,13.3753,43.3066,16.6407,26.6774
 sfsarp-9-6-5,0.335882,1.1751,0.41733,0.587377,2.51569,13.3515,46.7108,16.5891,23.3486
