 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sarp-6-8-C-2,1.49187,4.35488,1.17154,1.10285,8.12114,18.3702,53.624,14.4259,13.5799
 sarp-6-9-A-1,0.804472,2.66301,0.163821,1.6565,5.2878,15.2137,50.3613,3.09809,31.3269
 sarp-6-9-A-2,0.723577,2.34837,0.291057,2.05488,5.41789,13.3553,43.3448,5.37215,37.9277
 sarp-6-9-B-1,0.452439,3.71382,0.518293,1.62927,6.31382,7.16585,58.8205,8.20886,25.8048
 sarp-6-9-B-2,0.754878,3.59593,0.55,1.6122,6.51301,11.5903,55.2116,8.44464,24.7535
 sarp-6-9-C-1,0.939837,3.72114,1.22846,1.10732,6.99675,13.4325,53.1838,17.5575,15.8262
 sarp-6-9-C-2,0,5.68089,2.64634,1.05,9.37724,0,60.5818,28.2209,11.1973
 sarp-7-5-A-1,0.789837,1.96423,0.347154,2.45732,5.55854,14.2094,35.3371,6.24543,44.208
 sarp-7-5-A-2,0.699187,2.34756,0.537805,2.32764,5.9122,11.8262,39.7071,9.09653,39.3702
 sarp-7-5-B-1,0.718293,2.9313,0.755285,1.20488,5.60976,12.8043,52.2536,13.4638,21.4783
 sarp-7-5-B-2,1.02154,1.93455,0.449593,2.79675,6.20244,16.47,31.1902,7.24866,45.0911
 sarp-7-5-C-1,2.32154,2.28455,0.610569,1.62236,6.83902,33.9456,33.4047,8.92772,23.7221
 sarp-7-5-C-2,2.25569,2.75203,0.847154,2.35976,8.21463,27.4594,33.5016,10.3127,28.7262
 sarp-7-6-A-1,0.775203,1.28537,0.354472,2.36951,4.78455,16.2022,26.8649,7.40867,49.5242
 sarp-7-6-A-2,0.711789,2.18659,0.188618,1.46179,4.54878,15.6479,48.0697,4.14656,32.1358
 sarp-7-6-B-1,0.786992,2.56463,0.713415,1.94959,6.01463,13.0846,42.6399,11.8613,32.4142
 sarp-7-6-B-2,1.34675,2.29553,0,2.49675,6.13902,21.9375,37.3924,0,40.6701
 sarp-7-6-C-1,0.910976,2.70244,2.19187,1.54675,7.35203,12.3908,36.7577,29.8131,21.0384
 sarp-7-6-C-2,1.15,3.03496,1.62358,0.897154,6.70569,17.1496,45.2595,24.2119,13.379
 sarp-7-7-A-1,0.811789,2.13577,0.35935,1.84268,5.14959,15.7641,41.4746,6.97821,35.7831
 sarp-7-7-A-2,0.823984,2.57114,0.298374,2.03496,5.72846,14.384,44.8836,5.20863,35.5237
 sarp-7-7-B-1,1.17073,2.91626,0.171138,2.75081,7.00894,16.7034,41.6077,2.44171,39.2472
 sarp-7-7-B-2,1.11179,2.94634,0.437398,2.29634,6.79187,16.3694,43.3804,6.44003,33.8102
 sarp-7-7-C-1,1.85325,4.25163,0.876423,1.76179,8.74309,21.1968,48.6284,10.0242,20.1506
 sarp-7-7-C-2,1.6626,2.63496,1.1939,1.69797,7.18943,23.1256,36.6505,16.6064,23.6176
 sarp-7-8-A-1,0.410976,3.24715,0.679675,1.60772,5.94553,6.91235,54.6151,11.4317,27.0409
 sarp-7-8-A-2,0.87561,2.32846,0.178455,2.79472,6.17724,14.1748,37.6941,2.88892,45.2422
 sarp-7-8-B-1,0.545122,3.84024,0.904065,1.65122,6.94065,7.85405,55.3297,13.0257,23.7906
 sarp-7-8-B-2,1.08049,3.34919,0.283333,2.1748,6.8878,15.687,48.6249,4.11355,31.5746
 sarp-7-8-C-1,1.39187,4.30691,1.26707,2.31707,9.28293,14.9939,46.396,13.6495,24.9606
 sarp-7-8-C-2,0.764228,3.78049,1.71423,1.29959,7.55854,10.1108,50.0161,22.6794,17.1937
 sarp-8-5-A-1,1.36179,1.11707,0,2.2187,4.69756,28.9893,23.7799,0,47.2309
 sarp-8-5-A-2,1.29553,1.11667,0.207724,1.87683,4.49675,28.8103,24.8328,4.61942,41.7375
 sarp-8-5-B-1,1.10691,2.07398,0.49878,1.4935,5.17317,21.3971,40.0912,9.64168,28.87
 sarp-8-5-B-2,1.95935,2.03171,0,2.92602,6.91707,28.3263,29.3724,0,42.3014
 sarp-8-5-C-1,2.69309,2.22561,0.407724,1.83537,7.16179,37.6036,31.0762,5.69304,25.6272
 sarp-8-5-C-2,2.38984,2.84756,0.90122,1.6939,7.83252,30.5117,36.3556,11.5061,21.6265
 sarp-8-6-A-1,1.20569,1.80285,0,2.66626,5.6748,21.2464,31.7693,0,46.9842
 sarp-8-6-A-2,0.652846,2.24309,0.650407,1.35122,4.89756,13.33,45.8001,13.2802,27.5896
 sarp-8-6-B-1,0.630488,4.1061,0.841057,0.792276,6.36992,9.89789,64.4608,13.2036,12.4378
 sarp-8-6-B-2,1.30488,1.93943,0.281301,1.94024,5.46585,23.8733,35.4827,5.14651,35.4975
 sarp-8-6-C-1,2.53496,0,0,1.88862,4.42358,57.3056,0,0,42.6944
 sarp-8-6-C-2,2.42154,2.64837,0.908537,1.91341,7.89187,30.684,33.5583,11.5123,24.2454
 sarp-8-7-A-1,0.897561,1.7813,0.254472,2.09106,5.02439,17.8641,35.4531,5.06472,41.6181
 sarp-8-7-A-2,0.679675,2.5439,0.638211,1.7252,5.58699,12.1653,45.5326,11.4232,30.8789
 sarp-8-7-B-1,1.40041,2.33089,0.197967,2.22602,6.15528,22.7513,37.8682,3.21622,36.1643
 sarp-8-7-B-2,0.877642,3.94715,0.542683,1.8935,7.26098,12.0871,54.3612,7.47397,26.0777
 sarp-8-7-C-1,3.04431,1.7248,0.222358,3.01911,8.01057,38.0037,21.5315,2.7758,37.689
 sarp-8-7-C-2,0.771951,3.24024,2.49472,1.80285,8.30976,9.2897,38.9932,30.0215,21.6955
 sarp-9-5-A-1,1.26179,1.20976,0.229675,2.99065,5.69187,22.1683,21.2541,4.03514,52.5425
 sarp-9-5-A-2,1.45447,2.19106,0.178455,2.56301,6.38699,22.7724,34.305,2.79404,40.1286
 sarp-9-5-B-1,1.99146,2.57154,0,2.82886,7.39187,26.9413,34.7888,0,38.2699
 sarp-9-5-B-2,1.24106,1.78902,0.750407,2.56748,6.34797,19.5505,28.1826,11.8212,40.4457
 sarp-9-5-C-1,2.31911,2.75325,2.09187,2.1935,9.35772,24.7828,29.4222,22.3545,23.4405
 sarp-9-5-C-2,2.17033,3.4561,1.91382,1.22236,8.7626,24.768,39.4415,21.8408,13.9497
 sarp-9-6-A-1,1.76463,1.73902,0,2.96626,6.46992,27.2744,26.8786,0,45.8469
 sarp-9-6-A-2,1.18618,2.93496,0.134553,2.91667,7.17236,16.5382,40.9204,1.87599,40.6654
 sarp-9-6-B-1,1.72033,2.38211,0.144309,2.5752,6.82195,25.2175,34.9184,2.11536,37.7488
 sarp-9-6-B-2,1.43455,3.06301,0.313008,2.61138,7.42195,19.3285,41.2696,4.21733,35.1846
 sarp-9-6-C-1,4.00081,2.64512,0.283333,2.7122,9.64146,41.4959,27.4349,2.9387,28.1305
 sarp-9-6-C-2,1.72642,2.81179,1.74553,1.62764,7.91138,21.822,35.5411,22.0635,20.5734
