 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sfsarp-6-5-5,0.251298,0.505639,0.250588,0.505039,1.51256,16.614,33.4293,16.5671,33.3896
 sfsarp-6-6-1,0.169372,0.676359,0.339058,0.508368,1.69316,10.0033,39.9466,20.0252,30.0249
 sfsarp-6-6-2,0.0834919,0.591499,0.419096,0.256178,1.35027,6.18337,43.8062,31.038,18.9724
 sfsarp-6-6-3,0.169462,0.584392,0.334819,0.422133,1.5108,11.2167,38.6808,22.1616,27.9409
 sfsarp-6-6-4,0.16724,0.682798,0.338016,0.518005,1.70606,9.8027,40.022,19.8127,30.3627
 sfsarp-6-6-5,0.16752,0.675864,0.341175,0.506249,1.69081,9.90771,39.9729,20.1782,29.9412
 sfsarp-6-7-1,0.16723,0.670435,0.335341,0.504044,1.67705,9.97168,39.9771,19.9959,30.0554
 sfsarp-6-7-2,0.167503,0.670418,0.334692,0.504973,1.67759,9.98478,39.9632,19.9508,30.1012
 sfsarp-6-7-3,0.252117,0.508276,0.253517,0.510051,1.52396,16.5435,33.3523,16.6354,33.4688
 sfsarp-6-7-4,0.166796,0.678772,0.344241,0.503461,1.69327,9.85053,40.0865,20.3299,29.7331
 sfsarp-6-7-5,0.16694,0.673667,0.336021,0.504063,1.68069,9.93281,40.0827,19.993,29.9914
 sfsarp-6-8-1,0.169235,0.59295,0.34317,0.424472,1.52983,11.0624,38.7593,22.4319,27.7464
 sfsarp-6-8-2,0.167096,0.672601,0.333933,0.503359,1.67699,9.96405,40.1077,19.9127,30.0156
 sfsarp-6-8-3,0.257688,0.503398,0.252234,0.504861,1.51818,16.9735,33.158,16.6142,33.2543
 sfsarp-6-8-4,0.250234,0.504554,0.254054,0.511571,1.52041,16.4583,33.1853,16.7095,33.6468
 sfsarp-6-8-5,0.167381,0.590028,0.339638,0.424284,1.52133,11.0023,38.7837,22.3251,27.889
 sfsarp-6-9-1,0.0850333,0.678964,0.420157,0.344758,1.52891,5.56169,44.4083,27.4808,22.5492
 sfsarp-6-9-2,0.16674,0.677647,0.341226,0.513734,1.69935,9.81199,39.8769,20.0798,30.2313
 sfsarp-6-9-3,0.255295,0.502285,0.251385,0.514171,1.52314,16.7611,32.977,16.5045,33.7574
 sfsarp-6-9-4,0.256649,0.504454,0.25071,0.512485,1.5243,16.8372,33.0942,16.4476,33.6211
 sfsarp-6-9-5,0.166764,0.682837,0.33836,0.504276,1.69224,9.85466,40.3512,19.9948,29.7993
 sfsarp-7-5-1,0.167235,0.760807,0.418828,0.50822,1.85509,9.01493,41.0119,22.5772,27.396
 sfsarp-7-5-2,0.250683,0.680386,0.334528,0.587582,1.85318,13.5272,36.7145,18.0516,31.7067
 sfsarp-7-5-3,0.251615,0.670854,0.337207,0.587453,1.84713,13.6219,36.3188,18.2557,31.8036
 sfsarp-7-5-4,0.173306,0.926142,0.505871,0.509927,2.11525,8.19317,43.7842,23.9155,24.1072
 sfsarp-7-5-5,0.167257,0.763527,0.418584,0.502812,1.85218,9.03027,41.2232,22.5995,27.1471
 sfsarp-7-6-1,0.337399,0.503449,0.250405,0.592494,1.68375,20.0386,29.9005,14.8719,35.189
 sfsarp-7-6-2,0.167076,0.758578,0.422869,0.504629,1.85315,9.01579,40.9345,22.8189,27.2308
 sfsarp-7-6-3,0.250671,0.680376,0.334626,0.591907,1.85758,13.4945,36.627,18.0141,31.8644
 sfsarp-7-6-4,0.250434,0.675135,0.335277,0.592597,1.85344,13.5118,36.426,18.0894,31.9728
 sfsarp-7-6-5,0.250573,0.669254,0.33448,0.587999,1.84231,13.6011,36.327,18.1555,31.9165
 sfsarp-7-7-1,0.25119,0.673115,0.336672,0.591243,1.85222,13.5616,36.341,18.1767,31.9208
 sfsarp-7-7-2,0.167581,0.756146,0.41952,0.503129,1.84638,9.07622,40.953,22.7213,27.2495
 sfsarp-7-7-3,0.251839,0.671013,0.334387,0.587333,1.84457,13.653,36.3777,18.1282,31.8412
 sfsarp-7-7-4,0.0836407,1.00701,0.503388,0.336331,1.93037,4.33288,52.1667,26.0773,17.4231
 sfsarp-7-7-5,0.250876,0.669389,0.334746,0.588736,1.84375,13.6068,36.3059,18.1557,31.9315
 sfsarp-7-8-1,0.256127,0.670111,0.33475,0.590882,1.85187,13.8307,36.1856,18.0763,31.9073
 sfsarp-7-8-2,0.251598,0.588653,0.336467,0.505349,1.68207,14.9576,34.9958,20.0032,30.0433
 sfsarp-7-8-3,0.167715,0.843641,0.42753,0.596504,2.03539,8.23997,41.4486,21.0048,29.3066
 sfsarp-7-8-4,0.2514,0.670328,0.334126,0.587207,1.84306,13.6404,36.3704,18.1289,31.8604
 sfsarp-7-8-5,0.251493,0.677467,0.335331,0.588919,1.85321,13.5707,36.5564,18.0946,31.7783
 sfsarp-8-5-1,0.167598,0.929328,0.503922,0.589848,2.1907,7.65046,42.4216,23.0028,26.9251
 sfsarp-8-5-2,0.168872,0.838228,0.509173,0.505127,2.0214,8.35419,41.4677,25.1891,24.989
 sfsarp-8-5-3,0.25132,0.761834,0.424057,0.592109,2.02932,12.3844,37.5414,20.8965,29.1777
 sfsarp-8-5-4,0.250705,0.848228,0.422603,0.679047,2.20058,11.3927,38.5456,19.2041,30.8576
 sfsarp-8-5-5,0.250837,0.838897,0.418103,0.673013,2.18085,11.5018,38.4665,19.1716,30.8601
 sfsarp-8-6-1,0.334411,0.678108,0.334494,0.673062,2.02008,16.5544,33.5685,16.5585,33.3186
 sfsarp-8-6-2,0.250537,0.754734,0.417837,0.587753,2.01086,12.4592,37.5329,20.779,29.2289
 sfsarp-8-6-3,0.250622,0.757271,0.418135,0.589236,2.01526,12.4362,37.5768,20.7484,29.2386
 sfsarp-8-6-4,0.336309,0.67053,0.334209,0.672035,2.01308,16.7062,33.3086,16.6018,33.3834
 sfsarp-8-6-5,0.33985,0.674133,0.338392,0.675976,2.02835,16.755,33.2355,16.6831,33.3264
 sfsarp-8-7-1,0.338707,0.677189,0.33427,0.679833,2.03,16.6851,33.3591,16.4665,33.4893
 sfsarp-8-7-2,0.333992,0.672235,0.336714,0.672908,2.01585,16.5683,33.3475,16.7033,33.3809
 sfsarp-8-7-3,0.171874,0.846389,0.50991,0.50529,2.03346,8.45228,41.623,25.0759,24.8488
 sfsarp-8-7-4,0.251983,0.846094,0.426752,0.675535,2.20036,11.4519,38.4525,19.3946,30.7011
 sfsarp-8-7-5,0.335055,0.672606,0.334302,0.670211,2.01217,16.6514,33.4268,16.614,33.3078
 sfsarp-9-5-1,0.250722,0.926198,0.505154,0.673359,2.35543,10.6444,39.3218,21.4463,28.5875
 sfsarp-9-5-2,0.335116,0.837053,0.417042,0.755968,2.34518,14.2896,35.6925,17.783,32.235
 sfsarp-9-5-3,0.250363,0.935876,0.509473,0.672442,2.36816,10.5721,39.5192,21.5135,28.3952
 sfsarp-9-5-4,0.334007,0.837492,0.418081,0.757237,2.34682,14.2323,35.6863,17.8148,32.2665
 sfsarp-9-5-5,0.255202,0.929108,0.502746,0.678691,2.36575,10.7874,39.2733,21.2511,28.6882
 sfsarp-9-6-1,0.2506,0.927233,0.515361,0.674303,2.3675,10.585,39.1651,21.7682,28.4817
 sfsarp-9-6-2,0.334348,0.838302,0.418274,0.754215,2.34514,14.2571,35.7464,17.8358,32.1608
 sfsarp-9-6-3,0.250234,0.931998,0.507112,0.67512,2.36447,10.5831,39.4169,21.4472,28.5528
 sfsarp-9-6-4,0.250754,0.923067,0.503629,0.671159,2.34861,10.6767,39.3027,21.4437,28.5769
 sfsarp-9-6-5,0.335514,0.837848,0.417698,0.755285,2.34635,14.2994,35.7086,17.8021,32.1899
