 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sarp-6-7-B-1,0.853729,0.499309,0.551568,1.31927,3.22388,26.4814,15.4878,17.1088,40.9219
 sarp-6-7-B-2,0.902468,0.401868,0.23643,1.51997,3.06073,29.4853,13.1298,7.72462,49.6603
 sarp-6-7-C-1,1.04292,1.52898,1.77265,0.772749,5.1173,20.3803,29.8787,34.6403,15.1007
 sarp-6-7-C-2,0.340932,0.526236,0.606887,0.768565,2.24262,15.2024,23.4652,27.0615,34.2708
 sarp-6-8-A-1,0.802857,0.33574,0.317111,1.37726,2.83297,28.3398,11.8512,11.1936,48.6155
 sarp-6-8-A-2,0.707692,1.00201,0.347064,2.4358,4.49256,15.7525,22.3038,7.7253,54.2184
 sarp-6-8-B-1,0.992717,0.855775,0.471773,1.89049,4.21076,23.5757,20.3236,11.204,44.8967
 sarp-6-8-B-2,0.824504,1.17959,0.311549,1.78763,4.10327,20.0938,28.7475,7.59268,43.566
 sarp-6-8-C-1,1.2186,0.969577,1.00022,1.42824,4.61664,26.3959,21.0018,21.6655,30.9368
 sarp-6-8-C-2,1.14186,0.999139,1.60018,2.21074,5.95192,19.1847,16.7868,26.8851,37.1434
 sarp-6-9-A-1,0.702165,0.485091,0.199518,1.26596,2.65273,26.4695,18.2864,7.52124,47.7228
 sarp-6-9-A-2,0.806257,0,0,2.06791,2.87417,28.0519,0,0,71.9481
 sarp-6-9-B-1,0.831785,0.602951,0.366868,2.12636,3.92796,21.176,15.3502,9.3399,54.1339
 sarp-6-9-B-2,0.60561,0.682471,0.133493,1.16634,2.58792,23.4015,26.3714,5.15832,45.0688
 sarp-6-9-C-1,1.96413,1.52407,1.40918,2.00647,6.90385,28.4497,22.0757,20.4116,29.063
 sarp-6-9-C-2,0.970627,0.489964,0.926257,0.905549,3.2924,29.4809,14.8817,28.1332,27.5043
 sarp-7-5-A-1,0.60353,1.03515,0.272218,1.65572,3.56662,16.9216,29.0233,7.63238,46.4227
 sarp-7-5-A-2,0.885908,0.590904,0.138284,1.58975,3.20484,27.6428,18.4378,4.31484,49.6045
 sarp-7-5-B-1,1.22129,1.12813,0.432306,1.84667,4.62839,26.387,24.374,9.34031,39.8987
 sarp-7-5-B-2,1.02875,0.520932,0.160143,1.65363,3.36346,30.5861,15.488,4.76126,49.1646
 sarp-7-5-C-1,1.31719,0.765977,0.906509,1.6799,4.66958,28.208,16.4035,19.4131,35.9754
 sarp-7-5-C-2,1.99528,0.670295,0.934382,0.973104,4.57306,43.6311,14.6575,20.4323,21.2791
 sarp-7-6-A-1,0.689058,0,0,1.45987,2.14893,32.0651,0,0,67.9349
 sarp-7-6-A-2,0.847505,0.394129,0.161497,2.09404,3.49717,24.234,11.2699,4.61792,59.8781
 sarp-7-6-B-1,1.24973,0.442131,0.134639,2.46129,4.28778,29.1462,10.3114,3.14005,57.4024
 sarp-7-6-B-2,1.14215,1.04658,0.373346,2.3237,4.88578,23.3771,21.4209,7.64149,47.5604
 sarp-7-6-C-1,2.48628,0.14401,0.394179,1.75753,4.78201,51.9925,3.0115,8.24296,36.753
 sarp-7-6-C-2,1.17575,0.579068,2.29513,1.16495,5.2149,22.546,11.1041,44.0111,22.3388
 sarp-7-7-A-1,0.74046,1.00854,0.231791,1.72377,3.70456,19.9878,27.2242,6.25691,46.5311
 sarp-7-7-A-2,0.988242,0.529573,0.239543,1.51282,3.27018,30.2199,16.194,7.32508,46.261
 sarp-7-7-B-1,0.984695,0.682209,0.22201,1.77616,3.66507,26.867,18.6138,6.05745,48.4618
 sarp-7-7-B-2,0.901533,1.22055,0.585864,1.72821,4.43615,20.3224,27.5136,13.2066,38.9574
 sarp-7-7-C-1,1.46706,1.07055,1.39239,1.36986,5.29986,27.6811,20.1997,26.2721,25.8472
 sarp-7-7-C-2,1.54808,1.59251,1.21865,1.53404,5.89329,26.2686,27.0225,20.6786,26.0303
 sarp-7-8-A-1,1.05154,0.486238,0.119726,2.04653,3.70404,28.3891,13.1272,3.23231,55.2513
 sarp-7-8-A-2,1.14626,0.244077,0.104616,1.65854,3.1535,36.349,7.73988,3.31746,52.5937
 sarp-7-8-B-1,1.54163,0,0,1.93788,3.47951,44.3059,0,0,55.6941
 sarp-7-8-B-2,1.25823,0,0,1.84148,3.09971,40.5919,0,0,59.4081
 sarp-7-8-C-1,2.39494,0.83029,0.367351,2.40619,5.99877,39.9238,13.841,6.12378,40.1114
 sarp-7-8-C-2,2.25283,1.51063,1.28278,1.89545,6.94169,32.4536,21.7617,18.4794,27.3053
 sarp-8-5-A-1,0.864305,0.794375,0.415924,1.95759,4.03219,21.4351,19.7008,10.3151,48.549
 sarp-8-5-A-2,0.952969,1.02573,0.356919,2.57073,4.90635,19.4232,20.9062,7.27463,52.3959
 sarp-8-5-B-1,1.48326,0.830744,0.37795,1.92088,4.61284,32.1551,18.0094,8.19344,41.642
 sarp-8-5-B-2,1.33532,0.200717,0.346941,1.52945,3.41243,39.1312,5.88193,10.167,44.8199
 sarp-8-5-C-1,1.4388,1.45409,2.20607,1.64628,6.74524,21.3306,21.5573,32.7056,24.4065
 sarp-8-5-C-2,2.39061,0.771709,0.590039,1.37396,5.12632,46.6341,15.0539,11.51,26.8021
 sarp-8-6-A-1,1.14874,0.70044,0.144093,3.02112,5.01439,22.9088,13.9686,2.87359,60.249
 sarp-8-6-A-2,1.32159,0.638166,0.449992,2.47382,4.88357,27.0619,13.0676,9.21442,50.656
 sarp-8-6-B-1,1.52965,0.510674,0.314438,1.80727,4.16203,36.7525,12.2698,7.55492,43.4228
 sarp-8-6-B-2,1.31954,0.338459,0.11872,2.18783,3.96455,33.2834,8.53713,2.99455,55.1849
 sarp-8-6-C-1,2.52452,2.08607,2.00192,1.63638,8.24889,30.6044,25.2891,24.2689,19.8376
 sarp-8-6-C-2,1.89723,0.791769,1.34158,1.43123,5.46181,34.7363,14.4964,24.5629,26.2043
 sarp-8-7-A-1,0.641103,0.558162,0.310833,1.96078,3.47087,18.4709,16.0813,8.95546,56.4923
 sarp-8-7-A-2,0.954929,0.366656,0.124131,1.63984,3.08555,30.9484,11.883,4.02298,53.1456
 sarp-8-7-B-1,0.894979,1.33149,0.689697,2.14227,5.05843,17.6928,26.3221,13.6346,42.3504
 sarp-8-7-B-2,1.30692,0.793583,0.157513,2.59646,4.85448,26.922,16.3474,3.24469,53.4859
 sarp-8-7-C-1,1.61633,1.40713,1.58931,1.85099,6.46376,25.006,21.7695,24.588,28.6365
 sarp-8-7-C-2,1.84554,0.55311,1.14529,2.31647,5.86041,31.4917,9.43807,19.5428,39.5274
 sarp-9-5-A-1,1.25449,1.31603,0.365945,2.20454,5.141,24.4017,25.5987,7.11816,42.8815
 sarp-9-5-A-2,1.5182,0,0,3.13619,4.6544,32.6187,0,0,67.3813
 sarp-9-5-B-1,1.33524,0.515445,0.375636,2.17352,4.39984,30.3474,11.7151,8.53749,49.4
 sarp-9-5-B-2,1.61371,1.04914,0.515667,2.58468,5.76319,28.0002,18.2042,8.94759,44.848
 sarp-9-5-C-1,2.3598,1.33631,1.52527,1.97919,7.20057,32.7725,18.5584,21.1826,27.4865
 sarp-9-5-C-2,1.83488,0,0,1.3588,3.19367,57.4535,0,0,42.5465
 sarp-9-6-A-1,1.29819,0.398508,0.215086,2.54538,4.45717,29.126,8.94085,4.82562,57.1076
 sarp-9-6-A-2,1.13538,1.14665,0.278556,2.59983,5.16042,22.0018,22.2202,5.39792,50.3802
 sarp-9-6-B-1,1.06961,1.04973,0.80022,2.18055,5.1001,20.9723,20.5824,15.6903,42.755
 sarp-9-6-B-2,1.23255,0,0,1.18123,2.41378,51.0631,0,0,48.9369
 sarp-9-6-C-1,2.51524,1.20111,2.0333,3.0467,8.79635,28.5941,13.6547,23.1152,34.636
 sarp-9-6-C-2,1.95676,1.71893,1.39172,1.94446,7.01188,27.9064,24.5146,19.848,27.731
