Row,V,avgReqPerVehicle,TWEntropy
sfsarp-16-8-4V1,-0.381537174775783,0.767157670031908,-0.537784927504446
sarp-10-5-C-2,-1.0248262221222,-0.581146750650746,-1.31313772554538
ghsarp-6-3-0,-1.89617158238799,-1.87689198083271,-1.21613314326316
sarp-40-20-B-2V1,1.01536863945708,1.50304919205211,0.82563949979494
sfsarp-16-8-2V1,-0.381537174775783,0.767157670031908,0.178284944547746
ghsarp-10-5-2,-1.0248262221222,-0.581146750650746,-0.34255025280113
sfsarp-20-10-3V1,-0.0686455206144572,1.50304919205211,0.285034547697261
sfsarp-12-6-1,-0.774039727851936,-0.0852230709198061,-0.117147544876088
sfsarp-30-15-1V1,0.539824425985103,1.14646466761845,0.69279554618356
sarp-40-20-A-2V1,1.01536863945708,1.50304919205211,0.854160870591904
sarp-40-20-B-1V3,1.01536863945708,-0.581146750650746,0.836312210524927
sarp-6-3-C-1,-1.89617158238799,-1.87689198083271,-1.75138678467538
sarp-16-8-C-2,-0.381537174775783,0.767157670031908,-0.365401894119584
sfsarp-40-20-2,1.01536863945708,0.986969463998895,0.767425987758377
sarp-50-25-A-2V1,1.41575410128285,1.28260443970565,1.43698173297425
sarp-16-8-B-2V2,-0.381537174775783,-1.15557352543421,-0.0976152197182481
sfsarp-12-6-5,-0.774039727851936,-0.0852230709198061,-0.915640625847215
sarp-40-20-A-1V2,1.01536863945708,-0.0852230709198061,1.26462663639164
sarp-8-4-B-2,-1.35067338046157,-1.15557352543421,-1.8796376496688
sfsarp-6-3-3,-1.89617158238799,-1.87689198083271,-1.93139396141241
sarp-20-10-B-1V1,-0.0686455206144572,1.50304919205211,0.385882649157499
sarp-16-8-C-1V1,-0.381537174775783,-0.0852230709198061,-0.468650646023695
sarp-6-3-C-2,-1.89617158238799,-1.87689198083271,-1.50963438526595
sarp-20-10-B-2V2,-0.0686455206144572,-0.581146750650746,-0.205614332690128
sfsarp-40-20-2V1,1.01536863945708,0.986969463998895,0.767425987758377
sarp-30-15-A-2V1,0.539824425985103,1.14646466761845,0.129017400888894
sarp-20-10-A-2,-0.0686455206144572,1.50304919205211,0.322679086749394
sfsarp-16-8-5V1,-0.381537174775783,0.767157670031908,-0.645207201543841
sarp-50-25-A-1V2,1.41575410128285,0.0300562124781165,1.39904004400493
sarp-20-10-B-1V3,-0.0686455206144572,-0.581146750650746,-0.483170801609761
ghsarp-12-6-0,-0.774039727851936,-0.0852230709198061,-0.54438406564199
sarp-20-10-C-1V3,-0.0686455206144572,-0.980839526850914,-0.00449401596745307
sarp-16-8-A-1V3,-0.381537174775783,-1.15557352543421,-0.325863843456198
sarp-16-8-B-2V3,-0.381537174775783,-1.15557352543421,-0.0976152197182481
sarp-20-10-A-2V3,-0.0686455206144572,-0.581146750650746,-0.351141859357195
sarp-10-5-B-1,-1.0248262221222,-0.581146750650746,-0.566186886179874
ghsarp-10-5-0,-1.0248262221222,-0.581146750650746,-0.251598048884549
sarp-16-8-C-1V3,-0.381537174775783,-1.15557352543421,-0.516164728156399
sfsarp-20-10-1,-0.0686455206144572,0.567305149555899,-0.0751926945420526
sarp-30-15-C-2V1,0.539824425985103,1.14646466761845,0.820313383638022
sarp-12-6-B-2,-0.774039727851936,-0.0852230709198061,-1.12409514013208
sfsarp-8-4-1,-1.35067338046157,-1.15557352543421,-1.89357216936371
sarp-50-25-B-1V2,1.41575410128285,0.0300562124781165,1.33398341116321
sfsarp-30-15-1,0.539824425985103,1.14646466761845,0.69279554618356
sfsarp-12-6-4,-0.774039727851936,-0.0852230709198061,-0.940627495050769
sarp-30-15-B-2V2,0.539824425985103,-0.581146750650746,0.518199574568343
sarp-10-5-B-2,-1.0248262221222,-0.581146750650746,-1.85373477206424
sarp-60-30-B-2V3,1.76644628231792,-0.581146750650746,1.18732605993065
sarp-30-15-A-1V1,0.539824425985103,1.14646466761845,0.761856413759856
sfsarp-40-20-5,1.01536863945708,0.986969463998895,1.02231750899571
sfsarp-50-25-2V1,1.41575410128285,1.28260443970565,0.888611443331109
sfsarp-10-5-2,-1.0248262221222,-0.581146750650746,-1.19556165040592
sarp-16-8-C-2V3,-0.381537174775783,-1.15557352543421,-0.286927167394226
sfsarp-50-25-4V1,1.41575410128285,0.896422025814338,0.871759178808031
sarp-20-10-B-2,-0.0686455206144572,1.50304919205211,0.356430734755512
sfsarp-20-10-4,-0.0686455206144572,0.567305149555899,-0.358338169162106
sarp-30-15-A-2V2,0.539824425985103,-0.264136509820543,-0.221462315015855
sfsarp-12-6-2,-0.774039727851936,-0.0852230709198061,-1.04896548096609
sarp-40-20-A-2V3,1.01536863945708,-0.0852230709198061,0.917728439377761
sarp-16-8-A-1,-0.381537174775783,0.767157670031908,-0.0605743062107598
sarp-6-3-A-2,-1.89617158238799,-1.87689198083271,-2.01338842769809
sarp-50-25-C-2V3,1.41575410128285,-0.750313513891033,1.26926643756347
sarp-40-20-A-1V1,1.01536863945708,1.50304919205211,1.08738895127982
sarp-50-25-A-2V2,1.41575410128285,0.0300562124781165,1.50868847998889
sarp-12-6-A-1,-0.774039727851936,-0.0852230709198061,-0.718055026540947
sfsarp-8-4-4,-1.35067338046157,-1.15557352543421,-1.26856273376959
sarp-40-20-C-1V2,1.01536863945708,-0.581146750650746,1.08310111135783
ghsarp-12-6-4,-0.774039727851936,-0.0852230709198061,-1.02427611646128
sarp-30-15-A-2V3,0.539824425985103,-0.264136509820543,-0.221462315015855
sarp-30-15-C-2,0.539824425985103,1.14646466761845,0.820313383638022
sfsarp-8-4-2,-1.35067338046157,-1.15557352543421,-1.79434614392076
sarp-60-30-A-2V3,1.76644628231792,-0.581146750650746,1.4716806275658
sarp-40-20-C-1V1,1.01536863945708,1.50304919205211,1.67538061810523
sarp-30-15-B-1,0.539824425985103,1.14646466761845,1.07248499238627
sfsarp-40-20-4,1.01536863945708,1.50304919205211,1.14367997438073
sfsarp-16-8-3,-0.381537174775783,0.767157670031908,-0.403143162914499
ghsarp-12-6-1,-0.774039727851936,-0.0852230709198061,-0.496527373659687
sarp-30-15-C-2V3,0.539824425985103,-0.264136509820543,0.0930356299848822
sarp-12-6-C-1,-0.774039727851936,-0.0852230709198061,-0.950964569968112
sarp-30-15-B-1V1,0.539824425985103,1.14646466761845,1.07248499238627
sarp-10-5-A-1,-1.0248262221222,-0.581146750650746,-0.904397634976975
sarp-40-20-B-2,1.01536863945708,1.50304919205211,0.82563949979494
sfsarp-20-10-4V1,-0.0686455206144572,0.567305149555899,-0.358338169162106
sfsarp-16-8-4,-0.381537174775783,0.767157670031908,-0.537784927504446
sarp-30-15-A-1V2,0.539824425985103,-0.264136509820543,0.915088197162973
sfsarp-10-5-3,-1.0248262221222,-0.581146750650746,-1.18255057305831
sfsarp-50-25-5V1,1.41575410128285,0.896422025814338,0.783380903765534
sarp-20-10-B-1,-0.0686455206144572,1.50304919205211,0.385882649157499
sarp-40-20-C-2,1.01536863945708,0.567305149555899,1.19663269547132
sarp-60-30-C-2V3,1.76644628231792,-0.581146750650746,1.50287606583453
sarp-20-10-C-2V1,-0.0686455206144572,-0.0852230709198061,-0.109697740772134
sarp-30-15-B-1V2,0.539824425985103,-0.264136509820543,0.605437520680051
sfsarp-30-15-4,0.539824425985103,1.14646466761845,0.719460050841037
sarp-16-8-A-1V2,-0.381537174775783,-1.15557352543421,-0.325863843456198
sarp-50-25-B-2V3,1.41575410128285,0.0300562124781165,1.48678681425125
sfsarp-10-5-5,-1.0248262221222,-0.581146750650746,-1.18255057305831
sarp-16-8-B-1V3,-0.381537174775783,-1.15557352543421,-0.548844672286965
ghsarp-6-3-1,-1.89617158238799,-1.87689198083271,-1.55897537422564
sfsarp-20-10-5V1,-0.0686455206144572,1.50304919205211,0.0311981628952304
sarp-40-20-C-2V3,1.01536863945708,-0.0852230709198061,1.5094389635969
sarp-40-20-A-1,1.01536863945708,1.50304919205211,1.08738895127982
sarp-40-20-B-2V2,1.01536863945708,-0.0852230709198061,0.901746994307621
sarp-50-25-A-1V1,1.41575410128285,1.28260443970565,1.33452644530404
ghsarp-10-5-4,-1.0248262221222,-0.581146750650746,-0.882005005312889
sfsarp-40-20-3V1,1.01536863945708,0.986969463998895,0.345144827481093
sarp-30-15-A-1,0.539824425985103,1.14646466761845,0.761856413759856
sarp-40-20-B-2V3,1.01536863945708,-0.0852230709198061,0.901746994307621
sarp-16-8-C-2V1,-0.381537174775783,0.767157670031908,-0.365401894119584
sarp-20-10-A-1V3,-0.0686455206144572,-0.581146750650746,0.251953908339683
sarp-20-10-C-2,-0.0686455206144572,-0.0852230709198061,-0.109697740772134
sarp-16-8-B-1V2,-0.381537174775783,-1.15557352543421,-0.548844672286965
sarp-16-8-B-1V1,-0.381537174775783,0.767157670031908,-0.447546129309987
sarp-8-4-C-1,-1.35067338046157,-1.15557352543421,-1.33991874281576
sarp-30-15-C-1V2,0.539824425985103,-0.855897730007052,0.968037142875473
sarp-50-25-A-1V3,1.41575410128285,0.0300562124781165,1.39904004400493
sfsarp-40-20-5V1,1.01536863945708,0.986969463998895,1.02231750899571
sfsarp-16-8-5,-0.381537174775783,0.767157670031908,-0.645207201543841
ghsarp-8-4-4,-1.35067338046157,-1.15557352543421,-1.54873172024279
sfsarp-20-10-1V1,-0.0686455206144572,0.567305149555899,-0.0751926945420526
sarp-20-10-C-1V1,-0.0686455206144572,0.567305149555899,0.368326299154744
sarp-30-15-C-1,0.539824425985103,0.567305149555899,0.240857954484551
sfsarp-6-3-5,-1.89617158238799,-1.87689198083271,-1.92686307924498
sarp-50-25-C-1V2,1.41575410128285,-0.750313513891033,1.29971693291939
sarp-6-3-A-1,-1.89617158238799,-1.87689198083271,-1.63649047124474
sarp-20-10-C-2V2,-0.0686455206144572,-1.31751742156586,-0.325517547388128
sarp-16-8-A-1V1,-0.381537174775783,0.767157670031908,-0.0605743062107598
sarp-20-10-B-1V2,-0.0686455206144572,-0.581146750650746,-0.483170801609761
sfsarp-6-3-2,-1.89617158238799,-1.87689198083271,-1.68120571388854
sfsarp-30-15-2,0.539824425985103,0.567305149555899,-0.0778317501957878
sarp-30-15-B-2V1,0.539824425985103,1.14646466761845,0.90026721532966
sarp-50-25-A-2V3,1.41575410128285,0.0300562124781165,1.50868847998889
sarp-60-30-C-1V3,1.76644628231792,-0.581146750650746,1.21300876564728
sarp-40-20-C-1,1.01536863945708,1.50304919205211,1.67538061810523
sarp-20-10-A-2V2,-0.0686455206144572,-0.581146750650746,-0.351141859357195
sfsarp-20-10-2,-0.0686455206144572,0.567305149555899,-0.406171241604087
sarp-20-10-B-2V1,-0.0686455206144572,1.50304919205211,0.356430734755512
ghsarp-8-4-2,-1.35067338046157,-1.15557352543421,-1.09913848008823
sfsarp-30-15-2V1,0.539824425985103,0.567305149555899,-0.0778317501957878
sarp-8-4-A-2,-1.35067338046157,-1.15557352543421,-1.67579160988742
sarp-30-15-C-1V1,0.539824425985103,0.567305149555899,0.240857954484551
sfsarp-40-20-3,1.01536863945708,0.986969463998895,0.345144827481093
ghsarp-8-4-0,-1.35067338046157,-1.15557352543421,-0.822660817000173
sarp-40-20-A-2,1.01536863945708,1.50304919205211,0.854160870591904
sarp-40-20-B-1V2,1.01536863945708,-0.581146750650746,0.836312210524927
ghsarp-12-6-2,-0.774039727851936,-0.0852230709198061,-0.117147544876088
sfsarp-16-8-2,-0.381537174775783,0.767157670031908,0.178284944547746
sarp-50-25-C-1V3,1.41575410128285,-0.750313513891033,1.29971693291939
sfsarp-40-20-1,1.01536863945708,0.986969463998895,1.3171799831399
sarp-16-8-A-2,-0.381537174775783,0.767157670031908,-0.443238531346009
sarp-6-3-B-1,-1.89617158238799,-1.87689198083271,-1.68120571388854
ghsarp-8-4-1,-1.35067338046157,-1.15557352543421,-1.26856273376959
sarp-12-6-A-2,-0.774039727851936,-0.0852230709198061,-1.37858871279937
sfsarp-20-10-2V1,-0.0686455206144572,0.567305149555899,-0.406171241604087
sfsarp-12-6-3,-0.774039727851936,-0.0852230709198061,-1.23730032552925
sarp-8-4-C-2,-1.35067338046157,-1.15557352543421,-1.04981123309293
sarp-10-5-A-2,-1.0248262221222,-0.581146750650746,-0.741482368410288
sarp-50-25-C-1V1,1.41575410128285,0.896422025814338,1.15463951531713
sarp-20-10-A-1,-0.0686455206144572,1.50304919205211,-0.217868050370996
sarp-50-25-B-1V3,1.41575410128285,0.0300562124781165,1.33398341116321
sarp-40-20-A-2V2,1.01536863945708,-0.0852230709198061,0.917728439377761
sfsarp-20-10-3,-0.0686455206144572,1.50304919205211,0.285034547697261
sarp-40-20-B-1,1.01536863945708,1.50304919205211,1.1428112999933
sarp-16-8-A-2V3,-0.381537174775783,-1.15557352543421,-0.252190457654765
ghsarp-6-3-3,-1.89617158238799,-1.87689198083271,-1.6065274950434
sfsarp-20-10-5,-0.0686455206144572,1.50304919205211,0.0311981628952304
sarp-30-15-B-2,0.539824425985103,1.14646466761845,0.90026721532966
sfsarp-8-4-5,-1.35067338046157,-1.15557352543421,-1.54873172024279
sarp-30-15-C-2V2,0.539824425985103,-0.264136509820543,0.0930356299848822
sarp-16-8-B-2,-0.381537174775783,0.767157670031908,-0.817933291285711
sfsarp-30-15-5V1,0.539824425985103,1.14646466761845,0.601158339217577
sarp-10-5-C-1,-1.0248262221222,-0.581146750650746,-0.741482368410288
sarp-40-20-C-1V3,1.01536863945708,-0.581146750650746,1.08310111135783
ghsarp-6-3-4,-1.89617158238799,-1.87689198083271,-1.68120571388854
sarp-50-25-C-2V2,1.41575410128285,-0.750313513891033,1.26926643756347
sfsarp-30-15-3,0.539824425985103,0.567305149555899,0.371916990233119
sfsarp-40-20-1V1,1.01536863945708,0.986969463998895,1.3171799831399
sarp-50-25-B-2V1,1.41575410128285,1.28260443970565,1.66221440868004
sarp-20-10-A-1V2,-0.0686455206144572,-0.581146750650746,0.251953908339683
sarp-20-10-C-1,-0.0686455206144572,0.567305149555899,0.368326299154744
sfsarp-30-15-4V1,0.539824425985103,1.14646466761845,0.719460050841037
sarp-12-6-B-1,-0.774039727851936,-0.0852230709198061,-0.838283337236715
sarp-40-20-C-2V1,1.01536863945708,0.567305149555899,1.19663269547132
sarp-12-6-C-2,-0.774039727851936,-0.0852230709198061,-1.09179228547239
sfsarp-6-3-1,-1.89617158238799,-1.87689198083271,-1.68120571388854
sfsarp-8-4-3,-1.35067338046157,-1.15557352543421,-1.33991874281576
sfsarp-10-5-4,-1.0248262221222,-0.581146750650746,-1.01517292270965
sarp-50-25-B-2V2,1.41575410128285,0.0300562124781165,1.48678681425125
sarp-60-30-B-1V3,1.76644628231792,-0.581146750650746,1.41613246568983
sarp-60-30-A-1V3,1.76644628231792,-0.581146750650746,1.64098700941624
sarp-20-10-C-1V2,-0.0686455206144572,-0.980839526850914,-0.00449401596745307
sarp-50-25-C-2V1,1.41575410128285,0.567305149555899,1.28840937779416
sfsarp-10-5-1,-1.0248262221222,-0.581146750650746,-1.31313772554538
sfsarp-40-20-4V1,1.01536863945708,1.50304919205211,1.14367997438073
ghsarp-10-5-1,-1.0248262221222,-0.581146750650746,-0.787339057979942
sarp-30-15-B-2V3,0.539824425985103,-0.581146750650746,0.518199574568343
sarp-20-10-A-1V1,-0.0686455206144572,1.50304919205211,-0.217868050370996
sfsarp-6-3-4,-1.89617158238799,-1.87689198083271,-1.68120571388854
sarp-40-20-C-2V2,1.01536863945708,-0.0852230709198061,1.5094389635969
sarp-8-4-A-1,-1.35067338046157,-1.15557352543421,-1.17774510062302
sarp-16-8-C-2V2,-0.381537174775783,-1.15557352543421,-0.286927167394226
