Row,standardMIP,BCP
sarp-20-10-B-1V1,-0.877435482329454,-0.567674508869416
sarp-16-8-C-1V1,-0.877435482329454,-0.567674508869416
sarp-6-3-C-2,-0.877435482329454,-0.567674508869416
sarp-20-10-B-2V2,-0.877435482329454,-0.567674508869416
sfsarp-40-20-2V1,1.19047665333303,-0.567674508869416
sarp-30-15-A-2V1,-0.877435482329454,-0.567674508869416
sarp-20-10-A-2,-0.877435482329454,-0.567674508869416
sfsarp-16-8-5V1,1.1310597134695,-0.567674508869416
sarp-50-25-A-1V2,1.17889141180758,1.76477782231982
sarp-20-10-B-1V3,-0.877435482329454,-0.567674508869416
ghsarp-12-6-0,-0.877435482329454,-0.567674508869416
sarp-20-10-C-1V3,-0.877435482329454,-0.567674508869416
sarp-16-8-A-1V3,-0.877435482329454,-0.567674508869416
sarp-16-8-B-2V3,-0.877435482329454,-0.567674508869416
sarp-20-10-A-2V3,-0.877435482329454,-0.567674508869416
sarp-10-5-B-1,-0.877435482329454,-0.567674508869416
ghsarp-10-5-0,-0.877435482329454,-0.567674508869416
sarp-16-8-C-1V3,-0.877435482329454,-0.567674508869416
sfsarp-20-10-1,1.0013911872496,-0.567674508869416
sarp-30-15-C-2V1,1.16869783785777,-0.567674508869416
sarp-12-6-B-2,-0.877435482329454,-0.567674508869416
sfsarp-8-4-1,-0.877435482329454,-0.567674508869416
sarp-50-25-B-1V2,1.18629764914938,1.76477782231982
sfsarp-30-15-1,1.14652500731468,1.76477782231982
sfsarp-12-6-4,-0.877435482329454,-0.567674508869416
sarp-30-15-B-2V2,1.14362244974242,-0.567674508869416
sarp-10-5-B-2,-0.877435482329454,-0.567674508869416
sarp-60-30-B-2V3,1.16190425389709,1.76477782231982
sarp-30-15-A-1V1,-0.877435482329454,-0.567674508869416
sfsarp-40-20-5,1.13534843572517,1.76477782231982
sfsarp-50-25-2V1,1.13598424473682,1.76477782231982
sfsarp-10-5-2,-0.877435482329454,-0.567674508869416
sarp-16-8-C-2V3,-0.877435482329454,-0.567674508869416
sfsarp-50-25-4V1,1.13891613883595,1.76477782231982
sarp-20-10-B-2,1.18552998580445,-0.567674508869416
sfsarp-20-10-4,1.16048058469841,-0.567674508869416
sarp-30-15-A-2V2,1.1757299022893,-0.567674508869416
sfsarp-12-6-2,-0.877435482329454,-0.567674508869416
sarp-40-20-A-2V3,-0.877435482329454,-0.567674508869416
sarp-16-8-A-1,-0.877435482329454,-0.567674508869416
sarp-6-3-A-2,-0.877435482329454,-0.567674508869416
sarp-50-25-C-2V3,1.17028559037989,-0.567674508869416
sarp-40-20-A-1V1,-0.877435482329454,-0.567674508869416
sarp-50-25-A-2V2,1.20456953355404,1.76477782231982
sarp-12-6-A-1,-0.877435482329454,-0.567674508869416
sfsarp-8-4-4,-0.877435482329454,-0.567674508869416
sarp-40-20-C-1V2,1.16257364211156,1.76477782231982
ghsarp-12-6-4,-0.877435482329454,-0.567674508869416
sarp-30-15-A-2V3,-0.877435482329454,-0.567674508869416
sarp-30-15-C-2,1.1683851193701,1.76477782231982
sfsarp-8-4-2,-0.877435482329454,-0.567674508869416
sarp-60-30-A-2V3,0.911413408979884,1.69445131429786
sarp-40-20-C-1V1,1.17449990282452,1.73481301420312
sarp-30-15-B-1,1.19313761768324,1.76477782231982
sfsarp-40-20-4,1.17558916204394,1.76477782231982
sfsarp-16-8-3,1.0013911872496,-0.567674508869416
ghsarp-12-6-1,-0.877435482329454,-0.567674508869416
sarp-30-15-C-2V3,1.17595387203125,-0.567674508869416
sarp-12-6-C-1,-0.877435482329454,-0.567674508869416
sarp-30-15-B-1V1,-0.877435482329454,-0.567674508869416
sarp-10-5-A-1,-0.877435482329454,-0.567674508869416
sarp-40-20-B-2,1.19003931961603,1.76477782231982
sfsarp-20-10-4V1,1.00502183083921,1.71980169644571
sfsarp-16-8-4,0.997369155637662,-0.567674508869416
sarp-30-15-A-1V2,-0.877435482329454,-0.567674508869416
sfsarp-10-5-3,-0.877435482329454,-0.567674508869416
sfsarp-50-25-5V1,1.15494358211561,1.76477782231982
sarp-20-10-B-1,-0.877435482329454,-0.567674508869416
sarp-40-20-C-2,1.17041734098671,1.76477782231982
sarp-60-30-C-2V3,1.17811533290115,1.70932679518586
sarp-20-10-C-2V1,-0.877435482329454,-0.567674508869416
sarp-30-15-B-1V2,-0.877435482329454,-0.567674508869416
sfsarp-30-15-4,1.16796361955591,1.76477782231982
sarp-16-8-A-1V2,-0.877435482329454,-0.567674508869416
sarp-50-25-B-2V3,1.16648260997604,-0.567674508869416
sfsarp-10-5-5,-0.877435482329454,-0.567674508869416
sarp-16-8-B-1V3,-0.877435482329454,-0.567674508869416
ghsarp-6-3-1,-0.877435482329454,-0.567674508869416
sfsarp-20-10-5V1,1.00832995294685,-0.567674508869416
sarp-40-20-C-2V3,1.19680641086715,1.71332043862007
sarp-40-20-A-1,1.17510620415117,1.76477782231982
sarp-40-20-B-2V2,1.19920362136733,1.76477782231982
sarp-50-25-A-1V1,1.16577372183237,-0.567674508869416
ghsarp-10-5-4,-0.877435482329454,-0.567674508869416
sfsarp-40-20-3V1,1.16215682122406,1.71606223494649
sarp-30-15-A-1,1.19449702524942,1.76477782231982
sarp-40-20-B-2V3,1.18189843056572,-0.567674508869416
sarp-16-8-C-2V1,-0.877435482329454,-0.567674508869416
sarp-20-10-A-1V3,-0.877435482329454,-0.567674508869416
sarp-20-10-C-2,1.1407669732697,-0.567674508869416
sarp-16-8-B-1V2,-0.877435482329454,-0.567674508869416
sarp-16-8-B-1V1,1.129029880415,1.7455868205187
sarp-8-4-C-1,-0.877435482329454,-0.567674508869416
sarp-30-15-C-1V2,1.18135620637359,-0.567674508869416
sarp-50-25-A-1V3,-0.877435482329454,-0.567674508869416
sfsarp-40-20-5V1,1.13916326246588,-0.567674508869416
sfsarp-16-8-5,0.981806900358686,-0.567674508869416
ghsarp-8-4-4,-0.877435482329454,-0.567674508869416
sfsarp-20-10-1V1,0.997369155637662,-0.567674508869416
sarp-20-10-C-1V1,-0.877435482329454,-0.567674508869416
sarp-30-15-C-1,1.15936095952452,1.76477782231982
sfsarp-6-3-5,-0.877435482329454,-0.567674508869416
sarp-50-25-C-1V2,1.16454527670283,1.76477782231982
sarp-6-3-A-1,-0.877435482329454,-0.567674508869416
sarp-20-10-C-2V2,-0.877435482329454,-0.567674508869416
sarp-16-8-A-1V1,-0.877435482329454,-0.567674508869416
sarp-20-10-B-1V2,-0.877435482329454,-0.567674508869416
sfsarp-6-3-2,-0.877435482329454,-0.567674508869416
sfsarp-30-15-2,1.13824835268156,1.76477782231982
sarp-30-15-B-2V1,-0.877435482329454,-0.567674508869416
sarp-50-25-A-2V3,-0.877435482329454,-0.567674508869416
sarp-60-30-C-1V3,1.17609310141152,1.71332043862007
sarp-40-20-C-1,1.17675351317195,1.76477782231982
sarp-20-10-A-2V2,-0.877435482329454,-0.567674508869416
sfsarp-20-10-2,-0.877435482329454,-0.567674508869416
sarp-20-10-B-2V1,-0.877435482329454,-0.567674508869416
ghsarp-8-4-2,-0.877435482329454,-0.567674508869416
sfsarp-30-15-2V1,1.12957567354893,-0.567674508869416
sarp-8-4-A-2,-0.877435482329454,-0.567674508869416
sarp-30-15-C-1V1,1.12802527999143,-0.567674508869416
sfsarp-40-20-3,1.16147909517514,1.76477782231982
ghsarp-8-4-0,-0.877435482329454,-0.567674508869416
sarp-40-20-A-2,1.19063918916527,1.76477782231982
sarp-40-20-B-1V2,1.19154558132111,1.76477782231982
ghsarp-12-6-2,-0.877435482329454,-0.567674508869416
sfsarp-16-8-2,0.987739152459966,-0.567674508869416
sarp-50-25-C-1V3,1.17753462025118,-0.567674508869416
sfsarp-40-20-1,1.19971517667112,1.76477782231982
sarp-16-8-A-2,-0.877435482329454,-0.567674508869416
sarp-6-3-B-1,-0.877435482329454,-0.567674508869416
ghsarp-8-4-1,-0.877435482329454,-0.567674508869416
sarp-12-6-A-2,-0.877435482329454,-0.567674508869416
sfsarp-20-10-2V1,0.966110377073411,-0.567674508869416
sfsarp-12-6-3,-0.877435482329454,-0.567674508869416
sarp-8-4-C-2,-0.877435482329454,-0.567674508869416
sarp-10-5-A-2,-0.877435482329454,-0.567674508869416
sarp-50-25-C-1V1,1.16618593433797,1.72587044407046
sarp-20-10-A-1,-0.877435482329454,-0.567674508869416
sarp-50-25-B-1V3,-0.877435482329454,-0.567674508869416
sarp-40-20-A-2V2,1.18240901703747,1.76477782231982
sfsarp-20-10-3,0.987739152459966,-0.567674508869416
sarp-40-20-B-1,1.20098044423236,1.76477782231982
sarp-16-8-A-2V3,-0.877435482329454,-0.567674508869416
ghsarp-6-3-3,-0.877435482329454,-0.567674508869416
sfsarp-20-10-5,1.15405100236691,-0.567674508869416
sarp-30-15-B-2,1.20072855640256,1.76477782231982
sfsarp-8-4-5,-0.877435482329454,-0.567674508869416
sarp-30-15-C-2V2,1.17435392545168,1.72118605630548
sarp-16-8-B-2,-0.877435482329454,-0.567674508869416
sfsarp-30-15-5V1,0.911413408979884,-0.567674508869416
sarp-10-5-C-1,-0.877435482329454,-0.567674508869416
sarp-40-20-C-1V3,1.17620407242869,-0.567674508869416
ghsarp-6-3-4,-0.877435482329454,-0.567674508869416
sarp-50-25-C-2V2,1.15994775682212,1.76477782231982
sfsarp-30-15-3,1.13824835268156,1.76477782231982
sfsarp-40-20-1V1,1.19337083533484,1.71154365194819
sarp-50-25-B-2V1,1.15297016154685,1.7498448871259
sarp-20-10-A-1V2,-0.877435482329454,-0.567674508869416
sarp-20-10-C-1,-0.877435482329454,-0.567674508869416
sfsarp-30-15-4V1,1.1250718603049,-0.567674508869416
sarp-12-6-B-1,-0.877435482329454,-0.567674508869416
sarp-40-20-C-2V1,1.1667767128938,1.7315529363773
sarp-12-6-C-2,-0.877435482329454,-0.567674508869416
sfsarp-6-3-1,-0.877435482329454,-0.567674508869416
sfsarp-8-4-3,-0.877435482329454,-0.567674508869416
sfsarp-10-5-4,-0.877435482329454,-0.567674508869416
sarp-50-25-B-2V2,1.18809462938795,1.76477782231982
sarp-60-30-B-1V3,1.14390968924006,-0.567674508869416
sarp-60-30-A-1V3,-0.877435482329454,-0.567674508869416
sarp-20-10-C-1V2,1.13497979439381,-0.567674508869416
sarp-50-25-C-2V1,1.15908668224284,1.76477782231982
sfsarp-10-5-1,-0.877435482329454,-0.567674508869416
sfsarp-40-20-4V1,1.1626563965506,1.71606223494649
ghsarp-10-5-1,-0.877435482329454,-0.567674508869416
sarp-30-15-B-2V3,-0.877435482329454,-0.567674508869416
sarp-20-10-A-1V1,-0.877435482329454,-0.567674508869416
sfsarp-6-3-4,-0.877435482329454,-0.567674508869416
sarp-40-20-C-2V2,1.18044073640911,1.76477782231982
sarp-8-4-A-1,-0.877435482329454,-0.567674508869416
sarp-16-8-C-2V2,-0.877435482329454,-0.567674508869416
