 1A
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sfsarp-6-7-5,1.6142,0.753956,0.553264,1.46189,4.38331,36.826,17.2006,12.6221,33.3513
 sfsarp-6-8-1,0.529473,0.555857,1.46628,0.69953,3.25114,16.2858,17.0973,45.1005,21.5165
 sfsarp-6-8-2,0.198546,0.681654,0.289821,0.442384,1.61241,12.3137,42.2756,17.9745,27.4363
 sfsarp-6-8-3,1.29985,0.355874,0.196748,1.18891,3.04138,42.7389,11.701,6.46903,39.091
 sfsarp-6-8-4,0.194074,2.05507,0.840238,0.387805,3.47719,5.58134,59.1015,24.1643,11.1528
 sfsarp-6-8-5,0.360346,1.03666,0.200871,0.631301,2.22918,16.165,46.5041,9.011,28.3199
 sfsarp-6-9-1,0.681569,0.533092,0.383342,0.836435,2.43444,27.997,21.898,15.7466,34.3585
 sfsarp-6-9-3,0.690798,0.813138,0.28253,1.27335,3.05982,22.5765,26.5747,9.23355,41.6153
 sfsarp-7-5-1,0.453932,0.701565,0.340132,0.748639,2.24427,20.2263,31.2603,15.1556,33.3578
 sfsarp-7-5-3,0.570265,0.777131,0.449242,0.723676,2.52031,22.6268,30.8347,17.8248,28.7137
 sfsarp-7-5-4,1.48358,0.248524,0.275305,1.56325,3.57066,41.5492,6.96017,7.7102,43.7804
 sfsarp-7-5-5,0.558511,0.560458,0.212888,1.60719,2.93905,19.0031,19.0694,7.24342,54.6841
 sfsarp-7-6-1,0.394536,0.920036,0.694684,1.07772,3.08698,12.7806,29.8038,22.5037,34.9119
 sfsarp-7-6-2,0.202177,0.825702,0.448411,0.52544,2.00173,10.1001,41.2494,22.4012,26.2493
 sfsarp-7-6-3,0.620568,0.238004,0.105716,0.929838,1.89413,32.7628,12.5654,5.58125,49.0906
 sfsarp-7-6-4,0.437303,0.497714,0.325558,0.776984,2.03756,21.4621,24.427,15.9779,38.1331
 sfsarp-7-6-5,0.522558,0.421154,0.194433,0.935493,2.07364,25.2001,20.3099,9.37641,45.1136
 sfsarp-7-7-1,0.706155,0.998966,0.476542,0.834202,3.01587,23.4147,33.1237,15.8012,27.6604
 sfsarp-7-7-2,0.518859,0.247425,0.118583,0.922624,1.80749,28.706,13.6889,6.56063,51.0445
 sfsarp-7-7-3,0.355099,0.702041,0.338414,0.580383,1.97594,17.9712,35.5295,17.1268,29.3726
 sfsarp-7-7-5,0.49066,0.567342,0.279546,0.827311,2.16486,22.6648,26.2069,12.9129,38.2155
 sfsarp-7-8-1,0.973249,0.567157,0.311248,1.25107,3.10273,31.3675,18.2793,10.0314,40.3217
 sfsarp-7-8-2,0.776156,0.474512,0.26208,1.32567,2.83841,27.3447,16.7175,9.23334,46.7044
 sfsarp-7-8-3,0.840682,0.650117,0.412922,0.966299,2.87002,29.2919,22.652,14.3874,33.6687
 sfsarp-7-8-4,0.40248,0.551214,0.346261,0.869327,2.16928,18.5536,25.41,15.962,40.0744
 sfsarp-7-8-5,0.387538,0.545344,0.365936,0.95221,2.25103,17.2161,24.2264,16.2564,42.3011
 sfsarp-8-5-1,0.530839,0.489418,0.240005,1.08578,2.34604,22.627,20.8615,10.2302,46.2813
 sfsarp-8-5-2,1.28883,0.714226,0.526359,1.12594,3.65535,35.2587,19.5392,14.3997,30.8024
 sfsarp-8-5-3,0.8982,1.37485,0.475365,1.62632,4.37473,20.5315,31.4271,10.8662,37.1752
 sfsarp-8-5-4,1.17951,0.509033,0.17415,1.31245,3.17515,37.1482,16.0318,5.4848,41.3352
 sfsarp-8-5-5,0.524386,0.696957,0.308634,1.19175,2.72172,19.2667,25.6072,11.3396,43.7865
 sfsarp-8-6-2,0.940397,1.84223,0.609366,1.09493,4.48693,20.9586,41.0578,13.5809,24.4027
 sfsarp-8-6-3,0.532495,0.633092,0.299298,1.16139,2.62627,20.2757,24.1061,11.3963,44.2219
 sfsarp-8-6-4,0.395458,1.01784,0.557232,0.731218,2.70174,14.6371,37.6733,20.6249,27.0647
 sfsarp-8-6-5,0.744286,0.625508,0.451368,1.23389,3.05506,24.3624,20.4745,14.7744,40.3886
 sfsarp-8-7-1,1.01723,0.381518,0.171978,1.33354,2.90427,35.0253,13.1364,5.92157,45.9167
 sfsarp-8-7-2,0.56536,0.873925,0.395299,1.11752,2.9521,19.1511,29.6035,13.3904,37.855
 sfsarp-8-7-3,1.35879,0.806722,0.390809,1.0353,3.59162,37.8323,22.4612,10.8811,28.8254
 sfsarp-8-7-4,0.793315,1.13116,0.958096,1.16373,4.0463,19.6059,27.9554,23.6783,28.7604
 sfsarp-8-7-5,0.490199,0.957086,0.377238,0.929452,2.75397,17.7997,34.7529,13.6979,33.7495
 sfsarp-9-5-1,0.339832,1.08068,0.490697,0.608981,2.52019,13.4844,42.8809,19.4706,24.1641
 sfsarp-9-5-3,1.29609,0.299326,0.259718,1.93325,3.78838,34.2122,7.90115,6.85564,51.031
 sfsarp-9-6-1,1.05174,1.75529,1.34216,0.756197,4.90538,21.4405,35.7829,27.3609,15.4157
 sfsarp-9-6-2,0.562847,0.909244,0.391338,0.990695,2.85412,19.7205,31.8572,13.7113,34.711
 sfsarp-9-6-3,1.25322,0.788084,0.617734,0.841371,3.50041,35.8021,22.514,17.6475,24.0364
 sfsarp-9-6-4,0.655697,1.09343,0.421324,0.917409,3.08786,21.2347,35.4105,13.6446,29.7102
 sfsarp-9-6-5,0.605607,0.9047,0.376399,0.856576,2.74328,22.076,32.9788,13.7207,31.2245
