
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-11-0.tsp ,3.67106,1.83252,0,3.43659,9.89057,7.39686e-15,18.8307,19.495,9.73154,0,18.2499,52.5236,3.92808e-14
grubhub-11-1.tsp ,2.6774,1.83154,0,2.36098,6.84463,1.11022e-16,13.7146,19.5223,13.3548,0,17.2151,49.9078,8.09522e-16
grubhub-11-2.tsp ,3.16423,2.09935,0,3.28976,7.18894,0.467073,16.2093,19.521,12.9515,0,20.2954,44.3506,2.8815
grubhub-11-3.tsp ,3.14179,1.3839,0,1.97463,17.9935,8.70878,33.2026,9.46248,4.16805,0,5.94723,54.193,26.2292
grubhub-11-4.tsp ,2.88472,1.73886,0,2.96732,1.63846,2.76276,11.9921,24.0551,14.5,0,24.7439,13.6628,23.0382
grubhub-11-5.tsp ,3.32764,1.90374,0,3.23024,11.1437,1.3052,20.9106,15.9137,9.1042,0,15.4479,53.2924,6.24184
grubhub-11-6.tsp ,2.75496,1.7974,0,2.52537,13.5198,1.22398,21.8215,12.625,8.23684,0,11.5729,61.9562,5.60908
grubhub-11-7.tsp ,2.80276,1.08439,0,2.86293,11.0289,4.51488,22.2938,12.5719,4.86408,0,12.8418,49.4705,20.2517
grubhub-11-8.tsp ,2.91252,1.45837,0,2.32537,10.4064,1.3013,18.404,15.8255,7.92423,0,12.6351,56.5444,7.07076
grubhub-11-9.tsp ,2.90374,1.8452,0,2.27268,13.5386,2.04309,22.6033,12.8465,8.16341,0,10.0546,59.8966,9.03889
