Instance,SumCol2,SumCol3,SumCol4,Col5_from_csv2,Col6_from_csv2,Col7_from_csv2,Status
sarp-15-30-C-2,77.88,213.286,291.826,30.0,1.3512,55.4,Feasible
sarp-20-10-A-1,22.23,68.167,68.167,10.0,3.2585,133.6,Feasible
sarp-20-10-A-2,16.55,58.888,58.888,10.0,3.6854,151.1,Feasible
sarp-20-10-B-1,13.16,86.858,86.858,10.0,3.3561,137.6,Feasible
sarp-20-10-B-2,16.32,78.54,78.54,10.0,3.9805,163.2,Feasible
sarp-20-10-C-1,43.24,254.196,254.196,10.0,3.0634,125.6,Feasible
sarp-20-10-C-2,29.55,213.401,213.401,10.0,3.3342,136.7,Feasible
sarp-20-15-A-1,79.25,55.056,58.103,15.0,3.9854,163.4,Feasible
sarp-20-15-A-2,73.59,67.013,67.013,15.0,4.1073,168.4,Feasible
sarp-20-15-B-1,62.11,107.057,107.057,15.0,3.0561,125.3,Feasible
sarp-20-15-B-2,82.03,104.427,105.716,15.0,2.9951,122.8,Feasible
sarp-20-15-C-1,500.89,286.989,286.989,15.0,2.4561,100.7,Feasible
sarp-20-15-C-2,193.96,248.346,248.346,15.0,3.9756,163.0,Feasible
sarp-20-20-A-1,71.33,78.988,85.777,19.0,3.722,152.6,Feasible
sarp-20-20-A-2,222.92,80.608,85.29,20.0,3.7024,151.8,Feasible
sarp-20-20-B-1,962.47,107.222,122.352,20.0,2.8195,115.6,Feasible
sarp-20-20-B-2,325.86,112.293,116.414,20.0,3.4707,142.3,Feasible
sarp-20-20-C-1,247.57,340.256,340.256,20.0,2.7049,110.9,Feasible
sarp-20-20-C-2,123.22,304.754,313.716,20.0,2.761,113.2,Feasible
sarp-20-30-A-1,238.01,88.826,102.956,28.0,4.3,176.3,Feasible
sarp-20-30-A-2,278.72,83.3,98.809,30.0,4.6073,188.9,Feasible
sarp-20-30-B-1,248.66,112.792,139.011,29.0,3.3707,138.2,Feasible
sarp-20-30-B-2,264.98,95.235,119.992,30.0,4.5,184.5,Feasible
sarp-20-30-C-1,1543.63,375.051,444.129,30.0,2.2537,92.4,Feasible
sarp-20-30-C-2,843.76,360.415,429.909,30.0,1.4756,60.5,Feasible
sarp-30-10-A-1,70.65,70.492,70.492,10.0,4.7293,193.9,Feasible
sarp-30-10-A-2,186.16,81.307,81.307,10.0,4.6488,190.6,Feasible
sarp-30-10-B-1,257.15,104.547,104.547,10.0,4.7219,193.6,Feasible
sarp-30-10-B-2,95.37,109.906,109.906,10.0,3.9537,162.1,Feasible
sarp-30-10-C-1,119.62,338.645,338.645,10.0,4.0268,165.1,Feasible
sarp-30-10-C-2,162.23,333.722,333.722,10.0,3.2512,133.3,Feasible
sarp-30-15-A-1,153.49,91.095,91.095,15.0,4.8805,200.1,Feasible
sarp-30-15-A-2,157.5,90.965,90.965,15.0,4.561,187.0,Feasible
sarp-30-15-B-1,256.67,121.466,121.466,15.0,5.2951,217.1,Feasible
sarp-30-15-B-2,234.36,124.928,124.928,15.0,3.7854,155.2,Feasible
sarp-30-15-C-1,551.17,394.392,394.392,15.0,3.7049,151.9,Feasible
sarp-30-15-C-2,688.03,390.513,390.513,15.0,4.0415,165.7,Feasible
sarp-30-20-A-1,744.85,107.344,110.021,20.0,4.478,183.6,Feasible
sarp-30-20-A-2,357.27,97.696,103.492,19.0,4.4829,183.8,Feasible
sarp-30-20-B-1,1429.5,121.208,121.208,20.0,5.061,207.5,Feasible
sarp-30-20-B-2,766.33,116.518,116.518,20.0,5.3756,220.4,Feasible
sarp-30-20-C-1,2699.18,387.992,387.992,20.0,3.3122,135.8,Feasible
sarp-30-20-C-2,1231.33,434.673,434.673,20.0,3.3049,135.5,Feasible
sarp-30-30-A-1,1980.83,117.187,123.26,30.0,5.3951,221.2,Feasible
sarp-30-30-A-2,2011.17,133.021,142.903,30.0,3.1293,128.3,Feasible
sarp-30-30-B-1,1598.64,162.924,169.926,30.0,4.0049,164.2,Feasible
sarp-30-30-B-2,798.26,111.119,127.362,30.0,6.0902,249.7,Feasible
sarp-30-30-C-1,3343.29,497.806,497.806,30.0,4.3927,180.1,Feasible
sarp-5-15-A-1,0.28,22.986,45.93,15.0,1.5805,64.8,Feasible
sarp-5-15-A-2,0.09,13.885,39.075,15.0,1.6585,68.0,Feasible
sarp-5-15-B-1,0.08,28.505,49.446,13.0,1.1634,47.7,Feasible
sarp-5-15-B-2,0.1,23.684,42.984,14.0,0.8317,34.1,Feasible
sarp-5-15-C-1,0.6,88.268,166.937,15.0,0.9463,38.8,Feasible
sarp-5-15-C-2,0.32,62.846,130.971,15.0,0.4024,16.5,Feasible
sarp-5-20-A-1,0.88,12.184,49.378,19.0,1.9561,80.2,Feasible
sarp-5-20-A-2,0.19,25.498,61.579,19.0,1.4805,60.7,Feasible
sarp-5-20-B-1,0.12,22.052,68.744,17.0,0.2659,10.9,Feasible
sarp-5-20-B-2,0.47,33.83,73.565,20.0,1.9585,80.3,Feasible
sarp-5-20-C-1,0.78,90.837,198.013,20.0,0.4341,17.8,Feasible
sarp-5-20-C-2,0.15,86.3,131.682,11.0,0.1659,6.8,Feasible
sarp-5-30-A-1,1.52,21.313,87.414,30.0,0.5683,23.3,Feasible
sarp-5-30-A-2,1.05,17.444,68.086,30.0,2.7683,113.5,Feasible
sarp-5-30-B-1,0.21,22.062,82.525,22.0,0.6,24.6,Feasible
sarp-5-30-B-2,1.3,29.181,105.112,30.0,1.2537,51.4,Feasible
sarp-5-30-C-1,0.73,83.36,307.975,30.0,0.5195,21.3,Feasible
sarp-5-30-C-2,0.74,116.455,336.379,30.0,0.339,13.9,Feasible
sfsarp,,,,,,,
sfsarp-10-10-1,1.58,60.1896,60.1896,10.0,0.0142,0.5803,Feasible
sfsarp-10-10-2,2.2,59.834,59.834,10.0,0.0086,0.3514,Feasible
sfsarp-10-10-3,2.55,59.8369,59.8322,10.0,0.0149,0.6128,Feasible
sfsarp-10-10-4,3.17,59.9901,59.9901,10.0,0.0137,0.5623,Feasible
sfsarp-10-10-5,9.73,59.7295,59.7253,10.0,0.0268,1.1001,Feasible
sfsarp-10-15-1,8.27,59.9163,73.5961,15.0,0.0219,0.8996,Feasible
sfsarp-10-15-2,9.99,59.9783,73.6688,15.0,0.011,0.4505,Feasible
sfsarp-10-15-3,6.49,59.8745,73.5589,15.0,0.0105,0.4313,Feasible
sfsarp-10-15-4,7.64,59.84,73.4507,15.0,0.0135,0.5548,Feasible
sfsarp-10-15-5,4.48,59.8088,73.4132,15.0,0.0117,0.4816,Feasible
sfsarp-10-20-1,8.67,59.814,87.2197,20.0,0.0135,0.5527,Feasible
sfsarp-10-20-2,8.07,59.9195,87.2559,20.0,0.0082,0.3351,Feasible
sfsarp-10-20-3,6.7,59.9223,87.2233,20.0,0.0108,0.4428,Feasible
sfsarp-10-20-4,8.6,59.9662,87.3579,20.0,0.0098,0.4021,Feasible
sfsarp-10-20-5,26.74,59.895,87.2818,20.0,0.0117,0.4784,Feasible
sfsarp-10-30-1,40.84,59.9988,114.7758,30.0,0.0074,0.3027,Feasible
sfsarp-10-30-2,83.4,59.9114,114.7625,30.0,0.0047,0.1916,Feasible
sfsarp-10-30-3,28.3,59.9529,114.8406,30.0,0.0049,0.2017,Feasible
sfsarp-10-30-4,31.06,59.8719,114.8895,30.0,0.014,0.5721,Feasible
sfsarp-10-30-5,22.93,59.9703,114.786,30.0,0.0111,0.4533,Feasible
sfsarp-15-10-1,10.06,76.1048,76.1048,10.0,0.0168,0.6868,Feasible
sfsarp-15-10-2,12.28,76.1372,76.1344,10.0,0.0145,0.5946,Feasible
sfsarp-15-10-3,9.45,75.9426,75.9426,10.0,0.0157,0.6438,Feasible
sfsarp-15-10-4,9.17,76.0511,76.0511,10.0,0.0145,0.5926,Feasible
sfsarp-15-10-5,8.73,76.1953,76.1953,10.0,0.0274,1.1244,Feasible
sfsarp-15-15-1,28.47,89.5585,89.5585,15.0,0.0177,0.7269,Feasible
sfsarp-15-15-2,76.69,89.5865,89.5815,15.0,0.016,0.657,Feasible
sfsarp-15-15-3,69.96,89.9087,89.9001,15.0,0.0153,0.6277,Feasible
sfsarp-15-15-4,64.66,90.02,90.0114,15.0,0.0131,0.5378,Feasible
sfsarp-15-15-5,105.09,89.6987,89.6919,15.0,0.0159,0.6521,Feasible
sfsarp-15-20-1,65.52,90.1176,103.8043,20.0,0.0273,1.1212,Feasible
sfsarp-15-20-2,57.4,89.6886,103.2948,20.0,0.0201,0.8244,Feasible
sfsarp-15-20-3,80.3,89.7049,103.3433,20.0,0.0148,0.6082,Feasible
sfsarp-15-20-4,81.74,89.7485,103.4137,20.0,0.0192,0.7864,Feasible
sfsarp-15-20-5,115.07,89.8336,103.503,20.0,0.0179,0.7331,Feasible
sfsarp-15-30-1,112.54,90.2807,131.4907,30.0,0.0197,0.8078,Feasible
sfsarp-15-30-2,549.02,90.101,131.4349,30.0,0.017,0.6954,Feasible
sfsarp-15-30-3,153.87,89.9139,130.9654,30.0,0.0135,0.5527,Feasible
sfsarp-15-30-4,6281.96,89.9988,131.096,30.0,0.0193,0.7924,Feasible
sfsarp-15-30-5,456.37,90.1521,131.2653,30.0,0.005,0.2053,Feasible
sfsarp-20-10-1,16.2,92.3798,92.3798,10.0,0.0251,1.0298,Feasible
sfsarp-20-10-2,75.16,92.2308,92.2232,10.0,0.016,0.6567,Feasible
sfsarp-20-10-3,63.64,92.2237,92.2237,10.0,0.0222,0.9113,Feasible
sfsarp-20-10-4,26.73,92.1371,92.1371,10.0,0.0186,0.7639,Feasible
sfsarp-20-10-5,17.54,92.2139,92.2139,10.0,0.0211,0.8669,Feasible
sfsarp-20-15-1,266.37,106.1087,106.1027,15.0,0.0117,0.4801,Feasible
sfsarp-20-15-2,2357.69,106.1347,106.1312,15.0,0.0296,1.2153,Feasible
sfsarp-20-15-3,94.75,106.0604,106.06,15.0,0.0252,1.032,Feasible
sfsarp-20-15-4,83.56,106.4714,106.4714,15.0,0.0246,1.0103,Feasible
sfsarp-20-15-5,1608.49,106.0416,106.0389,15.0,0.0214,0.8759,Feasible
sfsarp-20-20-1,5602.63,119.7771,119.7761,20.0,0.0175,0.7166,Feasible
sfsarp-20-20-2,526.12,119.5765,119.567,20.0,0.0235,0.9633,Feasible
sfsarp-20-20-3,190.85,119.8994,119.8966,20.0,0.0216,0.8863,Feasible
sfsarp-20-20-4,463.73,120.1101,120.1048,20.0,0.026,1.0656,Feasible
sfsarp-20-20-5,297.73,119.5102,119.5098,20.0,0.0248,1.0163,Feasible
sfsarp-20-30-1,636.42,120.153,147.5476,30.0,0.016,0.6551,Feasible
sfsarp-20-30-2,7074.84,119.6599,146.0293,30.0,0.0623,2.5537,Feasible
sfsarp-20-30-3,354.04,119.7011,147.0948,30.0,0.0108,0.4425,Feasible
sfsarp-20-30-4,749.73,119.998,147.3682,30.0,0.0149,0.612,Feasible
sfsarp-20-30-5,505.74,119.9582,147.3456,30.0,0.0102,0.418,Feasible
sfsarp-30-10-1,60.43,124.7456,124.7456,10.0,0.0178,0.7284,Feasible
sfsarp-30-10-2,93.14,124.8152,124.8152,10.0,0.031,1.2718,Feasible
sfsarp-30-10-3,97.07,124.889,124.889,10.0,0.0273,1.1193,Feasible
sfsarp-30-10-4,138.64,124.4229,124.4211,10.0,0.0291,1.194,Feasible
sfsarp-30-10-5,207.21,124.9909,124.9909,10.0,0.0254,1.0415,Feasible
sfsarp-30-15-1,2131.92,138.6062,138.6003,15.0,0.0307,1.2584,Feasible
sfsarp-30-15-2,318.74,138.4531,138.4531,15.0,0.0282,1.1557,Feasible
sfsarp-30-15-3,7091.15,138.2008,138.2006,15.0,0.0296,1.214,Feasible
sfsarp-30-15-4,627.88,138.4581,138.4502,15.0,0.0242,0.994,Feasible
sfsarp-30-15-5,414.02,138.6861,138.6837,15.0,0.0288,1.1806,Feasible
sfsarp-30-20-3,1807.3,152.562,152.5533,20.0,0.0282,1.1555,Feasible
sfsarp-30-20-4,7111.15,152.2221,151.6128,20.0,0.0462,1.8948,Feasible
sfsarp-30-20-5,540.77,152.1412,152.133,20.0,0.0237,0.9731,Feasible
sfsarp-30-30-1,3065.01,179.943,179.9367,30.0,0.0234,0.9593,Feasible
sfsarp-30-30-5,6545.71,179.7584,179.7521,30.0,0.0246,1.0104,Feasible
sfsarp-5-15-1,0.41,29.9341,57.3656,15.0,0.0025,0.1009,Feasible
sfsarp-5-15-2,0.39,29.7874,57.1846,15.0,0.0102,0.4199,Feasible
sfsarp-5-15-3,0.47,29.9539,57.399,15.0,0.0096,0.3916,Feasible
sfsarp-5-15-4,0.8,29.9393,57.3571,15.0,0.0019,0.0767,Feasible
sfsarp-5-15-5,0.12,29.9219,57.3256,15.0,0.0099,0.4047,Feasible
sfsarp-5-20-1,0.25,30.0672,71.1237,20.0,0.006,0.2464,Feasible
sfsarp-5-20-2,0.2,30.1287,71.2619,20.0,0.0014,0.0569,Feasible
sfsarp-5-20-3,0.23,29.7956,70.7786,20.0,0.006,0.2456,Feasible
sfsarp-5-20-4,1.07,29.9398,70.9969,20.0,0.0069,0.2834,Feasible
sfsarp-5-20-5,1.65,29.9768,71.1353,20.0,0.0031,0.1272,Feasible
sfsarp-5-30-1,3.25,29.9184,98.5835,30.0,0.0066,0.2688,Feasible
sfsarp-5-30-2,0.57,30.0074,98.5421,30.0,0.0012,0.0477,Feasible
sfsarp-5-30-3,2.67,29.891,98.4377,30.0,0.0086,0.3535,Feasible
sfsarp-5-30-4,2.97,30.2566,98.8355,30.0,0.0115,0.471,Feasible
sfsarp-5-30-5,1.99,30.0283,98.6125,30.0,0.0047,0.1915,Feasible
