Instance,Served,Sol Value,LB,UB,Time,Empty hours,Empty kms
ghsarp-6-6-5,6,-11.8448,-11.8448,-11.8448,112.0,0.6926341463414634,28.398
ghsarp-6-6-6,6,-4.2591,-4.2591,-4.2591,107.0,0.6370243902439024,26.118000000000002
ghsarp-6-6-7,6,-19.2073,-19.2073,-19.2073,164.0,0.7398536585365854,30.334000000000003
ghsarp-6-6-8,6,-16.0824,-16.0824,-16.0824,146.0,0.4116585365853659,16.878
ghsarp-6-6-9,6,-4.37868,-4.37868,-4.37868,94.0,0.6006341463414634,24.625999999999998
ghsarp-6-7-0,7,-12.7529,-12.7529,-12.7529,1788.0,0.22156097560975613,9.084
ghsarp-6-7-1,7,-6.64232,-6.64232,-6.64232,1391.0,0.891609756097561,36.556
ghsarp-6-7-2,7,-14.4144,-14.4144,-14.4144,1177.0,0.492,20.172
ghsarp-6-7-3,7,-18.0239,-18.0239,-18.0239,1527.0,0.20112195121951215,8.245999999999999
ghsarp-6-7-4,7,-12.0563,-12.0563,-12.0563,1106.0,0.7431219512195122,30.468
ghsarp-6-7-5,7,-16.4861,-16.4861,-16.4861,749.0,0.8677560975609756,35.578
ghsarp-6-7-6,7,-16.041,-16.041,-16.041,970.0,0.5759024390243903,23.612000000000002
ghsarp-6-7-7,7,-9.9772,-9.9772,-9.9772,941.0,0.5069268292682927,20.784
ghsarp-6-7-8,7,-8.67534,-8.67534,-8.67534,777.0,1.1806829268292682,48.407999999999994
ghsarp-6-7-9,7,-10.4713,-10.4713,-10.4713,1867.0,0.8151707317073171,33.422
ghsarp-6-8-0,8,-16.9084,-16.9084,-16.9084,27099.0,0.8103414634146341,33.224
ghsarp-6-8-1,8,-12.1101,-12.1101,-12.1101,16785.0,0.738341463414634,30.272
ghsarp-6-8-2,8,-6.59212,-6.59212,-6.59212,3138.0,0.7626829268292683,31.27
ghsarp-6-8-3,8,-13.2358,-13.2358,-13.2358,15827.0,0.557170731707317,22.843999999999998
ghsarp-6-8-4,8,-21.7043,-21.7043,-21.7043,7766.0,0.5220487804878049,21.403999999999996
ghsarp-6-8-5,8,-20.5643,-20.5643,-20.5643,11825.0,0.06741463414634145,2.764
ghsarp-6-8-6,8,-17.0242,-17.0242,-17.0242,6927.0,0.41019512195121943,16.817999999999998
ghsarp-6-8-7,8,-14.3551,-14.3551,-14.3551,8731.0,0.3456585365853658,14.171999999999999
ghsarp-6-8-8,8,-12.514,-12.514,-12.514,2541.0,1.0838048780487806,44.436
ghsarp-6-8-9,8,-20.0111,-20.0111,-20.0111,6771.0,0.5725365853658536,23.474
ghsarp-6-9-0,9,-14.698,-14.698,-14.698,22093.0,1.2776585365853657,52.384
ghsarp-6-9-1,9,-21.6479,-21.6479,-21.6479,67963.0,0.4961951219512195,20.344
ghsarp-6-9-2,9,-20.4697,-20.4697,-20.4697,76774.0,0.7028780487804878,28.817999999999998
ghsarp-6-9-3,8,-27.4489,-27.4489,-27.4489,65322.0,0.478,19.598
ghsarp-6-9-4,9,-22.7277,-22.7277,-22.7277,59741.0,0.1741951219512195,7.1419999999999995
ghsarp-6-9-5,9,-25.9016,-25.9016,-25.9016,12872.0,0.7130243902439023,29.234
ghsarp-6-9-6,9,-19.4326,-19.4326,-19.4326,70048.0,0.6066341463414635,24.872
ghsarp-6-9-7,9,-16.7153,-16.7153,-16.7153,62829.0,0.3621951219512195,14.849999999999998
ghsarp-6-9-8,9,-38.0755,-38.0755,-38.0755,36216.0,0.3924878048780488,16.092000000000002
ghsarp-6-9-9,8,-17.2753,-17.2753,-17.2753,18771.0,0.8661951219512195,35.514
ghsarp-7-5-0,5,4.6121,4.6121,4.6121,29.0,0.8710243902439023,35.711999999999996
ghsarp-7-5-1,5,6.76268,6.76268,6.76268,31.0,0.430390243902439,17.646
ghsarp-7-5-2,5,-2.49454,-2.49454,-2.49454,19.0,0.8285853658536585,33.972
ghsarp-7-5-3,5,5.5147,5.5147,5.5147,49.0,1.304780487804878,53.495999999999995
ghsarp-7-5-4,5,3.88896,3.88896,3.88896,19.0,0.9150731707317074,37.518
ghsarp-7-5-5,4,3.7461,3.7461,3.7461,51.0,0.26882926829268294,11.022
ghsarp-7-5-6,5,3.19636,3.19636,3.19636,31.0,0.8631219512195121,35.388
ghsarp-7-5-7,5,-6.4584,-6.4584,-6.4584,38.0,0.720780487804878,29.552
ghsarp-7-5-8,5,-2.6721,-2.6721,-2.6721,54.0,1.224829268292683,50.217999999999996
ghsarp-7-5-9,5,0.65554,0.65554,0.65554,46.0,0.6594146341463414,27.036
ghsarp-7-6-0,6,-5.84106,-5.84106,-5.84106,209.0,0.7813170731707317,32.034000000000006
ghsarp-7-6-1,6,-0.85578,-0.85578,-0.85578,418.0,0.7534146341463415,30.889999999999997
ghsarp-7-6-2,6,-7.45178,-7.45178,-7.45178,150.0,0.5066341463414634,20.772
ghsarp-7-6-3,6,-4.69346,-4.69346,-4.69346,152.0,0.4574634146341463,18.756
ghsarp-7-6-4,6,-3.88144,-3.88144,-3.88144,113.0,0.8296097560975609,34.013999999999996
ghsarp-7-6-5,6,-7.52072,-7.52072,-7.52072,97.0,1.0305853658536586,42.254000000000005
ghsarp-7-6-6,6,-4.21234,-4.21234,-4.21234,181.0,0.9721951219512195,39.86
ghsarp-7-6-7,6,-0.39112,-0.39112,-0.39112,591.0,1.1578536585365855,47.471999999999994
ghsarp-7-6-8,6,-2.00546,-2.00546,-2.00546,103.0,0.7841951219512195,32.151999999999994
ghsarp-7-6-9,6,-7.44174,-7.44174,-7.44174,138.0,0.7448292682926829,30.538
ghsarp-7-7-0,7,-10.1028,-10.1028,-10.1028,1387.0,0.9561463414634146,39.202000000000005
ghsarp-7-7-1,7,-4.68236,-4.68236,-4.68236,4441.0,0.7431219512195122,30.467999999999996
ghsarp-7-7-2,7,2.5471,2.5471,2.5471,314.0,1.1290731707317074,46.292
ghsarp-7-7-3,7,-3.62762,-3.62762,-3.62762,363.0,1.4904390243902437,61.10799999999999
ghsarp-7-7-4,7,-8.44852,-8.44852,-8.44852,1457.0,0.8553658536585365,35.07000000000001
ghsarp-7-7-5,7,-6.40596,-6.40596,-6.40596,2031.0,0.6845365853658536,28.066
ghsarp-7-7-6,7,-5.21152,-5.21152,-5.21152,1457.0,0.6628292682926828,27.176000000000002
ghsarp-7-7-7,7,-4.48644,-4.48644,-4.48644,1374.0,0.45258536585365855,18.555999999999997
ghsarp-7-7-8,7,-3.5291,-3.5291,-3.5291,1183.0,1.054439024390244,43.232000000000006
ghsarp-7-7-9,7,-14.2452,-14.2452,-14.2452,2324.0,0.5581951219512196,22.886
ghsarp-7-8-0,7,-14.2175,-14.2175,-14.2175,6385.0,1.0482439024390244,42.978
ghsarp-7-8-1,8,-18.697,-18.697,-18.697,10816.0,0.7451219512195123,30.55
ghsarp-7-8-2,8,-10.2253,-10.2253,-10.2253,21146.0,1.1121463414634147,45.59799999999999
ghsarp-7-8-3,7,-16.849,-16.849,-16.849,5952.0,0.4204878048780488,17.240000000000002
ghsarp-7-8-4,8,-17.9577,-17.9577,-17.9577,7399.0,1.0373170731707317,42.53
ghsarp-7-8-5,8,-15.372,-15.372,-15.372,11597.0,0.8729756097560974,35.792
ghsarp-7-8-6,8,-10.4455,-10.4455,-10.4455,20459.0,0.8740487804878048,35.836
ghsarp-7-8-7,8,-19.3367,-19.3367,-19.3367,11503.0,0.4797073170731707,19.668
ghsarp-7-8-8,8,-31.99,-31.99,-31.99,6522.0,0.4741463414634146,19.44
ghsarp-7-8-9,7,-8.03918,-8.03918,-8.03918,6182.0,0.7420975609756097,30.426
ghsarp-8-5-0,5,-1.34882,-1.34882,-1.34882,45.0,0.9050731707317075,37.10799999999999
ghsarp-8-5-1,5,8.52406,8.52406,8.52406,37.0,1.1930243902439024,48.913999999999994
ghsarp-8-5-2,5,-7.34808,-7.34808,-7.34808,27.0,0.7984878048780488,32.738
ghsarp-8-5-3,5,5.61282,5.61282,5.61282,33.0,1.3153658536585364,53.92999999999999
ghsarp-8-5-4,5,3.63844,3.63844,3.63844,14.0,0.7552682926829268,30.965999999999998
ghsarp-8-5-5,5,-3.39536,-3.39536,-3.39536,120.0,1.124439024390244,46.102
ghsarp-8-5-6,5,2.97652,2.97652,2.97652,24.0,1.27990243902439,52.476
ghsarp-8-5-7,5,1.25312,1.25312,1.25312,30.0,0.7790731707317072,31.942
ghsarp-8-5-8,5,6.03136,6.03136,6.03136,29.0,0.6101951219512194,25.017999999999997
ghsarp-8-5-9,5,4.77302,4.77302,4.77302,38.0,0.6017560975609757,24.672
ghsarp-8-6-0,6,-1.2653,-1.2653,-1.2653,453.0,0.9433170731707317,38.675999999999995
ghsarp-8-6-1,6,3.42192,3.42192,3.42192,222.0,0.9985365853658537,40.93999999999999
ghsarp-8-6-2,6,13.8708,13.8708,13.8708,66.0,1.3478536585365852,55.26199999999999
ghsarp-8-6-3,6,2.96574,2.96574,2.96574,132.0,0.8802439024390244,36.089999999999996
ghsarp-8-6-4,6,-2.89486,-2.89486,-2.89486,238.0,0.8007804878048781,32.832
ghsarp-8-6-5,6,-14.2303,-14.2303,-14.2303,113.0,0.5619024390243903,23.038
ghsarp-8-6-6,6,1.32924,1.32924,1.32924,71.0,1.0352682926829269,42.446
ghsarp-8-6-7,6,0.22584,0.22584,0.22584,195.0,0.8904390243902438,36.507999999999996
ghsarp-8-6-8,6,0.10112,0.10112,0.10112,93.0,1.2158048780487807,49.848
ghsarp-8-6-9,6,-5.81162,-5.81162,-5.81162,413.0,1.2243414634146343,50.19800000000001
ghsarp-8-7-0,7,-2.89578,-2.89578,-2.89578,821.0,1.2521463414634146,51.33800000000001
ghsarp-8-7-1,7,-14.6343,-14.6343,-14.6343,1232.0,0.3855609756097561,15.808
ghsarp-8-7-2,7,-5.85424,-5.85424,-5.85424,1720.0,0.7188780487804878,29.473999999999997
ghsarp-8-7-3,6,-6.92572,-6.92572,-6.92572,869.0,0.8687317073170732,35.617999999999995
ghsarp-8-7-4,7,-10.5533,-10.5533,-10.5533,566.0,0.9296585365853658,38.11599999999999
ghsarp-8-7-5,7,-11.7732,-11.7732,-11.7732,1084.0,0.5560487804878049,22.798
ghsarp-8-7-6,7,-3.08392,-3.08392,-3.08392,1946.0,1.2439512195121953,51.001999999999995
ghsarp-8-7-7,7,-7.95254,-7.95254,-7.95254,1187.0,0.869219512195122,35.638
ghsarp-8-7-8,7,-27.9185,-27.9185,-27.9185,780.0,0.37975609756097556,15.57
ghsarp-8-7-9,6,-1.86838,-1.86838,-1.86838,651.0,0.9500975609756098,38.954
ghsarp-9-5-0,5,-0.00884,-0.00884,-0.00884,39.0,1.2917560975609754,52.962
ghsarp-9-5-1,5,9.8577,9.8577,9.8577,66.0,1.2648780487804878,51.859999999999985
ghsarp-9-5-2,5,15.1052,15.1052,15.1052,27.0,0.6624878048780488,27.161999999999995
ghsarp-9-5-3,5,9.72798,9.72798,9.72798,32.0,0.8328780487804878,34.147999999999996
ghsarp-9-5-4,5,0.84176,0.84176,0.84176,35.0,0.7712195121951219,31.619999999999997
ghsarp-9-5-5,5,0.54922,0.54922,0.54922,72.0,0.6227317073170732,25.531999999999996
ghsarp-9-5-6,5,2.92992,2.92992,2.92992,34.0,0.8340000000000001,34.193999999999996
ghsarp-9-5-7,5,3.00236,3.00236,3.00236,44.0,1.2045853658536585,49.388
ghsarp-9-5-8,5,9.73132,9.73132,9.73132,16.0,1.2639024390243905,51.82
ghsarp-9-5-9,5,3.94014,3.94014,3.94014,22.0,1.0672682926829267,43.757999999999996
ghsarp-9-6-0,5,0.1112,0.1112,0.1112,127.0,1.188048780487805,48.71
ghsarp-9-6-1,6,-10.8887,-10.8887,-10.8887,84.0,0.4835121951219512,19.823999999999998
ghsarp-9-6-2,6,4.0645,4.0645,4.0645,246.0,1.4119512195121948,57.89
ghsarp-9-6-3,5,-1.98114,-1.98114,-1.98114,88.0,0.8862926829268292,36.337999999999994
ghsarp-9-6-4,6,-11.2511,-11.2511,-11.2511,195.0,0.8231219512195121,33.748000000000005
ghsarp-9-6-5,6,-5.81012,-5.81012,-5.81012,179.0,0.558829268292683,22.912
ghsarp-9-6-6,6,-1.95454,-1.95454,-1.95454,400.0,0.9362926829268292,38.388
ghsarp-9-6-7,6,-1.93182,-1.93182,-1.93182,113.0,1.3694634146341464,56.14799999999999
ghsarp-9-6-8,6,-12.5554,-12.5554,-12.5554,91.0,0.6045853658536585,24.788000000000004
ghsarp-9-6-9,5,4.0149,4.0149,4.0149,74.0,0.7776585365853659,31.884
