Instance,Served,Sol Value,LB,UB,Time,Empty hours,Empty kms
sfsarp-5-9-2,-1,-1,-186.322,-24.6,167938.0,-1,-1
sfsarp-5-9-3,-1,-1,-1e+12,-24.5,126421.0,-1,-1
sfsarp-5-9-4,-1,-1,-518.613,-24.5,322781.0,-1,-1
sfsarp-5-9-5,-1,-1,-1e+12,-24.5,127283.0,-1,-1
sfsarp-6-5-1,5,-13.5904,-13.5904,-13.5904,105.0,0.006514634146341464,0.2671
sfsarp-6-5-2,5,-13.5605,-13.5605,-13.5605,587.0,0.005436585365853658,0.2229
sfsarp-6-5-3,5,-13.7009,-13.7009,-13.7009,147.0,0.006024390243902438,0.24699999999999997
sfsarp-6-5-4,5,-13.7073,-13.7073,-13.7073,161.0,0.0059121951219512185,0.24239999999999998
sfsarp-6-5-5,5,-13.6167,-13.6167,-13.6167,1565.0,0.003702439024390244,0.1518
sfsarp-6-6-1,6,-16.2289,-16.2289,-16.2289,415.0,0.011829268292682927,0.48500000000000004
sfsarp-6-6-2,6,-16.4037,-16.4037,-16.4037,1071.0,0.005758536585365853,0.23609999999999998
sfsarp-6-6-3,6,-16.3274,-16.3274,-16.3274,1083.0,0.006697560975609756,0.2746
sfsarp-6-6-4,6,-16.625,-16.625,-16.625,2034.0,0.006792682926829268,0.27849999999999997
sfsarp-6-6-5,6,-16.28,-16.28,-16.28,2112.0,0.00608780487804878,0.2496
sfsarp-6-7-1,7,-19.0945,-19.0945,-19.0945,1323.0,0.007134146341463414,0.29250000000000004
sfsarp-6-7-2,7,-19.1105,-19.1105,-19.1105,1522.0,0.0046609756097560975,0.1911
sfsarp-6-7-3,7,-19.1624,-19.1624,-19.1624,114801.0,0.0008073170731707316,0.0331
sfsarp-6-7-4,7,-19.0481,-19.0481,-19.0481,2637.0,0.0027365853658536583,0.1122
sfsarp-6-7-5,7,-19.1385,-19.1385,-19.1385,3689.0,0.007497560975609756,0.3074
sfsarp-6-8-1,8,-21.8247,-21.8247,-21.8247,3048.0,0.01015121951219512,0.41619999999999996
sfsarp-6-8-2,8,-21.9199,-21.9199,-21.9199,185155.0,0.001602439024390244,0.0657
sfsarp-6-8-3,8,-21.848,-21.848,-21.848,62501.0,0.005002439024390243,0.2051
sfsarp-6-8-4,-1,-1,-223.407,-21.7,126368.0,-1,-1
sfsarp-6-8-5,-1,-1,-1e+12,-21.7,126067.0,-1,-1
sfsarp-6-9-1,-1,-1,-1e+12,-24.6,125852.0,-1,-1
sfsarp-6-9-2,9,-24.4713,-24.4713,-24.4713,58689.0,0.010717073170731709,0.4394
sfsarp-6-9-3,-1,-1,-1e+12,-24.4,125769.0,-1,-1
sfsarp-6-9-4,-1,-1,-220.345,-24.4,240450.0,-1,-1
sfsarp-6-9-5,9,-24.5203,-24.5203,-24.5203,8487.0,0.007099999999999998,0.2910999999999999
sfsarp-7-5-1,5,-13.6512,-13.6512,-13.6512,215.0,0.008265853658536585,0.3389
sfsarp-7-5-2,5,-13.5832,-13.5832,-13.5832,1655.0,0.008882926829268292,0.36419999999999997
sfsarp-7-5-3,5,-13.6109,-13.6109,-13.6109,220.0,0.005214634146341463,0.2138
sfsarp-7-5-4,5,-13.5034,-13.5034,-13.5034,967.0,0.011097560975609756,0.455
sfsarp-7-5-5,5,-13.5573,-13.5573,-13.5573,158.0,0.005317073170731707,0.218
sfsarp-7-6-1,6,-16.2918,-16.2918,-16.2918,2502.0,0.0028292682926829267,0.11599999999999999
sfsarp-7-6-2,6,-16.2813,-16.2813,-16.2813,740.0,0.009714634146341463,0.3983
sfsarp-7-6-3,6,-16.4299,-16.4299,-16.4299,679.0,0.003439024390243902,0.141
sfsarp-7-6-4,6,-16.4722,-16.4722,-16.4722,380.0,0.005280487804878049,0.2165
sfsarp-7-6-5,6,-16.4046,-16.4046,-16.4046,522.0,0.0021560975609756098,0.0884
sfsarp-7-7-1,7,-19.179,-19.179,-19.179,6867.0,0.006046341463414633,0.24789999999999998
sfsarp-7-7-2,7,-19.0746,-19.0746,-19.0746,3828.0,0.00768780487804878,0.3152
sfsarp-7-7-3,7,-19.0519,-19.0519,-19.0519,2014.0,0.007826829268292684,0.32089999999999996
sfsarp-7-7-4,7,-19.0862,-19.0862,-19.0862,2913.0,0.003870731707317073,0.1587
sfsarp-7-7-5,7,-19.0478,-19.0478,-19.0478,11002.0,0.007260975609756097,0.29769999999999996
sfsarp-7-8-1,8,-21.804,-21.804,-21.804,9438.0,0.006239024390243902,0.2558
sfsarp-7-8-2,8,-21.7489,-21.7489,-21.7489,17088.0,0.0033414634146341467,0.137
sfsarp-7-8-3,8,-21.7792,-21.7792,-21.7792,7699.0,0.009280487804878048,0.3805
sfsarp-7-8-4,8,-21.8823,-21.8823,-21.8823,49090.0,0.0035560975609756095,0.1458
sfsarp-7-8-5,8,-21.7976,-21.7976,-21.7976,141221.0,0.0065878048780487804,0.2701
sfsarp-8-5-1,5,-13.5191,-13.5191,-13.5191,685.0,0.010309756097560975,0.42269999999999996
sfsarp-8-5-2,5,-13.5623,-13.5623,-13.5623,145.0,0.006787804878048781,0.2783
sfsarp-8-5-3,5,-13.6261,-13.6261,-13.6261,313.0,0.007324390243902439,0.30029999999999996
sfsarp-8-5-4,5,-13.5913,-13.5913,-13.5913,1940.0,0.0028951219512195125,0.1187
sfsarp-8-5-5,5,-13.5759,-13.5759,-13.5759,159.0,0.006480487804878049,0.2657
sfsarp-8-6-1,6,-16.192,-16.192,-16.192,725.0,0.014273170731707316,0.5851999999999999
sfsarp-8-6-2,6,-16.3924,-16.3924,-16.3924,374.0,0.0034682926829268292,0.1422
sfsarp-8-6-3,6,-16.371,-16.371,-16.371,556.0,0.005658536585365854,0.232
sfsarp-8-6-4,6,-16.407,-16.407,-16.407,397.0,0.0034219512195121956,0.1403
sfsarp-8-6-5,6,-16.2707,-16.2707,-16.2707,599.0,0.007778048780487805,0.31889999999999996
sfsarp-8-7-1,7,-19.089,-19.089,-19.089,1632.0,0.010751219512195122,0.4408
sfsarp-8-7-2,7,-19.1343,-19.1343,-19.1343,30161.0,0.0008195121951219513,0.0336
sfsarp-8-7-3,7,-19.0204,-19.0204,-19.0204,15104.0,0.006760975609756097,0.2772
sfsarp-8-7-4,7,-18.9179,-18.9179,-18.9179,1461.0,0.017534146341463414,0.7189000000000001
sfsarp-8-7-5,7,-19.0947,-19.0947,-19.0947,38536.0,0.0018487804878048783,0.0758
sfsarp-9-5-1,5,-13.559,-13.559,-13.559,2124.0,0.006539024390243903,0.26809999999999995
sfsarp-9-5-2,5,-13.6055,-13.6055,-13.6055,174.0,0.006407317073170732,0.2627
sfsarp-9-5-3,5,-13.4555,-13.4555,-13.4555,195.0,0.013846341463414636,0.5677
sfsarp-9-5-4,5,-13.5889,-13.5889,-13.5889,159.0,0.004017073170731707,0.16469999999999999
sfsarp-9-5-5,5,-13.5825,-13.5825,-13.5825,215.0,0.012026829268292683,0.4931
sfsarp-9-6-1,6,-16.2894,-16.2894,-16.2894,848.0,0.009680487804878048,0.3969
sfsarp-9-6-2,6,-16.4176,-16.4176,-16.4176,920.0,0.002280487804878049,0.0935
sfsarp-9-6-3,6,-16.0762,-16.0762,-16.0762,438.0,0.021090243902439028,0.8646999999999998
sfsarp-9-6-4,6,-16.4112,-16.4112,-16.4112,571.0,0.0037268292682926824,0.1528
sfsarp-9-6-5,6,-16.3621,-16.3621,-16.3621,1648.0,0.003236585365853658,0.13269999999999998
