10
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-12-1.tsp ,11,1,1,38.6416,1.91068,4.3562,2,0.44,36.1961,Optimal
grubhub-12-2.tsp ,11,1,1,38.3065,1.86388,2.6703,2,0.02,37.5,Optimal
grubhub-12-3.tsp ,11,1,1,38.4216,1.72608,4.24534,2,0.45,35.9023,Optimal
grubhub-12-4.tsp ,11,1,1,38.3737,1.76768,4.92292,2,0.35,35.2185,Optimal
grubhub-12-5.tsp ,11,1,1,39.0543,2.08956,4.7035,2,0.16,36.4404,Optimal
grubhub-12-6.tsp ,11,1,1,39.1558,1.71152,4.32906,2,0.23,36.5382,Optimal
grubhub-12-7.tsp ,11,1,1,39.6083,1.78328,3.5742,2,0.28,37.8174,Optimal
grubhub-12-8.tsp ,11,1,1,38.7847,1.90652,3.8962,2,0.29,36.795,Optimal
grubhub-12-9.tsp ,11,1,1,39.2789,1.87636,3.8686,2,0.39,37.2866,Optimal
grubhub-13-0.tsp ,12,1,1,41.7357,1.80304,3.91644,2,0.5,39.6223,Optimal
grubhub-13-1.tsp ,12,1,1,42.4864,1.9554,4.70994,2,0.42,39.7319,Optimal
grubhub-13-2.tsp ,12,1,1,42.3388,1.94344,3.88884,2,0.39,40.3934,Optimal
grubhub-13-3.tsp ,12,1,1,42.3,1.7682,4.35712,2,0.48,39.7111,Optimal
grubhub-13-4.tsp ,12,1,1,42.2635,1.85868,3.86078,2,0.31,40.2614,Optimal
grubhub-13-5.tsp ,12,1,1,42.4482,2.06564,5.2739,2,0.7,39.2399,Optimal
grubhub-13-6.tsp ,12,1,1,42.2709,2.00532,5.27252,2,0.37,39.0037,Optimal
grubhub-13-7.tsp ,12,1,1,42.6198,1.78172,3.07602,2,0.35,41.3255,Optimal
grubhub-13-8.tsp ,12,1,1,42.43,1.78016,5.03194,2,0.72,39.1782,Optimal
grubhub-13-9.tsp ,12,1,1,42.0754,1.64704,3.34788,2,0.42,40.3746,Optimal
grubhub-14-0.tsp ,13,1,1,45.7475,1.85764,4.07836,2,0.71,43.5268,Optimal
grubhub-14-1.tsp ,13,1,1,45.9772,1.78588,3.83594,2,0.75,43.9271,Optimal
grubhub-14-2.tsp ,13,1,1,46.2097,1.83112,5.52184,2,0.42,42.519,Optimal
grubhub-14-3.tsp ,13,1,1,46.3038,1.8722,4.82494,2,1.16,43.3511,Optimal
grubhub-14-4.tsp ,13,1,1,46.3807,1.8228,3.72554,2,0.21,44.478,Optimal
grubhub-14-5.tsp ,13,1,1,46.1607,1.67408,4.50386,2,0.68,43.331,Optimal
grubhub-14-6.tsp ,13,1,1,46.6042,1.85868,4.72052,2,0.85,43.7424,Optimal
grubhub-14-7.tsp ,13,1,1,45.0886,1.93668,3.7904,2,0.56,43.2348,Optimal
grubhub-14-8.tsp ,13,1,1,46.2508,1.76976,4.9634,2,0.16,43.0572,Optimal
grubhub-14-9.tsp ,13,1,1,46.2035,1.80772,4.1883,2,0.44,43.8229,Optimal
grubhub-15-0.tsp ,14,1,1,49.7661,2.12388,4.8392,2,0.8,47.0508,Optimal
grubhub-15-1.tsp ,14,1,1,49.2434,1.94916,4.25684,2,0.78,46.9357,Optimal
grubhub-15-2.tsp ,14,1,1,49.4566,2.049,4.98272,2,0.58,46.5229,Optimal
grubhub-15-3.tsp ,14,1,1,49.6276,2.06616,5.40638,2,1.3,46.2874,Optimal
grubhub-15-4.tsp ,14,1,1,49.0735,1.81448,4.85622,2,0.75,46.0318,Optimal
grubhub-15-5.tsp ,14,1,1,49.9935,1.96632,5.83602,2,1.31,46.1238,Optimal
grubhub-15-6.tsp ,14,1,1,49.3933,1.85556,4.80102,2,0.69,46.4479,Optimal
grubhub-15-7.tsp ,14,1,1,49.338,1.80616,4.16392,2,0.9,46.9803,Optimal
grubhub-15-8.tsp ,14,1,1,49.8875,2.0256,4.715,2,1.08,47.1981,Optimal
grubhub-15-9.tsp ,14,1,1,49.696,1.91328,5.8006,2,0.57,45.8087,Optimal
grubhub-debug.tsp ,3,0,0,34.23,0,8.74,2,0.01,25.49,Optimal
20
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-10-0.tsp ,8,2,2,28.591,3.55668,3.55396,2,0.36,28.5937,Optimal
grubhub-10-1.tsp ,8,2,2,28.1168,3.78444,3.5535,2,1.85,28.3477,Optimal
grubhub-10-2.tsp ,8,2,2,28.045,3.7886,2.9256,2,0.47,28.908,Optimal
grubhub-10-3.tsp ,8,2,2,27.7776,3.5728,3.1993,2,0.42,28.1511,Optimal
grubhub-10-4.tsp ,8,2,2,28.8071,3.73504,3.12064,2,0.3,29.4215,Optimal
grubhub-10-5.tsp ,8,2,2,28.3516,3.91132,3.45414,2,0.45,28.8088,Optimal
grubhub-10-6.tsp ,8,2,2,28.1236,3.71112,2.6197,2,0.48,29.215,Optimal
grubhub-10-7.tsp ,8,2,2,27.5012,3.80524,3.63538,2,0.57,27.671,Optimal
grubhub-10-8.tsp ,8,2,2,28.6594,3.59308,3.18826,2,0.88,29.0642,Optimal
grubhub-10-9.tsp ,8,2,2,27.8061,3.54108,3.10362,2,1.27,28.2436,Optimal
grubhub-11-0.tsp ,9,2,2,32.8348,3.80004,3.3925,2,0.33,33.2423,Optimal
grubhub-11-1.tsp ,9,2,2,31.9302,3.6482,3.32304,2,1.54,32.2554,Optimal
grubhub-11-2.tsp ,9,2,2,32.0761,4.02,3.77752,2,0.74,32.3186,Optimal
grubhub-11-3.tsp ,9,2,2,32.0026,3.87856,3.17492,2,0.51,32.7062,Optimal
grubhub-11-4.tsp ,9,2,2,31.8436,3.76624,3.18274,2,0.55,32.4271,Optimal
grubhub-11-5.tsp ,9,2,2,32.4141,3.87284,3.4316,2,0.83,32.8554,Optimal
grubhub-11-6.tsp ,9,2,2,31.7546,3.62376,4.01902,2,2.49,31.3594,Optimal
grubhub-11-7.tsp ,9,2,2,31.3802,3.63676,2.8727,2,0.51,32.1442,Optimal
grubhub-11-8.tsp ,9,2,2,31.8578,3.48388,2.86902,2,1.1,32.4727,Optimal
grubhub-11-9.tsp ,9,2,2,31.9239,3.82656,2.99828,2,0.52,32.7522,Optimal
grubhub-12-0.tsp ,10,2,2,35.4729,3.51664,3.66298,2,1.57,35.3265,Optimal
grubhub-12-1.tsp ,10,2,2,35.022,3.877,4.35298,2,2.03,34.546,Optimal
grubhub-12-2.tsp ,10,2,2,34.8533,3.67836,2.75126,2,0.24,35.7804,Optimal
grubhub-12-3.tsp ,10,2,2,34.7963,3.6976,4.10412,2,2.05,34.3898,Optimal
grubhub-12-4.tsp ,10,2,2,34.851,3.6456,4.90498,2,1.33,33.5916,Optimal
grubhub-12-5.tsp ,10,2,2,35.6843,3.82812,4.8047,2,0.89,34.7078,Optimal
grubhub-12-6.tsp ,10,2,2,35.5076,3.70384,4.1768,2,1.74,35.0347,Optimal
grubhub-12-7.tsp ,10,2,2,35.5259,4.17184,3.55396,2,1.68,36.1438,Optimal
grubhub-12-8.tsp ,10,2,2,35.0841,3.94668,3.72968,2,1.23,35.3011,Optimal
grubhub-12-9.tsp ,10,2,2,35.6148,3.88324,3.91552,2,1.67,35.5825,Optimal
grubhub-13-0.tsp ,11,2,2,38.2358,3.66016,4.20348,2,2.8,37.6925,Optimal
grubhub-13-1.tsp ,11,2,2,39.0406,3.76312,4.32952,2,1.64,38.4742,Optimal
grubhub-13-2.tsp ,11,2,2,38.8001,3.83592,3.81754,2,1.35,38.8185,Optimal
grubhub-13-3.tsp ,11,2,2,38.8223,3.60504,4.2619,2,0.81,38.1654,Optimal
grubhub-13-4.tsp ,11,2,2,38.7682,3.71164,3.5788,2,1.23,38.901,Optimal
grubhub-13-5.tsp ,11,2,2,39.0725,3.8094,4.8783,2,3.06,38.0036,Optimal
grubhub-13-6.tsp ,11,2,2,38.6462,3.97632,5.01262,2,1.94,37.6099,Optimal
grubhub-13-7.tsp ,11,2,2,39.182,3.58216,3.39158,2,1.86,39.3726,Optimal
grubhub-13-8.tsp ,11,2,2,39.0264,3.5494,4.44268,2,1.48,38.1331,Optimal
grubhub-13-9.tsp ,11,2,2,38.5299,3.54576,3.60088,2,1.46,38.4748,Optimal
grubhub-14-0.tsp ,11,3,3,38.5003,5.79756,4.13678,2,26.91,40.161,Optimal
grubhub-14-1.tsp ,11,3,3,38.8993,5.57136,3.88148,2,27.33,40.5891,Optimal
grubhub-14-2.tsp ,11,3,3,39.2977,5.46528,5.52046,2,14.42,39.2425,Optimal
grubhub-14-3.tsp ,11,3,3,39.0549,5.81368,4.75824,2,25.28,40.1103,Optimal
grubhub-14-4.tsp ,11,3,3,39.1067,5.78716,3.81708,2,6.71,41.0768,Optimal
grubhub-14-5.tsp ,11,3,3,38.8195,5.6998,4.22878,2,8.39,40.2905,Optimal
grubhub-14-6.tsp ,11,3,3,39.4322,5.72996,4.28536,2,34.51,40.8768,Optimal
grubhub-14-7.tsp ,11,3,3,38.1953,5.55368,4.2688,2,20.51,39.4802,Optimal
grubhub-14-8.tsp ,11,3,3,39.1763,5.55212,4.94316,2,7,39.7852,Optimal
grubhub-14-9.tsp ,11,3,3,38.9853,5.72112,4.3516,2,52.04,40.3548,Optimal
grubhub-15-0.tsp ,12,3,3,42.4773,6.10176,4.91464,2,50.6,43.6644,Optimal
grubhub-15-1.tsp ,12,3,3,42.3211,5.59268,4.14828,2,27.72,43.7655,Optimal
grubhub-15-2.tsp ,12,3,3,42.6106,5.62284,4.80102,2,118.39,43.4325,Optimal
grubhub-15-3.tsp ,12,3,3,42.4801,5.91508,5.41742,2,35.48,42.9778,Optimal
grubhub-15-4.tsp ,12,3,3,41.8355,5.74608,4.74904,2,9.89,42.8325,Optimal
grubhub-15-5.tsp ,12,3,3,42.7355,5.91612,5.05724,2,32.24,43.5944,Optimal
grubhub-15-6.tsp ,12,3,3,42.5536,5.42368,5.0071,2,32.9,42.9702,Optimal
grubhub-15-7.tsp ,12,3,3,42.1683,5.67536,4.1745,2,14.41,43.6692,Optimal
grubhub-15-8.tsp ,12,3,3,42.7475,5.86776,4.02822,2,8.62,44.587,Optimal
grubhub-15-9.tsp ,12,3,3,42.5309,5.77832,5.70216,2,18.05,42.607,Optimal
grubhub-debug.tsp ,3,0,0,34.23,0,8.74,2,0,25.49,Optimal
30
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-10-0.tsp ,7,3,3,24.9794,5.51572,4.24718,1,0.25,26.2479,Optimal
grubhub-10-1.tsp ,7,3,3,24.5638,5.68992,3.55442,1,0.75,26.6993,Optimal
grubhub-10-2.tsp ,7,3,3,24.4179,5.76168,3.30372,1,0.19,26.8759,Optimal
grubhub-10-3.tsp ,7,3,3,24.3108,5.39976,3.64964,1,1.14,26.0609,Optimal
grubhub-10-4.tsp ,7,3,3,25.2621,5.63324,3.66252,1,0.25,27.2328,Optimal
grubhub-10-5.tsp ,7,3,3,24.7405,5.86984,4.52732,1,0.91,26.0831,Optimal
grubhub-10-6.tsp ,7,3,3,24.6209,5.57084,3.33086,1,0.46,26.8608,Optimal
grubhub-10-7.tsp ,7,3,3,24.0987,5.57344,3.8042,1,0.41,25.868,Optimal
grubhub-10-8.tsp ,7,3,3,24.9771,5.6166,4.65934,1,1.3,25.9344,Optimal
grubhub-10-9.tsp ,7,3,3,24.4179,5.29628,3.34006,1,0.56,26.3742,Optimal
grubhub-11-0.tsp ,8,3,3,29.267,5.71904,3.86906,2,0.64,31.117,Optimal
grubhub-11-1.tsp ,8,3,3,28.2182,5.69876,3.32626,2,3.59,30.5907,Optimal
grubhub-11-2.tsp ,8,3,3,28.6834,5.77936,4.07698,2,1.57,30.3857,Optimal
grubhub-11-3.tsp ,8,3,3,28.5608,5.68264,3.51808,2,1.13,30.7254,Optimal
grubhub-11-4.tsp ,8,3,3,28.1909,5.76272,3.61836,2,2.45,30.3352,Optimal
grubhub-11-5.tsp ,8,3,3,28.7791,5.8532,3.7375,2,1.13,30.8948,Optimal
grubhub-11-6.tsp ,8,3,3,28.1248,5.59944,4.18462,2,3.2,29.5396,Optimal
grubhub-11-7.tsp ,8,3,3,27.9965,5.3878,3.16618,2,0.66,30.2181,Optimal
grubhub-11-8.tsp ,8,3,3,28.4166,5.28744,3.04612,2,1.6,30.6579,Optimal
grubhub-11-9.tsp ,8,3,3,28.3368,5.76324,3.23196,2,3.44,30.8681,Optimal
grubhub-12-0.tsp ,9,3,3,31.7809,5.549,3.56822,2,3.49,33.7616,Optimal
grubhub-12-1.tsp ,9,3,3,31.5192,5.73672,4.44958,2,6.92,32.8064,Optimal
grubhub-12-2.tsp ,9,3,3,31.4195,5.47516,2.96332,2,0.97,33.9313,Optimal
grubhub-12-3.tsp ,9,3,3,31.2228,5.6218,3.95324,2,7.23,32.8914,Optimal
grubhub-12-4.tsp ,9,3,3,31.2097,5.63168,5.0669,2,2.79,31.7745,Optimal
grubhub-12-5.tsp ,9,3,3,31.9695,5.88128,4.84426,2,4.04,33.0065,Optimal
grubhub-12-6.tsp ,9,3,3,32.0727,5.50168,4.44544,2,2.35,33.1289,Optimal
grubhub-12-7.tsp ,9,3,3,32.0453,6.01128,3.39664,2,3.17,34.66,Optimal
grubhub-12-8.tsp ,9,3,3,31.3961,5.9754,3.76372,2,2.06,33.6078,Optimal
grubhub-12-9.tsp ,9,3,3,31.9462,5.89428,4.07238,2,3.88,33.7681,Optimal
grubhub-13-0.tsp ,9,4,4,31.2929,7.3224,4.26374,2,31.66,34.3516,Optimal
grubhub-13-1.tsp ,9,4,4,31.8504,7.65104,4.45096,2,9.04,35.0505,Optimal
grubhub-13-2.tsp ,9,4,4,31.8037,7.54704,3.70622,2,3.15,35.6445,Optimal
grubhub-13-3.tsp ,9,4,4,31.8048,7.3354,4.81574,2,25.64,34.3245,Optimal
grubhub-13-4.tsp ,9,4,4,31.9046,7.3016,3.79684,2,12.52,35.4093,Optimal
grubhub-13-5.tsp ,9,4,4,31.8498,7.72696,5.17086,2,22.69,34.4059,Optimal
grubhub-13-6.tsp ,9,4,4,31.5449,7.78312,5.7799,2,25.51,33.5481,Optimal
grubhub-13-7.tsp ,9,4,4,32.136,7.33852,3.5535,2,4.75,35.921,Optimal
grubhub-13-8.tsp ,9,4,4,31.8344,7.43888,4.50938,2,21.64,34.7639,Optimal
grubhub-13-9.tsp ,9,4,4,31.5426,7.24856,3.91644,2,21.32,34.8747,Optimal
grubhub-14-0.tsp ,10,4,4,35.2015,7.47112,4.232,2,100.76,38.4407,Optimal
grubhub-14-1.tsp ,10,4,4,35.3783,7.44772,4.07284,2,26.62,38.7531,Optimal
grubhub-14-2.tsp ,10,4,4,35.8844,7.24336,5.52,2,28.06,37.6078,Optimal
grubhub-14-3.tsp ,10,4,4,35.6216,7.60996,5.18052,2,33.52,38.0511,Optimal
grubhub-14-4.tsp ,10,4,4,35.4934,7.74776,3.78166,2,5.78,39.4595,Optimal
grubhub-14-5.tsp ,10,4,4,35.1617,7.70096,4.35298,2,52.62,38.5096,Optimal
grubhub-14-6.tsp ,10,4,4,35.8297,7.68068,4.46338,2,94.89,39.047,Optimal
grubhub-14-7.tsp ,10,4,4,34.9006,7.2236,4.45786,2,41.89,37.6663,Optimal
grubhub-14-8.tsp ,10,4,4,35.5396,7.53404,5.53518,2,29.41,37.5384,Optimal
grubhub-14-9.tsp ,10,4,4,35.5949,7.4784,4.23614,2,60.62,38.8371,Optimal
grubhub-15-0.tsp ,11,4,4,39.0503,7.89232,4.8484,2,168.37,42.0942,Optimal
grubhub-15-1.tsp ,11,4,4,38.7248,7.53768,4.0434,2,81.85,42.2191,Optimal
grubhub-15-2.tsp ,11,4,4,39.0703,7.51688,4.36816,2,32.93,42.219,Optimal
grubhub-15-3.tsp ,11,4,4,38.9945,7.7592,5.6442,2,64.96,41.1095,Optimal
grubhub-15-4.tsp ,11,4,4,38.0186,7.89232,5.05816,2,90.74,40.8528,Optimal
grubhub-15-5.tsp ,11,4,4,39.2652,7.7462,5.0094,2,184.78,42.002,Optimal
grubhub-15-6.tsp ,11,4,4,38.8958,7.42484,4.7978,2,81.11,41.5229,Optimal
grubhub-15-7.tsp ,11,4,4,38.767,7.44252,4.50432,2,149.33,41.7052,Optimal
grubhub-15-8.tsp ,11,4,4,39.2264,7.74412,3.87412,2,25.26,43.0964,Optimal
grubhub-15-9.tsp ,11,4,4,39.2048,7.47684,5.52092,2,30.39,41.1607,Optimal
grubhub-debug.tsp ,2,1,1,15.03,16.18,16.56,1,0,14.65,Optimal
40
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-10-0.tsp ,6,4,4,21.2269,7.6032,4.26788,1,0.5,24.5623,Optimal
grubhub-10-1.tsp ,6,4,4,20.938,7.66196,3.74946,1,1.02,24.8505,Optimal
grubhub-10-2.tsp ,6,4,4,21.0423,7.50544,3.76326,1,0.82,24.7844,Optimal
grubhub-10-3.tsp ,6,4,4,20.543,7.50128,3.74946,1,1.16,24.2948,Optimal
grubhub-10-4.tsp ,6,4,4,21.6955,7.5512,3.94588,1,0.78,25.3008,Optimal
grubhub-10-5.tsp ,6,4,4,21.2931,7.67912,4.6299,1,1.55,24.3423,Optimal
grubhub-10-6.tsp ,6,4,4,21.3808,7.19084,3.4983,1,1.15,25.0734,Optimal
grubhub-10-7.tsp ,6,4,4,20.5714,7.45552,4.02684,1,0.57,24.0001,Optimal
grubhub-10-8.tsp ,6,4,4,21.5849,7.37544,3.92564,1,0.83,25.0347,Optimal
grubhub-10-9.tsp ,6,4,4,20.8103,7.25168,3.39894,1,1.29,24.663,Optimal
grubhub-11-0.tsp ,7,4,4,25.6064,7.7228,4.9864,1,3.04,28.3428,Optimal
grubhub-11-1.tsp ,7,4,4,24.4453,7.80496,4.69844,1,4.08,27.5518,Optimal
grubhub-11-2.tsp ,7,4,4,25.0142,7.79092,5.22744,1,2.95,27.5776,Optimal
grubhub-11-3.tsp ,7,4,4,24.9879,7.60632,4.12528,1,1,28.469,Optimal
grubhub-11-4.tsp ,7,4,4,24.6875,7.62296,4.4045,1,2.6,27.906,Optimal
grubhub-11-5.tsp ,7,4,4,25.2051,7.77792,4.07698,1,0.95,28.906,Optimal
grubhub-11-6.tsp ,7,4,4,24.5359,7.53768,5.22284,1,2.62,26.8508,Optimal
grubhub-11-7.tsp ,7,4,4,24.5918,7.15808,4.08066,1,1.75,27.6692,Optimal
grubhub-11-8.tsp ,7,4,4,24.72,7.32396,3.6915,1,1.08,28.3525,Optimal
grubhub-11-9.tsp ,7,4,4,24.7098,7.73632,4.00016,1,3.04,28.4459,Optimal
grubhub-12-0.tsp ,7,5,5,24.7896,9.25544,4.63266,1,4.28,29.4123,Optimal
grubhub-12-1.tsp ,7,5,5,24.7685,9.22372,4.91004,1,3.96,29.0822,Optimal
grubhub-12-2.tsp ,7,5,5,24.1529,9.43276,3.749,1,1.58,29.8366,Optimal
grubhub-12-3.tsp ,7,5,5,24.4937,9.08904,4.98686,1,27.66,28.5959,Optimal
grubhub-12-4.tsp ,7,5,5,24.182,9.3714,6.49198,1,9.34,27.0614,Optimal
grubhub-12-5.tsp ,7,5,5,24.8779,9.67924,5.97816,1,4.79,28.579,Optimal
grubhub-12-6.tsp ,7,5,5,24.9663,9.31316,4.48408,1,1.53,29.7953,Optimal
grubhub-12-7.tsp ,7,5,5,25.1641,9.61736,4.33044,1,2.54,30.451,Optimal
grubhub-12-8.tsp ,7,5,5,24.2965,9.78064,5.2348,1,4.75,28.8424,Optimal
grubhub-12-9.tsp ,7,5,5,24.9868,9.5716,4.92246,1,6.35,29.6359,Optimal
grubhub-13-0.tsp ,8,5,5,27.8922,9.08904,4.68004,2,39.26,32.3012,Optimal
grubhub-13-1.tsp ,8,5,5,28.2313,9.61684,4.62714,2,7,33.221,Optimal
grubhub-13-2.tsp ,8,5,5,28.2154,9.48476,4.17358,2,1.8,33.5266,Optimal
grubhub-13-3.tsp ,8,5,5,28.2382,9.25336,4.80516,2,41.4,32.6864,Optimal
grubhub-13-4.tsp ,8,5,5,28.3659,9.19408,3.76556,2,10.51,33.7944,Optimal
grubhub-13-5.tsp ,8,5,5,28.1339,9.78116,4.93534,2,30.95,32.9797,Optimal
grubhub-13-6.tsp ,8,5,5,27.903,9.76972,5.86454,2,50.12,31.8082,Optimal
grubhub-13-7.tsp ,8,5,5,28.6332,9.19824,4.04754,2,16.12,33.7839,Optimal
grubhub-13-8.tsp ,8,5,5,28.3317,9.2986,4.4344,2,16.36,33.1959,Optimal
grubhub-13-9.tsp ,8,5,5,27.7759,9.34904,3.7191,2,14.15,33.4059,Optimal
grubhub-14-0.tsp ,8,6,6,27.9475,11.4173,4.90222,2,131.23,34.4626,Optimal
grubhub-14-1.tsp ,8,6,6,28.5887,10.9701,4.4045,2,51.62,35.1543,Optimal
grubhub-14-2.tsp ,8,6,6,29.0909,10.7694,5.6534,2,35.47,34.2069,Optimal
grubhub-14-3.tsp ,8,6,6,28.6879,11.2639,5.69572,2,93.57,34.2561,Optimal
grubhub-14-4.tsp ,8,6,6,28.4474,11.5041,4.29456,2,88.87,35.6569,Optimal
grubhub-14-5.tsp ,8,6,6,28.0934,11.4776,5.19938,2,227.02,34.3716,Optimal
grubhub-14-6.tsp ,8,6,6,28.7426,11.4745,4.59862,2,161.98,35.6185,Optimal
grubhub-14-7.tsp ,8,6,6,27.8797,10.9571,4.79044,2,123.01,34.0463,Optimal
grubhub-14-8.tsp ,8,6,6,28.7689,11.0392,5.13084,2,5.01,34.6773,Optimal
grubhub-14-9.tsp ,8,6,6,28.3995,11.371,4.62484,2,81.27,35.1457,Optimal
grubhub-15-0.tsp ,9,6,6,31.9872,11.6643,5.40914,2,797.67,38.2423,Optimal
grubhub-15-1.tsp ,9,6,6,31.4668,11.4875,4.17588,2,201.38,38.7784,Optimal
grubhub-15-2.tsp ,9,6,6,31.9085,11.3788,5.17776,2,109.58,38.1096,Optimal
grubhub-15-3.tsp ,9,6,6,31.8595,11.5967,5.65018,2,334.52,37.806,Optimal
grubhub-15-4.tsp ,9,6,6,31.1225,11.5119,5.48366,2,368.33,37.1508,Optimal
grubhub-15-5.tsp ,9,6,6,32.087,11.6232,5.911,2,1389.52,37.7991,Optimal
grubhub-15-6.tsp ,9,6,6,31.8561,11.1755,4.74582,2,351.01,38.2858,Optimal
grubhub-15-7.tsp ,9,6,6,31.9644,10.9768,4.95374,2,195.5,37.9875,Optimal
grubhub-15-8.tsp ,9,6,6,32.1645,11.515,4.54296,2,83.42,39.1365,Optimal
grubhub-15-9.tsp ,9,6,6,32.2249,11.1729,6.1502,2,324.99,37.2476,Optimal
grubhub-debug.tsp ,2,1,1,15.03,16.18,16.56,1,0,14.65,Optimal
10
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-10-0.tsp ,9,1,1,31.9872,1.7942,3.43114,2,0.1,30.3503,Optimal
grubhub-10-1.tsp ,9,1,1,31.66,1.8878,3.1004,2,0.09,30.4474,Optimal
grubhub-10-2.tsp ,9,1,1,31.4776,1.99284,2.75172,2,0.12,30.7187,Optimal
grubhub-10-3.tsp ,9,1,1,31.1578,1.82488,3.17492,2,0.2,29.8078,Optimal
grubhub-10-4.tsp ,9,1,1,32.3201,1.86596,2.79726,2,0.01,31.3888,Optimal
grubhub-10-5.tsp ,9,1,1,31.8988,2.01104,3.2246,2,0.06,30.6853,Optimal
grubhub-10-6.tsp ,9,1,1,31.5164,1.95176,2.4656,2,0.16,31.0025,Optimal
grubhub-10-7.tsp ,9,1,1,31.0547,1.89924,3.3902,2,0.07,29.5637,Optimal
grubhub-10-8.tsp ,9,1,1,32.1536,1.74116,3.00794,2,0.04,30.8869,Optimal
grubhub-10-9.tsp ,9,1,1,31.1533,1.82332,3.01484,2,0.17,29.9618,Optimal
grubhub-11-0.tsp ,10,1,1,36.569,1.7292,3.38928,2,0.12,34.9089,Optimal
grubhub-11-1.tsp ,10,1,1,35.3247,1.88728,3.41918,2,0.27,33.7928,Optimal
grubhub-11-2.tsp ,10,1,1,35.7448,2.00896,3.50428,2,0.12,34.2494,Optimal
grubhub-11-3.tsp ,10,1,1,35.6051,1.92784,3.16158,2,0.19,34.3714,Optimal
grubhub-11-4.tsp ,10,1,1,35.2756,1.971,2.94906,2,0.14,34.2976,Optimal
grubhub-11-5.tsp ,10,1,1,36.0776,1.86648,3.1395,2,0.12,34.8046,Optimal
grubhub-11-6.tsp ,10,1,1,35.2095,1.80772,3.9238,2,0.4,33.0934,Optimal
grubhub-11-7.tsp ,10,1,1,34.7558,1.893,3.05532,2,0.11,33.5935,Optimal
grubhub-11-8.tsp ,10,1,1,35.2135,1.75832,2.72274,2,0.11,34.2491,Optimal
grubhub-11-9.tsp ,10,1,1,35.4951,1.90444,2.85338,2,0.12,34.5462,Optimal
grubhub-12-0.tsp ,11,1,1,38.8805,1.74376,3.59536,2,0.32,37.0288,Optimal
grubhub-12-1.tsp ,11,1,1,38.6416,1.91068,4.3263,2,0.48,36.226,Optimal
grubhub-12-2.tsp ,11,1,1,38.3065,1.86388,2.6703,2,0.01,37.5,Optimal
grubhub-12-3.tsp ,11,1,1,38.4216,1.72608,4.24028,2,0.63,35.9074,Optimal
grubhub-12-4.tsp ,11,1,1,38.3737,1.76768,4.92292,2,0.42,35.2185,Optimal
grubhub-12-5.tsp ,11,1,1,39.0543,2.08956,4.60874,2,0.09,36.5351,Optimal
