10
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-15-6.tsp ,14,1,1,72.2488,5.2466,34.8251,2,0.7,42.6703,Optimal
grubhub-15-7.tsp ,14,1,1,71.8802,4.72093,27.7595,2,0.71,48.8417,Optimal
grubhub-15-8.tsp ,14,1,1,75.5434,7.056,34.4571,2,1.23,48.1423,Optimal
grubhub-15-9.tsp ,14,1,1,74.2666,5.8608,41.7895,2,1.19,38.3379,Optimal
20
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-10-0.tsp ,8,2,1,43.7268,4.59367,19.09,2,0.01,29.2305,Optimal
grubhub-10-1.tsp ,8,2,2,40.5652,11.2734,23.69,2,0.36,28.1486,Optimal
grubhub-10-2.tsp ,8,2,2,40.0864,11.3177,19.504,2,0.13,31.9001,Optimal
grubhub-10-3.tsp ,8,2,2,38.3042,9.02133,22.5952,2,0.99,24.7303,Optimal
grubhub-10-4.tsp ,8,2,2,45.167,10.7477,21.6721,2,0.17,34.2426,Optimal
grubhub-10-5.tsp ,8,2,2,42.1308,12.6235,23.0644,2,0.11,31.6899,Optimal
grubhub-10-6.tsp ,8,2,2,40.6108,10.4932,17.4647,2,0.27,33.6393,Optimal
grubhub-10-7.tsp ,8,2,1,36.4612,5.78333,18.9919,2,0.3,23.2527,Optimal
grubhub-10-8.tsp ,8,2,2,44.1828,9.23713,21.2551,2,0.22,32.1649,Optimal
grubhub-10-9.tsp ,8,2,2,38.4942,8.6838,21.3992,2,0.88,25.7788,Optimal
grubhub-11-0.tsp ,9,2,2,53.6586,11.4394,22.6167,2,0.22,42.4813,Optimal
grubhub-11-1.tsp ,9,2,2,47.628,9.82367,22.4357,2,0.93,35.0159,Optimal
grubhub-11-2.tsp ,9,2,2,48.6008,13.78,28.3237,2,0.47,34.0571,Optimal
grubhub-11-3.tsp ,9,2,2,48.1106,12.2749,23.3404,2,0.35,37.0451,Optimal
grubhub-11-4.tsp ,9,2,2,47.0504,11.0797,21.2183,2,0.3,36.9119,Optimal
grubhub-11-5.tsp ,9,2,2,50.8542,12.2141,26.7321,2,1.16,36.3361,Optimal
grubhub-11-6.tsp ,9,2,2,46.4576,9.5636,27.2719,2,1.83,28.7493,Optimal
grubhub-11-7.tsp ,9,2,2,43.961,9.70193,20.1817,2,0.42,33.4812,Optimal
grubhub-11-8.tsp ,9,2,1,47.1454,3.86327,15.5787,2,0.39,35.43,Optimal
grubhub-11-9.tsp ,9,2,1,47.5862,5.95487,14.5145,2,0.41,39.0265,Optimal
grubhub-12-0.tsp ,10,2,2,52.8858,8.42373,24.4199,2,1.21,36.8897,Optimal
grubhub-12-1.tsp ,10,2,2,49.88,12.2583,29.0199,2,1.4,33.1185,Optimal
grubhub-12-2.tsp ,10,2,2,48.7552,10.1446,20.6479,2,0.21,38.2519,Optimal
grubhub-12-3.tsp ,10,2,2,48.3752,10.3493,27.3608,2,1.58,31.3637,Optimal
grubhub-12-4.tsp ,10,2,2,48.74,9.796,34.2485,2,1.3,24.2875,Optimal
grubhub-12-5.tsp ,10,2,1,54.2956,4.0016,19.7125,2,0.18,38.5847,Optimal
grubhub-12-6.tsp ,10,2,2,53.1176,10.4157,28.5108,2,1.18,35.0225,Optimal
grubhub-12-7.tsp ,10,2,2,53.2392,15.3957,25.07,2,0.5,43.5649,Optimal
grubhub-12-8.tsp ,10,2,2,50.2942,12.9998,24.9903,2,1.21,38.3037,Optimal
grubhub-12-9.tsp ,10,2,2,53.832,12.3247,26.8057,2,0.99,39.351,Optimal
grubhub-13-0.tsp ,11,2,2,52.9452,9.95093,28.0232,2,2.06,34.8729,Optimal
grubhub-13-1.tsp ,11,2,2,58.3108,11.0465,30.4888,2,1.1,38.8685,Optimal
grubhub-13-2.tsp ,11,2,2,56.7072,11.8212,27.8576,2,1.6,40.6708,Optimal
grubhub-13-3.tsp ,11,2,2,56.8554,9.3644,31.2493,2,0.96,34.9705,Optimal
grubhub-13-4.tsp ,11,2,2,56.4944,10.4987,23.8587,2,0.6,43.1345,Optimal
grubhub-13-5.tsp ,11,2,2,58.5236,11.539,35.3403,2,3.56,34.7223,Optimal
grubhub-13-6.tsp ,11,2,2,55.6812,13.3152,34.6411,2,1.51,34.3553,Optimal
grubhub-13-7.tsp ,11,2,2,59.2532,9.12093,22.7547,2,1.32,45.6195,Optimal
grubhub-13-8.tsp ,11,2,2,58.2158,8.77233,29.6179,2,1.22,37.3703,Optimal
grubhub-13-9.tsp ,11,2,2,54.906,8.7336,25.2509,2,1.56,38.3887,Optimal
grubhub-14-0.tsp ,11,3,3,54.7084,18.1966,30.6421,2,31.78,42.2629,Optimal
grubhub-14-1.tsp ,11,3,3,57.3684,15.7896,25.8765,2,1.62,47.2815,Optimal
grubhub-14-2.tsp ,11,3,3,60.0246,14.6608,37.0576,2,14.74,37.6278,Optimal
grubhub-14-3.tsp ,11,3,3,58.4058,18.3681,31.7216,2,6.3,45.0523,Optimal
grubhub-14-4.tsp ,11,3,2,58.7516,13.1879,21.2735,2,2.99,50.6661,Optimal
grubhub-14-5.tsp ,11,3,3,56.8364,17.1563,30.0073,2,19.49,43.9854,Optimal
grubhub-14-6.tsp ,11,3,3,60.9214,17.4773,28.5844,2,6.88,49.8143,Optimal
grubhub-14-7.tsp ,11,3,3,52.6754,15.6015,30.1116,2,8.76,38.1653,Optimal
grubhub-14-8.tsp ,11,3,2,59.2152,11.2513,29.9552,2,7.39,40.5113,Optimal
grubhub-14-9.tsp ,11,3,3,57.9422,17.3832,29.0107,2,21.44,46.3147,Optimal
grubhub-15-0.tsp ,12,3,3,62.8618,21.4336,35.8892,2,73.09,48.4062,Optimal
grubhub-15-1.tsp ,12,3,3,61.8206,16.0165,27.6552,2,31.22,50.1819,Optimal
grubhub-15-2.tsp ,12,3,3,63.751,16.3374,32.4576,2,27.26,47.6308,Optimal
grubhub-15-3.tsp ,12,3,2,62.8808,14.4495,31.1451,2,14.78,46.1853,Optimal
grubhub-15-4.tsp ,12,3,3,58.583,17.6488,31.6603,2,5.58,44.5715,Optimal
grubhub-15-5.tsp ,12,3,3,64.5832,19.4582,33.7149,2,17.92,50.3265,Optimal
grubhub-15-6.tsp ,12,3,2,63.371,9.132,30.8783,2,42.63,41.6247,Optimal
grubhub-15-7.tsp ,12,3,3,60.8022,16.8963,27.83,2,4.56,49.8685,Optimal
grubhub-15-8.tsp ,12,3,3,64.663,18.9436,28.6028,2,6.28,55.0038,Optimal
grubhub-15-9.tsp ,12,3,3,63.219,17.9919,39.6949,2,8.09,41.5159,Optimal
30
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-10-0.tsp ,7,3,2,38.0092,10.9414,23.2729,2,1.43,25.6777,Optimal
grubhub-10-1.tsp ,7,3,3,35.239,17.0512,22.8283,2,1.94,29.4619,Optimal
grubhub-10-2.tsp ,7,3,3,34.2662,17.8148,20.6847,2,0.82,31.3963,Optimal
grubhub-10-3.tsp ,7,3,3,33.5518,13.9636,22.3192,2,1.32,25.1962,Optimal
grubhub-10-4.tsp ,7,3,2,39.894,11.0908,20.0652,2,0.23,30.9196,Optimal
grubhub-10-5.tsp ,7,3,3,36.417,18.9657,26.2875,2,1.28,29.0953,Optimal
grubhub-10-6.tsp ,7,3,2,35.619,10.4932,15.7075,2,0.82,30.4047,Optimal
grubhub-10-7.tsp ,7,3,2,32.1382,10.1003,18.8017,2,0.59,23.4368,Optimal
grubhub-10-8.tsp ,7,3,2,37.994,12.2417,18.6024,2,1.04,31.6333,Optimal
grubhub-10-9.tsp ,7,3,3,34.2662,12.8625,20.9515,2,1.4,26.1772,Optimal
grubhub-11-0.tsp ,8,3,2,48.2336,11.4394,19.5929,2,0.34,40.0801,Optimal
grubhub-11-1.tsp ,8,3,3,41.2416,17.1453,24.2359,2,2.89,34.151,Optimal
grubhub-11-2.tsp ,8,3,2,44.3424,13.78,27.5264,2,2.28,30.596,Optimal
grubhub-11-3.tsp ,8,3,2,43.5254,12.2749,17.9155,2,0.55,37.8849,Optimal
grubhub-11-4.tsp ,8,3,3,41.0592,17.8259,24.1224,2,0.81,34.7627,Optimal
grubhub-11-5.tsp ,8,3,3,44.9808,18.7887,25.0087,2,1.42,38.7608,Optimal
grubhub-11-6.tsp ,8,3,3,40.6184,16.0884,28.8267,2,1.28,27.8801,Optimal
grubhub-11-7.tsp ,8,3,2,39.7634,9.70193,17.848,2,0.31,31.6173,Optimal
grubhub-11-8.tsp ,8,3,2,42.564,8.55653,16.7593,2,1.34,34.3612,Optimal
grubhub-11-9.tsp ,8,3,2,42.032,12.0647,16.6949,2,1.66,37.4017,Optimal
grubhub-12-0.tsp ,9,3,3,46.6324,15.5517,23.7881,2,1.4,38.3959,Optimal
grubhub-12-1.tsp ,9,3,3,44.8882,17.5492,32.4607,2,5.84,29.9767,Optimal
grubhub-12-2.tsp ,9,3,3,44.2232,14.7659,23.4692,2,1.99,35.5199,Optimal
grubhub-12-3.tsp ,9,3,3,42.9122,16.3263,27.8423,2,15.46,31.3963,Optimal
grubhub-12-4.tsp ,9,3,3,42.8248,16.4315,34.0523,2,2.61,25.204,Optimal
grubhub-12-5.tsp ,9,3,2,47.8902,11.3509,19.9763,2,0.72,39.2648,Optimal
grubhub-12-6.tsp ,9,3,2,48.578,10.4157,23.9047,2,0.91,35.0891,Optimal
grubhub-12-7.tsp ,9,3,3,48.3956,20.4708,24.5671,2,2.18,44.2993,Optimal
grubhub-12-8.tsp ,9,3,3,44.0674,20.089,25.1129,2,1.38,39.0435,Optimal
grubhub-12-9.tsp ,9,3,3,47.7344,19.2258,27.9895,2,1.94,38.9707,Optimal
grubhub-13-0.tsp ,9,4,4,43.3796,19.924,30.0901,2,25.47,33.2135,Optimal
grubhub-13-1.tsp ,9,4,4,47.096,23.4211,30.2925,2,3.36,40.2245,Optimal
grubhub-13-2.tsp ,9,4,4,46.7844,22.3144,27.3301,2,3.03,41.7687,Optimal
grubhub-13-3.tsp ,9,4,2,46.792,10.6979,26.3672,2,14.38,31.1227,Optimal
grubhub-13-4.tsp ,9,4,4,47.457,19.7027,25.5116,2,2.84,41.6481,Optimal
grubhub-13-5.tsp ,9,4,2,47.0922,13.9128,26.542,2,19.77,34.463,Optimal
grubhub-13-6.tsp ,9,4,4,45.0592,24.8265,38.9681,2,2.96,30.9176,Optimal
grubhub-13-7.tsp ,9,4,4,48.9998,20.0955,24.1715,2,1.67,44.9239,Optimal
grubhub-13-8.tsp ,9,4,4,46.9896,21.1635,30.0625,2,2.78,38.0905,Optimal
grubhub-13-9.tsp ,9,4,4,45.044,19.1383,26.7689,2,11.78,37.4133,Optimal
grubhub-14-0.tsp ,10,4,4,51.077,21.5065,29.8233,2,46.43,42.7602,Optimal
grubhub-14-1.tsp ,10,4,4,52.255,21.2575,27.1523,2,2.28,46.3603,Optimal
grubhub-14-2.tsp ,10,4,3,55.6294,14.0964,34.454,2,27.99,35.2718,Optimal
grubhub-14-3.tsp ,10,4,3,53.8776,18.3681,30.7709,2,16.12,41.4748,Optimal
grubhub-14-4.tsp ,10,4,3,53.0226,19.5523,22.3591,2,7.45,50.2158,Optimal
grubhub-14-5.tsp ,10,4,4,50.811,23.9523,30.8353,2,38.9,43.9279,Optimal
grubhub-14-6.tsp ,10,4,4,55.2646,23.7365,30.8077,2,38.15,48.1933,Optimal
grubhub-14-7.tsp ,10,4,3,49.0706,15.6015,27.5601,2,15.1,37.1119,Optimal
grubhub-14-8.tsp ,10,4,2,53.3304,11.2513,25.4472,2,2.88,39.1345,Optimal
grubhub-14-9.tsp ,10,4,3,53.699,17.3832,25.3123,2,34.8,45.7699,Optimal
grubhub-15-0.tsp ,11,4,4,58.3754,25.9885,36.1989,2,189.04,48.165,Optimal
grubhub-15-1.tsp ,11,4,4,56.2056,22.2148,26.956,2,55.22,51.4644,Optimal
grubhub-15-2.tsp ,11,4,4,58.5084,21.9935,30.7617,2,7.91,49.7401,Optimal
grubhub-15-3.tsp ,11,4,2,58.003,14.4495,25.3184,2,4.4,47.1341,Optimal
grubhub-15-4.tsp ,11,4,4,51.4974,25.9885,34.0155,2,67.64,43.4705,Optimal
grubhub-15-5.tsp ,11,4,4,59.808,24.4337,33.9265,2,68.19,50.3151,Optimal
grubhub-15-6.tsp ,11,4,3,57.3456,15.9279,29.0996,2,60.69,44.1739,Optimal
grubhub-15-7.tsp ,11,4,4,56.4868,21.2022,30.0288,2,29.81,47.6602,Optimal
grubhub-15-8.tsp ,11,4,4,59.5496,24.4115,28.6365,2,31.15,55.3246,Optimal
grubhub-15-9.tsp ,11,4,4,59.4052,21.5674,41.1179,2,55.82,39.8547,Optimal
40
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-10-0.tsp ,6,4,2,31.353,12.3081,18.8539,2,2.2,24.8073,Optimal
grubhub-10-1.tsp ,6,4,3,29.4264,17.8535,17.3635,2,1.19,29.9165,Optimal
grubhub-10-2.tsp ,6,4,3,30.1218,17.8148,19.7831,2,2.35,28.1535,Optimal
grubhub-10-3.tsp ,6,4,4,26.793,21.8275,24.5609,2,1.51,24.0595,Optimal
grubhub-10-4.tsp ,6,4,3,34.4766,17.0014,19.6727,2,0.1,31.8053,Optimal
grubhub-10-5.tsp ,6,4,3,31.7938,17.9974,21.6016,2,2.16,28.1896,Optimal
grubhub-10-6.tsp ,6,4,4,32.379,18.5241,21.3195,2,0.57,29.5836,Optimal
grubhub-10-7.tsp ,6,4,3,26.983,15.6291,20.9515,2,0.65,21.6607,Optimal
grubhub-10-8.tsp ,6,4,2,33.7394,12.2417,17.6916,2,1.67,28.2895,Optimal
grubhub-10-9.tsp ,6,4,3,28.5752,14.2679,18.2191,2,3.36,24.6241,Optimal
grubhub-11-0.tsp ,7,4,3,42.1892,18.263,16.6919,2,0.46,43.7603,Optimal
grubhub-11-1.tsp ,7,4,3,34.4486,19.4748,25.1589,2,15.76,28.7645,Optimal
grubhub-11-2.tsp ,7,4,3,38.241,20.6866,30.4489,2,25.55,28.4787,Optimal
grubhub-11-3.tsp ,7,4,4,38.0662,22.9452,23.4937,2,1.3,37.5177,Optimal
grubhub-11-4.tsp ,7,4,4,36.0636,23.1223,24.8308,2,3.77,34.3551,Optimal
grubhub-11-5.tsp ,7,4,4,39.514,24.7712,27.0357,2,2.98,37.2495,Optimal
grubhub-11-6.tsp ,7,4,4,35.0528,22.2148,30.3048,2,3.33,26.9628,Optimal
grubhub-11-7.tsp ,7,4,3,35.4252,14.0411,21.6077,2,1.6,27.8585,Optimal
grubhub-11-8.tsp ,7,4,4,36.2802,19.9406,21.7304,2,13.15,34.4904,Optimal
grubhub-11-9.tsp ,7,4,3,36.2118,18.5618,18.7741,2,4.36,35.9995,Optimal
grubhub-12-0.tsp ,7,5,4,36.7438,20.8204,21.4483,2,2.02,36.1159,Optimal
grubhub-12-1.tsp ,7,5,5,36.6032,25.6575,32.8501,2,15.18,29.4106,Optimal
grubhub-12-2.tsp ,7,5,4,32.4992,22.5468,21.896,2,3.19,33.15,Optimal
grubhub-12-3.tsp ,7,5,4,34.7716,19.9904,24.7787,2,16.7,29.9833,Optimal
grubhub-12-4.tsp ,7,5,3,32.693,16.3485,23.5643,2,0.88,25.4772,Optimal
grubhub-12-5.tsp ,7,5,4,37.3328,22.7681,22.4695,2,1.18,37.6315,Optimal
grubhub-12-6.tsp ,7,5,4,37.9218,21.9769,23.552,2,4.2,36.3467,Optimal
grubhub-12-7.tsp ,7,5,3,39.2404,21.3893,17.7407,2,2.14,42.8891,Optimal
grubhub-12-8.tsp ,7,5,3,33.4568,20.6423,21.2643,2,2.68,32.8349,Optimal
grubhub-12-9.tsp ,7,5,5,38.0586,29.3593,29.7405,2,2.93,37.6774,Optimal
grubhub-13-0.tsp ,8,5,4,39.068,19.924,27.6399,2,6.67,31.3521,Optimal
grubhub-13-1.tsp ,8,5,5,41.329,29.8407,33.1139,2,2.54,38.0559,Optimal
grubhub-13-2.tsp ,8,5,4,41.2226,22.3144,23.184,2,0.5,40.353,Optimal
grubhub-13-3.tsp ,8,5,4,41.3746,20.9255,30.498,2,25.26,31.8021,Optimal
grubhub-13-4.tsp ,8,5,5,42.2258,25.3421,25.3276,2,4.44,42.2403,Optimal
grubhub-13-5.tsp ,8,5,3,40.6792,21.2731,23.1533,2,20.45,38.799,Optimal
grubhub-13-6.tsp ,8,5,5,39.1402,31.4675,40.2255,2,4.95,30.3823,Optimal
grubhub-13-7.tsp ,8,5,4,44.008,21.0694,24.6499,2,5.23,40.4275,Optimal
grubhub-13-8.tsp ,8,5,5,41.9978,26.4543,29.5627,2,2.5,38.8895,Optimal
grubhub-13-9.tsp ,8,5,5,38.2928,26.9911,29.5719,2,10.33,35.712,Optimal
grubhub-14-0.tsp ,8,6,4,39.4366,25.9221,24.5855,2,3.54,40.7733,Optimal
grubhub-14-1.tsp ,8,6,5,43.7116,26.8472,27.922,2,4.9,42.6368,Optimal
grubhub-14-2.tsp ,8,6,5,47.0594,23.3667,35.0796,2,2.99,35.3465,Optimal
grubhub-14-3.tsp ,8,6,5,44.3728,28.2527,34.2056,2,2.82,38.4199,Optimal
grubhub-14-4.tsp ,8,6,5,42.7692,30.5269,30.8721,2,206.79,42.4239,Optimal
grubhub-14-5.tsp ,8,6,5,40.4094,31.3624,29.7007,2,25.37,42.0711,Optimal
grubhub-14-6.tsp ,8,6,5,44.7376,28.8503,26.8947,2,24.79,46.6932,Optimal
grubhub-14-7.tsp ,8,6,4,38.9844,21.0085,23.9047,2,8.64,36.0883,Optimal
grubhub-14-8.tsp ,8,6,4,44.9124,19.1881,24.4659,2,2.06,39.6346,Optimal
grubhub-14-9.tsp ,8,6,5,42.45,29.8075,27.6215,2,4.02,44.6361,Optimal
grubhub-15-0.tsp ,9,6,6,48.008,37.1291,36.9564,2,253.45,48.1807,Optimal
grubhub-15-1.tsp ,9,6,6,44.5386,35.2478,29.1763,2,109.56,50.6101,Optimal
grubhub-15-2.tsp ,9,6,5,47.4836,28.4353,31.5989,2,29.06,44.3199,Optimal
grubhub-15-3.tsp ,9,6,4,47.1568,26.2873,26.6095,2,57.02,46.8347,Optimal
grubhub-15-4.tsp ,9,6,6,42.2434,35.5079,38.0328,2,118.12,39.7185,Optimal
grubhub-15-5.tsp ,9,6,6,48.673,36.692,40.9891,2,398.65,44.3759,Optimal
grubhub-15-6.tsp ,9,6,5,47.134,26.8417,25.6619,2,19.05,48.3138,Optimal
grubhub-15-7.tsp ,9,6,4,47.856,21.2022,28.4249,2,287.22,40.6333,Optimal
grubhub-15-8.tsp ,9,6,6,49.1898,35.5411,31.3321,2,28.45,53.3987,Optimal
grubhub-15-9.tsp ,9,6,5,49.5926,27.2179,36.3216,2,24.59,40.4889,Optimal
10
Instance,n,m,served,prof Customer,prof Parcel,costs,K,Sol Time,Sol Val,sol Stat
grubhub-10-0.tsp ,9,1,1,48.008,4.59367,22.8743,2,0.04,29.7274,Optimal
grubhub-10-1.tsp ,9,1,1,45.8268,5.58967,20.8687,2,0.1,30.5478,Optimal
grubhub-10-2.tsp ,9,1,1,44.6108,6.7074,18.3448,2,0.08,32.9734,Optimal
grubhub-10-3.tsp ,9,1,1,42.479,4.92013,21.1661,2,0.4,26.233,Optimal
grubhub-10-4.tsp ,9,1,1,50.2272,5.35727,18.6484,2,0.02,36.9361,Optimal
grubhub-10-5.tsp ,9,1,1,47.419,6.90107,21.8653,2,0.09,32.4547,Optimal
grubhub-10-6.tsp ,9,1,1,44.8692,6.27027,16.4373,2,0.11,34.7021,Optimal
grubhub-10-7.tsp ,9,1,0,41.7912,0,18.7281,2,0.04,23.0631,Optimal
grubhub-10-8.tsp ,9,1,1,49.1176,4.02927,21.7856,2,0.16,31.3613,Optimal
grubhub-10-9.tsp ,9,1,1,42.4486,4.90353,20.4424,2,0.13,26.9097,Optimal
grubhub-11-0.tsp ,10,1,1,60.1932,3.902,22.5952,2,0.04,41.5,Optimal
grubhub-11-1.tsp ,10,1,1,51.8978,5.58413,22.7945,2,0.16,34.6874,Optimal
grubhub-11-2.tsp ,10,1,1,54.6984,6.87893,23.3619,2,0.02,38.2155,Optimal
grubhub-11-3.tsp ,10,1,1,53.7674,6.01573,23.2515,2,0.35,36.5317,Optimal
grubhub-11-4.tsp ,10,1,1,51.571,6.475,19.6604,2,0.13,38.3856,Optimal
grubhub-11-5.tsp ,10,1,1,56.9176,5.3628,24.8553,2,0.42,37.4251,Optimal
grubhub-11-6.tsp ,10,1,1,51.1302,4.73753,26.5297,2,0.5,29.338,Optimal
grubhub-11-7.tsp ,10,1,1,48.1054,5.645,20.3688,2,0.19,33.3816,Optimal
grubhub-11-8.tsp ,10,1,1,51.1568,4.21187,18.4399,2,0.12,36.9288,Optimal
grubhub-11-9.tsp ,10,1,1,53.034,5.76673,20.2032,2,0.14,38.5975,Optimal
grubhub-12-0.tsp ,11,1,1,57.243,4.05693,23.9691,2,0.27,37.3309,Optimal
grubhub-12-1.tsp ,11,1,1,55.6508,5.83313,29.0137,2,0.22,32.4702,Optimal
grubhub-12-2.tsp ,11,1,1,53.4164,5.33513,20.7889,2,0.24,37.9626,Optimal
grubhub-12-3.tsp ,11,1,1,54.184,3.8688,28.2685,2,0.4,29.7843,Optimal
grubhub-12-4.tsp ,11,1,1,53.8648,4.31147,32.8195,2,0.48,25.3568,Optimal
grubhub-12-5.tsp ,11,1,0,58.402,0,19.0379,2,0.02,39.3641,Optimal
grubhub-12-6.tsp ,11,1,1,59.0784,3.71387,28.7715,2,0.21,34.0208,Optimal
grubhub-12-7.tsp ,11,1,1,62.0956,4.47747,23.828,2,0.27,42.7451,Optimal
grubhub-12-8.tsp ,11,1,1,56.6046,5.78887,25.9747,2,0.33,36.4188,Optimal
grubhub-12-9.tsp ,11,1,1,59.8992,5.46793,25.4165,2,0.3,39.9506,Optimal
grubhub-13-0.tsp ,12,1,1,57.918,4.68773,26.1096,2,0.32,36.4961,Optimal
