
Instance,c(h),p(h),b(h),e(h),Total,c(%),p(%),b(%),e(%)
 sfsarp-5-7-1,0.166667,0.57016,0.25,0.661133,1.64796,10.1135,34.5979,15.1703,40.1183
 sfsarp-5-7-2,0.166667,0.988254,0.25,0.345163,1.75008,9.52335,56.469,14.285,19.7227
 sfsarp-5-7-3,0.0833333,2.34124,0.333333,0.129844,2.88775,2.88575,81.0749,11.543,4.49638
 sfsarp-5-7-4,0.0833333,1.44816,0.333333,0.128376,1.9932,4.18088,72.6549,16.7235,6.44071
 sfsarp-5-7-5,0.166667,0.633747,0.25,1.10584,2.15626,7.72945,29.3911,11.5942,51.2853
 sfsarp-5-8-1,0.25,0.518318,0.166667,0.352554,1.28754,19.4169,40.2565,12.9446,27.382
 sfsarp-5-8-2,0.166667,0.607514,0.25,0.969916,1.9941,8.35801,30.4656,12.537,48.6394
 sfsarp-5-8-3,0.166667,0.687677,0.25,0.279464,1.38381,12.0441,49.6946,18.0661,20.1953
 sfsarp-5-8-4,0.166667,0.770459,0.25,0.329196,1.51632,10.9915,50.8111,16.4873,21.7102
 sfsarp-5-8-5,0.166667,0.585274,0.25,0.24377,1.24571,13.3792,46.9831,20.0689,19.5687
 sfsarp-5-9-1,0.166667,1.03587,0.25,0.775284,2.22782,7.48114,46.4971,11.2217,34.8001
 sfsarp-5-9-2,0.0833333,1.47846,0.333333,0.122596,2.01772,4.13007,73.2737,16.5203,6.07594
 sfsarp-5-9-3,0.166667,0.613213,0.25,0.986654,2.01653,8.26501,30.4093,12.3975,48.9282
 sfsarp-5-9-4,0.0833333,0.827921,0.333333,0.202494,1.44708,5.75872,57.2131,23.0349,13.9933
 sfsarp-5-9-5,0.25,0.97099,0.166667,0.82642,2.21408,11.2914,43.8553,7.52759,37.3257
 sfsarp-6-5-1,0.333333,0.634792,0.166667,0.441914,1.57671,21.1411,40.2606,10.5706,28.0277
 sfsarp-6-5-2,0.0833333,0.810771,0.416667,0.130535,1.44131,5.78179,56.2525,28.909,9.0567
 sfsarp-6-5-3,0.166667,0.68514,0.333333,0.274653,1.45979,11.4171,46.9341,22.8343,18.8145
 sfsarp-6-5-4,0.0833333,1.24517,0.416667,0.638285,2.38346,3.49632,52.2423,17.4816,26.7798
 sfsarp-6-5-5,0.0833333,0.945478,0.416667,0.142865,1.58834,5.24656,59.526,26.2328,8.99461
 sfsarp-6-6-1,0.166667,2.36797,0.333333,0.213236,3.0812,5.40915,76.852,10.8183,6.92053
 sfsarp-6-6-2,0.166667,0.674601,0.333333,0.304119,1.47872,11.271,45.6206,22.542,20.5664
 sfsarp-6-6-3,0.166667,1.2662,0.333333,0.195353,1.96155,8.49667,64.5509,16.9933,9.95909
 sfsarp-6-6-4,0.166667,0.780648,0.333333,0.973465,2.25411,7.39389,34.6321,14.7878,43.1862
 sfsarp-6-6-5,0.166667,1.59946,0.333333,0.378338,2.4778,6.7264,64.5516,13.4528,15.2691
 sfsarp-6-7-1,0.166667,1.54883,0.333333,0.681403,2.73024,6.10448,56.7289,12.209,24.9576
 sfsarp-6-7-2,0.166667,0.97287,0.333333,0.223991,1.69686,9.82206,57.3335,19.6441,13.2003
 sfsarp-6-7-3,0.0833333,1.51768,0.416667,0.0992006,2.11688,3.93661,71.6941,19.6831,4.68617
 sfsarp-6-7-4,0.166667,1.08941,0.333333,1.17124,2.76065,6.03722,39.4622,12.0744,42.4261
 sfsarp-6-7-5,0.166667,1.24389,0.333333,2.03343,3.77732,4.4123,32.9305,8.82461,53.8325
 sfsarp-6-8-1,0.166667,1.33664,0.333333,0.820677,2.65732,6.27198,50.3004,12.544,30.8836
 sfsarp-6-8-2,0.166667,0.764902,0.333333,0.200809,1.46571,11.371,52.1864,22.7421,13.7004
 sfsarp-6-8-3,0.166667,1.26101,0.333333,0.77352,2.53453,6.57584,49.7532,13.1517,30.5193
 sfsarp-6-8-4,0.0833333,2.16515,0.416667,0.113138,2.77828,2.99945,77.931,14.9973,4.07224
 sfsarp-6-8-5,0.166667,1.31585,0.333333,0.715463,2.53131,6.5842,51.9829,13.1684,28.2645
 sfsarp-6-9-1,0.166667,0.8625,0.333333,0.321948,1.68445,9.89443,51.2037,19.7889,19.113
 sfsarp-6-9-2,0.25,1.08583,0.25,0.721169,2.307,10.8366,47.0667,10.8366,31.2601
 sfsarp-6-9-3,0.0833333,1.99844,0.416667,0.120809,2.61925,3.18158,76.2982,15.9079,4.61235
 sfsarp-6-9-4,0.0833333,2.01066,0.416667,0.110852,2.62151,3.17883,76.6984,15.8941,4.22857
 sfsarp-6-9-5,0.25,1.39783,0.25,0.75464,2.65247,9.42516,52.6992,9.42516,28.4504
 sfsarp-7-5-1,0.333333,0.803643,0.25,0.38879,1.77577,18.7712,45.2561,14.0784,21.8942
 sfsarp-7-5-2,0.25,1.15878,0.333333,0.278664,2.02078,12.3715,57.3433,16.4953,13.7899
 sfsarp-7-5-3,0.25,1.14159,0.333333,0.371178,2.0961,11.9269,54.4626,15.9025,17.708
 sfsarp-7-5-4,0.25,0.895654,0.333333,1.52218,3.00117,8.33009,29.8435,11.1068,50.7196
 sfsarp-7-5-5,0.333333,1.31877,0.25,0.526765,2.42887,13.7238,54.2956,10.2929,21.6877
 sfsarp-7-6-1,0.166667,1.07851,0.416667,0.787762,2.4496,6.80382,44.0279,17.0096,32.1587
 sfsarp-7-6-2,0.166667,1.79354,0.416667,0.342025,2.7189,6.12993,65.9657,15.3248,12.5795
 sfsarp-7-6-3,0.166667,0.895632,0.416667,0.287172,1.76614,9.43679,50.7113,23.592,16.2599
 sfsarp-7-6-4,0.25,0.816616,0.333333,0.217791,1.61774,15.4537,50.4788,20.6049,13.4627
 sfsarp-7-6-5,0.25,0.842619,0.333333,0.198319,1.62427,15.3915,51.8767,20.522,12.2097
 sfsarp-7-7-1,0.166667,0.990135,0.416667,0.611878,2.18535,7.62656,45.3079,19.0664,27.9991
 sfsarp-7-7-2,0.25,0.849939,0.333333,0.584065,2.01734,12.3926,42.1317,16.5234,28.9523
 sfsarp-7-7-3,0.166667,0.966415,0.416667,0.255529,1.80528,9.23219,53.5328,23.0805,14.1546
 sfsarp-7-7-4,0.166667,1.11384,0.416667,0.273114,1.97029,8.45901,56.5319,21.1475,13.8616
 sfsarp-7-7-5,0.166667,0.848923,0.416667,0.306539,1.7388,9.58518,48.8225,23.963,17.6294
 sfsarp-7-8-1,0.166667,0.821158,0.416667,0.97301,2.3775,7.01016,34.5387,17.5254,40.9257
 sfsarp-7-8-2,0.166667,1.0199,0.416667,0.778697,2.38193,6.99712,42.8182,17.4928,32.6918
 sfsarp-7-8-3,0.25,1.55894,0.333333,1.12841,3.27069,7.64365,47.6641,10.1915,34.5007
 sfsarp-7-8-4,0.166667,0.873665,0.416667,0.303223,1.76022,9.46851,49.6338,23.6713,17.2264
 sfsarp-7-8-5,0.166667,1.13246,0.416667,0.551362,2.26715,7.35136,49.9506,18.3784,24.3196
 sfsarp-8-5-1,0.416667,1.18283,0.25,0.761837,2.61133,15.9561,45.296,9.57366,29.1743
 sfsarp-8-5-2,0.416667,1.42336,0.25,1.03883,3.12886,13.3169,45.4914,7.99012,33.2016
 sfsarp-8-5-3,0.416667,1.32503,0.25,0.886016,2.87771,14.4791,46.0445,8.68746,30.7889
 sfsarp-8-5-4,0.25,1.37504,0.416667,0.696308,2.73802,9.13069,50.2204,15.2178,25.4311
 sfsarp-8-5-5,0.25,1.08924,0.416667,0.320278,2.07618,12.0413,52.4635,20.0689,15.4263
 sfsarp-8-6-1,0.333333,1.4487,0.333333,0.526611,2.64198,12.6168,54.834,12.6168,19.9324
 sfsarp-8-6-2,0.333333,1.70419,0.333333,0.390568,2.76142,12.0711,61.7142,12.0711,14.1437
 sfsarp-8-6-3,0.25,1.13045,0.416667,0.383324,2.18044,11.4656,51.845,19.1093,17.5801
 sfsarp-8-6-4,0.333333,0.922275,0.333333,0.543772,2.13271,15.6295,43.2442,15.6295,25.4967
 sfsarp-8-6-5,0.25,1.28941,0.416667,0.832618,2.7887,8.96476,46.2371,14.9413,29.8569
 sfsarp-8-7-1,0.333333,1.33782,0.333333,0.673159,2.67764,12.4488,49.9625,12.4488,25.14
 sfsarp-8-7-2,0.0833333,1.35278,0.583333,0.281749,2.3012,3.62131,58.786,25.3491,12.2436
 sfsarp-8-7-3,0.333333,1.49889,0.333333,1.57412,3.73968,8.91342,40.0807,8.91342,42.0924
 sfsarp-8-7-4,0.25,2.46218,0.416667,0.45453,3.58338,6.97666,68.7112,11.6278,12.6844
 sfsarp-8-7-5,0.0833333,1.32078,0.583333,0.130535,2.11798,3.93456,62.3604,27.5419,6.16316
 sfsarp-9-5-1,0.416667,1.44409,0.333333,0.61606,2.81015,14.8272,51.3883,11.8618,21.9227
 sfsarp-9-5-2,0.666667,0.86621,0.0833333,0.521096,2.13731,31.1919,40.5281,3.89899,24.381
 sfsarp-9-5-3,0.416667,1.58295,0.333333,1.21555,3.5485,11.742,44.609,9.39364,34.2554
 sfsarp-9-5-4,0.333333,1.15546,0.416667,0.303395,2.20885,15.0908,52.3103,18.8635,13.7354
 sfsarp-9-5-5,0.583333,1.0644,0.166667,0.865865,2.68026,21.764,39.7124,6.2183,32.3052
 sfsarp-9-6-1,0.333333,2.25896,0.416667,0.980337,3.98929,8.3557,56.6255,10.4446,24.5742
 sfsarp-9-6-2,0.416667,1.06593,0.333333,0.321917,2.13784,19.4901,49.8599,15.592,15.058
 sfsarp-9-6-3,0.25,1.44595,0.5,0.758683,2.95463,8.46129,48.9384,16.9226,25.6777
 sfsarp-9-6-4,0.333333,1.18081,0.416667,0.322177,2.25299,14.7952,52.4109,18.494,14.3
 sfsarp-9-6-5,0.25,1.11408,0.5,0.234432,2.09851,11.9132,53.0891,23.8264,11.1713
