Instance,Served,Sol Value,LB,UB,Time,Empty hours,Empty kms
ghsarp-5-7-4,5,-2.53048,-2.53048,-2.53048,136.0,0.8811219512195122,36.126
ghsarp-5-7-5,6,-6.97286,-6.97286,-6.97286,225.0,0.42009756097560974,17.224
ghsarp-5-7-6,5,-4.6276,-4.6276,-4.6276,172.0,0.8101951219512196,33.218
ghsarp-5-7-7,7,-20.4636,-20.4636,-20.4636,156.0,0.4051219512195122,16.61
ghsarp-5-7-8,7,-10.3372,-10.3372,-10.3372,138.0,1.239024390243902,50.8
ghsarp-5-7-9,7,-3.04586,-3.04586,-3.04586,200.0,0.17024390243902437,6.9799999999999995
ghsarp-5-8-0,8,-12.011,-12.011,-12.011,379.0,0.2308292682926829,9.463999999999999
ghsarp-5-8-1,6,9.61362,9.61362,9.61362,225.0,0.19526829268292684,8.006
ghsarp-5-8-2,7,-9.76014,-9.76014,-9.76014,320.0,1.2042926829268292,49.376000000000005
ghsarp-5-8-3,8,-16.6929,-16.6929,-16.6929,278.0,1.296390243902439,53.152
ghsarp-5-8-4,5,3.76486,3.76486,3.76486,112.0,0.5626829268292682,23.069999999999997
ghsarp-5-8-5,6,-10.8676,-10.8676,-10.8676,245.0,0.761219512195122,31.21
ghsarp-5-8-6,8,-5.18716,-5.18716,-5.18716,298.0,0.9454146341463414,38.762
ghsarp-5-8-7,7,-10.2924,-10.2924,-10.2924,611.0,0.5054146341463414,20.722
ghsarp-5-8-8,7,2.06986,2.06986,2.06986,302.0,1.3599512195121948,55.75799999999999
ghsarp-5-8-9,7,3.70422,3.70422,3.70422,297.0,0.6634634146341464,27.201999999999998
ghsarp-5-9-0,8,-17.4476,-17.4476,-17.4476,823.0,0.6577560975609755,26.968
ghsarp-5-9-1,9,-8.93832,-8.93832,-8.93832,715.0,0.870390243902439,35.686
ghsarp-5-9-2,5,14.1207,14.1207,14.1207,736.0,1.0861951219512194,44.53399999999999
ghsarp-5-9-3,9,-10.2371,-10.2371,-10.2371,519.0,0.7323902439024389,30.027999999999995
ghsarp-5-9-4,8,-11.5832,-11.5832,-11.5832,571.0,0.8971219512195121,36.782
ghsarp-5-9-5,8,-6.64432,-6.64432,-6.64432,839.0,0.7438536585365854,30.497999999999998
ghsarp-5-9-6,8,-12.7308,-12.7308,-12.7308,669.0,0.5954634146341463,24.413999999999998
ghsarp-5-9-7,8,-8.7459,-8.7459,-8.7459,631.0,0.6823902439024391,27.978
ghsarp-5-9-8,7,-12.1324,-12.1324,-12.1324,776.0,0.47282926829268296,19.386
ghsarp-5-9-9,9,-20.3662,-20.3662,-20.3662,1200.0,0.1866341463414634,7.651999999999999
ghsarp-6-5-0,3,2.78318,2.78318,2.78318,65.0,0.45126829268292684,18.502000000000002
ghsarp-6-5-1,5,0.53766,0.53766,0.53766,83.0,0.7562926829268293,31.008000000000003
ghsarp-6-5-2,5,7.26708,7.26708,7.26708,76.0,1.1113170731707318,45.56399999999999
ghsarp-6-5-3,4,6.342,6.342,6.342,61.0,0.4375121951219512,17.938
ghsarp-6-5-4,5,10.7838,10.7838,10.7838,62.0,1.0483902439024388,42.984
ghsarp-6-5-5,5,5.8199,5.8199,5.8199,67.0,0.8291219512195123,33.994
ghsarp-6-5-6,4,-0.83938,-0.83938,-0.83938,72.0,0.8455121951219511,34.666
ghsarp-6-5-7,5,8.68362,8.68362,8.68362,50.0,1.077512195121951,44.178
ghsarp-6-5-8,5,-0.24342,-0.24342,-0.24342,75.0,0.8481463414634145,34.774
ghsarp-6-5-9,4,1.41108,1.41108,1.41108,322.0,0.6081951219512196,24.936
ghsarp-6-6-0,4,6.97552,6.97552,6.97552,92.0,1.1164878048780487,45.775999999999996
ghsarp-6-6-1,6,2.98182,2.98182,2.98182,2753.0,0.5538048780487804,22.706
ghsarp-6-6-2,6,-0.91582,-0.91582,-0.91582,84.0,1.1370243902439023,46.618
ghsarp-6-6-3,5,6.1223,6.1223,6.1223,125.0,0.885268292682927,36.296
ghsarp-6-6-4,6,9.34394,9.34394,9.34394,137.0,1.0202439024390244,41.83
ghsarp-6-6-5,5,-8.31318,-8.31318,-8.31318,69.0,0.504390243902439,20.68
ghsarp-6-6-6,6,3.71362,3.71362,3.71362,106.0,1.2748780487804878,52.269999999999996
ghsarp-6-6-7,5,-16.1303,-16.1303,-16.1303,117.0,0.6946829268292682,28.482
ghsarp-6-6-8,6,-10.4032,-10.4032,-10.4032,103.0,0.8046341463414634,32.99
ghsarp-6-6-9,5,19.5446,19.5446,19.5446,54.0,0.976780487804878,40.048
ghsarp-6-7-0,4,8.90552,8.90552,8.90552,116.0,1.0261951219512195,42.074
ghsarp-6-7-1,6,1.02562,1.02562,1.02562,115.0,0.8669756097560974,35.546
ghsarp-6-7-2,6,-4.3232,-4.3232,-4.3232,141.0,0.7240487804878049,29.686
ghsarp-6-7-3,7,-2.75098,-2.75098,-2.75098,168.0,0.8403902439024391,34.455999999999996
ghsarp-6-7-4,4,8.22194,8.22194,8.22194,122.0,0.883560975609756,36.226
ghsarp-6-7-5,5,-1.5066,-1.5066,-1.5066,187.0,0.6989756097560975,28.657999999999998
ghsarp-6-7-6,7,-8.37192,-8.37192,-8.37192,160.0,0.7322926829268293,30.023999999999997
ghsarp-6-7-7,5,-1.75252,-1.75252,-1.75252,88.0,0.6878536585365854,28.201999999999998
ghsarp-6-7-8,5,0.94616,0.94616,0.94616,156.0,0.3052682926829268,12.516
ghsarp-6-7-9,7,-2.011,-2.011,-2.011,2184.0,0.8574634146341463,35.156
ghsarp-6-8-0,8,-3.12588,-3.12588,-3.12588,5340.0,1.0217073170731705,41.89
ghsarp-6-8-1,8,-3.18332,-3.18332,-3.18332,1951.0,1.2524878048780488,51.352
ghsarp-6-8-2,7,3.05162,3.05162,3.05162,293.0,1.043170731707317,42.769999999999996
ghsarp-6-8-3,8,-1.54164,-1.54164,-1.54164,293.0,0.6738048780487804,27.625999999999998
ghsarp-6-8-4,5,-6.6472,-6.6472,-6.6472,473.0,0.24253658536585362,9.943999999999999
ghsarp-6-8-5,3,6.6788,6.6788,6.6788,138.0,0.22746341463414632,9.325999999999999
ghsarp-6-8-6,6,-0.45078,-0.45078,-0.45078,405.0,0.5942439024390245,24.363999999999997
ghsarp-6-8-7,7,-1.82184,-1.82184,-1.82184,520.0,0.7971219512195121,32.681999999999995
ghsarp-6-8-8,7,-6.71282,-6.71282,-6.71282,518.0,0.6170731707317073,25.299999999999997
ghsarp-6-8-9,6,-4.1119,-4.1119,-4.1119,2538.0,1.228829268292683,50.38199999999999
ghsarp-6-9-0,5,1.41602,1.41602,1.41602,789.0,0.9658048780487805,39.598
ghsarp-6-9-1,9,-10.7477,-10.7477,-10.7477,3046.0,0.6662926829268293,27.317999999999998
ghsarp-6-9-2,9,-3.2951,-3.2951,-3.2951,915.0,1.517951219512195,62.236
ghsarp-6-9-3,8,-10.141,-10.141,-10.141,475.0,1.135560975609756,46.55799999999999
ghsarp-6-9-4,9,-1.55484,-1.55484,-1.55484,999.0,0.7503902439024391,30.766
ghsarp-6-9-5,8,-22.3065,-22.3065,-22.3065,1152.0,0.673219512195122,27.601999999999997
ghsarp-6-9-6,9,-9.63548,-9.63548,-9.63548,723.0,1.114731707317073,45.70399999999999
ghsarp-6-9-7,6,4.44938,4.44938,4.44938,996.0,0.2804390243902439,11.498
ghsarp-6-9-8,9,-30.5177,-30.5177,-30.5177,2394.0,0.3818048780487805,15.653999999999998
ghsarp-6-9-9,8,-5.15978,-5.15978,-5.15978,3693.0,1.1336097560975609,46.478
ghsarp-7-5-0,4,7.55654,7.55654,7.55654,47.0,0.5137073170731707,21.062
ghsarp-7-5-1,4,16.7374,16.7374,16.7374,51.0,0.7915121951219511,32.452
ghsarp-7-5-2,4,11.2952,11.2952,11.2952,64.0,0.8718536585365854,35.746
ghsarp-7-5-3,5,3.95714,3.95714,3.95714,515.0,0.679560975609756,27.862
ghsarp-7-5-4,4,8.0529,8.0529,8.0529,64.0,1.2613658536585366,51.715999999999994
ghsarp-7-5-5,4,-2.57154,-2.57154,-2.57154,90.0,0.39165853658536576,16.058
ghsarp-7-5-6,4,7.37358,7.37358,7.37358,83.0,0.7901951219512194,32.397999999999996
ghsarp-7-5-7,5,-4.47212,-4.47212,-4.47212,50.0,0.6592682926829269,27.029999999999994
ghsarp-7-5-8,5,9.90522,9.90522,9.90522,78.0,1.6743414634146339,68.648
ghsarp-7-5-9,5,2.09534,2.09534,2.09534,152.0,0.8356097560975609,34.26
ghsarp-7-6-0,6,-0.67986,-0.67986,-0.67986,117.0,0.5370731707317074,22.02
ghsarp-7-6-1,5,16.7026,16.7026,16.7026,104.0,1.6075121951219509,65.908
ghsarp-7-6-2,6,-0.2721,-0.2721,-0.2721,85.0,0.9828292682926829,40.29600000000001
ghsarp-7-6-3,5,5.39936,5.39936,5.39936,172.0,1.0245365853658537,42.006
ghsarp-7-6-4,5,13.0641,13.0641,13.0641,102.0,1.0855121951219513,44.506
ghsarp-7-6-5,5,0.86562,0.86562,0.86562,83.0,1.0958048780487806,44.928000000000004
ghsarp-7-6-6,6,8.68146,8.68146,8.68146,126.0,0.8170243902439023,33.498
ghsarp-7-6-7,5,7.0022,7.0022,7.0022,96.0,0.8921463414634146,36.578
ghsarp-7-6-8,5,7.00222,7.00222,7.00222,126.0,0.9292682926829267,38.1
ghsarp-7-6-9,5,-0.49042,-0.49042,-0.49042,165.0,0.8500487804878047,34.852000000000004
ghsarp-7-7-0,6,4.01566,4.01566,4.01566,193.0,0.8104390243902437,33.227999999999994
ghsarp-7-7-1,5,6.84362,6.84362,6.84362,209.0,1.1038536585365852,45.257999999999996
ghsarp-7-7-2,5,12.2591,12.2591,12.2591,127.0,1.5799512195121952,64.778
ghsarp-7-7-3,7,-1.2439,-1.2439,-1.2439,261.0,0.43351219512195116,17.773999999999997
ghsarp-7-7-4,7,1.70644,1.70644,1.70644,1069.0,1.3939024390243904,57.14999999999999
ghsarp-7-7-5,7,6.3526,6.3526,6.3526,219.0,0.43668292682926824,17.904
ghsarp-7-7-6,6,3.41874,3.41874,3.41874,391.0,0.6078536585365852,24.921999999999997
ghsarp-7-7-7,4,-0.09452,-0.09452,-0.09452,182.0,0.6538048780487804,26.805999999999997
ghsarp-7-7-8,4,6.08582,6.08582,6.08582,156.0,0.7490731707317072,30.711999999999996
ghsarp-7-7-9,7,2.94134,2.94134,2.94134,192.0,1.2094146341463414,49.586
ghsarp-7-8-0,7,0.76012,0.76012,0.76012,515.0,0.9979024390243901,40.914
ghsarp-7-8-1,8,-10.1364,-10.1364,-10.1364,449.0,0.6469756097560975,26.525999999999996
ghsarp-7-8-2,8,1.71538,1.71538,1.71538,367.0,1.528390243902439,62.663999999999994
ghsarp-7-8-3,6,7.24744,7.24744,7.24744,128.0,0.25541463414634147,10.472000000000001
ghsarp-7-8-4,8,-7.89752,-7.89752,-7.89752,668.0,0.9976585365853657,40.903999999999996
ghsarp-7-8-5,8,-11.5457,-11.5457,-11.5457,484.0,0.7315609756097561,29.994
ghsarp-7-8-6,8,-0.9631,-0.9631,-0.9631,314.0,1.2163414634146343,49.86999999999999
ghsarp-7-8-7,8,2.57582,2.57582,2.57582,560.0,0.5420975609756097,22.226
ghsarp-7-8-8,6,-11.3761,-11.3761,-11.3761,423.0,0.8189268292682926,33.576
ghsarp-7-8-9,3,6.85654,6.85654,6.85654,179.0,0.40243902439024387,16.5
ghsarp-8-5-0,5,8.32314,8.32314,8.32314,62.0,1.112341463414634,45.605999999999995
ghsarp-8-5-1,4,16.0673,16.0673,16.0673,531.0,1.0413170731707317,42.693999999999996
ghsarp-8-5-2,5,7.9414,7.9414,7.9414,81.0,1.6109268292682928,66.048
ghsarp-8-5-3,5,7.80518,7.80518,7.80518,46.0,1.4711219512195122,60.316
ghsarp-8-5-4,4,4.8115,4.8115,4.8115,54.0,0.5075121951219512,20.807999999999996
ghsarp-8-5-5,3,6.36042,6.36042,6.36042,231.0,0.8512195121951219,34.9
ghsarp-8-5-6,5,19.3737,19.3737,19.3737,64.0,1.1891219512195121,48.754
ghsarp-8-5-7,5,17.4571,17.4571,17.4571,79.0,1.5604390243902437,63.977999999999994
ghsarp-8-5-8,5,10.5035,10.5035,10.5035,67.0,1.2894146341463415,52.866
ghsarp-8-5-9,5,3.88338,3.88338,3.88338,116.0,0.7559024390243902,30.991999999999997
ghsarp-8-6-0,6,-4.12834,-4.12834,-4.12834,145.0,0.6438536585365853,26.398
ghsarp-8-6-1,5,10.0225,10.0225,10.0225,176.0,1.345219512195122,55.153999999999996
ghsarp-8-6-2,6,15.6795,15.6795,15.6795,94.0,0.9989756097560976,40.95799999999999
ghsarp-8-6-3,5,9.32482,9.32482,9.32482,166.0,0.7382926829268291,30.269999999999996
ghsarp-8-6-4,6,7.6005,7.6005,7.6005,109.0,1.3868292682926828,56.86
ghsarp-8-6-5,6,2.94422,2.94422,2.94422,84.0,1.332,54.612
ghsarp-8-6-6,4,19.6855,19.6855,19.6855,156.0,0.5910243902439025,24.232
ghsarp-8-6-7,5,5.09096,5.09096,5.09096,153.0,0.7057073170731707,28.933999999999997
ghsarp-8-6-8,5,13.9182,13.9182,13.9182,102.0,0.8180975609756098,33.542
ghsarp-8-6-9,6,0.57502,0.57502,0.57502,1517.0,1.4130243902439024,57.934
ghsarp-8-7-0,5,4.3294,4.3294,4.3294,276.0,0.9525853658536585,39.056
ghsarp-8-7-1,7,-1.42496,-1.42496,-1.42496,256.0,1.2482926829268293,51.18
ghsarp-8-7-2,7,21.3906,21.3906,21.3906,284.0,1.791707317073171,73.46000000000001
ghsarp-8-7-3,6,4.39304,4.39304,4.39304,155.0,0.8444878048780488,34.623999999999995
ghsarp-8-7-4,6,2.68602,2.68602,2.68602,317.0,0.5233170731707317,21.456
ghsarp-8-7-5,7,-2.02304,-2.02304,-2.02304,1653.0,1.214731707317073,49.803999999999995
ghsarp-8-7-6,6,-1.66708,-1.66708,-1.66708,506.0,0.749951219512195,30.748
ghsarp-8-7-7,6,12.6557,12.6557,12.6557,1318.0,1.5733658536585364,64.508
ghsarp-8-7-8,7,-17.5482,-17.5482,-17.5482,307.0,0.3291707317073171,13.496
ghsarp-8-7-9,5,9.05966,9.05966,9.05966,158.0,1.5820000000000003,64.862
ghsarp-9-5-0,5,7.54896,7.54896,7.54896,81.0,0.7601463414634146,31.166000000000004
ghsarp-9-5-1,5,12.6379,12.6379,12.6379,105.0,1.406390243902439,57.662
ghsarp-9-5-2,4,21.5177,21.5177,21.5177,71.0,1.0611219512195122,43.506
ghsarp-9-5-3,5,12.9195,12.9195,12.9195,152.0,1.538829268292683,63.09199999999999
ghsarp-9-5-4,5,13.5138,13.5138,13.5138,91.0,0.7360975609756096,30.179999999999996
ghsarp-9-5-5,4,9.60782,9.60782,9.60782,56.0,1.3054634146341462,53.523999999999994
ghsarp-9-5-6,5,7.33396,7.33396,7.33396,91.0,1.4342439024390246,58.804
ghsarp-9-5-7,4,14.869,14.869,14.869,68.0,1.135268292682927,46.546
ghsarp-9-5-8,4,18.9045,18.9045,18.9045,60.0,1.4579024390243902,59.774
ghsarp-9-5-9,4,4.82466,4.82466,4.82466,118.0,0.9767804878048779,40.047999999999995
ghsarp-9-6-0,5,18.5866,18.5866,18.5866,131.0,1.6599512195121953,68.058
ghsarp-9-6-1,6,3.64544,3.64544,3.64544,168.0,1.0080975609756098,41.332
ghsarp-9-6-2,5,7.47722,7.47722,7.47722,175.0,0.6559024390243902,26.891999999999996
ghsarp-9-6-3,5,10.1656,10.1656,10.1656,101.0,1.5354146341463415,62.951999999999984
ghsarp-9-6-4,4,5.23014,5.23014,5.23014,127.0,1.070048780487805,43.87199999999999
ghsarp-9-6-5,6,0.14688,0.14688,0.14688,221.0,0.4252682926829268,17.436
ghsarp-9-6-6,6,8.09002,8.09002,8.09002,191.0,1.0104878048780488,41.42999999999999
ghsarp-9-6-7,6,10.168,10.168,10.168,167.0,0.6643902439024391,27.24
ghsarp-9-6-8,6,-7.5984,-7.5984,-7.5984,76.0,1.1015121951219513,45.162
ghsarp-9-6-9,5,20.9815,20.9815,20.9815,130.0,1.2722439024390242,52.16199999999999
