Instance,Served,Sol Value,LB,UB,Time,Empty hours,Empty kms
sfsarp-15-10-5,9,-0.16261,-0.16261,-0.16261,7283.0,0.9156097560975609,37.539999999999985
sfsarp-15-15-1,-1,-1,-1e+12,-8.1,131980.0,-1,-1
sfsarp-15-15-2,-1,-1,-1e+12,-0.7,128119.0,-1,-1
sfsarp-15-15-3,-1,-1,-1e+12,-29.5,128068.0,-1,-1
sfsarp-15-15-4,-1,-1,-1e+12,-30.7,134126.0,-1,-1
sfsarp-15-15-5,-1,-1,-1e+12,-22.3,131205.0,-1,-1
sfsarp-15-20-1,-1,-1,-1e+12,-27.2,131293.0,-1,-1
sfsarp-15-20-2,-1,-1,-1e+12,-15.4,138241.0,-1,-1
sfsarp-15-20-3,-1,-1,-1e+12,-25.2,129855.0,-1,-1
sfsarp-15-20-4,-1,-1,-1e+12,-5.7,131080.0,-1,-1
sfsarp-15-20-5,-1,-1,-1e+12,-36.6,152463.0,-1,-1
sfsarp-15-30-1,-1,-1,-1e+12,-42,144291.0,-1,-1
sfsarp-15-30-2,-1,-1,-1e+12,-66.7,129532.0,-1,-1
sfsarp-15-30-3,-1,-1,-1e+12,-61.9,177822.0,-1,-1
sfsarp-15-30-4,-1,-1,-1e+12,-65.2,227095.0,-1,-1
sfsarp-15-30-5,-1,-1,-1e+12,-50.5,144461.0,-1,-1
sfsarp-20-10-1,10,-8.31011,-8.31011,-8.31011,4122.0,0.9081951219512194,37.23599999999999
sfsarp-20-10-2,10,16.4036,16.4036,16.4036,7412.0,2.0269978791092256,83.10691304347826
sfsarp-20-10-3,9,-8.43792,-8.43792,-8.43792,5421.0,1.183609756097561,48.52799999999999
sfsarp-20-10-4,10,3.94016,3.94016,3.94016,6691.0,0.8037560975609759,32.954
sfsarp-20-10-5,10,-6.2523,-6.2523,-6.2523,5475.0,1.4428292682926829,59.155999999999985
sfsarp-20-15-1,-1,-1,-1e+12,-0.5,130291.0,-1,-1
sfsarp-20-15-2,-1,-1,-1e+12,-1.5,131964.0,-1,-1
sfsarp-20-15-3,-1,-1,-1e+12,-35.1,127761.0,-1,-1
sfsarp-20-15-4,-1,-1,-1e+12,-11,126559.0,-1,-1
sfsarp-20-15-5,-1,-1,-1e+12,-5.3,133468.0,-1,-1
sfsarp-20-20-1,-1,-1,-1e+12,-33.3,134636.0,-1,-1
sfsarp-20-20-2,-1,-1,-1e+12,-21.1,163020.0,-1,-1
sfsarp-20-20-3,-1,-1,-1e+12,-16.3,157682.0,-1,-1
sfsarp-20-20-4,-1,-1,-1e+12,-27.2,142688.0,-1,-1
sfsarp-20-20-5,-1,-1,-1e+12,-20.5,140176.0,-1,-1
sfsarp-20-30-1,-1,-1,-1e+12,-41.7,143872.0,-1,-1
sfsarp-20-30-2,-1,-1,-1e+12,-91.2,193550.0,-1,-1
sfsarp-20-30-3,-1,-1,-1e+12,-67.3,146310.0,-1,-1
sfsarp-20-30-4,-1,-1,-1e+12,-46.8,237083.0,-1,-1
sfsarp-20-30-5,-1,-1,-1e+12,-89.3,269190.0,-1,-1
sfsarp-30-10-1,9,40.0171,40.0171,40.0171,5686.0,2.5346320254506898,103.91991304347826
sfsarp-30-10-2,10,12.5459,12.5459,12.5459,7724.0,1.9494146341463416,79.926
sfsarp-30-10-3,10,16.6701,16.6701,16.6701,6180.0,2.1704146341463413,88.987
sfsarp-30-10-4,10,40.8034,40.8034,40.8034,7405.0,2.4827560975609755,101.79299999999998
sfsarp-30-10-5,9,24.2332,24.2332,24.2332,4191.0,2.486829268292683,101.95999999999998
sfsarp-30-15-1,-1,-1,-1e+12,-7.7,131043.0,-1,-1
sfsarp-30-15-2,-1,-1,-1e+12,12.7,142550.0,-1,-1
sfsarp-30-15-3,-1,-1,-1e+12,8.5,132256.0,-1,-1
sfsarp-30-15-4,-1,-1,-1e+12,19.2,129893.0,-1,-1
sfsarp-30-15-5,-1,-1,-1e+12,-3.5,131573.0,-1,-1
sfsarp-30-20-1,-1,-1,-1e+12,-2.8,141859.0,-1,-1
sfsarp-30-20-2,-1,-1,-1e+12,-20.8,132647.0,-1,-1
sfsarp-30-20-3,-1,-1,-1e+12,-15.4,150113.0,-1,-1
sfsarp-30-20-4,-1,-1,-1e+12,0.7,139563.0,-1,-1
sfsarp-30-20-5,-1,-1,-1e+12,-45.2,138163.0,-1,-1
sfsarp-30-30-1,-1,-1,-1e+12,-44.8,138315.0,-1,-1
sfsarp-30-30-2,-1,-1,-1e+12,-45.2,151472.0,-1,-1
sfsarp-30-30-3,-1,-1,-1e+12,-17.3,237398.0,-1,-1
sfsarp-30-30-4,-1,-1,-1e+12,-46,203674.0,-1,-1
sfsarp-30-30-5,-1,-1,-1e+12,-60.6,132375.0,-1,-1
sfsarp-5-15-1,-1,-1,-1e+12,-23.7,128864.0,-1,-1
sfsarp-5-15-2,-1,-1,-1e+12,-40.8,127627.0,-1,-1
sfsarp-5-15-3,14,-22.784,-22.784,-22.784,493555.0,0.29590243902439023,12.131999999999998
sfsarp-5-15-4,14,-31.7426,-31.7426,-31.7426,709412.0,0.9820975609756096,40.26599999999999
sfsarp-5-15-5,14,-35.1667,-35.1667,-35.1667,766203.0,1.0915132555673384,44.752043478260866
sfsarp-5-20-1,-1,-1,-1e+12,-57.1,137883.0,-1,-1
sfsarp-5-20-2,-1,-1,-1e+12,-23.3,126854.0,-1,-1
sfsarp-5-20-3,-1,-1,-1e+12,-31.6,131470.0,-1,-1
sfsarp-5-20-4,-1,-1,-1e+12,-38.2,130107.0,-1,-1
sfsarp-5-20-5,-1,-1,-1e+12,-38.9,132621.0,-1,-1
sfsarp-5-30-1,-1,-1,-1e+12,-78.7,153280.0,-1,-1
sfsarp-5-30-2,-1,-1,-1e+12,-77.6,132688.0,-1,-1
sfsarp-5-30-3,-1,-1,-1e+12,-49.4,188764.0,-1,-1
sfsarp-5-30-4,-1,-1,-1e+12,-91.6,134311.0,-1,-1
sfsarp-5-30-5,-1,-1,-1e+12,-65.1,136935.0,-1,-1
