Instance,Served,Sol Value,LB,UB,Time,Empty hours,Empty kms
sfsarp-6-5-4,5,-13.7073,-13.7073,-13.7073,22.0,0.0059121951219512185,0.24239999999999998
sfsarp-6-5-5,5,-13.6167,-13.6167,-13.6167,857.0,0.003702439024390244,0.1518
sfsarp-6-6-1,6,-16.2289,-16.2289,-16.2289,5844.0,0.011829268292682927,0.48500000000000004
sfsarp-6-6-2,6,-16.4037,-16.4037,-16.4037,13404.0,0.005758536585365853,0.23609999999999998
sfsarp-6-6-3,6,-16.3274,-16.3274,-16.3274,11699.0,0.006697560975609756,0.2746
sfsarp-6-6-4,6,-16.625,-16.625,-16.625,218.0,0.006792682926829268,0.27849999999999997
sfsarp-6-6-5,6,-16.28,-16.28,-16.28,385.0,0.00608780487804878,0.2496
sfsarp-6-7-1,7,-19.0945,-19.0945,-19.0945,11191.0,0.007134146341463414,0.29250000000000004
sfsarp-6-7-2,7,-19.1105,-19.1105,-19.1105,43119.0,0.0046609756097560975,0.1911
sfsarp-6-7-3,7,-19.1624,-19.1624,-19.1624,111582.0,0.0008073170731707316,0.0331
sfsarp-6-7-4,7,-19.0481,-19.0481,-19.0481,87725.0,0.0027365853658536583,0.1122
sfsarp-6-7-5,7,-19.1385,-19.1385,-19.1385,59948.0,0.007497560975609756,0.3074
sfsarp-6-8-1,8,-21.8247,-21.8247,-21.8247,31865.0,0.01015121951219512,0.41619999999999996
sfsarp-6-8-2,8,-21.9199,-21.9199,-21.9199,288052.0,0.001602439024390244,0.0657
sfsarp-6-8-3,8,-21.848,-21.848,-21.848,93575.0,0.005002439024390243,0.2051
sfsarp-6-8-4,-1,-1,-1e+12,-21.7,125586.0,-1,-1
sfsarp-6-8-5,8,-21.7125,-21.7125,-21.7125,47287.0,0.00840731707317073,0.3447
sfsarp-6-9-1,-1,-1,-1e+12,-24.6,135690.0,-1,-1
sfsarp-6-9-2,-1,-1,-1e+12,-24.4,125645.0,-1,-1
sfsarp-6-9-3,-1,-1,-1e+12,-24.4,149597.0,-1,-1
sfsarp-6-9-4,-1,-1,-1e+12,-24.4,125028.0,-1,-1
sfsarp-6-9-5,-1,-1,-7228.86,-24.5,207135.0,-1,-1
sfsarp-7-5-1,5,-13.6512,-13.6512,-13.6512,203.0,0.008265853658536585,0.3389
sfsarp-7-5-2,5,-13.5832,-13.5832,-13.5832,756.0,0.008882926829268292,0.36419999999999997
sfsarp-7-5-3,5,-13.6109,-13.6109,-13.6109,36.0,0.005214634146341463,0.2138
sfsarp-7-5-4,5,-13.5034,-13.5034,-13.5034,128.0,0.011097560975609756,0.455
sfsarp-7-5-5,5,-13.5573,-13.5573,-13.5573,17621.0,0.005317073170731707,0.218
sfsarp-7-6-1,6,-16.2918,-16.2918,-16.2918,4346.0,0.0028292682926829267,0.11599999999999999
sfsarp-7-6-2,6,-16.2813,-16.2813,-16.2813,2401.0,0.009714634146341463,0.3983
sfsarp-7-6-3,6,-16.4299,-16.4299,-16.4299,900.0,0.003439024390243902,0.141
sfsarp-7-6-4,6,-16.4722,-16.4722,-16.4722,53.0,0.005280487804878049,0.2165
sfsarp-7-6-5,6,-16.4046,-16.4046,-16.4046,112887.0,0.0021560975609756098,0.0884
sfsarp-7-7-1,-1,-1,-1e+12,-19.1,129720.0,-1,-1
sfsarp-7-7-2,7,-19.0746,-19.0746,-19.0746,4062.0,0.00768780487804878,0.3152
sfsarp-7-7-3,7,-19.0519,-19.0519,-19.0519,19049.0,0.007826829268292684,0.32089999999999996
sfsarp-7-7-4,-1,-1,-1e+12,-19,125290.0,-1,-1
sfsarp-7-7-5,7,-19.0478,-19.0478,-19.0478,94829.0,0.007260975609756097,0.29769999999999996
sfsarp-7-8-1,8,-21.804,-21.804,-21.804,195199.0,0.006558536585365853,0.26890000000000003
sfsarp-7-8-2,-1,-1,-4647.35,-21.7,179142.0,-1,-1
sfsarp-7-8-3,8,-21.7792,-21.7792,-21.7792,46546.0,0.009280487804878048,0.3805
sfsarp-7-8-4,8,-21.8823,-21.8823,-21.8823,84224.0,0.0035560975609756095,0.1458
sfsarp-7-8-5,8,-21.7976,-21.7976,-21.7976,14839.0,0.006497560975609756,0.26639999999999997
sfsarp-8-5-1,5,-13.5191,-13.5191,-13.5191,116.0,0.010309756097560975,0.42269999999999996
sfsarp-8-5-2,5,-13.5623,-13.5623,-13.5623,37.0,0.006787804878048781,0.2783
sfsarp-8-5-3,5,-13.6261,-13.6261,-13.6261,200.0,0.007324390243902439,0.30029999999999996
sfsarp-8-5-4,5,-13.5913,-13.5913,-13.5913,152.0,0.0028951219512195125,0.1187
sfsarp-8-5-5,5,-13.5759,-13.5759,-13.5759,62.0,0.006480487804878049,0.26570000000000005
sfsarp-8-6-1,6,-16.192,-16.192,-16.192,356.0,0.014273170731707316,0.5851999999999999
sfsarp-8-6-2,6,-16.3924,-16.3924,-16.3924,1059.0,0.0034682926829268292,0.1422
sfsarp-8-6-3,6,-16.371,-16.371,-16.371,41549.0,0.005658536585365854,0.232
sfsarp-8-6-4,6,-16.407,-16.407,-16.407,822.0,0.0034219512195121956,0.1403
sfsarp-8-6-5,6,-16.2707,-16.2707,-16.2707,569.0,0.007778048780487805,0.31889999999999996
sfsarp-8-7-1,7,-19.089,-19.089,-19.089,5045.0,0.010751219512195122,0.4408
sfsarp-8-7-2,7,-19.1343,-19.1343,-19.1343,40092.0,0.0008195121951219513,0.0336
sfsarp-8-7-3,7,-19.0204,-19.0204,-19.0204,2908.0,0.006760975609756097,0.2772
sfsarp-8-7-4,7,-18.9179,-18.9179,-18.9179,6044.0,0.017534146341463414,0.7189000000000001
sfsarp-8-7-5,7,-19.0947,-19.0947,-19.0947,217677.0,0.0018487804878048783,0.0758
sfsarp-9-5-1,5,-13.559,-13.559,-13.559,1092.0,0.006539024390243903,0.26809999999999995
sfsarp-9-5-2,5,-13.6055,-13.6055,-13.6055,48.0,0.006407317073170732,0.2627
sfsarp-9-5-3,5,-13.4555,-13.4555,-13.4555,37.0,0.013846341463414636,0.5677
sfsarp-9-5-4,5,-13.5889,-13.5889,-13.5889,74.0,0.004017073170731707,0.16469999999999999
sfsarp-9-5-5,5,-13.5825,-13.5825,-13.5825,41.0,0.010736585365853658,0.4402
sfsarp-9-6-1,6,-16.2894,-16.2894,-16.2894,2340.0,0.009680487804878048,0.3969
sfsarp-9-6-2,6,-16.4176,-16.4176,-16.4176,85.0,0.002280487804878049,0.0935
sfsarp-9-6-3,6,-16.0762,-16.0762,-16.0762,650.0,0.021090243902439028,0.8646999999999998
sfsarp-9-6-4,6,-16.4112,-16.4112,-16.4112,8732.0,0.0037268292682926824,0.1528
sfsarp-9-6-5,6,-16.3621,-16.3621,-16.3621,8807.0,0.003236585365853658,0.13269999999999998
