Instance,SumCol2,SumCol3,SumCol4,Col5_from_csv2,Col6_from_csv2,Col7_from_csv2,Status
sarp-15-10-A-1,9.02,50.761,50.761,10.0,2.9195,119.7,Optimal
sarp-15-10-A-2,18.69,72.226,73.843,10.0,2.0512,84.1,Optimal
sarp-15-10-B-1,6.16,77.257,77.257,10.0,2.4171,99.1,Optimal
sarp-15-10-B-2,10.24,66.579,66.579,10.0,3.1317,128.4,Optimal
sarp-15-10-C-1,16.48,181.915,181.915,10.0,2.1902,89.8,Optimal
sarp-15-10-C-2,12.87,234.44,234.44,10.0,2.2512,92.3,Optimal
sarp-15-15-A-1,30.12,40.946,45.639,15.0,3.8976,159.8,Optimal
sarp-15-15-A-2,21.02,73.998,75.621,14.0,2.4415,100.1,Optimal
sarp-15-15-B-1,18.86,65.906,69.546,14.0,3.6,147.6,Optimal
sarp-15-15-B-2,26.0,85.77,85.77,14.0,2.5024,102.6,Optimal
sarp-15-15-C-1,56.64,275.0061,274.984,15.0,2.4951,102.3,Optimal
sarp-15-15-C-2,29.42,214.594,214.594,15.0,2.1049,86.3,Optimal
sarp-15-20-A-1,34.33,62.608,69.487,19.0,3.3585,137.7,Optimal
sarp-15-20-A-2,64.16,56.871,63.943,17.0,3.5098,143.9,Optimal
sarp-15-20-B-1,46.4,84.055,89.819,18.0,3.1439,128.9,Optimal
sarp-15-20-B-2,59.01,90.938,94.575,18.0,3.2049,131.4,Optimal
sarp-15-20-C-1,54.58,246.167,259.791,20.0,3.361,137.8,Optimal
sarp-15-20-C-2,50.55,221.27,232.033,19.0,3.1488,129.1,Optimal
sarp-15-30-A-1,111.34,78.972,95.86,25.0,2.8146,115.4,Optimal
sarp-15-30-A-2,82.38,52.361,74.808,23.0,3.9195,160.7,Optimal
sarp-15-30-B-1,117.58,87.503,108.659,25.0,3.1732,130.1,Optimal
sarp-15-30-B-2,106.18,92.781,109.134,24.0,3.1317,128.4,Optimal
sarp-15-30-C-1,117.06,260.272,295.849,25.0,3.8854,159.3,Optimal
sarp-15-30-C-2,77.89,213.286,230.743,20.0,3.3854,138.8,Optimal
sarp-20-10-A-1,22.23,68.167,68.167,10.0,3.2585,133.6,Optimal
sarp-20-10-A-2,16.55,58.888,58.888,10.0,3.6854,151.1,Optimal
sarp-20-10-B-1,13.17,86.858,86.858,10.0,3.3561,137.6,Optimal
sarp-20-10-B-2,16.32,78.54,78.54,10.0,3.9805,163.2,Optimal
sarp-20-10-C-1,43.25,254.196,254.196,10.0,3.0634,125.6,Optimal
sarp-20-10-C-2,29.55,213.401,213.401,10.0,3.3342,136.7,Optimal
sarp-20-15-A-1,79.26,55.056,56.337,14.0,3.9219,160.8,Optimal
sarp-20-15-A-2,73.6,67.013,67.013,15.0,4.1073,168.4,Optimal
sarp-20-15-B-1,62.11,107.057,107.057,15.0,3.0561,125.3,Optimal
sarp-20-15-B-2,82.04,104.427,105.716,15.0,2.9951,122.8,Optimal
sarp-20-15-C-1,500.89,286.989,286.989,15.0,2.4561,100.7,Optimal
sarp-20-15-C-2,193.97,248.346,248.346,15.0,3.9756,163.0,Optimal
sarp-20-20-A-1,71.34,78.988,80.135,17.0,3.6439,149.4,Optimal
sarp-20-20-A-2,222.93,80.608,85.29,20.0,3.7024,151.8,Optimal
sarp-20-20-B-1,962.48,107.222,118.451,19.0,3.1463,129.0,Optimal
sarp-20-20-B-2,325.86,112.293,116.414,20.0,3.4707,142.3,Optimal
sarp-20-20-C-1,247.58,340.256,340.256,20.0,2.7049,110.9,Optimal
sarp-20-20-C-2,123.23,304.754,307.371,19.0,4.1024,168.2,Optimal
sarp-20-30-A-1,238.03,88.826,97.655,25.0,4.0829,167.4,Optimal
sarp-20-30-A-2,278.73,83.3,94.265,27.0,4.2829,175.6,Optimal
sarp-20-30-B-1,248.67,112.792,125.193,26.0,3.8293,157.0,Optimal
sarp-20-30-B-2,265.01,95.235,111.28,29.0,4.8317,198.1,Optimal
sarp-20-30-C-1,1543.64,375.051,401.029,26.0,3.2707,134.1,Optimal
sarp-20-30-C-2,843.79,360.415,398.525,29.0,3.9585,162.3,Optimal
sarp-30-10-A-1,70.65,70.492,70.492,10.0,4.7293,193.9,Optimal
sarp-30-10-A-2,186.17,81.307,81.307,10.0,4.6488,190.6,Optimal
sarp-30-10-B-1,257.15,104.547,104.547,10.0,4.7219,193.6,Optimal
sarp-30-10-B-2,95.37,109.906,109.906,10.0,3.9537,162.1,Optimal
sarp-30-10-C-1,119.63,338.645,338.645,10.0,4.0268,165.1,Optimal
sarp-30-10-C-2,162.24,333.722,333.722,10.0,3.2512,133.3,Optimal
sarp-30-15-A-1,153.49,91.095,91.095,15.0,4.8805,200.1,Optimal
sarp-30-15-A-2,157.5,90.965,90.965,15.0,4.561,187.0,Optimal
sarp-30-15-B-1,256.68,121.466,121.466,15.0,5.2951,217.1,Optimal
sarp-30-15-B-2,234.37,124.928,124.928,15.0,3.7854,155.2,Optimal
sarp-30-15-C-1,551.18,394.392,394.392,15.0,3.7049,151.9,Optimal
sarp-30-15-C-2,688.04,390.513,390.513,15.0,4.0415,165.7,Optimal
sarp-30-20-A-1,744.87,107.344,110.021,20.0,4.478,183.6,Optimal
sarp-30-20-A-2,357.28,97.696,100.954,18.0,4.4683,183.2,Optimal
sarp-30-20-B-1,1429.51,121.208,121.208,20.0,5.061,207.5,Optimal
sarp-30-20-B-2,766.34,116.518,116.518,20.0,5.3756,220.4,Optimal
sarp-30-20-C-1,2699.2,387.992,387.992,20.0,3.3122,135.8,Optimal
sarp-30-20-C-2,1231.34,434.673,434.673,20.0,3.3049,135.5,Optimal
sarp-30-30-A-1,1980.86,117.187,120.454,30.0,5.5439,227.3,Optimal
sarp-30-30-A-2,2011.21,133.021,141.196,29.0,3.9561,162.2,Optimal
sarp-30-30-B-1,1598.67,162.924,168.362,30.0,4.0878,167.6,Optimal
sarp-30-30-B-2,798.28,111.119,122.155,28.0,5.9561,244.2,Optimal
sarp-30-30-C-1,3343.31,497.806,497.806,30.0,4.3927,180.1,Optimal
sarp-5-15-A-1,0.29,22.986,30.16,8.0,1.5293,62.7,Optimal
sarp-5-15-A-2,0.1,13.885,22.279,8.0,1.8049,74.0,Optimal
sarp-5-15-B-1,0.08,28.505,36.454,9.0,1.7927,73.5,Optimal
sarp-5-15-B-2,0.1,23.684,34.622,9.0,1.5317,62.8,Optimal
sarp-5-15-C-1,0.6,88.268,105.974,9.0,1.7488,71.7,Optimal
sarp-5-15-C-2,0.33,62.846,83.642,11.0,1.7634,72.3,Optimal
sarp-5-20-A-1,0.88,12.184,21.288,8.0,1.6805,68.9,Optimal
sarp-5-20-A-2,0.19,25.498,33.109,9.0,1.5122,62.0,Optimal
sarp-5-20-B-1,0.12,22.052,32.207,8.0,1.1634,47.7,Optimal
sarp-5-20-B-2,0.47,33.83,48.171,11.0,1.4561,59.7,Optimal
sarp-5-20-C-1,0.79,90.837,110.409,12.0,2.1268,87.2,Optimal
sarp-5-20-C-2,0.15,86.3,100.0,8.0,1.7683,72.5,Optimal
sarp-5-30-A-1,1.53,21.313,37.673,11.0,1.5122,62.0,Optimal
sarp-5-30-A-2,1.05,17.444,25.954,10.0,1.8902,77.5,Optimal
sarp-5-30-B-1,0.21,22.062,31.757,8.0,1.2512,51.3,Optimal
sarp-5-30-B-2,1.31,29.181,42.033,11.0,1.4293,58.6,Optimal
sarp-5-30-C-1,0.73,83.36,106.393,9.0,1.8,73.8,Optimal
sarp-5-30-C-2,0.74,116.455,149.222,10.0,1.6244,66.6,Optimal
sfsarp,,,,,,,
sfsarp-10-10-1,1.58,60.1896,60.1896,10.0,0.0142,0.5803,Optimal
sfsarp-10-10-2,2.2,59.834,59.834,10.0,0.0086,0.3514,Optimal
sfsarp-10-10-3,2.55,59.8369,59.8322,10.0,0.0149,0.6128,Optimal
sfsarp-10-10-4,3.18,59.9901,59.9901,10.0,0.0137,0.5623,Optimal
sfsarp-10-10-5,9.73,59.7295,59.7253,10.0,0.0268,1.1001,Optimal
sfsarp-10-15-1,8.27,59.9163,73.5941,15.0,0.022,0.904,Optimal
sfsarp-10-15-2,10.0,59.9783,73.6499,15.0,0.0135,0.5518,Optimal
sfsarp-10-15-3,6.5,59.8745,73.4033,15.0,0.0185,0.7603,Optimal
sfsarp-10-15-4,7.65,59.84,73.4363,15.0,0.0143,0.5862,Optimal
sfsarp-10-15-5,4.49,59.8088,73.3857,15.0,0.0132,0.5414,Optimal
sfsarp-10-20-1,8.68,59.814,87.0296,20.0,0.0276,1.1301,Optimal
sfsarp-10-20-2,8.08,59.9195,81.7885,18.0,0.0084,0.3446,Optimal
sfsarp-10-20-3,6.7,59.9223,87.1547,20.0,0.0147,0.602,Optimal
sfsarp-10-20-4,8.61,59.9662,87.2318,20.0,0.0177,0.7245,Optimal
sfsarp-10-20-5,26.75,59.895,87.1692,20.0,0.0175,0.7175,Optimal
sfsarp-10-30-1,40.86,59.9988,84.5971,19.0,0.0111,0.4535,Optimal
sfsarp-10-30-2,83.42,59.9114,95.4962,23.0,0.012,0.4912,Optimal
sfsarp-10-30-3,28.32,59.9529,84.6284,19.0,0.0074,0.3038,Optimal
sfsarp-10-30-4,31.08,59.8719,95.4402,23.0,0.0235,0.9621,Optimal
sfsarp-10-30-5,22.93,59.9703,87.1728,20.0,0.0285,1.169,Optimal
sfsarp-15-10-1,10.07,76.1048,76.1048,10.0,0.0168,0.6868,Optimal
sfsarp-15-10-2,12.28,76.1372,76.1344,10.0,0.0145,0.5946,Optimal
sfsarp-15-10-3,9.45,75.9426,75.9426,10.0,0.0157,0.6438,Optimal
sfsarp-15-10-4,9.17,76.0511,76.0511,10.0,0.0145,0.5926,Optimal
sfsarp-15-10-5,8.73,76.1953,76.1953,10.0,0.0274,1.1244,Optimal
sfsarp-15-15-1,28.48,89.5585,89.5585,15.0,0.0177,0.7269,Optimal
sfsarp-15-15-2,76.69,89.5865,89.5815,15.0,0.016,0.657,Optimal
sfsarp-15-15-3,69.97,89.9087,89.9001,15.0,0.0153,0.6277,Optimal
sfsarp-15-15-4,64.66,90.02,90.0114,15.0,0.0131,0.5378,Optimal
sfsarp-15-15-5,105.09,89.6987,89.6919,15.0,0.0159,0.6521,Optimal
sfsarp-15-20-1,65.53,90.1176,103.8021,20.0,0.0275,1.126,Optimal
sfsarp-15-20-2,57.41,89.6886,103.1999,20.0,0.0251,1.0275,Optimal
sfsarp-15-20-3,80.32,89.7049,102.8992,20.0,0.0381,1.5638,Optimal
sfsarp-15-20-4,81.75,89.7485,103.4037,20.0,0.0197,0.8082,Optimal
sfsarp-15-20-5,115.08,89.8336,103.503,20.0,0.0179,0.7331,Optimal
sfsarp-15-30-1,112.56,90.2807,120.2191,26.0,0.038,1.558,Optimal
sfsarp-15-30-2,549.03,90.101,131.126,30.0,0.0342,1.4025,Optimal
sfsarp-15-30-3,153.89,89.9139,130.7509,30.0,0.025,1.0252,Optimal
sfsarp-15-30-4,6281.98,89.9988,128.0708,29.0,0.0349,1.431,Optimal
sfsarp-15-30-5,456.39,90.1521,125.6841,28.0,0.0136,0.5583,Optimal
sfsarp-20-10-1,16.2,92.3798,92.3798,10.0,0.0251,1.0298,Optimal
sfsarp-20-10-2,75.16,92.2308,92.2232,10.0,0.016,0.6567,Optimal
sfsarp-20-10-3,63.65,92.2237,92.2237,10.0,0.0222,0.9113,Optimal
sfsarp-20-10-4,26.73,92.1371,92.1371,10.0,0.0186,0.7639,Optimal
sfsarp-20-10-5,17.54,92.2139,92.2139,10.0,0.0211,0.8669,Optimal
sfsarp-20-15-1,266.37,106.1087,106.1027,15.0,0.0117,0.4801,Optimal
sfsarp-20-15-2,2357.7,106.1347,106.1312,15.0,0.0296,1.2153,Optimal
sfsarp-20-15-3,94.76,106.0604,106.06,15.0,0.0252,1.032,Optimal
sfsarp-20-15-4,83.57,106.4714,106.4714,15.0,0.0246,1.0103,Optimal
sfsarp-20-15-5,1608.49,106.0416,106.0389,15.0,0.0214,0.8759,Optimal
sfsarp-20-20-1,5602.63,119.7771,119.7761,20.0,0.0175,0.7166,Optimal
sfsarp-20-20-2,526.13,119.5765,119.567,20.0,0.0235,0.9633,Optimal
sfsarp-20-20-3,190.86,119.8994,119.8966,20.0,0.0216,0.8863,Optimal
sfsarp-20-20-4,463.74,120.1101,120.1048,20.0,0.026,1.0656,Optimal
sfsarp-20-20-5,297.73,119.5102,119.5098,20.0,0.0248,1.0163,Optimal
sfsarp-20-30-1,636.45,120.153,147.4575,30.0,0.0216,0.8846,Optimal
sfsarp-20-30-2,7074.87,119.6599,145.9597,30.0,0.0671,2.7493,Feasible
sfsarp-20-30-3,354.06,119.7011,147.0754,30.0,0.0152,0.6244,Optimal
sfsarp-20-30-4,749.75,119.998,147.3467,30.0,0.019,0.7779,Optimal
sfsarp-20-30-5,505.76,119.9582,147.3329,30.0,0.0191,0.7812,Optimal
sfsarp-30-10-1,60.43,124.7456,124.7456,10.0,0.0178,0.7284,Optimal
sfsarp-30-10-2,93.15,124.8152,124.8152,10.0,0.031,1.2718,Optimal
sfsarp-30-10-3,97.08,124.889,124.889,10.0,0.0273,1.1193,Optimal
sfsarp-30-10-4,138.65,124.4229,124.4211,10.0,0.0291,1.194,Optimal
sfsarp-30-10-5,207.22,124.9909,124.9909,10.0,0.0254,1.0415,Optimal
sfsarp-30-15-1,2131.94,138.6062,138.6003,15.0,0.0307,1.2584,Optimal
sfsarp-30-15-2,318.75,138.4531,138.4531,15.0,0.0282,1.1557,Optimal
sfsarp-30-15-3,7091.16,138.2008,138.2006,15.0,0.0296,1.214,Feasible
sfsarp-30-15-4,627.89,138.4581,138.4502,15.0,0.0242,0.994,Optimal
sfsarp-30-15-5,414.02,138.6861,138.6837,15.0,0.0288,1.1806,Optimal
sfsarp-30-20-3,1807.31,152.562,152.5533,20.0,0.0282,1.1555,Optimal
sfsarp-30-20-4,7111.17,152.2221,151.606,20.0,0.047,1.9288,Feasible
sfsarp-30-20-5,540.78,152.1412,152.133,20.0,0.0237,0.9731,Optimal
sfsarp-30-30-1,3065.03,179.943,179.9367,30.0,0.0234,0.9593,Optimal
sfsarp-30-30-5,6545.73,179.7584,179.7521,30.0,0.0246,1.0104,Optimal
sfsarp-5-15-1,0.42,29.9341,49.0853,12.0,0.0057,0.2345,Optimal
sfsarp-5-15-2,0.39,29.7874,48.9056,12.0,0.0129,0.5283,Optimal
sfsarp-5-15-3,0.47,29.9539,43.4526,10.0,0.0221,0.9046,Optimal
sfsarp-5-15-4,0.8,29.9393,46.3628,11.0,0.0053,0.2193,Optimal
sfsarp-5-15-5,0.13,29.9219,40.8796,9.0,0.0123,0.504,Optimal
sfsarp-5-20-1,0.25,30.0672,46.477,11.0,0.0067,0.2755,Optimal
sfsarp-5-20-2,0.2,30.1287,40.963,9.0,0.0134,0.5496,Optimal
sfsarp-5-20-3,0.23,29.7956,43.4831,10.0,0.0147,0.6039,Optimal
sfsarp-5-20-4,1.08,29.9398,49.1053,12.0,0.0105,0.4286,Optimal
sfsarp-5-20-5,1.65,29.9768,46.3867,11.0,0.008,0.3276,Optimal
sfsarp-5-30-1,3.26,29.9184,49.0862,12.0,0.0078,0.3184,Optimal
sfsarp-5-30-2,0.57,30.0074,46.4628,11.0,0.0124,0.5073,Optimal
sfsarp-5-30-3,2.68,29.891,49.0441,12.0,0.0116,0.474,Optimal
sfsarp-5-30-4,2.98,30.2566,46.6765,11.0,0.0244,1.0013,Optimal
sfsarp-5-30-5,2.0,30.0283,46.4616,11.0,0.0089,0.3658,Optimal
