name,,,,,,,
ghsarp,,,,,,,
ghsarp-5-6-1.txt,0.02,23.8458,23.8458,5,0.9065,37.168,Optimal
ghsarp-5-6-2.txt,0.11,21.0448,21.0448,5,1.6614,68.118,Optimal
ghsarp-5-6-3.txt,0.09,32.4592,32.4592,5,0.8284,33.964,Optimal
ghsarp-5-6-4.txt,0.05,37.8375,37.8375,5,1.2337,50.58,Optimal
ghsarp-5-6-5.txt,0.04,35.7531,35.7531,4,0.9333,38.264,Optimal
ghsarp-5-6-6.txt,0.06,37.0254,37.0254,5,0.9819,40.258,Optimal
ghsarp-5-6-7.txt,0.04,31.7326,31.7326,5,1.3302,54.538,Optimal
ghsarp-5-6-8.txt,0.07,38.2344,38.2344,5,0.6435,26.382,Optimal
ghsarp-5-6-9.txt,0.05,37.415,37.415,5,0.831,34.07,Optimal
ghsarp-5-7-0.txt,0.2,29.2048,29.2048,5,1.0473,42.94,Optimal
ghsarp-5-7-1.txt,0.02,27.478,27.478,5,1.1444,46.92,Optimal
ghsarp-5-7-2.txt,0.09,33.794,33.794,5,0.9599,39.356,Optimal
ghsarp-5-7-3.txt,0.04,28.7719,28.7719,5,1.2873,52.78,Optimal
ghsarp-5-7-4.txt,0.06,25.4003,25.4003,5,1.0085,41.35,Optimal
ghsarp-5-7-5.txt,0.06,36.252,36.252,5,0.648,26.568,Optimal
ghsarp-5-7-6.txt,0.03,30.6156,30.6156,4,0.7777,31.884,Optimal
ghsarp-5-7-7.txt,0.03,32.5772,32.5772,5,0.8869,36.362,Optimal
ghsarp-5-7-8.txt,0.07,37.5062,37.5062,5,1.0119,41.486,Optimal
ghsarp-5-7-9.txt,0.03,34.0099,34.0099,5,0.8456,34.668,Optimal
ghsarp-5-8-0.txt,0.02,25.6736,25.6736,4,1.0505,43.072,Optimal
ghsarp-5-8-1.txt,0.07,30.2639,30.2639,4,0.7986,32.742,Optimal
ghsarp-5-8-2.txt,0.12,35.1049,35.1049,5,1.1032,45.232,Optimal
ghsarp-5-8-3.txt,0.13,37.242,37.242,5,1.2784,52.414,Optimal
ghsarp-5-8-4.txt,0.04,39.524,39.524,5,1.0275,42.126,Optimal
ghsarp-5-8-5.txt,0.03,29.3932,29.3932,5,1.088,44.606,Optimal
ghsarp-5-8-6.txt,0.09,32.4638,32.4638,5,1.2307,50.458,Optimal
ghsarp-5-8-7.txt,0.1,36.3858,36.3858,5,0.7547,30.944,Optimal
ghsarp-5-8-8.txt,0.08,32.3015,32.3015,4,1.0206,41.846,Optimal
ghsarp-5-8-9.txt,0.12,30.0832,30.0832,5,0.941,38.582,Optimal
ghsarp-5-9-0.txt,0.14,35.6403,35.6403,5,0.9904,40.608,Optimal
ghsarp-5-9-1.txt,0.1,32.4721,32.4721,5,0.7727,31.682,Optimal
ghsarp-5-9-2.txt,0.12,31.0133,31.0133,5,1.0115,41.472,Optimal
ghsarp-5-9-3.txt,0.1,28.4605,28.4605,5,1.2513,51.302,Optimal
ghsarp-5-9-4.txt,0.12,28.7661,28.7661,5,1.3061,53.552,Optimal
ghsarp-5-9-5.txt,0.05,35.4679,35.4679,5,0.6201,25.424,Optimal
ghsarp-5-9-6.txt,0.2,34.925,34.925,5,0.9324,38.228,Optimal
ghsarp-5-9-7.txt,0.12,34.355,34.355,5,0.8236,33.766,Optimal
ghsarp-5-9-8.txt,0.04,33.0314,33.0314,5,0.7889,32.346,Optimal
ghsarp-5-9-9.txt,0.04,46.6668,46.6668,5,1.0333,42.366,Optimal
ghsarp-6-5-0.txt,0.0,35.9934,35.9934,3,0.9659,39.602,Optimal
ghsarp-6-5-1.txt,0.06,36.0994,36.0994,5,1.0095,41.39,Optimal
ghsarp-6-5-2.txt,0.06,28.5797,28.5797,4,1.3562,55.606,Optimal
ghsarp-6-5-3.txt,0.08,30.9894,30.9894,4,1.1359,46.57,Optimal
ghsarp-6-5-4.txt,0.1,40.3669,40.3669,5,1.3192,54.088,Optimal
ghsarp-6-5-5.txt,0.08,40.5522,40.5522,5,1.3279,54.442,Optimal
ghsarp-6-5-6.txt,0.05,38.3706,38.3706,5,1.1947,48.984,Optimal
ghsarp-6-5-7.txt,0.02,34.3337,34.3337,5,1.5017,61.57,Optimal
ghsarp-6-5-8.txt,0.05,36.0062,36.0062,5,1.1472,47.034,Optimal
ghsarp-6-5-9.txt,0.09,40.8351,40.8351,5,1.1096,45.494,Optimal
ghsarp-6-6-0.txt,0.03,32.0478,32.0478,4,0.9626,39.466,Optimal
ghsarp-6-6-1.txt,0.12,29.9944,29.9944,6,1.3755,56.396,Optimal
ghsarp-6-6-2.txt,0.07,35.6396,35.6396,5,1.1706,47.994,Optimal
ghsarp-6-6-3.txt,0.09,36.7876,36.7876,6,1.3663,56.02,Optimal
ghsarp-6-6-4.txt,0.02,18.9603,18.9603,5,1.7491,71.712,Optimal
ghsarp-6-6-5.txt,0.13,45.0702,45.0702,6,0.7682,31.498,Optimal
ghsarp-6-6-6.txt,0.11,35.7288,35.7288,5,1.0108,41.444,Optimal
ghsarp-6-6-7.txt,0.11,53.2385,53.2385,6,0.8689,35.626,Optimal
ghsarp-6-6-8.txt,0.12,34.7989,34.7989,4,1.1248,46.116,Optimal
ghsarp-6-6-9.txt,0.09,39.5006,39.5006,6,1.2649,51.86,Optimal
ghsarp-6-7-0.txt,0.31,34.2904,34.2904,5,1.0943,44.866,Optimal
ghsarp-6-7-1.txt,0.2,34.9183,34.9183,5,1.2237,50.172,Optimal
ghsarp-6-7-2.txt,0.13,32.7175,32.7175,6,1.7989,73.756,Optimal
ghsarp-6-7-3.txt,0.03,34.0919,34.0919,5,1.577,64.658,Optimal
ghsarp-6-7-4.txt,0.11,51.3114,51.3114,5,0.8488,34.8,Optimal
ghsarp-6-7-5.txt,0.12,42.9036,42.9036,6,0.956,39.194,Optimal
ghsarp-6-7-6.txt,0.16,32.9615,32.9615,5,1.4693,60.242,Optimal
ghsarp-6-7-7.txt,0.25,44.7029,44.7029,6,0.872,35.75,Optimal
ghsarp-6-7-8.txt,0.11,40.6494,40.6494,6,1.2175,49.916,Optimal
ghsarp-6-7-9.txt,0.13,38.5786,38.5786,6,0.9033,37.036,Optimal
ghsarp-6-8-0.txt,0.17,35.981,35.981,5,1.2214,50.078,Optimal
ghsarp-6-8-1.txt,0.2,37.1088,37.1088,6,1.0176,41.72,Optimal
ghsarp-6-8-2.txt,0.15,34.0317,34.0317,6,1.0804,44.296,Optimal
ghsarp-6-8-3.txt,0.03,36.6795,36.6795,6,1.3147,53.904,Optimal
ghsarp-6-8-4.txt,0.2,40.4949,40.4949,6,0.9647,39.554,Optimal
ghsarp-6-8-5.txt,0.05,42.3068,42.3068,5,1.1715,48.03,Optimal
ghsarp-6-8-6.txt,0.23,46.7863,46.7863,6,0.7402,30.348,Optimal
ghsarp-6-8-7.txt,0.13,39.4159,39.4159,6,0.9374,38.434,Optimal
ghsarp-6-8-8.txt,0.23,41.1098,41.1098,6,0.9799,40.176,Optimal
ghsarp-6-8-9.txt,0.15,52.308,52.308,6,1.2602,51.67,Optimal
ghsarp-6-9-0.txt,0.5,40.8258,40.8258,6,1.4459,59.28,Optimal
ghsarp-6-9-1.txt,0.24,54.4081,54.4081,6,0.6697,27.458,Optimal
ghsarp-6-9-2.txt,0.25,41.2128,41.2128,6,1.2109,49.648,Optimal
ghsarp-6-9-3.txt,0.07,40.9567,40.9567,6,0.7664,31.422,Optimal
ghsarp-6-9-4.txt,0.21,34.1961,34.1961,6,1.3917,57.06,Optimal
ghsarp-6-9-5.txt,0.23,45.2316,45.2316,6,0.9025,37.004,Optimal
ghsarp-6-9-6.txt,0.21,42.2927,42.2927,6,1.0537,43.2,Optimal
ghsarp-6-9-7.txt,0.22,39.7424,39.7424,6,1.4275,58.528,Optimal
ghsarp-6-9-8.txt,0.29,48.2528,48.2528,6,0.9836,40.328,Optimal
ghsarp-6-9-9.txt,0.35,41.2041,41.2041,6,1.1179,45.832,Optimal
ghsarp-7-5-0.txt,0.12,33.1716,33.1716,4,0.9919,40.666,Optimal
ghsarp-7-5-1.txt,0.19,29.0279,29.0279,5,1.5411,63.186,Optimal
ghsarp-7-5-2.txt,0.27,34.7521,34.7521,5,1.5676,64.272,Optimal
ghsarp-7-5-3.txt,0.13,38.6172,38.6172,5,1.3778,56.49,Optimal
ghsarp-7-5-4.txt,0.11,25.9075,25.9075,5,1.3726,56.276,Optimal
ghsarp-7-5-5.txt,0.03,33.6337,33.6337,4,1.0315,42.29,Optimal
ghsarp-7-5-6.txt,0.1,34.5176,34.5176,4,0.9749,39.97,Optimal
ghsarp-7-5-7.txt,0.1,45.8356,45.8356,5,1.4981,61.424,Optimal
ghsarp-7-5-8.txt,0.09,33.1493,33.1493,4,1.4478,59.358,Optimal
ghsarp-7-5-9.txt,0.12,41.0721,41.0721,5,1.1256,46.15,Optimal
ghsarp-7-6-0.txt,0.17,36.5556,36.5556,5,0.9634,39.5,Optimal
ghsarp-7-6-1.txt,0.17,37.2265,37.2265,5,1.2821,52.566,Optimal
ghsarp-7-6-2.txt,0.13,43.5561,43.5561,6,1.2515,51.31,Optimal
ghsarp-7-6-3.txt,0.16,39.1377,39.1377,6,1.9932,81.722,Optimal
ghsarp-7-6-4.txt,0.25,51.0536,51.0536,5,0.7622,31.25,Optimal
ghsarp-7-6-5.txt,0.13,41.9648,41.9648,6,1.1293,46.302,Optimal
ghsarp-7-6-6.txt,0.45,38.2898,38.2898,5,1.5185,62.258,Optimal
ghsarp-7-6-7.txt,0.17,40.5714,40.5714,6,1.4657,60.092,Optimal
ghsarp-7-6-8.txt,0.13,41.1046,41.1046,6,1.1341,46.498,Optimal
ghsarp-7-6-9.txt,0.23,41.4137,41.4137,6,0.966,39.604,Optimal
ghsarp-7-7-0.txt,0.23,39.3341,39.3341,6,1.3976,57.3,Optimal
ghsarp-7-7-1.txt,0.17,36.292,36.292,5,1.3468,55.218,Optimal
ghsarp-7-7-2.txt,0.26,37.9898,37.9898,7,1.4471,59.33,Optimal
ghsarp-7-7-3.txt,0.34,38.0265,38.0265,7,1.8514,75.908,Optimal
ghsarp-7-7-4.txt,0.25,42.0247,42.0247,6,1.1083,45.44,Optimal
ghsarp-7-7-5.txt,0.21,38.1673,38.1673,6,1.9285,79.068,Optimal
ghsarp-7-7-6.txt,0.22,38.6405,38.6405,7,1.6207,66.448,Optimal
ghsarp-7-7-7.txt,0.16,39.6016,39.6016,7,1.2741,52.24,Optimal
ghsarp-7-7-8.txt,0.25,44.0694,44.0694,6,1.1318,46.402,Optimal
ghsarp-7-7-9.txt,0.16,50.1112,50.1112,7,1.5188,62.272,Optimal
ghsarp-7-8-0.txt,0.5,50.819,50.819,7,1.4222,58.31,Optimal
ghsarp-7-8-1.txt,0.59,52.7266,52.7266,5,1.0793,44.25,Optimal
ghsarp-7-8-2.txt,0.32,42.2256,42.2256,6,1.6456,67.468,Optimal
ghsarp-7-8-3.txt,0.17,42.817,42.817,7,1.1643,47.738,Optimal
ghsarp-7-8-4.txt,0.25,44.7789,44.7789,7,1.1251,46.13,Optimal
ghsarp-7-8-5.txt,0.2,45.6522,45.6522,7,1.1689,47.924,Optimal
ghsarp-7-8-6.txt,0.5,47.0258,47.0258,6,1.1229,46.038,Optimal
ghsarp-7-8-7.txt,0.34,57.1131,57.1131,7,0.8688,35.62,Optimal
ghsarp-7-8-8.txt,0.58,62.0125,62.0125,7,0.8656,35.488,Optimal
ghsarp-7-8-9.txt,0.27,43.5374,43.5374,7,1.6023,65.694,Optimal
ghsarp-8-5-0.txt,0.36,42.4535,42.4535,4,1.0205,41.84,Optimal
ghsarp-8-5-1.txt,0.17,33.6167,33.6167,5,1.7511,71.794,Optimal
ghsarp-8-5-2.txt,0.18,48.607,48.607,5,1.2566,51.52,Optimal
ghsarp-8-5-3.txt,0.23,43.8179,43.8179,5,1.8969,77.772,Optimal
ghsarp-8-5-4.txt,0.2,50.0561,50.0561,5,0.8418,34.514,Optimal
ghsarp-8-5-5.txt,0.03,42.6494,42.6494,5,1.2875,52.786,Optimal
ghsarp-8-5-6.txt,0.23,40.0299,40.0299,5,1.3424,55.038,Optimal
ghsarp-8-5-7.txt,0.14,46.754,46.754,5,1.2133,49.746,Optimal
ghsarp-8-5-8.txt,0.13,42.4025,42.4025,5,1.4759,60.512,Optimal
ghsarp-8-5-9.txt,0.19,33.9568,33.9568,5,1.472,60.35,Optimal
ghsarp-8-6-0.txt,0.24,40.6646,40.6646,6,1.5926,65.298,Optimal
ghsarp-8-6-1.txt,0.51,39.8613,39.8613,6,1.5727,64.48,Optimal
ghsarp-8-6-2.txt,0.26,32.8434,32.8434,6,1.7652,72.372,Optimal
ghsarp-8-6-3.txt,0.25,39.5951,39.5951,6,1.8652,76.472,Optimal
ghsarp-8-6-4.txt,0.21,46.2781,46.2781,6,1.2771,52.36,Optimal
ghsarp-8-6-5.txt,0.22,60.9488,60.9488,6,0.948,38.87,Optimal
ghsarp-8-6-6.txt,0.29,42.5584,42.5584,6,1.64,67.24,Optimal
ghsarp-8-6-7.txt,0.31,41.434,41.434,6,1.4363,58.888,Optimal
ghsarp-8-6-8.txt,0.21,46.0047,46.0047,5,1.054,43.212,Optimal
ghsarp-8-6-9.txt,0.43,53.9644,53.9644,5,1.5484,63.486,Optimal
ghsarp-8-7-0.txt,0.17,52.4112,52.4112,6,1.3509,55.386,Optimal
ghsarp-8-7-1.txt,0.49,59.4019,59.4019,6,1.0001,41.004,Optimal
ghsarp-8-7-2.txt,0.22,49.6828,49.6828,7,1.443,59.164,Optimal
ghsarp-8-7-3.txt,0.32,40.653,40.653,6,1.591,65.23,Optimal
ghsarp-8-7-4.txt,0.38,45.1028,45.1028,7,1.3806,56.604,Optimal
ghsarp-8-7-5.txt,0.25,45.4931,45.4931,7,1.2419,50.916,Optimal
ghsarp-8-7-6.txt,0.28,51.2264,51.2264,7,1.3386,54.882,Optimal
ghsarp-8-7-7.txt,0.26,59.3382,59.3382,7,1.2242,50.194,Optimal
ghsarp-8-7-8.txt,0.64,66.4361,66.4361,7,1.0858,44.518,Optimal
ghsarp-8-7-9.txt,0.29,46.8996,46.8996,6,1.4296,58.614,Optimal
ghsarp-9-5-0.txt,0.34,49.1904,49.1904,5,1.3549,55.55,Optimal
ghsarp-9-5-1.txt,0.21,39.5418,39.5418,5,1.6163,66.27,Optimal
ghsarp-9-5-2.txt,0.23,35.868,35.868,5,1.7707,72.6,Optimal
ghsarp-9-5-3.txt,0.23,41.8329,41.8329,5,1.7464,71.604,Optimal
ghsarp-9-5-4.txt,0.34,46.9025,46.9025,5,1.2868,52.76,Optimal
ghsarp-9-5-5.txt,2.17,51.8374,51.8374,5,1.3854,56.8,Optimal
ghsarp-9-5-6.txt,0.21,46.4862,46.4862,5,1.3553,55.566,Optimal
ghsarp-9-5-7.txt,0.21,41.9345,41.9345,5,1.5079,61.824,Optimal
ghsarp-9-5-8.txt,0.21,40.151,40.151,4,1.3124,53.81,Optimal
ghsarp-9-5-9.txt,0.24,55.9385,55.9385,5,1.4627,59.97,Optimal
ghsarp-9-6-0.txt,0.43,56.1982,56.1982,5,1.3291,54.492,Optimal
ghsarp-9-6-1.txt,0.33,67.2313,67.2313,6,1.067,43.746,Optimal
ghsarp-9-6-2.txt,0.66,48.0096,48.0096,6,1.812,74.292,Optimal
ghsarp-9-6-3.txt,0.41,46.4883,46.4883,5,1.3514,55.408,Optimal
ghsarp-9-6-4.txt,0.47,49.274,49.274,6,1.0182,41.746,Optimal
ghsarp-9-6-5.txt,0.4,48.1558,48.1558,6,1.7516,71.814,Optimal
ghsarp-9-6-6.txt,0.32,54.3066,54.3066,6,1.2433,50.974,Optimal
ghsarp-9-6-7.txt,0.45,58.4472,58.4472,6,1.357,55.638,Optimal
ghsarp-9-6-8.txt,0.37,68.974,68.974,6,0.9222,37.812,Optimal
ghsarp-9-6-9.txt,0.32,45.668,45.668,5,1.6008,65.634,Optimal
csarp,,,,,,,
sarp-10-5-A-1.txt,0.29,46.056,46.056,5,1.2122,49.7,Optimal
sarp-10-5-A-2.txt,0.38,39.703,39.703,5,1.7537,71.9,Optimal
sarp-10-5-B-1.txt,0.36,59.936,59.936,5,1.4,57.4,Optimal
sarp-10-5-B-2.txt,0.47,62.946,62.946,5,1.361,55.8,Optimal
sarp-10-5-C-1.txt,0.24,135.246,135.246,5,1.3902,57.0,Optimal
sarp-10-5-C-2.txt,0.34,144.015,144.015,5,1.0341,42.4,Optimal
sarp-5-10-A-1.txt,0.13,29.919,29.919,5,0.739,30.3,Optimal
sarp-5-10-A-2.txt,0.1,18.8,18.8,5,1.3024,53.4,Optimal
sarp-5-10-B-1.txt,0.05,29.092,29.092,5,1.1293,46.3,Optimal
sarp-5-10-B-2.txt,0.15,33.432,33.432,5,1.139,46.7,Optimal
sarp-5-10-C-1.txt,0.12,63.763,63.763,5,1.1,45.1,Optimal
sarp-5-10-C-2.txt,0.09,92.446,92.446,5,0.922,37.8,Optimal
sarp-5-5-A-1.txt,0.07,19.869,19.869,4,1.5537,63.7,Optimal
sarp-5-5-A-2.txt,0.03,19.123,19.123,4,1.1756,48.2,Optimal
sarp-5-5-B-1.txt,0.04,44.214,44.214,4,0.9634,39.5,Optimal
sarp-5-5-B-2.txt,0.04,32.426,32.426,4,0.978,40.1,Optimal
sarp-5-5-C-1.txt,0.05,84.363,84.363,5,0.9878,40.5,Optimal
sarp-5-5-C-2.txt,0.04,51.794,51.794,4,0.7122,29.2,Optimal
sarp-5-6-A-1.txt,0.06,23.57,23.57,5,1.4537,59.6,Optimal
sarp-5-6-A-2.txt,0.05,37.434,37.434,5,1.1244,46.1,Optimal
sarp-5-6-B-1.txt,0.07,38.849,38.849,5,1.5488,63.5,Optimal
sarp-5-6-B-2.txt,0.04,31.195,31.195,4,1.6244,66.6,Optimal
sarp-5-6-C-1.txt,0.07,82.19,82.19,5,0.5512,22.6,Optimal
sarp-5-6-C-2.txt,0.08,83.577,83.577,5,1.0268,42.1,Optimal
sarp-5-7-A-1.txt,0.11,25.826,25.826,5,1.4049,57.6,Optimal
sarp-5-7-A-2.txt,0.08,25.341,25.341,5,1.4268,58.5,Optimal
sarp-5-7-B-1.txt,0.08,43.861,43.861,5,1.1049,45.3,Optimal
sarp-5-7-B-2.txt,0.05,45.442,45.442,4,0.9488,38.9,Optimal
sarp-5-7-C-1.txt,0.11,63.657,63.657,5,1.1146,45.7,Optimal
sarp-5-7-C-2.txt,0.02,64.618,64.618,5,1.5854,65.0,Optimal
sarp-5-8-A-1.txt,0.07,22.788,22.788,5,1.6927,69.4,Optimal
sarp-5-8-A-2.txt,0.11,21.091,21.091,5,1.5171,62.2,Optimal
sarp-5-8-B-1.txt,0.09,46.857,46.857,5,1.1878,48.7,Optimal
sarp-5-8-B-2.txt,0.1,37.527,37.527,5,1.0854,44.5,Optimal
sarp-5-8-C-1.txt,0.08,70.823,70.823,5,1.3098,53.7,Optimal
sarp-5-8-C-2.txt,0.1,83.445,83.445,5,0.6561,26.9,Optimal
sarp-5-9-A-1.txt,0.08,22.933,22.933,4,1.1171,45.8,Optimal
sarp-5-9-A-2.txt,0.14,20.182,20.182,4,1.3195,54.1,Optimal
sarp-5-9-B-1.txt,0.09,33.676,33.676,5,1.0878,44.6,Optimal
sarp-5-9-B-2.txt,0.1,33.213,33.213,4,1.0585,43.4,Optimal
sarp-5-9-C-1.txt,0.13,86.72,86.72,5,0.5829,23.9,Optimal
sarp-5-9-C-2.txt,0.09,57.479,57.479,5,1.0537,43.2,Optimal
sarp-6-5-A-1.txt,0.1,17.432,17.432,4,1.5512,63.6,Optimal
sarp-6-5-A-2.txt,0.08,28.942,28.942,4,1.2732,52.2,Optimal
sarp-6-5-B-1.txt,0.12,42.212,42.212,5,1.561,64.0,Optimal
sarp-6-5-B-2.txt,0.05,38.39,38.39,5,1.778,72.9,Optimal
sarp-6-5-C-1.txt,0.1,95.962,95.962,5,1.0707,43.9,Optimal
sarp-6-5-C-2.txt,0.08,74.973,74.973,5,1.178,48.3,Optimal
sarp-6-6-A-1.txt,0.18,38.759,38.759,6,1.461,59.9,Optimal
sarp-6-6-A-2.txt,0.11,25.048,25.048,5,1.6293,66.8,Optimal
sarp-6-6-B-1.txt,0.1,63.631,63.631,6,1.161,47.6,Optimal
sarp-6-6-B-2.txt,0.09,35.728,35.728,5,1.5951,65.4,Optimal
sarp-6-6-C-1.txt,0.09,91.503,91.503,6,1.5073,61.8,Optimal
sarp-6-6-C-2.txt,0.2,75.304,75.304,6,1.4878,61.0,Optimal
sarp-6-7-A-1.txt,0.2,23.014,23.014,5,1.5829,64.9,Optimal
sarp-6-7-A-2.txt,0.2,34.557,34.557,6,1.3707,56.2,Optimal
sarp-6-7-B-1.txt,0.16,41.883,41.883,5,1.1634,47.7,Optimal
sarp-6-7-B-2.txt,0.16,41.644,41.644,6,1.6024,65.7,Optimal
sarp-6-7-C-1.txt,0.11,67.942,67.942,5,1.3659,56.0,Optimal
sarp-6-7-C-2.txt,0.28,77.453,77.453,6,1.4488,59.4,Optimal
sarp-6-8-A-1.txt,0.19,19.122,19.122,4,1.5561,63.8,Optimal
sarp-6-8-A-2.txt,0.2,27.421,27.421,5,1.5659,64.2,Optimal
sarp-6-8-B-1.txt,0.37,38.669,38.669,6,1.6024,65.7,Optimal
sarp-6-8-B-2.txt,0.26,42.17,42.17,5,1.2488,51.2,Optimal
sarp-6-8-C-1.txt,0.18,96.699,96.699,6,0.9585,39.3,Optimal
sarp-6-8-C-2.txt,0.16,100.168,100.168,6,1.361,55.8,Optimal
sarp-6-9-A-1.txt,0.21,22.425,22.425,5,1.4878,61.0,Optimal
sarp-6-9-A-2.txt,0.23,31.389,31.389,6,1.561,64.0,Optimal
sarp-6-9-B-1.txt,0.24,35.838,35.838,6,0.9927,40.7,Optimal
sarp-6-9-B-2.txt,0.22,39.526,39.526,6,1.9707,80.8,Optimal
sarp-6-9-C-1.txt,0.23,81.778,81.778,6,1.0366,42.5,Optimal
sarp-6-9-C-2.txt,0.2,104.951,104.951,6,0.8439,34.6,Optimal
sarp-7-5-A-1.txt,0.12,27.357,27.357,5,1.7805,73.0,Optimal
sarp-7-5-A-2.txt,0.13,27.469,27.469,5,1.822,74.7,Optimal
sarp-7-5-B-1.txt,0.1,40.594,40.594,5,1.0585,43.4,Optimal
sarp-7-5-B-2.txt,0.08,47.829,47.829,5,1.6415,67.3,Optimal
sarp-7-5-C-1.txt,0.09,88.707,88.707,5,1.3463,55.2,Optimal
sarp-7-5-C-2.txt,0.11,97.098,97.098,5,1.7341,71.1,Optimal
sarp-7-6-A-1.txt,0.1,21.864,21.864,4,1.678,68.8,Optimal
sarp-7-6-A-2.txt,0.21,34.74,34.74,6,1.3488,55.3,Optimal
sarp-7-6-B-1.txt,0.21,35.232,35.232,5,1.4024,57.5,Optimal
sarp-7-6-B-2.txt,0.21,46.181,46.181,5,1.6707,68.5,Optimal
sarp-7-6-C-1.txt,0.16,113.745,113.745,6,1.2293,50.4,Optimal
sarp-7-6-C-2.txt,0.19,113.241,113.241,6,1.0195,41.8,Optimal
sarp-7-7-A-1.txt,0.2,46.734,46.734,6,1.0878,44.6,Optimal
sarp-7-7-A-2.txt,0.24,31.774,31.774,7,1.5415,63.2,Optimal
sarp-7-7-B-1.txt,0.19,47.51,47.51,6,1.4463,59.3,Optimal
sarp-7-7-B-2.txt,0.18,65.572,65.572,7,1.1341,46.5,Optimal
sarp-7-7-C-1.txt,0.15,107.7,107.7,7,1.5024,61.6,Optimal
sarp-7-7-C-2.txt,0.29,100.171,100.171,7,1.4244,58.4,Optimal
sarp-7-8-A-1.txt,0.29,33.419,33.419,7,1.5439,63.3,Optimal
sarp-7-8-A-2.txt,0.25,27.085,27.085,7,2.022,82.9,Optimal
sarp-7-8-B-1.txt,0.55,52.657,52.657,7,1.9585,80.3,Optimal
sarp-7-8-B-2.txt,0.41,41.271,41.271,6,1.5878,65.1,Optimal
sarp-7-8-C-1.txt,0.67,81.264,81.264,7,2.0634,84.6,Optimal
sarp-7-8-C-2.txt,0.45,97.147,97.147,6,1.3146,53.9,Optimal
sarp-8-5-A-1.txt,0.26,37.87,37.87,5,1.4146,58.0,Optimal
sarp-8-5-A-2.txt,0.15,33.377,33.377,3,1.2317,50.5,Optimal
sarp-8-5-B-1.txt,0.14,53.97,53.97,5,1.1927,48.9,Optimal
sarp-8-5-B-2.txt,0.25,48.273,48.273,5,2.1829,89.5,Optimal
sarp-8-5-C-1.txt,0.34,110.412,110.412,5,1.0902,44.7,Optimal
sarp-8-5-C-2.txt,0.19,99.336,99.336,5,1.0341,42.4,Optimal
sarp-8-6-A-1.txt,0.24,39.253,39.253,6,1.5195,62.3,Optimal
sarp-8-6-A-2.txt,0.3,33.279,33.279,6,1.6634,68.2,Optimal
sarp-8-6-B-1.txt,0.5,49.725,49.725,5,1.4171,58.1,Optimal
sarp-8-6-B-2.txt,0.5,46.101,46.101,6,1.2463,51.1,Optimal
