Instance Name , n, m, served, prof Customer, prof Cust Part, prof Parcel, costs, K, Sol Time, Sol Val, sol Stat, LB, UB, GAP, vrps, e(h), et(%), e(km), ed(%) 
sarp-40-20-B-3,40,20,20,308.408,228.552,0,195.316,20,0.55,113.092,Optimal,113.092,113.092,0,195.316,5.67805,0.333556,232.8,0.80852
sarp-40-20-B-4,40,20,20,319.326,234.594,0,196.328,20,0.54,122.998,Optimal,122.998,122.998,-1.15537e-14,196.328,5.67561,0.332365,232.7,0.802045
sarp-40-20-C-3,40,20,20,1120.56,677.997,0,599.518,20,0.75,521.045,Optimal,521.045,521.045,0,599.518,14.3171,0.372312,587,0.503157
sarp-40-20-C-4,40,20,20,1054.33,641.346,0,537.694,20,0.56,516.64,Optimal,516.64,516.64,0,537.694,14.7683,0.419835,605.5,0.586592
sarp-16-8-A-3,16,8,8,138.978,100.062,0,96.186,8,0.06,42.792,Optimal,42.792,42.792,0,96.186,3.00976,0.387522,123.4,0.79905
sarp-16-8-A-4,16,8,8,141.141,101.259,0,107.594,8,0.05,33.547,Optimal,33.547,33.547,-2.11805e-14,107.594,3.7878,0.452462,155.3,0.866468
sarp-16-8-B-3,16,8,8,169.054,116.706,0,125.074,8,0.06,43.98,Optimal,43.98,43.98,0,125.074,3.19756,0.343884,131.1,0.603499
sarp-16-8-B-4,16,8,8,195.628,131.412,0,131.054,8,0.04,64.574,Optimal,64.574,64.574,-2.20071e-14,131.054,3.21707,0.334573,131.9,0.572897
sarp-16-8-C-3,16,8,8,507.718,304.122,0,281.336,8,0.05,226.382,Optimal,226.382,226.382,0,281.336,8.2122,0.467033,336.7,0.604561
sarp-16-8-C-4,16,8,8,442.725,268.155,0,256.956,8,0.06,185.769,Optimal,185.769,185.769,-1.52995e-14,256.956,7.8,0.47879,319.8,0.634608
sarp-20-10-A-5,20,10,10,142.153,107.607,0,110.032,10,0.08,32.121,Optimal,32.121,32.121,0,110.032,3.44878,0.376197,141.4,0.827546
sarp-20-10-A-6,20,10,10,162.65,118.95,0,121.21,10,0.07,41.44,Optimal,41.44,41.44,0,121.21,4.3122,0.441816,176.8,0.905892
sarp-20-10-B-5,20,10,10,197.876,138.444,0,126.638,10,0.07,71.238,Optimal,71.238,71.238,0,126.638,3.62439,0.360709,148.6,0.71799
sarp-20-10-B-6,20,10,10,204.88,142.32,0,141.634,10,0.1,63.246,Optimal,63.246,63.246,0,141.634,4.41707,0.407363,181.1,0.755948
sarp-20-10-C-5,20,10,10,606.271,364.449,0,310.868,10,0.09,295.403,Optimal,295.403,295.403,0,310.868,8.84634,0.446418,362.7,0.59707
sarp-20-10-C-6,20,10,10,669.925,399.675,0,361.1,10,0.13,308.825,Optimal,308.825,308.825,0,361.1,8.01707,0.356637,328.7,0.458651
sarp-30-15-A-5,30,15,15,209.161,159.159,0,137.678,15,0.28,71.483,Optimal,71.483,71.483,0,137.678,4.72195,0.383898,193.6,0.98374
sarp-30-15-A-6,30,15,15,211.221,160.299,0,156.078,15,0.41,55.143,Optimal,55.143,55.143,0,156.078,4.88537,0.367996,200.3,0.845861
sarp-30-15-B-5,30,15,15,242.739,177.741,0,163.3,15,0.3,79.439,Optimal,79.439,79.439,0,163.3,5.60732,0.410536,229.9,0.910495
sarp-30-15-B-6,30,15,15,272.3,194.1,0,163.944,15,0.24,108.356,Optimal,108.356,108.356,0,163.944,3.71707,0.271464,152.4,0.600236
sarp-30-15-C-5,30,15,15,845.289,511.191,0,456.918,15,0.28,388.371,Optimal,388.371,388.371,0,456.918,12.0463,0.412167,493.9,0.554445
sarp-30-15-C-6,30,15,15,898.437,540.603,0,464.554,15,0.34,433.883,Optimal,433.883,433.883,0,464.554,14.339,0.483908,587.9,0.647895
sarp-40-20-A-5,40,20,20,275.86,210.54,0,180.688,20,0.85,95.172,Optimal,95.172,95.172,0,180.688,5.27317,0.32456,216.2,0.844092
sarp-40-20-A-6,40,20,20,243.312,192.528,0,147.338,20,0.48,95.974,Optimal,95.974,95.974,-1.4807e-14,147.338,4.63659,0.320231,190.1,1.03522
sarp-40-20-B-5,40,20,20,308.408,228.552,0,195.316,20,0.51,113.092,Optimal,113.092,113.092,0,195.316,5.67805,0.333556,232.8,0.80852
sarp-40-20-B-6,40,20,20,319.326,234.594,0,196.328,20,0.51,122.998,Optimal,122.998,122.998,-1.15537e-14,196.328,5.67561,0.332365,232.7,0.802045
sarp-40-20-C-5,40,20,20,1120.56,677.997,0,599.518,20,0.77,521.045,Optimal,521.045,521.045,0,599.518,14.3171,0.372312,587,0.503157
sarp-40-20-C-6,40,20,20,1054.33,641.346,0,537.694,20,0.58,516.64,Optimal,516.64,516.64,0,537.694,14.7683,0.419835,605.5,0.586592
sarp-16-8-A-5,16,8,8,138.978,100.062,0,96.186,8,0.05,42.792,Optimal,42.792,42.792,0,96.186,3.00976,0.387522,123.4,0.79905
sarp-16-8-A-6,16,8,8,141.141,101.259,0,107.594,8,0.03,33.547,Optimal,33.547,33.547,-2.11805e-14,107.594,3.7878,0.452462,155.3,0.866468
sarp-16-8-B-5,16,8,8,169.054,116.706,0,125.074,8,0.05,43.98,Optimal,43.98,43.98,0,125.074,3.19756,0.343884,131.1,0.603499
sarp-16-8-B-6,16,8,8,195.628,131.412,0,131.054,8,0.04,64.574,Optimal,64.574,64.574,-2.20071e-14,131.054,3.21707,0.334573,131.9,0.572897
sarp-16-8-C-5,16,8,8,507.718,304.122,0,281.336,8,0.05,226.382,Optimal,226.382,226.382,0,281.336,8.2122,0.467033,336.7,0.604561
sarp-16-8-C-6,16,8,8,442.725,268.155,0,256.956,8,0.05,185.769,Optimal,185.769,185.769,-1.52995e-14,256.956,7.8,0.47879,319.8,0.634608
sarp-16-8-A-3,16,8,8,138.978,100.062,0,110.308,6,0.04,28.67,Optimal,28.67,28.67,-1.23917e-14,110.308,3.75854,0.441379,154.1,0.832373
sarp-16-8-A-4,16,8,8,141.141,101.259,0,112.746,6,0.04,28.395,Optimal,28.395,28.395,-1.25118e-14,112.746,3.45366,0.399511,141.6,0.743567
sarp-16-8-B-3,16,8,8,169.054,116.706,0,131.1,6,0.04,37.954,Optimal,37.954,37.954,0,131.1,3.51707,0.36568,144.2,0.626049
sarp-16-8-B-4,16,8,8,195.628,131.412,0,143.842,6,0.04,51.786,Optimal,51.786,51.786,0,143.842,3.72683,0.362057,152.8,0.592172
sarp-16-8-C-3,16,8,8,507.718,304.122,0,298.816,6,0.06,208.902,Optimal,208.902,208.902,0,298.816,7.15122,0.386332,293.2,0.492828
sarp-16-8-C-4,16,8,8,442.725,268.155,0,276.046,6,0.03,166.679,Optimal,166.679,166.679,0,276.046,7.70244,0.445144,315.8,0.578989
sarp-16-8-A-3,16,8,8,138.978,100.062,0,110.308,6,0.05,28.67,Optimal,28.67,28.67,-1.23917e-14,110.308,3.75854,0.441379,154.1,0.832373
sarp-16-8-A-4,16,8,8,141.141,101.259,0,112.746,6,0.04,28.395,Optimal,28.395,28.395,-1.25118e-14,112.746,3.45366,0.399511,141.6,0.743567
sarp-16-8-B-3,16,8,8,169.054,116.706,0,131.1,6,0.04,37.954,Optimal,37.954,37.954,0,131.1,3.51707,0.36568,144.2,0.626049
sarp-16-8-B-4,16,8,8,195.628,131.412,0,143.842,6,0.04,51.786,Optimal,51.786,51.786,0,143.842,3.72683,0.362057,152.8,0.592172
sarp-16-8-C-3,16,8,8,507.718,304.122,0,298.816,6,0.05,208.902,Optimal,208.902,208.902,0,298.816,7.15122,0.386332,293.2,0.492828
sarp-16-8-C-4,16,8,8,442.725,268.155,0,276.046,6,0.04,166.679,Optimal,166.679,166.679,0,276.046,7.70244,0.445144,315.8,0.578989
sarp-20-10-A-3,20,10,10,142.153,107.607,0,146.786,6,0.05,-4.633,Optimal,-4.633,-4.633,7.66828e-14,146.786,4.4,0.395817,180.4,0.719394
sarp-20-10-A-4,20,10,10,162.65,118.95,0,160.402,6,0.05,2.248,Optimal,2.248,2.248,-3.95097e-13,160.402,3.36341,0.284115,137.9,0.491856
sarp-20-10-B-3,20,10,10,197.876,138.444,0,144.486,6,0.07,53.39,Optimal,53.39,53.39,0,144.486,2.41463,0.219626,99,0.402821
sarp-20-10-B-4,20,10,10,204.88,142.32,0,155.066,6,0.05,49.814,Optimal,49.814,49.814,0,155.066,4.64146,0.401675,190.3,0.708049
sarp-20-10-C-3,20,10,10,606.271,364.449,0,345.552,7,0.07,260.719,Optimal,260.719,260.719,-2.18026e-14,345.552,7.62683,0.352193,312.7,0.457922
sarp-20-10-C-4,20,10,10,669.925,399.675,0,388.838,8,0.06,281.087,Optimal,281.087,281.087,-2.02227e-14,388.838,8.82927,0.368648,362,0.465914
sarp-30-15-A-3,30,15,15,209.161,159.159,0,181.792,8,0.18,27.369,Optimal,27.369,27.369,0,181.792,5.46585,0.373376,224.1,0.76563
sarp-30-15-A-4,30,15,15,211.221,160.299,0,194.626,8,0.18,16.595,Optimal,16.595,16.595,-6.4225e-14,194.626,5.19512,0.339118,213,0.664379
sarp-30-15-B-3,30,15,15,242.739,177.741,0,195.776,8,0.2,46.963,Optimal,46.963,46.963,0,195.776,5.59512,0.363781,229.4,0.709997
sarp-30-15-B-4,30,15,15,272.3,194.1,0,209.254,9,0.18,63.046,Optimal,63.046,63.046,0,209.254,6.02439,0.374299,247,0.700908
sarp-30-15-C-3,30,15,15,845.289,511.191,0,522.1,10,0.21,323.189,Optimal,323.189,323.189,0,522.1,11.6195,0.355522,476.4,0.461404
sarp-30-15-C-4,30,15,15,898.437,540.603,0,550.85,8,0.2,347.587,Optimal,347.587,347.587,0,550.85,13.3024,0.388877,545.4,0.498082
sarp-40-20-A-3,40,20,20,275.86,210.54,0,243.662,10,0.56,32.198,Optimal,32.198,32.198,-4.41358e-14,243.662,6.59756,0.336848,270.5,0.688237
sarp-40-20-A-4,40,20,20,243.312,192.528,0,200.1,10,0.39,43.212,Optimal,43.212,43.212,0,200.1,4.3561,0.252141,178.6,0.598659
sarp-40-20-B-3,40,20,20,308.408,228.552,0,222.732,12,0.52,85.676,Optimal,85.676,85.676,-1.65867e-14,222.732,6.66341,0.360644,273.2,0.786112
sarp-40-20-B-4,40,20,20,319.326,234.594,0,245.87,10,0.45,73.456,Optimal,73.456,73.456,0,245.87,4.80976,0.24411,197.2,0.495685
sarp-40-20-C-3,40,20,20,1120.56,677.997,0,657.708,12,0.61,462.855,Optimal,462.855,462.855,0,657.708,18.1463,0.436842,744,0.575347
sarp-40-20-C-4,40,20,20,1054.33,641.346,0,653.2,10,0.47,401.134,Optimal,401.134,401.134,0,653.2,16.8878,0.408898,692.4,0.539532
sarp-16-8-A-3,16,8,8,138.978,100.062,0,110.308,6,0.04,28.67,Optimal,28.67,28.67,-1.23917e-14,110.308,3.75854,0.441379,154.1,0.832373
sarp-16-8-A-4,16,8,8,141.141,101.259,0,112.746,6,0.04,28.395,Optimal,28.395,28.395,-1.25118e-14,112.746,3.45366,0.399511,141.6,0.743567
sarp-16-8-B-3,16,8,8,169.054,116.706,0,131.1,6,0.03,37.954,Optimal,37.954,37.954,0,131.1,3.51707,0.36568,144.2,0.626049
sarp-16-8-B-4,16,8,8,195.628,131.412,0,143.842,6,0.03,51.786,Optimal,51.786,51.786,0,143.842,3.72683,0.362057,152.8,0.592172
sarp-16-8-C-3,16,8,8,507.718,304.122,0,298.816,6,0.05,208.902,Optimal,208.902,208.902,0,298.816,7.15122,0.386332,293.2,0.492828
sarp-16-8-C-4,16,8,8,442.725,268.155,0,276.046,6,0.04,166.679,Optimal,166.679,166.679,0,276.046,7.70244,0.445144,315.8,0.578989
sarp-20-10-A-3,20,10,10,142.153,107.607,0,146.786,6,0.06,-4.633,Optimal,-4.633,-4.633,7.66828e-14,146.786,4.4,0.395817,180.4,0.719394
sarp-20-10-A-4,20,10,10,162.65,118.95,0,160.402,6,0.05,2.248,Optimal,2.248,2.248,-3.95097e-13,160.402,3.36341,0.284115,137.9,0.491856
sarp-20-10-B-3,20,10,10,197.876,138.444,0,144.486,6,0.06,53.39,Optimal,53.39,53.39,0,144.486,2.41463,0.219626,99,0.402821
sarp-20-10-B-4,20,10,10,204.88,142.32,0,155.066,6,0.05,49.814,Optimal,49.814,49.814,0,155.066,4.64146,0.401675,190.3,0.708049
sarp-20-10-C-3,20,10,10,606.271,364.449,0,345.552,7,0.07,260.719,Optimal,260.719,260.719,-2.18026e-14,345.552,7.62683,0.352193,312.7,0.457922
sarp-20-10-C-4,20,10,10,669.925,399.675,0,388.838,8,0.08,281.087,Optimal,281.087,281.087,-2.02227e-14,388.838,8.82927,0.368648,362,0.465914
sarp-30-15-A-3,30,15,15,209.161,159.159,0,181.792,8,0.23,27.369,Optimal,27.369,27.369,0,181.792,5.46585,0.373376,224.1,0.76563
sarp-30-15-A-4,30,15,15,211.221,160.299,0,194.626,8,0.2,16.595,Optimal,16.595,16.595,-6.4225e-14,194.626,5.19512,0.339118,213,0.664379
sarp-30-15-B-3,30,15,15,242.739,177.741,0,195.776,8,0.14,46.963,Optimal,46.963,46.963,0,195.776,5.59512,0.363781,229.4,0.709997
sarp-30-15-B-4,30,15,15,272.3,194.1,0,209.254,9,0.2,63.046,Optimal,63.046,63.046,0,209.254,6.02439,0.374299,247,0.700908
sarp-30-15-C-3,30,15,15,845.289,511.191,0,522.1,10,0.2,323.189,Optimal,323.189,323.189,0,522.1,11.6195,0.355522,476.4,0.461404
sarp-30-15-C-4,30,15,15,898.437,540.603,0,550.85,8,0.19,347.587,Optimal,347.587,347.587,0,550.85,13.3024,0.388877,545.4,0.498082
sarp-40-20-A-3,40,20,20,275.86,210.54,0,243.662,10,0.58,32.198,Optimal,32.198,32.198,-4.41358e-14,243.662,6.59756,0.336848,270.5,0.688237
sarp-40-20-A-4,40,20,20,243.312,192.528,0,200.1,10,0.38,43.212,Optimal,43.212,43.212,0,200.1,4.3561,0.252141,178.6,0.598659
sarp-40-20-B-3,40,20,20,308.408,228.552,0,222.732,12,0.5,85.676,Optimal,85.676,85.676,-1.65867e-14,222.732,6.66341,0.360644,273.2,0.786112
sarp-40-20-B-4,40,20,20,319.326,234.594,0,245.87,10,0.45,73.456,Optimal,73.456,73.456,0,245.87,4.80976,0.24411,197.2,0.495685
sarp-40-20-C-3,40,20,20,1120.56,677.997,0,657.708,12,0.6,462.855,Optimal,462.855,462.855,0,657.708,18.1463,0.436842,744,0.575347
sarp-40-20-C-4,40,20,20,1054.33,641.346,0,653.2,10,0.46,401.134,Optimal,401.134,401.134,0,653.2,16.8878,0.408898,692.4,0.539532
