Instance Name , n, m, served, prof Customer, prof Parcel, costs, K, Sol Time, Sol Val, sol Stat, LB, UB, GAP, vrps, e(h), et(%), e(km), ed(%) 
sarp-20-10-C-5,20,10,9,364.449,211.742,210.174,10,2.39,366.017,Optimal,366.017,366.017,0,-1.568,5.9,0.204867,241.9,0.246184
sarp-20-10-C-6,20,10,10,399.675,209.253,224.71,10,0.5,384.218,Optimal,384.218,384.218,0,15.457,6.9561,0.222639,285.2,0.265056
sarp-30-15-A-5,30,15,13,159.159,105.008,157.458,15,1.21,106.709,Optimal,106.709,106.709,0,52.45,5.99756,0.330141,245.9,0.545233
sarp-30-15-A-6,30,15,14,160.299,103.017,168.222,15,1.15,95.094,Optimal,95.094,95.094,0,65.205,6.37317,0.336265,261.3,0.548489
sarp-30-15-B-5,30,15,12,177.741,113.556,164.312,15,0.64,126.985,Optimal,126.985,126.985,-2.23819e-14,50.756,5.90488,0.308211,242.1,0.485657
sarp-30-15-B-6,30,15,13,194.1,137.627,178.204,15,1.12,153.523,Optimal,153.523,153.523,-3.7026e-14,40.577,6.39024,0.307789,262,0.470039
sarp-30-15-C-5,30,15,15,511.191,396.257,352.958,15,10.03,554.49,Optimal,554.49,554.521,0.00559285,-43.299,8.6,0.195769,352.6,0.236074
sarp-16-8-A-5,16,8,3,100.062,33.701,81.88,8,0.07,51.883,Optimal,51.883,51.883,0,48.179,3.52439,0.368215,144.5,0.550267
sarp-16-8-A-6,16,8,6,101.259,69.311,113.942,8,0.11,56.628,Feasible,56.628,57.916,2.22391,44.631,4.2878,0.362674,175.8,0.525718
sarp-16-8-B-5,16,8,6,116.706,77.113,124.936,8,0.12,68.883,Optimal,68.883,68.883,0,47.823,4.61463,0.353161,189.2,0.490919
sarp-16-8-B-6,16,8,6,131.412,74.042,116.15,8,0.1,89.304,Optimal,89.304,89.304,0,42.108,4.54146,0.343268,186.2,0.474879
sarp-16-8-C-5,16,8,7,304.122,211.408,226.09,8,0.15,289.44,Optimal,289.44,289.44,0,14.682,6.3439,0.238347,260.1,0.27845
sarp-16-8-C-6,16,8,8,268.155,192.485,227.7,8,0.1,232.94,Optimal,232.94,232.94,0,35.215,5.83171,0.230236,239.1,0.273413
sarp-20-10-C-3,20,10,10,364.449,249.425,178.572,10,127.24,435.302,Optimal,435.302,435.344,0.00963541,-70.853,4,0.146573,164,0.179451
sarp-20-10-C-4,20,10,10,399.675,209.253,204.102,10,22.97,404.826,Optimal,404.826,404.862,0.00890492,-5.151,5.65122,0.187429,231.7,0.22469
sarp-30-15-A-3,30,15,13,159.159,105.008,152.03,15,1.55,112.137,Optimal,112.137,112.137,0,47.022,5.0122,0.280342,205.5,0.467896
sarp-30-15-A-4,30,15,15,160.299,107.085,165.784,15,7.42,101.6,Optimal,101.6,101.601,0.00102387,58.699,5.61707,0.295787,230.3,0.488856
sarp-30-15-B-3,30,15,14,177.741,141.114,170.568,15,1.38,148.287,Optimal,148.287,148.287,0,29.454,5.02439,0.253455,206,0.402265
sarp-30-15-B-4,30,15,15,194.1,154.229,186.07,15,52.76,162.259,Optimal,162.259,162.259,-1.75163e-14,31.841,4.82683,0.224376,197.9,0.344473
sarp-30-15-C-6,30,15,15,540.603,347.868,323.058,15,416.35,565.413,Optimal,565.413,565.413,0,-24.81,8.32195,0.19086,341.2,0.230509
sarp-40-20-A-5,40,20,11,210.54,68.071,162.38,20,2.78,116.231,Optimal,116.231,116.231,0,94.309,7.33902,0.356728,300.9,0.607879
sarp-40-20-A-6,40,20,16,192.528,108.829,161.874,20,2.9,139.483,Optimal,139.483,139.483,-2.03765e-14,53.045,6.39512,0.310308,262.2,0.567164
sarp-40-20-B-5,40,20,19,228.552,143.775,208.472,20,2.78,163.855,Optimal,163.855,163.855,0,64.697,8.0878,0.321952,331.6,0.529036
sarp-40-20-B-6,40,20,17,234.594,170.748,219.374,20,22.78,185.968,Optimal,185.968,185.978,0.00544093,48.626,7.66829,0.299258,314.4,0.475571
sarp-30-15-C-3,30,15,15,511.191,396.257,283.59,15,7179.12,623.858,Feasible,623.858,644.181,3.15483,-112.667,6.05366,0.150397,248.2,0.184838
sarp-40-20-C-5,40,20,19,677.997,406.719,373.704,20,7188.58,711.012,Feasible,711.012,745.724,4.65476,-33.015,9.58293,0.180422,392.9,0.221414
sarp-30-15-C-4,30,15,15,540.603,347.868,266.524,15,7180.03,621.947,Feasible,621.947,657.784,5.4482,-81.344,5.96829,0.146985,244.7,0.180284
sarp-40-20-A-3,40,20,13,210.54,83.179,174.478,20,4.41,119.241,Optimal,119.241,119.241,0,91.299,6.89024,0.319763,282.5,0.541914
sarp-40-20-A-4,40,20,16,192.528,108.829,161.368,20,8.5,139.989,Optimal,139.989,139.989,0,52.539,6.29756,0.305973,258.2,0.559844
sarp-40-20-C-6,40,20,20,641.346,570.313,415.61,20,7179.21,796.049,Feasible,796.049,834.861,4.64896,-154.703,8.5561,0.15864,350.8,0.194748
sarp-40-20-B-3,40,20,20,228.552,151.163,212.934,20,828.42,166.781,Optimal,166.781,166.781,0,61.771,7.5439,0.295557,309.3,0.485939
sarp-40-20-B-4,40,20,19,234.594,198.97,227.608,20,1711.09,205.956,Optimal,205.956,205.956,0,28.638,6.5878,0.249592,270.1,0.397791
sarp-40-20-C-3,40,20,20,677.997,419.917,327.152,20,7169.21,770.762,Feasible,770.762,820.586,6.07176,-92.765,7.7439,0.152402,317.5,0.189745
sarp-40-20-C-4,40,20,20,641.346,570.313,347.392,20,7190.95,864.267,Feasible,864.267,952.52,9.26524,-222.921,6.84878,0.136112,280.8,0.169873
