Instance Name,n_x,m_x,served_x,prof Customer_x,prof Parcel_x,costs_x,K_x,Sol Time_x,Sol Val_x,sol Stat_x,LB_x,UB_x,GAP_x,vrps_x,e(h)_x,et(%)_x,e(km)_x,ed(%)_x,n_y,m_y,served_y,prof Customer_y,prof Parcel_y,costs_y,K_y,Sol Time_y,Sol Val_y,sol Stat_y,LB_y,UB_y,GAP_y,vrps_y,e(h)_y,et(%)_y,e(km)_y,ed(%)_y
sarp-16-8-A-9,,,,,,,,,,,,,,,,,,,16,8,3,100.062,33.701,94.208,6,0.27,39.555,Optimal,39.555,39.555,0.0,60.507,4.24634,0.415282,174.1,0.601589
sarp-16-8-A-9,,,,,,,,,,,,,,,,,,,16,8,3,100.062,33.701,94.208,6,0.27,39.555,Optimal,39.555,39.555,0.0,60.507,4.24634,0.415282,174.1,0.601589
sarp-16-8-A-9,,,,,,,,,,,,,,,,,,,16,8,3,100.062,33.701,94.208,6,0.27,39.555,Optimal,39.555,39.555,0.0,60.507,4.24634,0.415282,174.1,0.601589
sarp-16-8-A-9,,,,,,,,,,,,,,,,,,,16,8,3,100.062,33.701,94.208,6,0.27,39.555,Optimal,39.555,39.555,0.0,60.507,4.24634,0.415282,174.1,0.601589
sarp-16-8-A-9,,,,,,,,,,,,,,,,,,,16,8,3,100.062,33.701,94.208,6,0.27,39.555,Optimal,39.555,39.555,0.0,60.507,4.24634,0.415282,174.1,0.601589
sarp-16-8-A-9,,,,,,,,,,,,,,,,,,,16,8,3,100.062,33.701,94.208,6,0.27,39.555,Optimal,39.555,39.555,0.0,60.507,4.24634,0.415282,174.1,0.601589
sarp-16-8-A-9,,,,,,,,,,,,,,,,,,,16,8,3,100.062,33.701,94.208,6,0.27,39.555,Optimal,39.555,39.555,0.0,60.507,4.24634,0.415282,174.1,0.601589
sarp-16-8-A-9,,,,,,,,,,,,,,,,,,,16,8,3,100.062,33.701,94.208,6,0.27,39.555,Optimal,39.555,39.555,0.0,60.507,4.24634,0.415282,174.1,0.601589
sarp-16-8-A-9,,,,,,,,,,,,,,,,,,,16,8,3,100.062,33.701,94.208,6,0.27,39.555,Optimal,39.555,39.555,0.0,60.507,4.24634,0.415282,174.1,0.601589
sarp-16-8-A-9,,,,,,,,,,,,,,,,,,,16,8,3,100.062,33.701,94.208,6,0.27,39.555,Optimal,39.555,39.555,0.0,60.507,4.24634,0.415282,174.1,0.601589
sarp-16-8-A-9,,,,,,,,,,,,,,,,,,,16,8,3,100.062,33.701,94.208,6,0.27,39.555,Optimal,39.555,39.555,0.0,60.507,4.24634,0.415282,174.1,0.601589
sarp-16-8-A-9,,,,,,,,,,,,,,,,,,,16,8,3,100.062,33.701,94.208,6,0.27,39.555,Optimal,39.555,39.555,0.0,60.507,4.24634,0.415282,174.1,0.601589
sarp-16-8-A-9,,,,,,,,,,,,,,,,,,,16,8,3,100.062,33.701,94.208,6,0.27,39.555,Optimal,39.555,39.555,0.0,60.507,4.24634,0.415282,174.1,0.601589
sarp-16-8-A-9,,,,,,,,,,,,,,,,,,,16,8,3,100.062,33.701,94.208,6,0.27,39.555,Optimal,39.555,39.555,0.0,60.507,4.24634,0.415282,174.1,0.601589
sarp-16-8-A-9,,,,,,,,,,,,,,,,,,,16,8,3,100.062,33.701,94.208,6,0.27,39.555,Optimal,39.555,39.555,0.0,60.507,4.24634,0.415282,174.1,0.601589
sarp-16-8-A-9,,,,,,,,,,,,,,,,,,,16,8,3,100.062,33.701,94.208,6,0.27,39.555,Optimal,39.555,39.555,0.0,60.507,4.24634,0.415282,174.1,0.601589
sarp-16-8-A-9,,,,,,,,,,,,,,,,,,,16,8,3,100.062,33.701,94.208,6,0.27,39.555,Optimal,39.555,39.555,0.0,60.507,4.24634,0.415282,174.1,0.601589
sarp-16-8-A-9,,,,,,,,,,,,,,,,,,,16,8,3,100.062,33.701,94.208,6,0.27,39.555,Optimal,39.555,39.555,0.0,60.507,4.24634,0.415282,174.1,0.601589
sarp-16-8-A-10,,,,,,,,,,,,,,,,,,,16,8,5,101.259,65.824,115.138,6,0.65,51.945,Optimal,51.945,51.945,-4.10363e-14,49.314,4.37317,0.373153,179.3,0.532047
sarp-16-8-A-10,,,,,,,,,,,,,,,,,,,16,8,5,101.259,65.824,115.138,6,0.65,51.945,Optimal,51.945,51.945,-4.10363e-14,49.314,4.37317,0.373153,179.3,0.532047
sarp-16-8-A-10,,,,,,,,,,,,,,,,,,,16,8,5,101.259,65.824,115.138,6,0.65,51.945,Optimal,51.945,51.945,-4.10363e-14,49.314,4.37317,0.373153,179.3,0.532047
sarp-16-8-A-10,,,,,,,,,,,,,,,,,,,16,8,5,101.259,65.824,115.138,6,0.65,51.945,Optimal,51.945,51.945,-4.10363e-14,49.314,4.37317,0.373153,179.3,0.532047
sarp-16-8-A-10,,,,,,,,,,,,,,,,,,,16,8,5,101.259,65.824,115.138,6,0.65,51.945,Optimal,51.945,51.945,-4.10363e-14,49.314,4.37317,0.373153,179.3,0.532047
sarp-16-8-A-10,,,,,,,,,,,,,,,,,,,16,8,5,101.259,65.824,115.138,6,0.65,51.945,Optimal,51.945,51.945,-4.10363e-14,49.314,4.37317,0.373153,179.3,0.532047
sarp-16-8-A-10,,,,,,,,,,,,,,,,,,,16,8,5,101.259,65.824,115.138,6,0.65,51.945,Optimal,51.945,51.945,-4.10363e-14,49.314,4.37317,0.373153,179.3,0.532047
sarp-16-8-A-10,,,,,,,,,,,,,,,,,,,16,8,5,101.259,65.824,115.138,6,0.65,51.945,Optimal,51.945,51.945,-4.10363e-14,49.314,4.37317,0.373153,179.3,0.532047
sarp-16-8-A-10,,,,,,,,,,,,,,,,,,,16,8,5,101.259,65.824,115.138,6,0.65,51.945,Optimal,51.945,51.945,-4.10363e-14,49.314,4.37317,0.373153,179.3,0.532047
sarp-16-8-A-10,,,,,,,,,,,,,,,,,,,16,8,5,101.259,65.824,115.138,6,0.65,51.945,Optimal,51.945,51.945,-4.10363e-14,49.314,4.37317,0.373153,179.3,0.532047
sarp-16-8-A-10,,,,,,,,,,,,,,,,,,,16,8,5,101.259,65.824,115.138,6,0.65,51.945,Optimal,51.945,51.945,-4.10363e-14,49.314,4.37317,0.373153,179.3,0.532047
sarp-16-8-A-10,,,,,,,,,,,,,,,,,,,16,8,5,101.259,65.824,115.138,6,0.65,51.945,Optimal,51.945,51.945,-4.10363e-14,49.314,4.37317,0.373153,179.3,0.532047
sarp-16-8-A-10,,,,,,,,,,,,,,,,,,,16,8,5,101.259,65.824,115.138,6,0.65,51.945,Optimal,51.945,51.945,-4.10363e-14,49.314,4.37317,0.373153,179.3,0.532047
sarp-16-8-A-10,,,,,,,,,,,,,,,,,,,16,8,5,101.259,65.824,115.138,6,0.65,51.945,Optimal,51.945,51.945,-4.10363e-14,49.314,4.37317,0.373153,179.3,0.532047
sarp-16-8-A-10,,,,,,,,,,,,,,,,,,,16,8,5,101.259,65.824,115.138,6,0.65,51.945,Optimal,51.945,51.945,-4.10363e-14,49.314,4.37317,0.373153,179.3,0.532047
sarp-16-8-A-10,,,,,,,,,,,,,,,,,,,16,8,5,101.259,65.824,115.138,6,0.65,51.945,Optimal,51.945,51.945,-4.10363e-14,49.314,4.37317,0.373153,179.3,0.532047
sarp-16-8-A-10,,,,,,,,,,,,,,,,,,,16,8,5,101.259,65.824,115.138,6,0.65,51.945,Optimal,51.945,51.945,-4.10363e-14,49.314,4.37317,0.373153,179.3,0.532047
sarp-16-8-A-10,,,,,,,,,,,,,,,,,,,16,8,5,101.259,65.824,115.138,6,0.65,51.945,Optimal,51.945,51.945,-4.10363e-14,49.314,4.37317,0.373153,179.3,0.532047
sarp-16-8-A-10,,,,,,,,,,,,,,,,,,,16,8,5,101.259,65.824,115.138,6,0.65,51.945,Optimal,51.945,51.945,-4.10363e-14,49.314,4.37317,0.373153,179.3,0.532047
sarp-16-8-A-10,,,,,,,,,,,,,,,,,,,16,8,5,101.259,65.824,115.138,6,0.65,51.945,Optimal,51.945,51.945,-4.10363e-14,49.314,4.37317,0.373153,179.3,0.532047
sarp-16-8-A-10,,,,,,,,,,,,,,,,,,,16,8,5,101.259,65.824,115.138,6,0.65,51.945,Optimal,51.945,51.945,-4.10363e-14,49.314,4.37317,0.373153,179.3,0.532047
sarp-16-8-A-10,,,,,,,,,,,,,,,,,,,16,8,5,101.259,65.824,115.138,6,0.65,51.945,Optimal,51.945,51.945,-4.10363e-14,49.314,4.37317,0.373153,179.3,0.532047
sarp-16-8-A-10,,,,,,,,,,,,,,,,,,,16,8,5,101.259,65.824,115.138,6,0.65,51.945,Optimal,51.945,51.945,-4.10363e-14,49.314,4.37317,0.373153,179.3,0.532047
sarp-16-8-A-10,,,,,,,,,,,,,,,,,,,16,8,5,101.259,65.824,115.138,6,0.65,51.945,Optimal,51.945,51.945,-4.10363e-14,49.314,4.37317,0.373153,179.3,0.532047
sarp-16-8-A-10,,,,,,,,,,,,,,,,,,,16,8,5,101.259,65.824,115.138,6,0.65,51.945,Optimal,51.945,51.945,-4.10363e-14,49.314,4.37317,0.373153,179.3,0.532047
sarp-16-8-A-10,,,,,,,,,,,,,,,,,,,16,8,5,101.259,65.824,115.138,6,0.65,51.945,Optimal,51.945,51.945,-4.10363e-14,49.314,4.37317,0.373153,179.3,0.532047
sarp-16-8-A-10,,,,,,,,,,,,,,,,,,,16,8,5,101.259,65.824,115.138,6,0.65,51.945,Optimal,51.945,51.945,-4.10363e-14,49.314,4.37317,0.373153,179.3,0.532047
sarp-16-8-A-10,,,,,,,,,,,,,,,,,,,16,8,5,101.259,65.824,115.138,6,0.65,51.945,Optimal,51.945,51.945,-4.10363e-14,49.314,4.37317,0.373153,179.3,0.532047
sarp-16-8-B-9,,,,,,,,,,,,,,,,,,,16,8,6,116.706,77.113,128.754,6,0.67,65.065,Optimal,65.065,65.065,-2.1841e-14,51.641,4.81707,0.363029,197.5,0.501651
sarp-16-8-B-9,,,,,,,,,,,,,,,,,,,16,8,6,116.706,77.113,128.754,6,0.67,65.065,Optimal,65.065,65.065,-2.1841e-14,51.641,4.81707,0.363029,197.5,0.501651
sarp-16-8-B-9,,,,,,,,,,,,,,,,,,,16,8,6,116.706,77.113,128.754,6,0.67,65.065,Optimal,65.065,65.065,-2.1841e-14,51.641,4.81707,0.363029,197.5,0.501651
sarp-16-8-B-9,,,,,,,,,,,,,,,,,,,16,8,6,116.706,77.113,128.754,6,0.67,65.065,Optimal,65.065,65.065,-2.1841e-14,51.641,4.81707,0.363029,197.5,0.501651
sarp-16-8-B-9,,,,,,,,,,,,,,,,,,,16,8,6,116.706,77.113,128.754,6,0.67,65.065,Optimal,65.065,65.065,-2.1841e-14,51.641,4.81707,0.363029,197.5,0.501651
sarp-16-8-B-9,,,,,,,,,,,,,,,,,,,16,8,6,116.706,77.113,128.754,6,0.67,65.065,Optimal,65.065,65.065,-2.1841e-14,51.641,4.81707,0.363029,197.5,0.501651
sarp-16-8-B-9,,,,,,,,,,,,,,,,,,,16,8,6,116.706,77.113,128.754,6,0.67,65.065,Optimal,65.065,65.065,-2.1841e-14,51.641,4.81707,0.363029,197.5,0.501651
sarp-16-8-B-9,,,,,,,,,,,,,,,,,,,16,8,6,116.706,77.113,128.754,6,0.67,65.065,Optimal,65.065,65.065,-2.1841e-14,51.641,4.81707,0.363029,197.5,0.501651
sarp-16-8-B-9,,,,,,,,,,,,,,,,,,,16,8,6,116.706,77.113,128.754,6,0.67,65.065,Optimal,65.065,65.065,-2.1841e-14,51.641,4.81707,0.363029,197.5,0.501651
sarp-16-8-B-9,,,,,,,,,,,,,,,,,,,16,8,6,116.706,77.113,128.754,6,0.67,65.065,Optimal,65.065,65.065,-2.1841e-14,51.641,4.81707,0.363029,197.5,0.501651
sarp-16-8-B-9,,,,,,,,,,,,,,,,,,,16,8,6,116.706,77.113,128.754,6,0.67,65.065,Optimal,65.065,65.065,-2.1841e-14,51.641,4.81707,0.363029,197.5,0.501651
sarp-16-8-B-9,,,,,,,,,,,,,,,,,,,16,8,6,116.706,77.113,128.754,6,0.67,65.065,Optimal,65.065,65.065,-2.1841e-14,51.641,4.81707,0.363029,197.5,0.501651
sarp-16-8-B-9,,,,,,,,,,,,,,,,,,,16,8,6,116.706,77.113,128.754,6,0.67,65.065,Optimal,65.065,65.065,-2.1841e-14,51.641,4.81707,0.363029,197.5,0.501651
sarp-16-8-B-9,,,,,,,,,,,,,,,,,,,16,8,6,116.706,77.113,128.754,6,0.67,65.065,Optimal,65.065,65.065,-2.1841e-14,51.641,4.81707,0.363029,197.5,0.501651
sarp-16-8-B-9,,,,,,,,,,,,,,,,,,,16,8,6,116.706,77.113,128.754,6,0.67,65.065,Optimal,65.065,65.065,-2.1841e-14,51.641,4.81707,0.363029,197.5,0.501651
sarp-16-8-B-9,,,,,,,,,,,,,,,,,,,16,8,6,116.706,77.113,128.754,6,0.67,65.065,Optimal,65.065,65.065,-2.1841e-14,51.641,4.81707,0.363029,197.5,0.501651
sarp-16-8-B-9,,,,,,,,,,,,,,,,,,,16,8,6,116.706,77.113,128.754,6,0.67,65.065,Optimal,65.065,65.065,-2.1841e-14,51.641,4.81707,0.363029,197.5,0.501651
sarp-16-8-B-9,,,,,,,,,,,,,,,,,,,16,8,6,116.706,77.113,128.754,6,0.67,65.065,Optimal,65.065,65.065,-2.1841e-14,51.641,4.81707,0.363029,197.5,0.501651
sarp-16-8-B-9,,,,,,,,,,,,,,,,,,,16,8,6,116.706,77.113,128.754,6,0.67,65.065,Optimal,65.065,65.065,-2.1841e-14,51.641,4.81707,0.363029,197.5,0.501651
sarp-16-8-B-9,,,,,,,,,,,,,,,,,,,16,8,6,116.706,77.113,128.754,6,0.67,65.065,Optimal,65.065,65.065,-2.1841e-14,51.641,4.81707,0.363029,197.5,0.501651
sarp-16-8-B-9,,,,,,,,,,,,,,,,,,,16,8,6,116.706,77.113,128.754,6,0.67,65.065,Optimal,65.065,65.065,-2.1841e-14,51.641,4.81707,0.363029,197.5,0.501651
sarp-16-8-B-9,,,,,,,,,,,,,,,,,,,16,8,6,116.706,77.113,128.754,6,0.67,65.065,Optimal,65.065,65.065,-2.1841e-14,51.641,4.81707,0.363029,197.5,0.501651
sarp-16-8-B-9,,,,,,,,,,,,,,,,,,,16,8,6,116.706,77.113,128.754,6,0.67,65.065,Optimal,65.065,65.065,-2.1841e-14,51.641,4.81707,0.363029,197.5,0.501651
sarp-16-8-B-9,,,,,,,,,,,,,,,,,,,16,8,6,116.706,77.113,128.754,6,0.67,65.065,Optimal,65.065,65.065,-2.1841e-14,51.641,4.81707,0.363029,197.5,0.501651
sarp-16-8-B-9,,,,,,,,,,,,,,,,,,,16,8,6,116.706,77.113,128.754,6,0.67,65.065,Optimal,65.065,65.065,-2.1841e-14,51.641,4.81707,0.363029,197.5,0.501651
sarp-16-8-B-9,,,,,,,,,,,,,,,,,,,16,8,6,116.706,77.113,128.754,6,0.67,65.065,Optimal,65.065,65.065,-2.1841e-14,51.641,4.81707,0.363029,197.5,0.501651
sarp-16-8-B-9,,,,,,,,,,,,,,,,,,,16,8,6,116.706,77.113,128.754,6,0.67,65.065,Optimal,65.065,65.065,-2.1841e-14,51.641,4.81707,0.363029,197.5,0.501651
sarp-16-8-B-9,,,,,,,,,,,,,,,,,,,16,8,6,116.706,77.113,128.754,6,0.67,65.065,Optimal,65.065,65.065,-2.1841e-14,51.641,4.81707,0.363029,197.5,0.501651
sarp-16-8-B-10,,,,,,,,,,,,,,,,,,,16,8,7,131.412,84.418,130.594,6,0.15,85.236,Optimal,85.236,85.236,0.0,46.176,4.68537,0.330827,192.1,0.453601
sarp-16-8-B-10,,,,,,,,,,,,,,,,,,,16,8,7,131.412,84.418,130.594,6,0.15,85.236,Optimal,85.236,85.236,0.0,46.176,4.68537,0.330827,192.1,0.453601
sarp-16-8-B-10,,,,,,,,,,,,,,,,,,,16,8,7,131.412,84.418,130.594,6,0.15,85.236,Optimal,85.236,85.236,0.0,46.176,4.68537,0.330827,192.1,0.453601
sarp-16-8-B-10,,,,,,,,,,,,,,,,,,,16,8,7,131.412,84.418,130.594,6,0.15,85.236,Optimal,85.236,85.236,0.0,46.176,4.68537,0.330827,192.1,0.453601
sarp-16-8-B-10,,,,,,,,,,,,,,,,,,,16,8,7,131.412,84.418,130.594,6,0.15,85.236,Optimal,85.236,85.236,0.0,46.176,4.68537,0.330827,192.1,0.453601
sarp-16-8-B-10,,,,,,,,,,,,,,,,,,,16,8,7,131.412,84.418,130.594,6,0.15,85.236,Optimal,85.236,85.236,0.0,46.176,4.68537,0.330827,192.1,0.453601
sarp-16-8-B-10,,,,,,,,,,,,,,,,,,,16,8,7,131.412,84.418,130.594,6,0.15,85.236,Optimal,85.236,85.236,0.0,46.176,4.68537,0.330827,192.1,0.453601
sarp-16-8-B-10,,,,,,,,,,,,,,,,,,,16,8,7,131.412,84.418,130.594,6,0.15,85.236,Optimal,85.236,85.236,0.0,46.176,4.68537,0.330827,192.1,0.453601
sarp-16-8-B-10,,,,,,,,,,,,,,,,,,,16,8,7,131.412,84.418,130.594,6,0.15,85.236,Optimal,85.236,85.236,0.0,46.176,4.68537,0.330827,192.1,0.453601
sarp-16-8-B-10,,,,,,,,,,,,,,,,,,,16,8,7,131.412,84.418,130.594,6,0.15,85.236,Optimal,85.236,85.236,0.0,46.176,4.68537,0.330827,192.1,0.453601
sarp-16-8-B-10,,,,,,,,,,,,,,,,,,,16,8,7,131.412,84.418,130.594,6,0.15,85.236,Optimal,85.236,85.236,0.0,46.176,4.68537,0.330827,192.1,0.453601
sarp-16-8-B-10,,,,,,,,,,,,,,,,,,,16,8,7,131.412,84.418,130.594,6,0.15,85.236,Optimal,85.236,85.236,0.0,46.176,4.68537,0.330827,192.1,0.453601
sarp-16-8-B-10,,,,,,,,,,,,,,,,,,,16,8,7,131.412,84.418,130.594,6,0.15,85.236,Optimal,85.236,85.236,0.0,46.176,4.68537,0.330827,192.1,0.453601
sarp-16-8-B-10,,,,,,,,,,,,,,,,,,,16,8,7,131.412,84.418,130.594,6,0.15,85.236,Optimal,85.236,85.236,0.0,46.176,4.68537,0.330827,192.1,0.453601
sarp-16-8-B-10,,,,,,,,,,,,,,,,,,,16,8,7,131.412,84.418,130.594,6,0.15,85.236,Optimal,85.236,85.236,0.0,46.176,4.68537,0.330827,192.1,0.453601
sarp-16-8-B-10,,,,,,,,,,,,,,,,,,,16,8,7,131.412,84.418,130.594,6,0.15,85.236,Optimal,85.236,85.236,0.0,46.176,4.68537,0.330827,192.1,0.453601
sarp-16-8-B-10,,,,,,,,,,,,,,,,,,,16,8,7,131.412,84.418,130.594,6,0.15,85.236,Optimal,85.236,85.236,0.0,46.176,4.68537,0.330827,192.1,0.453601
sarp-16-8-B-10,,,,,,,,,,,,,,,,,,,16,8,7,131.412,84.418,130.594,6,0.15,85.236,Optimal,85.236,85.236,0.0,46.176,4.68537,0.330827,192.1,0.453601
sarp-16-8-B-10,,,,,,,,,,,,,,,,,,,16,8,7,131.412,84.418,130.594,6,0.15,85.236,Optimal,85.236,85.236,0.0,46.176,4.68537,0.330827,192.1,0.453601
sarp-16-8-B-10,,,,,,,,,,,,,,,,,,,16,8,7,131.412,84.418,130.594,6,0.15,85.236,Optimal,85.236,85.236,0.0,46.176,4.68537,0.330827,192.1,0.453601
sarp-16-8-B-10,,,,,,,,,,,,,,,,,,,16,8,7,131.412,84.418,130.594,6,0.15,85.236,Optimal,85.236,85.236,0.0,46.176,4.68537,0.330827,192.1,0.453601
sarp-16-8-B-10,,,,,,,,,,,,,,,,,,,16,8,7,131.412,84.418,130.594,6,0.15,85.236,Optimal,85.236,85.236,0.0,46.176,4.68537,0.330827,192.1,0.453601
sarp-16-8-B-10,,,,,,,,,,,,,,,,,,,16,8,7,131.412,84.418,130.594,6,0.15,85.236,Optimal,85.236,85.236,0.0,46.176,4.68537,0.330827,192.1,0.453601
sarp-16-8-B-10,,,,,,,,,,,,,,,,,,,16,8,7,131.412,84.418,130.594,6,0.15,85.236,Optimal,85.236,85.236,0.0,46.176,4.68537,0.330827,192.1,0.453601
sarp-16-8-B-10,,,,,,,,,,,,,,,,,,,16,8,7,131.412,84.418,130.594,6,0.15,85.236,Optimal,85.236,85.236,0.0,46.176,4.68537,0.330827,192.1,0.453601
sarp-16-8-B-10,,,,,,,,,,,,,,,,,,,16,8,7,131.412,84.418,130.594,6,0.15,85.236,Optimal,85.236,85.236,0.0,46.176,4.68537,0.330827,192.1,0.453601
sarp-16-8-B-10,,,,,,,,,,,,,,,,,,,16,8,7,131.412,84.418,130.594,6,0.15,85.236,Optimal,85.236,85.236,0.0,46.176,4.68537,0.330827,192.1,0.453601
sarp-16-8-B-10,,,,,,,,,,,,,,,,,,,16,8,7,131.412,84.418,130.594,6,0.15,85.236,Optimal,85.236,85.236,0.0,46.176,4.68537,0.330827,192.1,0.453601
sarp-16-8-C-9,,,,,,,,,,,,,,,,,,,16,8,6,304.122,169.907,193.246,6,6.57,280.783,Optimal,280.783,280.783,0.0,23.339,6.01463,0.243427,246.6,0.285847
sarp-16-8-C-9,,,,,,,,,,,,,,,,,,,16,8,6,304.122,169.907,193.246,6,6.57,280.783,Optimal,280.783,280.783,0.0,23.339,6.01463,0.243427,246.6,0.285847
sarp-16-8-C-9,,,,,,,,,,,,,,,,,,,16,8,6,304.122,169.907,193.246,6,6.57,280.783,Optimal,280.783,280.783,0.0,23.339,6.01463,0.243427,246.6,0.285847
sarp-16-8-C-9,,,,,,,,,,,,,,,,,,,16,8,6,304.122,169.907,193.246,6,6.57,280.783,Optimal,280.783,280.783,0.0,23.339,6.01463,0.243427,246.6,0.285847
sarp-16-8-C-9,,,,,,,,,,,,,,,,,,,16,8,6,304.122,169.907,193.246,6,6.57,280.783,Optimal,280.783,280.783,0.0,23.339,6.01463,0.243427,246.6,0.285847
sarp-16-8-C-9,,,,,,,,,,,,,,,,,,,16,8,6,304.122,169.907,193.246,6,6.57,280.783,Optimal,280.783,280.783,0.0,23.339,6.01463,0.243427,246.6,0.285847
sarp-16-8-C-9,,,,,,,,,,,,,,,,,,,16,8,6,304.122,169.907,193.246,6,6.57,280.783,Optimal,280.783,280.783,0.0,23.339,6.01463,0.243427,246.6,0.285847
sarp-16-8-C-9,,,,,,,,,,,,,,,,,,,16,8,6,304.122,169.907,193.246,6,6.57,280.783,Optimal,280.783,280.783,0.0,23.339,6.01463,0.243427,246.6,0.285847
sarp-16-8-C-9,,,,,,,,,,,,,,,,,,,16,8,6,304.122,169.907,193.246,6,6.57,280.783,Optimal,280.783,280.783,0.0,23.339,6.01463,0.243427,246.6,0.285847
sarp-16-8-C-9,,,,,,,,,,,,,,,,,,,16,8,6,304.122,169.907,193.246,6,6.57,280.783,Optimal,280.783,280.783,0.0,23.339,6.01463,0.243427,246.6,0.285847
sarp-16-8-C-9,,,,,,,,,,,,,,,,,,,16,8,6,304.122,169.907,193.246,6,6.57,280.783,Optimal,280.783,280.783,0.0,23.339,6.01463,0.243427,246.6,0.285847
sarp-16-8-C-9,,,,,,,,,,,,,,,,,,,16,8,6,304.122,169.907,193.246,6,6.57,280.783,Optimal,280.783,280.783,0.0,23.339,6.01463,0.243427,246.6,0.285847
sarp-16-8-C-9,,,,,,,,,,,,,,,,,,,16,8,6,304.122,169.907,193.246,6,6.57,280.783,Optimal,280.783,280.783,0.0,23.339,6.01463,0.243427,246.6,0.285847
sarp-16-8-C-9,,,,,,,,,,,,,,,,,,,16,8,6,304.122,169.907,193.246,6,6.57,280.783,Optimal,280.783,280.783,0.0,23.339,6.01463,0.243427,246.6,0.285847
sarp-16-8-C-9,,,,,,,,,,,,,,,,,,,16,8,6,304.122,169.907,193.246,6,6.57,280.783,Optimal,280.783,280.783,0.0,23.339,6.01463,0.243427,246.6,0.285847
sarp-16-8-C-9,,,,,,,,,,,,,,,,,,,16,8,6,304.122,169.907,193.246,6,6.57,280.783,Optimal,280.783,280.783,0.0,23.339,6.01463,0.243427,246.6,0.285847
sarp-16-8-C-9,,,,,,,,,,,,,,,,,,,16,8,6,304.122,169.907,193.246,6,6.57,280.783,Optimal,280.783,280.783,0.0,23.339,6.01463,0.243427,246.6,0.285847
sarp-16-8-C-9,,,,,,,,,,,,,,,,,,,16,8,6,304.122,169.907,193.246,6,6.57,280.783,Optimal,280.783,280.783,0.0,23.339,6.01463,0.243427,246.6,0.285847
sarp-16-8-C-9,,,,,,,,,,,,,,,,,,,16,8,6,304.122,169.907,193.246,6,6.57,280.783,Optimal,280.783,280.783,0.0,23.339,6.01463,0.243427,246.6,0.285847
sarp-16-8-C-9,,,,,,,,,,,,,,,,,,,16,8,6,304.122,169.907,193.246,6,6.57,280.783,Optimal,280.783,280.783,0.0,23.339,6.01463,0.243427,246.6,0.285847
sarp-16-8-C-9,,,,,,,,,,,,,,,,,,,16,8,6,304.122,169.907,193.246,6,6.57,280.783,Optimal,280.783,280.783,0.0,23.339,6.01463,0.243427,246.6,0.285847
sarp-16-8-C-9,,,,,,,,,,,,,,,,,,,16,8,6,304.122,169.907,193.246,6,6.57,280.783,Optimal,280.783,280.783,0.0,23.339,6.01463,0.243427,246.6,0.285847
sarp-16-8-C-9,,,,,,,,,,,,,,,,,,,16,8,6,304.122,169.907,193.246,6,6.57,280.783,Optimal,280.783,280.783,0.0,23.339,6.01463,0.243427,246.6,0.285847
