Instance Name , n, m, served, prof Customer, prof Parcel, costs, K, Sol Time, Sol Val, sol Stat, LB, UB, GAP, vrps, e(h), et(%), e(km), ed(%) 
sfsarp-10-20-5,10,20,19,78.2343,75.5714,57.747,3,7175.18,96.0587,Feasible,96.0587,115.045,16.5032,-17.8244,0.678415,0.0688295,27.815,0.135058
sfsarp-20-20-5,20,20,19,85.8433,75.5556,60.4624,3,7163.9,100.936,Feasible,100.937,120.298,16.0949,-15.0932,1.70559,0.160809,69.929,0.415359
sfsarp-10-30-1,10,30,30,38.69,160.408,87.371,2,7160.57,111.727,Feasible,111.727,143.019,21.8799,-73.0366,0.532317,0.0460147,21.825,0.108597
sfsarp-20-30-1,20,30,29,98.6956,134.095,109.15,3,7172.17,123.641,Feasible,123.641,175.057,29.3714,-24.945,1.31751,0.0855282,54.018,0.182033
sfsarp-10-30-2,10,30,29,44.6972,156.118,73.0664,3,7162.64,127.749,Feasible,127.749,149.934,14.7965,-83.0516,0.552829,0.0507167,22.666,0.125633
sfsarp-20-30-2,20,30,26,110.265,163.397,125.856,3,7166.43,147.807,Feasible,147.807,220.927,33.0968,-37.5419,1.66322,0.10213,68.192,0.19298
sfsarp-10-30-3,10,30,26,48.1702,151.601,78.6963,2,7156.95,121.075,Feasible,121.075,153.544,21.1464,-72.9051,0.860098,0.0792902,35.264,0.177433
sfsarp-20-30-3,20,30,26,98.239,132.06,83.8244,4,7174.64,146.475,Feasible,146.475,195.491,25.0735,-48.2355,1.65512,0.122221,67.86,0.281703
sfsarp-10-30-4,10,30,30,62.8682,136.279,99.6135,3,7157.3,99.5342,Feasible,99.5342,142.413,30.1089,-36.666,1.59256,0.120174,65.295,0.24183
sfsarp-20-30-4,20,30,28,99.9251,131.271,97.9473,4,7179.94,133.249,Feasible,133.249,170.788,21.9801,-33.3236,1.017,0.0692007,41.697,0.151873
sfsarp-10-30-5,10,30,26,42.8886,121.281,53.0205,2,7156.29,111.149,Feasible,111.149,148.3,25.0515,-68.2602,0.254707,0.027506,10.443,0.0781293
sfsarp-15-10-1,15,10,10,61.5869,41.4594,38.0563,3,2337.58,64.99,Optimal,64.99,64.9965,0.0099879,-3.40311,0.880415,0.130621,36.097,0.342103
sfsarp-15-10-2,15,10,10,81.1276,38.6955,55.6559,3,1042.15,64.1672,Optimal,64.1672,64.1736,0.00996536,16.9604,1.74146,0.204649,71.4,0.400995
sfsarp-15-10-3,15,10,10,68.4178,38.8855,41.2418,3,137.37,66.0615,Optimal,66.0615,66.0681,0.00994166,2.35622,0.690878,0.0959367,28.326,0.227657
sfsarp-20-30-5,20,30,28,129.201,171.992,96.1809,4,7179.09,205.013,Feasible,205.013,245.635,16.5376,-75.8114,1.02827,0.0648526,42.159,0.130898
sfsarp-15-10-4,15,10,10,64.206,55.0979,52.2275,4,7173.46,67.0765,Feasible,67.0765,73.4395,8.66436,-2.87045,1.56776,0.206184,64.278,0.456141
sfsarp-30-10-1,30,10,9,154.863,35.7422,75.7592,4,7168.4,114.846,Feasible,114.846,118.074,2.73434,40.0171,2.53463,0.195207,103.92,0.390887
sfsarp-15-10-5,15,10,9,80.2732,40.7346,40.7279,3,7159.01,80.2799,Feasible,80.2799,89.4428,10.2444,-0.00667,0.928488,0.123555,38.068,0.264167
sfsarp-30-10-2,30,10,10,136.997,51.211,64.549,6,7174.58,123.659,Feasible,123.659,133.362,7.27553,13.338,2.41054,0.20442,98.832,0.470308
sfsarp-15-15-1,15,15,15,81.2673,54.8456,46.8266,5,7158.7,89.2863,Feasible,89.2863,93.6901,4.7004,-8.01901,1.47273,0.165835,60.382,0.379503
sfsarp-30-10-3,30,10,10,139.863,48.9319,65.6875,6,7171.5,123.108,Feasible,123.108,128.019,3.83612,16.7557,1.81383,0.151466,74.367,0.341686
sfsarp-15-15-2,15,15,15,113.51,54.9087,55.7322,5,7167.99,112.687,Feasible,112.687,122.942,8.34139,0.82351,1.70127,0.158515,69.752,0.296773
sfsarp-30-10-4,30,10,10,140.726,40.9929,81.914,5,7166.57,99.8052,Feasible,99.8052,117.664,15.178,40.9211,2.61027,0.20278,107.021,0.420621
sfsarp-15-15-3,15,15,15,71.8378,95.2708,65.7607,3,7154.15,101.348,Feasible,101.348,113.33,10.5727,-29.5101,0.869049,0.091661,35.631,0.193936
sfsarp-30-10-5,30,10,10,148.008,38.9719,64.5191,5,7163.29,122.46,Feasible,122.46,135.684,9.74584,25.5473,2.56793,0.209427,105.285,0.458968
sfsarp-15-15-4,15,15,15,59.8883,56.3529,26.4868,3,7148.87,89.7544,Feasible,89.7544,95.8459,6.35548,-29.8661,0.568073,0.0824799,23.291,0.30098
sfsarp-30-15-1,30,15,14,128.618,80.5755,75.1516,6,7183.11,134.042,Feasible,134.042,147.28,8.988,-5.42388,1.5719,0.124139,64.448,0.294966
sfsarp-15-15-5,15,15,14,83.0787,60.4803,39.1653,3,7155.05,104.394,Feasible,104.394,116.579,10.4525,-21.315,0.382195,0.0455791,15.67,0.107601
sfsarp-30-15-2,30,15,15,159.726,63.0875,81.6992,5,7183.37,141.114,Feasible,141.114,160.369,12.0068,18.6117,2.30393,0.158811,94.461,0.328788
sfsarp-15-20-1,15,20,20,103.991,90.4933,65.6162,4,7177.31,128.869,Feasible,128.869,148.476,13.206,-24.8771,1.43907,0.12318,59.002,0.246024
sfsarp-30-15-3,30,15,14,151.816,56.5785,65.0946,4,7166.72,143.3,Feasible,143.3,160.894,10.9348,8.5161,2.14393,0.163386,87.901,0.370378
sfsarp-15-20-2,15,20,19,91.0063,66.3045,54.4295,3,7160.64,102.881,Feasible,102.881,117.905,12.7419,-11.875,0.362634,0.034979,14.868,0.0771474
sfsarp-30-15-4,30,15,14,183.22,62.9297,92.4931,4,7187.42,153.657,Feasible,153.657,185.375,17.1104,29.5635,1.50449,0.0945129,61.684,0.175246
sfsarp-15-20-3,15,20,20,86.7079,66.6109,49.4528,3,7156.61,103.866,Feasible,103.866,122.315,15.083,-17.1581,0.883707,0.0876167,36.232,0.207798
sfsarp-30-15-5,30,15,15,141.419,77.9636,75.2942,5,7170.57,144.088,Feasible,144.088,155.375,7.26426,-2.66944,2.21266,0.165316,90.719,0.376022
sfsarp-15-20-4,15,20,19,69.0436,73.2864,71.4518,2,7153.25,70.8782,Feasible,70.8782,114.903,38.3147,-1.83462,1.30251,0.12609,53.403,0.27931
sfsarp-30-20-1,30,20,18,139.278,82.139,88.5827,6,7178.71,132.834,Feasible,132.834,163.38,18.6962,6.44363,2.14015,0.147623,87.746,0.329387
sfsarp-15-20-5,15,20,20,71.9181,76.5659,44.6389,4,7165.59,103.845,Feasible,103.845,116.08,10.54,-31.9271,0.935732,0.101732,38.365,0.278108
sfsarp-30-20-2,30,20,19,155.445,99.9742,107.485,6,7198.31,147.935,Feasible,147.935,190.527,22.3552,7.51028,1.81944,0.111226,74.597,0.222117
sfsarp-15-30-1,15,30,23,69.7778,80.0093,51.1847,2,7177.49,98.6024,Feasible,98.6024,149.136,33.8843,-28.8246,0.64622,0.0649241,26.495,0.178508
sfsarp-30-20-3,30,20,18,155.162,105.025,111.394,4,7195.71,148.794,Feasible,148.794,217.921,31.7212,6.36815,2.66876,0.162863,109.419,0.318219
sfsarp-15-30-2,15,30,28,60.3563,120.806,71.2972,4,7193.12,109.865,Feasible,109.865,152.631,28.019,-49.509,0.995659,0.0869566,40.822,0.232446
sfsarp-30-20-4,30,20,20,187.042,80.8703,94.7112,7,7193.38,173.201,Feasible,173.201,200.571,13.6462,13.8409,2.75783,0.160344,113.071,0.311052
sfsarp-15-30-3,15,30,29,88.6624,125.308,82.19,5,7194.76,131.781,Feasible,131.781,163.88,19.5873,-43.1183,1.43495,0.107042,58.833,0.236316
sfsarp-30-20-5,30,20,19,148.379,128.488,88.6351,4,7187.66,188.232,Feasible,188.232,210.143,10.4268,-39.853,2.25837,0.149995,92.593,0.327795
sfsarp-15-30-4,15,30,30,72.9778,114.199,59.1997,5,7194.92,127.977,Feasible,127.977,152.152,15.8885,-54.9993,0.752878,0.0644476,30.868,0.180027
sfsarp-30-30-1,30,30,20,173.788,79.1248,117.263,5,7175.05,135.65,Feasible,135.65,243.98,44.4013,38.1384,3.89061,0.218229,159.515,0.409764
sfsarp-15-30-5,15,30,27,85.235,106.057,75.4354,3,7162.28,115.857,Feasible,115.857,158.134,26.7352,-30.6216,0.697927,0.0555349,28.615,0.12536
sfsarp-30-30-2,30,30,28,132.7,123.24,93.8446,6,7178.03,162.095,Feasible,162.095,194.325,16.5857,-29.3952,1.988,0.123008,81.508,0.306087
sfsarp-5-15-1,5,15,15,29.4975,76.2256,52.4359,2,7153.97,53.2873,Feasible,53.2873,57.6742,7.60634,-23.7897,0.288122,0.0431152,11.813,0.0860253
sfsarp-30-30-3,30,30,26,181.799,105.897,107.938,6,7177.7,179.759,Feasible,179.759,234.47,23.334,2.0406,1.37268,0.073498,56.28,0.146919
sfsarp-5-15-2,5,15,14,18.1123,65.5442,24.6864,2,7167.1,58.9702,Feasible,58.9701,60.9106,3.18581,-40.8578,0.222902,0.0489098,9.139,0.160274
sfsarp-30-30-4,30,30,28,134.139,157.474,133.686,4,7162.75,157.927,Feasible,157.927,213.08,25.8835,-23.7879,1.46985,0.0801637,60.264,0.169553
sfsarp-5-15-3,5,15,14,30.6438,78.1137,55.3297,2,2785.27,53.4278,Optimal,53.4278,53.4326,0.00902956,-22.784,0.295902,0.0440434,12.132,0.0833116
sfsarp-5-15-4,5,15,14,25.2123,71.2272,39.4846,3,405.61,56.9549,Optimal,56.9549,56.9603,0.00948058,-31.7426,0.989707,0.175298,40.578,0.399205
sfsarp-5-15-5,5,15,14,31.8015,88.0488,52.8821,3,1747.38,66.9682,Optimal,66.9682,66.9749,0.00995896,-35.1667,1.09151,0.164429,44.752,0.31442
sfsarp-5-20-1,5,20,19,19.3663,82.9991,27.1037,3,7156.22,75.2618,Feasible,75.2618,80.8748,6.94037,-55.8954,0.37578,0.0674338,15.407,0.238957
sfsarp-5-20-2,5,20,19,33.1108,68.8999,45.5786,2,7165.71,56.432,Feasible,56.432,60.4163,6.59482,-23.3212,1.3829,0.193676,56.699,0.440374
sfsarp-5-20-3,5,20,19,30.0932,77.9037,46.2052,2,7157.08,61.7917,Feasible,61.7917,71.6592,13.77,-31.6986,0.305317,0.0433419,12.518,0.100288
sfsarp-5-20-4,5,20,19,28.3701,95.6458,57.4103,2,7166.47,66.6056,Feasible,66.6056,76.0246,12.3894,-38.2355,0.23078,0.0305072,9.462,0.064739
sfsarp-5-20-5,5,20,19,30.1302,76.5583,40.2334,2,7177.77,66.4551,Feasible,66.4551,78.7765,15.641,-36.3248,0.461122,0.0685241,18.906,0.16895
sfsarp-5-30-1,5,30,29,19.5887,113.36,37.4822,2,7162.64,95.4662,Feasible,95.4662,110.143,13.3255,-75.8775,0.29278,0.0375405,12.004,0.137302
sfsarp-5-30-2,5,30,29,32.0386,130.542,58.3648,2,7153.07,104.215,Feasible,104.215,131.799,20.9284,-72.1767,0.460707,0.0488087,18.889,0.122127
sfsarp-5-30-3,5,30,26,39.3112,97.6016,58.978,2,7160.77,77.9349,Feasible,77.9349,110.052,29.1837,-38.6237,0.331,0.0356576,13.571,0.0804165
sfsarp-5-30-4,5,30,28,33.7908,154.745,69.4904,3,7176.41,119.045,Feasible,119.045,135.756,12.3094,-85.2546,1.0102,0.101657,41.418,0.227663
sfsarp-5-30-5,5,30,26,18.5096,112.641,47.5088,1,7186.5,83.6421,Feasible,83.6421,144.555,42.1383,-65.1324,0.103756,0.0133285,4.254,0.039634
sfsarp-20-30-2,20,30,28,110.265,148.873,81.8096,4,7194.71,177.329,Feasible,177.329,223.352,20.606,-67.0631,0.521171,0.0364884,21.368,0.0829468
sfsarp-10-20-1,10,20,20,56.2112,104.53,54.8214,3,7162.67,105.92,Feasible,105.92,118.065,10.2869,-49.7089,0.350488,0.0392676,14.37,0.0892818
