Instance Name , n, m, served, prof Customer, prof Parcel, costs, K, Sol Time, Sol Val, sol Stat, LB, UB, GAP, vrps, e(h), et(%), e(km), ed(%) 
ghsarp-6-5-3,6,5,4,38.6912,23.6656,30.0076,2,0.2,32.3492,Optimal,32.3492,32.3492,0,6.342,0.437512,0.107194,17.938,0.181177
ghsarp-6-5-4,6,5,5,43.1007,33.7644,44.5482,3,1.07,32.3169,Optimal,32.3169,32.3187,0.00555505,10.7838,1.04839,0.201311,42.984,0.310681
ghsarp-6-5-5,6,5,5,43.6867,40.3181,46.138,2,1.1,37.8668,Optimal,37.8668,37.8668,0,5.8199,0.829122,0.155932,33.994,0.23799
ghsarp-6-5-6,6,5,4,35.734,35.4433,34.604,3,0.16,36.5734,Optimal,36.5734,36.5734,-1.94279e-14,-0.83938,0.845512,0.201376,34.666,0.333931
ghsarp-6-5-7,6,5,5,40.18,36.5233,45.207,3,0.21,31.4964,Optimal,31.4964,31.4964,-1.12797e-14,8.68362,1.07751,0.210543,44.178,0.328066
ghsarp-6-5-8,6,5,5,34.9771,32.6688,32.4254,2,0.17,35.2205,Optimal,35.2205,35.2205,0,-0.24342,0.848146,0.201105,34.774,0.355752
ghsarp-6-5-9,6,5,4,37.9308,30.5746,31.9856,2,0.17,36.5197,Optimal,36.5197,36.5197,0,1.41108,0.608195,0.146418,24.936,0.244533
ghsarp-6-6-0,6,6,4,33.8587,25.6477,32.6232,3,1.29,26.8832,Optimal,26.8832,26.8832,0,6.97552,1.11649,0.27819,45.776,0.475763
ghsarp-6-6-1,6,6,6,33.4666,33.6691,36.651,2,0.27,30.4847,Optimal,30.4847,30.4864,0.00551065,2.98182,0.553805,0.121889,22.706,0.217732
ghsarp-6-6-2,6,6,6,33.8405,44.9571,44.0413,2,0.16,34.7563,Optimal,34.7563,34.7563,0,-0.91582,1.13702,0.229639,46.618,0.385254
ghsarp-6-6-3,6,6,5,38.5475,33.4855,39.6078,2,3.92,32.4252,Optimal,32.4252,32.4252,0,6.1223,0.885268,0.186331,36.296,0.303412
ghsarp-6-6-4,6,6,6,29.4446,40.4087,49.7527,2,9.32,20.1007,Optimal,20.1007,20.1007,0,9.34394,1.02024,0.201387,41.83,0.33275
ghsarp-6-6-5,6,6,5,34.3432,25.1391,16.8259,3,0.24,42.6564,Optimal,42.6564,42.6564,0,-8.31318,0.50439,0.149974,20.68,0.329698
ghsarp-6-6-6,6,6,6,32.713,34.5722,38.2858,2,0.24,28.9994,Optimal,28.9994,28.9994,0,3.71362,1.27488,0.277271,52.27,0.490724
ghsarp-6-6-7,6,6,5,36.2972,46.3854,30.2551,2,0.3,52.4275,Optimal,52.4275,52.4275,0,-16.1303,0.694683,0.167037,28.482,0.298723
ghsarp-6-6-8,6,6,6,32.7187,56.6369,46.2337,2,2.05,43.1219,Optimal,43.1219,43.1219,0,-10.4032,0.804634,0.160298,32.99,0.26647
ghsarp-6-6-9,6,6,5,37.2673,27.3552,46.8998,1,0.66,17.7227,Optimal,17.7227,17.7227,-2.00461e-14,19.5446,0.97678,0.19217,40.048,0.300588
ghsarp-6-7-0,6,7,4,33.3115,24.5687,33.4742,1,0.45,24.406,Optimal,24.406,24.406,-1.45567e-14,8.90552,1.0262,0.254317,42.074,0.433279
ghsarp-6-7-1,6,7,6,37.2707,36.2289,37.2545,2,7.23,36.2451,Optimal,36.2451,36.2484,0.00915296,1.02562,0.866976,0.182972,35.546,0.316612
ghsarp-6-7-2,6,7,6,37.4805,53.3086,48.9854,2,6.04,41.8037,Optimal,41.8037,41.8048,0.00267912,-4.3232,0.724049,0.134851,29.686,0.214898
ghsarp-6-7-3,6,7,7,35.7397,58.3411,55.5901,2,3.9,38.4907,Optimal,38.4907,38.4907,0,-2.75098,0.84039,0.144605,34.456,0.230561
ghsarp-6-7-4,6,7,4,44.3057,28.4713,36.6933,2,0.85,36.0837,Optimal,36.0837,36.0837,0,8.22194,0.883561,0.188947,36.226,0.293585
ghsarp-6-7-5,6,7,5,32.265,35.6552,34.1486,2,4.6,33.7716,Optimal,33.7716,33.7716,0,-1.5066,0.698976,0.166711,28.658,0.29625
ghsarp-6-7-6,6,7,7,35.6177,47.0846,38.7127,3,5.8,43.9897,Optimal,43.9897,43.9897,0,-8.37192,0.732293,0.149096,30.024,0.266785
ghsarp-6-7-7,6,7,5,38.5738,28.1354,26.3828,1,1.67,40.3263,Optimal,40.3263,40.3263,-1.76198e-14,-1.75252,0.687854,0.169801,28.202,0.310178
ghsarp-6-7-8,6,7,5,36.2801,36.4785,37.4247,2,5.77,35.3339,Optimal,35.3339,35.3359,0.00573157,0.94616,0.305268,0.0672655,12.516,0.112856
ghsarp-6-7-9,6,7,7,32.159,39.432,37.421,3,2.89,34.17,Optimal,34.17,34.17,-2.07944e-14,-2.011,0.857463,0.182631,35.156,0.339134
ghsarp-6-8-0,6,8,8,35.8195,50.3292,47.2034,3,2.38,38.9454,Optimal,38.9454,38.9477,0.0058129,-3.12588,1.02171,0.184522,41.89,0.318914
ghsarp-6-8-1,6,8,8,34.2771,44.8446,41.6613,3,2.25,37.4604,Optimal,37.4604,37.4604,0,-3.18332,1.25249,0.241924,51.352,0.440419
ghsarp-6-8-2,6,8,7,36.6244,32.3123,35.3639,3,3.13,33.5727,Optimal,33.5727,33.5727,0,3.05162,1.04317,0.218371,42.77,0.399623
ghsarp-6-8-3,6,8,8,35.6611,52.5437,51.002,3,7.44,37.2027,Optimal,37.2027,37.2027,0,-1.54164,0.673805,0.117558,27.626,0.198275
ghsarp-6-8-4,6,8,5,31.7588,38.942,32.2948,1,2.74,38.406,Optimal,38.406,38.406,0,-6.6472,0.242537,0.0595504,9.944,0.108301
ghsarp-6-8-5,6,8,3,38.9682,27.559,34.2378,1,3.33,32.2894,Optimal,32.2894,32.2894,0,6.6788,0.227463,0.0547976,9.326,0.0858037
ghsarp-6-8-6,6,8,6,37.4281,38.1312,37.6804,2,15.4,37.8788,Optimal,37.8788,37.8804,0.00417102,-0.45078,0.594244,0.124642,24.364,0.214714
ghsarp-6-8-7,6,8,7,34.048,38.9705,37.1487,2,16.41,35.8698,Optimal,35.8698,35.8698,0,-1.82184,0.797122,0.167412,32.682,0.307202
ghsarp-6-8-8,6,8,7,33.6991,43.8127,37.0999,2,1.96,40.4119,Optimal,40.4119,40.4154,0.00864209,-6.71282,0.617073,0.130076,25.3,0.239429
ghsarp-6-8-9,6,8,6,46.4899,44.1172,40.0053,3,143.93,50.6018,Optimal,50.6018,50.605,0.00619193,-4.1119,1.22883,0.232793,50.382,0.374799
ghsarp-6-9-0,6,9,5,42.4235,42.2371,43.6531,2,240.13,41.0075,Optimal,41.0075,41.0109,0.00819246,1.41602,0.965805,0.188215,39.598,0.292841
ghsarp-6-9-1,6,9,9,45.9929,61.3643,50.6166,3,155.83,56.7406,Optimal,56.7406,56.7461,0.00978336,-10.7477,0.666293,0.105426,27.318,0.174422
ghsarp-6-9-2,6,9,9,37.6492,58.5954,55.3003,3,100.74,40.9443,Optimal,40.9443,40.9484,0.00986615,-3.2951,1.51795,0.244385,62.236,0.409006
ghsarp-6-9-3,6,9,8,30.9312,52.5769,42.4359,2,4.82,41.0722,Optimal,41.0722,41.0722,0,-10.141,1.13556,0.223752,46.558,0.414173
ghsarp-6-9-4,6,9,9,29.1277,64.6328,63.078,2,43.4,30.6826,Optimal,30.6826,30.6826,0,-1.55484,0.75039,0.119888,30.766,0.199621
ghsarp-6-9-5,6,9,8,35.3077,53.8634,31.5569,2,7.37,57.6141,Optimal,57.6141,57.6193,0.00896346,-22.3065,0.67322,0.143681,27.602,0.286209
ghsarp-6-9-6,6,9,9,37.3802,55.204,45.5685,2,21.91,47.0157,Optimal,47.0157,47.0157,0,-9.63548,1.11473,0.196124,45.704,0.350126
ghsarp-6-9-7,6,9,6,37.0177,43.6059,48.0553,1,12.22,32.5683,Optimal,32.5683,32.5711,0.00856837,4.44938,0.280439,0.0529116,11.498,0.0849778
ghsarp-6-9-8,6,9,9,37.1431,70.8827,40.365,2,26.37,67.6608,Optimal,67.6608,67.6668,0.0088816,-30.5177,0.381805,0.070734,15.654,0.131759
ghsarp-6-9-9,6,9,8,35.4878,54.1323,48.9725,3,0.87,40.6476,Optimal,40.6476,40.6476,-1.74806e-14,-5.15978,1.13361,0.20183,46.478,0.345264
ghsarp-7-5-0,7,5,4,39.6637,23.3785,30.935,1,0.29,32.1072,Optimal,32.1072,32.1073,0.0003548,7.55654,0.513707,0.122302,21.062,0.217031
ghsarp-7-5-1,7,5,4,38.4291,24.3894,41.1268,2,0.27,21.6917,Optimal,21.6917,21.6917,0,16.7374,0.791512,0.168843,32.452,0.277282
ghsarp-7-5-2,7,5,4,39.7914,28.815,40.1102,2,0.31,28.4962,Optimal,28.4962,28.4962,0,11.2952,0.871854,0.185807,35.746,0.304958
ghsarp-7-5-3,7,5,5,45.4116,31.2844,35.2415,2,0.99,41.4545,Optimal,41.4545,41.4579,0.00829037,3.95714,0.679561,0.140368,27.862,0.239175
ghsarp-7-5-4,7,5,4,34.8381,30.0517,38.1046,2,0.17,26.7852,Optimal,26.7852,26.7852,0,8.0529,1.26137,0.28838,51.716,0.496477
ghsarp-7-5-5,7,5,4,38.2786,21.3865,18.8149,2,0.1,40.8502,Optimal,40.8502,40.8502,0,-2.57154,0.391659,0.111953,16.058,0.23522
ghsarp-7-5-6,7,5,4,38.7061,23.2523,30.6259,2,0.05,31.3325,Optimal,31.3325,31.3325,0,7.37358,0.790195,0.190733,32.398,0.342134
ghsarp-7-5-7,7,5,5,45.9451,38.3244,33.8523,2,0.35,50.4172,Optimal,50.4172,50.4172,0,-4.47212,0.659268,0.137622,27.03,0.23626
ghsarp-7-5-8,7,5,5,37.5137,51.6327,61.5379,2,0.24,27.6085,Optimal,27.6085,27.6085,0,9.90522,1.67434,0.283902,68.648,0.429582
ghsarp-7-5-9,7,5,5,42.6881,30.4809,32.5763,2,0.5,40.5928,Optimal,40.5928,40.5928,0,2.09534,0.83561,0.182312,34.26,0.323452
ghsarp-7-6-0,7,6,6,38.0689,37.2913,36.6114,2,3.45,38.7487,Optimal,38.7487,38.7515,0.00714887,-0.67986,0.537073,0.11268,22.02,0.20659
ghsarp-7-6-1,7,6,5,40.9975,31.7741,48.4766,2,0.79,24.295,Optimal,24.295,24.295,0,16.7026,1.60751,0.300237,65.908,0.479261
ghsarp-7-6-2,7,6,6,44.0835,50.724,50.4519,3,0.67,44.3556,Optimal,44.3556,44.3556,0,-0.2721,0.982829,0.170701,40.296,0.273698
ghsarp-7-6-3,7,6,5,46.4125,40.9705,46.3698,2,9.69,41.0132,Optimal,41.0132,41.0132,0,5.39936,1.02454,0.187159,42.006,0.294903
ghsarp-7-6-4,7,6,5,49.1861,33.1668,46.2309,2,8.2,36.122,Optimal,36.122,36.1235,0.00393668,13.0641,1.08551,0.194346,44.506,0.302754
ghsarp-7-6-5,7,6,5,36.9106,34.8534,35.719,3,0.56,36.045,Optimal,36.045,36.0478,0.00765651,0.86562,1.0958,0.243359,44.928,0.437826
ghsarp-7-6-6,7,6,6,42.6391,38.8384,47.5198,2,3.17,33.9577,Optimal,33.9577,33.9577,0,8.68146,0.817024,0.147469,33.498,0.242178
ghsarp-7-6-7,7,6,5,45.6396,28.1354,35.1376,2,0.7,38.6374,Optimal,38.6374,38.6374,-1.839e-14,7.0022,0.892146,0.184118,36.578,0.313528
ghsarp-7-6-8,7,6,5,42.0919,35.3049,42.3071,2,0.26,35.0897,Optimal,35.0897,35.0897,0,7.00222,0.929268,0.183148,38.1,0.302314
ghsarp-7-6-9,7,6,5,36.1753,30.1025,29.612,2,0.65,36.6657,Optimal,36.6657,36.6657,0,-0.49042,0.850049,0.204951,34.852,0.395821
ghsarp-7-7-0,7,7,6,39.4198,41.5575,45.5731,2,2.92,35.4041,Optimal,35.4041,35.4041,0,4.01566,0.810439,0.152932,33.228,0.258704
ghsarp-7-7-1,7,7,5,41.6986,26.1384,32.982,2,23.74,34.855,Optimal,34.855,34.856,0.00286754,6.84362,1.10385,0.241936,45.258,0.430758
ghsarp-7-7-2,7,7,5,42.2435,23.6218,35.8809,3,0.09,29.9844,Optimal,29.9844,29.9844,-1.18485e-14,12.2591,1.57995,0.33335,64.778,0.576707
ghsarp-7-7-3,7,7,7,42.3541,44.7755,43.5316,2,2.35,43.598,Optimal,43.598,43.598,0,-1.2439,0.433512,0.07906,17.774,0.137623
ghsarp-7-7-4,7,7,7,40.399,43.9007,45.6072,3,15.58,38.6926,Optimal,38.6926,38.6963,0.00974192,1.70644,1.3939,0.25299,57.15,0.438832
ghsarp-7-7-5,7,7,7,45.3067,51.4703,57.8229,2,332.08,38.9541,Optimal,38.9541,38.9564,0.00577219,6.3526,0.436683,0.0685807,17.904,0.108248
ghsarp-7-7-6,7,7,6,41.5618,38.1312,41.55,2,7.34,38.1431,Optimal,38.1431,38.146,0.00771806,3.41874,0.607854,0.117399,24.922,0.201876
ghsarp-7-7-7,7,7,4,38.9626,25.8867,25.7922,2,1.39,39.0571,Optimal,39.0571,39.0571,0,-0.09452,0.653805,0.167744,26.806,0.316721
ghsarp-7-7-8,7,7,4,42.0554,20.3274,26.4132,2,1.92,35.9696,Optimal,35.9696,35.9696,0,6.08582,0.749073,0.184369,30.712,0.335973
ghsarp-7-7-9,7,7,7,51.2153,47.9926,50.934,3,28.62,48.274,Optimal,48.274,48.2777,0.00762257,2.94134,1.20941,0.193352,49.586,0.308394
ghsarp-7-8-0,7,8,7,46.5881,54.2126,54.9728,2,361.57,45.828,Optimal,45.828,45.8323,0.00938766,0.76012,0.997902,0.159126,40.914,0.253416
ghsarp-7-8-1,7,8,8,50.5484,56.7086,46.5722,3,31.25,60.6848,Optimal,60.6848,60.6884,0.00592419,-10.1364,0.646976,0.104997,26.526,0.17668
ghsarp-7-8-2,7,8,8,45.7958,48.7107,50.4261,3,1.43,44.0804,Optimal,44.0804,44.081,0.00124892,1.71538,1.52839,0.248001,62.664,0.41727
ghsarp-7-8-3,7,8,6,36.686,40.1813,47.4288,1,2.41,29.4386,Optimal,29.4386,29.4401,0.00512756,7.24744,0.255415,0.048367,10.472,0.0820188
ghsarp-7-8-4,7,8,8,35.8607,56.8066,48.909,3,8.5,43.7582,Optimal,43.7582,43.7601,0.00444883,-7.89752,0.997659,0.17635,40.904,0.315988
ghsarp-7-8-5,7,8,8,40.1562,56.5144,44.9687,2,7.32,51.7019,Optimal,51.7019,51.7053,0.00653899,-11.5457,0.731561,0.12989,29.994,0.233565
ghsarp-7-8-6,7,8,8,45.0354,46.0348,45.0717,2,57.87,45.9985,Optimal,45.9985,46.0021,0.0078187,-0.9631,1.21634,0.20805,49.87,0.363479
ghsarp-7-8-7,7,8,8,43.1806,53.3455,55.9213,2,31.43,40.6048,Optimal,40.6048,40.6081,0.00823351,2.57582,0.542098,0.0854734,22.226,0.141087
