Instance Name , n, m, served, prof Customer, prof Cust Part, prof Parcel, costs, K, Sol Time, Sol Val, sol Stat, LB, UB, GAP, vrps, e(h), et(%), e(km), ed(%) 
sfsarp-5-5-1,5,5,5,16.5063,16.3695,0,0.487968,1,0,16.0184,Optimal,16.0184,16.0184,0,0.487968,0.00183659,0.00213754,0.0753,-0.00469963
sfsarp-5-5-2,5,5,5,16.2949,16.2525,0,0.132894,2,0.01,16.162,Optimal,16.162,16.162,0,0.132894,0.00339268,0.00403708,0.1391,-0.00828251
sfsarp-5-5-3,5,5,5,16.2879,16.2486,0,0.165738,1,0,16.1221,Optimal,16.1221,16.1221,0,0.165738,0.00320488,0.00380572,0.1314,-0.00785743
sfsarp-5-5-4,5,5,5,16.2493,16.2273,0,0.123694,2,0,16.1256,Optimal,16.1256,16.1256,0,0.123694,0.00338049,0.00402491,0.1386,-0.00824292
sfsarp-5-5-5,5,5,5,16.4427,16.3343,0,0.279772,1,0,16.1629,Optimal,16.1629,16.1629,0,0.279772,0.00141707,0.00167075,0.0581,-0.00352653
sfsarp-5-6-1,5,6,5,16.4021,16.3118,0,0.240028,2,0,16.1621,Optimal,16.1621,16.1621,0,0.240028,0.00276341,0.00326622,0.1133,-0.00684115
sfsarp-5-6-2,5,6,5,16.2833,16.2461,0,0.101936,1,0,16.1814,Optimal,16.1814,16.1814,0,0.101936,0.00156098,0.0018611,0.064,-0.00379558
sfsarp-5-6-3,5,6,5,16.3803,16.2998,0,0.264454,1,0,16.1158,Optimal,16.1158,16.1158,0,0.264454,0.00143902,0.00169825,0.059,-0.00357393
sfsarp-5-6-4,5,6,5,16.5532,16.3955,0,0.386216,1,0,16.167,Optimal,16.167,16.167,0,0.386216,0.00777317,0.00910408,0.3187,-0.0196199
sfsarp-5-6-5,5,6,5,16.336,16.2752,0,0.188324,2,0,16.1476,Optimal,16.1476,16.1476,0,0.188324,0.00664146,0.00787539,0.2723,-0.0163309
sfsarp-5-7-1,5,7,5,16.3626,16.29,0,0.161184,2,0,16.2015,Optimal,16.2015,16.2015,-2.19284e-14,0.161184,0.00707805,0.00840744,0.2902,-0.017343
sfsarp-5-7-2,5,7,5,16.3154,16.2638,0,0.201756,1,0,16.1136,Optimal,16.1136,16.1136,0,0.201756,0.00327317,0.00387802,0.1342,-0.00806261
sfsarp-5-7-3,5,7,5,16.5987,16.4206,0,0.386124,1,0,16.2126,Optimal,16.2126,16.2126,0,0.386124,0.00137561,0.00161115,0.0564,-0.00347207
sfsarp-5-7-4,5,7,5,16.3196,16.2662,0,0.219374,1,0,16.1002,Optimal,16.1002,16.1002,0,0.219374,0.00130488,0.0015443,0.0535,-0.00322164
sfsarp-5-7-5,5,7,5,16.4596,16.3436,0,0.274482,1,0,16.1851,Optimal,16.1851,16.1851,0,0.274482,0.00799268,0.00942659,0.3277,-0.0198767
sfsarp-5-8-1,5,8,5,16.2652,16.2361,0,0.131974,2,0,16.1332,Optimal,16.1332,16.1332,0,0.131974,0.00375366,0.00446688,0.1539,-0.00916266
sfsarp-5-8-2,5,8,5,16.4236,16.3237,0,0.21229,2,0,16.2113,Optimal,16.2113,16.2113,-2.1915e-14,0.21229,0.00928293,0.0109911,0.3806,-0.0228976
sfsarp-5-8-3,5,8,5,16.3067,16.2591,0,0.15502,1,0,16.1517,Optimal,16.1517,16.1517,0,0.15502,0.00129024,0.00153317,0.0529,-0.0031589
sfsarp-5-8-4,5,8,5,16.4094,16.3159,0,0.205712,1,0,16.2037,Optimal,16.2037,16.2037,0,0.205712,0.00183659,0.00217543,0.0753,-0.00452629
sfsarp-5-8-5,5,8,5,16.2832,16.2461,0,0.102442,2,0.01,16.1808,Optimal,16.1808,16.1808,0,0.102442,0.0031878,0.00380059,0.1307,-0.00775178
sfsarp-5-9-1,5,9,5,16.6886,16.4704,0,0.293756,2,0,16.3949,Optimal,16.3949,16.3949,-2.16697e-14,0.293756,0.00873415,0.0102887,0.3581,-0.021776
sfsarp-5-9-2,5,9,5,16.3617,16.2895,0,0.244076,1,0,16.1176,Optimal,16.1176,16.1176,0,0.244076,0.00151951,0.00179553,0.0623,-0.00376373
sfsarp-5-9-3,5,9,5,16.4433,16.3346,0,0.231564,2,0.01,16.2117,Optimal,16.2117,16.2117,0,0.231564,0.00995122,0.0117681,0.408,-0.0246081
sfsarp-5-9-4,5,9,5,16.3039,16.2575,0,0.150696,1,0,16.1532,Optimal,16.1532,16.1532,0,0.150696,0.00259756,0.00308747,0.1065,-0.00635603
sfsarp-5-9-5,5,9,5,16.5829,16.4119,0,0.280278,2,0.01,16.3026,Optimal,16.3026,16.3026,0,0.280278,0.00394634,0.00465264,0.1618,-0.00982152
sfsarp-6-5-1,6,5,5,19.4751,19.4594,0,0.131698,3,0,19.3434,Optimal,19.3434,19.3434,0,0.131698,0.00520244,0.00516636,0.2133,-0.0105522
sfsarp-6-5-2,6,5,5,19.5068,19.477,0,0.112148,1,0,19.3947,Optimal,19.3947,19.3947,0,0.112148,0.00175366,0.00174329,0.0719,-0.00354953
sfsarp-6-5-3,6,5,5,19.5591,19.5059,0,0.115276,2,0,19.4438,Optimal,19.4438,19.4438,0,0.115276,0.00364634,0.00362419,0.1495,-0.00738293
sfsarp-6-5-4,6,5,5,19.6455,19.5537,0,0.280002,1,0,19.3655,Optimal,19.3655,19.3655,0,0.280002,0.0059122,0.0058257,0.2424,-0.0121862
sfsarp-6-5-5,6,5,5,19.5196,19.4841,0,0.135056,1,0,19.3846,Optimal,19.3846,19.3846,0,0.135056,0.00156098,0.00154988,0.064,-0.00316731
sfsarp-6-6-1,6,6,6,19.796,19.637,0,0.364504,2,0.01,19.4315,Optimal,19.4315,19.4315,0,0.364504,0.00246829,0.00242149,0.1012,-0.00513507
sfsarp-6-6-2,6,6,6,19.5493,19.5005,0,0.09982,1,0,19.4495,Optimal,19.4495,19.4495,0,0.09982,0.00202195,0.00201131,0.0829,-0.00408717
sfsarp-6-6-3,6,6,6,19.6208,19.54,0,0.183724,2,0.01,19.437,Optimal,19.437,19.437,0,0.183724,0.00191707,0.00189858,0.0786,-0.00391033
sfsarp-6-6-4,6,6,6,19.662,19.5628,0,0.26634,1,0,19.3956,Optimal,19.3956,19.3956,0,0.26634,0.00729268,0.00719113,0.299,-0.0150093
sfsarp-6-6-5,6,6,6,19.8072,19.6432,0,0.345966,2,0.01,19.4612,Optimal,19.4612,19.4612,-3.65107e-14,0.345966,0.0119024,0.011688,0.488,-0.0247115
sfsarp-6-7-1,6,7,6,19.8014,19.64,0,0.347346,1,0,19.4541,Optimal,19.4541,19.4541,0,0.347346,0.00495366,0.00486408,0.2031,-0.0102862
sfsarp-6-7-2,6,7,6,19.5327,19.4913,0,0.158148,2,0.01,19.3746,Optimal,19.3746,19.3746,0,0.158148,0.00297317,0.00294845,0.1219,-0.00604777
sfsarp-6-7-3,6,7,6,19.6779,19.5717,0,0.246928,1,0,19.431,Optimal,19.431,19.431,0,0.246928,0.00135122,0.00133376,0.0554,-0.00277511
sfsarp-6-7-4,6,7,6,19.9061,19.6979,0,0.386078,2,0.01,19.52,Optimal,19.52,19.52,0,0.386078,0.0137073,0.0134323,0.562,-0.0285849
sfsarp-6-7-5,6,7,6,20.1394,19.827,0,0.596068,2,0.01,19.5433,Optimal,19.5433,19.5433,-1.81787e-14,0.596068,0.0220634,0.0213875,0.9046,-0.0471043
sfsarp-6-8-1,6,8,6,19.9639,19.7299,0,0.487094,1,0,19.4768,Optimal,19.4768,19.4768,0,0.487094,0.00721463,0.00703299,0.2958,-0.0152152
sfsarp-6-8-2,6,8,6,19.4835,19.4641,0,0.119508,2,0.01,19.364,Optimal,19.364,19.364,-1.8347e-14,0.119508,0.00271463,0.00269754,0.1113,-0.00549896
sfsarp-6-8-3,6,8,6,19.859,19.6719,0,0.254104,1,0,19.6049,Optimal,19.6049,19.6049,0,0.254104,0.00183659,0.00181217,0.0753,-0.00377489
sfsarp-6-8-4,6,8,6,19.6211,19.5402,0,0.327106,1,0,19.294,Optimal,19.294,19.294,0,0.327106,0.0012122,0.00119153,0.0497,-0.00251151
sfsarp-6-8-5,6,8,6,19.7364,19.604,0,0.36961,2,0.01,19.3668,Optimal,19.3668,19.3668,0,0.36961,0.00822927,0.00807109,0.3374,-0.0171299
sfsarp-6-9-1,6,9,6,19.6592,19.5613,0,0.21712,1,0,19.4421,Optimal,19.4421,19.4421,0,0.21712,0.00191463,0.00189284,0.0785,-0.00391951
sfsarp-6-9-2,6,9,6,19.7764,19.6262,0,0.342608,2,0.01,19.4338,Optimal,19.4338,19.4338,0,0.342608,0.00459756,0.00451553,0.1885,-0.00954179
sfsarp-6-9-3,6,9,6,19.7221,19.5961,0,0.384376,1,0,19.3377,Optimal,19.3377,19.3377,0,0.384376,0.00122683,0.00120233,0.0503,-0.00255792
sfsarp-6-9-4,6,9,6,19.7508,19.612,0,0.404248,1,0,19.3465,Optimal,19.3465,19.3465,0,0.404248,0.00143902,0.00140883,0.059,-0.00300695
sfsarp-6-9-5,6,9,6,19.6564,19.5598,0,0.355672,3,0,19.3007,Optimal,19.3007,19.3007,-1.84071e-14,0.355672,0.012322,0.0120939,0.5052,-0.0256098
sfsarp-7-5-1,7,5,5,22.7953,22.7438,0,0.142416,2,0.01,22.6528,Optimal,22.6528,22.6528,0,0.142416,0.00465122,0.00396112,0.1907,-0.00807809
sfsarp-7-5-2,7,5,5,22.7593,22.7239,0,0.181332,1,0,22.578,Optimal,22.578,22.578,0,0.181332,0.00350732,0.0029817,0.1438,-0.0061133
sfsarp-7-5-3,7,5,5,22.9118,22.8083,0,0.202446,2,0.01,22.7093,Optimal,22.7093,22.7093,0,0.202446,0.00432927,0.00367697,0.1775,-0.00756073
sfsarp-7-5-4,7,5,5,23.1911,22.9628,0,0.458528,2,0,22.7326,Optimal,22.7326,22.7326,0,0.458528,0.00857073,0.00719638,0.3514,-0.0153317
sfsarp-7-5-5,7,5,5,22.7859,22.7386,0,0.269928,2,0.01,22.516,Optimal,22.516,22.516,0,0.269928,0.00565854,0.0047914,0.232,-0.00994433
sfsarp-7-6-1,7,6,6,22.8688,22.7845,0,0.265374,1,0,22.6034,Optimal,22.6034,22.6034,0,0.265374,0.00738293,0.00625281,0.3027,-0.0129693
sfsarp-7-6-2,7,6,6,22.9592,22.8345,0,0.312938,1,0,22.6463,Optimal,22.6463,22.6463,0,0.312938,0.0028439,0.00240345,0.1166,-0.005018
sfsarp-7-6-3,7,6,6,22.7629,22.7259,0,0.144394,2,0.01,22.6185,Optimal,22.6185,22.6185,-1.57071e-14,0.144394,0.00345854,0.00294513,0.1418,-0.00600777
sfsarp-7-6-4,7,6,6,22.7804,22.7356,0,0.116748,2,0.01,22.6637,Optimal,22.6637,22.6637,0,0.116748,0.00301463,0.00257033,0.1236,-0.00522337
sfsarp-7-6-5,7,6,6,22.7526,22.7202,0,0.111458,2,0.01,22.6412,Optimal,22.6412,22.6412,0,0.111458,0.00239024,0.00203845,0.098,-0.0041395
sfsarp-7-7-1,7,7,7,22.8713,22.7858,0,0.21091,2,0.01,22.6604,Optimal,22.6604,22.6604,0,0.21091,0.00612439,0.00519964,0.2511,-0.0107042
sfsarp-7-7-2,7,7,7,22.8391,22.7681,0,0.189382,2,0.01,22.6498,Optimal,22.6498,22.6498,0,0.189382,0.00512927,0.004359,0.2103,-0.00894705
sfsarp-7-7-3,7,7,7,22.8022,22.7476,0,0.163162,2,0.01,22.639,Optimal,22.639,22.639,0,0.163162,0.00349268,0.00297169,0.1432,-0.00607759
sfsarp-7-7-4,7,7,8,22.836,22.7664,0,0.193384,2,0.01,22.6427,Optimal,22.6427,22.6427,0,0.193384,0.00317561,0.00251982,0.1302,-0.00554131
sfsarp-7-7-5,7,7,7,22.7766,22.7335,0,0.124062,2,0.01,22.6526,Optimal,22.6526,22.6526,0,0.124062,0.0034561,0.00294576,0.1417,-0.00599231
sfsarp-7-8-1,7,8,7,22.9986,22.8563,0,0.309028,1,0,22.6896,Optimal,22.6896,22.6896,0,0.309028,0.00142195,0.00120193,0.0583,-0.00250808
sfsarp-7-8-2,7,8,7,22.8798,22.7906,0,0.316526,1,0,22.5633,Optimal,22.5633,22.5633,0,0.316526,0.00152927,0.00129221,0.0627,-0.00269926
sfsarp-7-8-3,7,8,7,23.1831,22.9584,0,0.459494,2,0.01,22.7236,Optimal,22.7236,22.7236,0,0.459494,0.0102634,0.00861726,0.4208,-0.0183613
sfsarp-7-8-4,7,8,7,22.7726,22.7312,0,0.151524,2,0.01,22.6211,Optimal,22.6211,22.6211,-1.57053e-14,0.151524,0.0040878,0.00347987,0.1676,-0.00710553
sfsarp-7-8-5,7,8,7,22.8274,22.7616,0,0.32453,1,0,22.5029,Optimal,22.5029,22.5029,0,0.32453,0.00397805,0.0033602,0.1631,-0.00702679
sfsarp-8-5-1,8,5,5,26.125,26.0334,0,0.305946,2,0.01,25.819,Optimal,25.819,25.819,-1.37601e-14,0.305946,0.0055122,0.00408445,0.226,-0.0084745
sfsarp-8-5-2,8,5,5,26.4005,26.1859,0,0.494132,1,0,25.9064,Optimal,25.9064,25.9064,0,0.494132,0.013778,0.0101344,0.5649,-0.0215125
sfsarp-8-5-3,8,5,5,26.2878,26.1235,0,0.34569,2,0.01,25.9421,Optimal,25.9421,25.9421,0,0.34569,0.00974878,0.00721244,0.3997,-0.0150366
sfsarp-8-5-4,8,5,5,26.2005,26.0752,0,0.307694,2,0.01,25.8928,Optimal,25.8928,25.8928,-1.37209e-14,0.307694,0.00929024,0.00688346,0.3809,-0.0142849
sfsarp-8-5-5,8,5,5,26.016,25.9731,0,0.187772,2,0.01,25.8282,Optimal,25.8282,25.8282,-1.37552e-14,0.187772,0.00407805,0.00303587,0.1672,-0.00620981
sfsarp-8-6-1,8,6,6,26.0146,25.9723,0,0.327474,2,0.01,25.6871,Optimal,25.6871,25.6871,0,0.327474,0.00365122,0.00270321,0.1497,-0.00562329
sfsarp-8-6-2,8,6,6,26.247,26.101,0,0.31671,2,0.01,25.9303,Optimal,25.9303,25.9303,0,0.31671,0.00519512,0.00384788,0.213,-0.00799405
sfsarp-8-6-3,8,6,6,26.0083,25.9688,0,0.19021,2,0.01,25.8181,Optimal,25.8181,25.8181,0,0.19021,0.00472195,0.00351488,0.1936,-0.00719172
sfsarp-8-6-4,8,6,6,26.0826,26.01,0,0.16721,2,0.01,25.9154,Optimal,25.9154,25.9154,-1.37089e-14,0.16721,0.00622439,0.00463746,0.2552,-0.00946242
sfsarp-8-6-5,8,6,6,26.1679,26.0572,0,0.290628,2,0.01,25.8773,Optimal,25.8773,25.8773,-1.37291e-14,0.290628,0.00671951,0.00498205,0.2755,-0.0103178
sfsarp-8-7-1,8,7,7,26.1865,26.0675,0,0.323472,3,0.01,25.863,Optimal,25.863,25.863,0,0.323472,0.0087561,0.00648367,0.359,-0.013481
sfsarp-8-7-2,8,7,7,26.0906,26.0144,0,0.234784,1,0,25.8558,Optimal,25.8558,25.8558,0,0.234784,0.00397805,0.00295594,0.1631,-0.00608062
sfsarp-8-7-3,8,7,7,26.5584,26.2733,0,0.528494,2,0.01,26.0299,Optimal,26.0299,26.0299,0,0.528494,0.015061,0.0110632,0.6175,-0.0235827
sfsarp-8-7-4,8,7,7,26.4296,26.202,0,0.5336,3,0.01,25.896,Optimal,25.896,25.896,0,0.5336,0.00558537,0.00410198,0.229,-0.00874936
sfsarp-8-7-5,8,7,7,26.0336,25.9829,0,0.180964,1,0,25.8526,Optimal,25.8526,25.8526,0,0.180964,0.00175366,0.00130585,0.0719,-0.0026689
sfsarp-9-5-1,9,5,5,29.4081,29.2973,0,0.265834,2,0.01,29.1423,Optimal,29.1423,29.1423,0,0.265834,0.00657561,0.00434293,0.2696,-0.00893541
sfsarp-9-5-2,9,5,5,29.2512,29.2104,0,0.147384,4,0.01,29.1038,Optimal,29.1038,29.1038,0,0.147384,0.00635122,0.0042122,0.2604,-0.00855746
sfsarp-9-5-3,9,5,5,29.5754,29.3899,0,0.513038,2,0.01,29.0624,Optimal,29.0624,29.0624,0,0.513038,0.0153561,0.0100551,0.6296,-0.0212454
sfsarp-9-5-4,9,5,5,29.2482,29.2088,0,0.176318,2,0.01,29.0719,Optimal,29.0719,29.0719,0,0.176318,0.00318293,0.00210881,0.1305,-0.00429747
sfsarp-9-5-5,9,5,5,29.4957,29.3458,0,0.28681,2,0.01,29.2089,Optimal,29.2089,29.2089,-1.21631e-14,0.28681,0.0105463,0.00696033,0.4324,-0.0143528
sfsarp-9-6-1,9,6,6,29.834,29.533,0,0.522606,2,0.01,29.3114,Optimal,29.3114,29.3114,0,0.522606,0.0116854,0.00764894,0.4791,-0.0161782
sfsarp-9-6-2,9,6,6,29.2707,29.2213,0,0.15341,1,0,29.1173,Optimal,29.1173,29.1173,0,0.15341,0.00349268,0.0023159,0.1432,-0.00470797
sfsarp-9-6-3,9,6,6,29.6865,29.4514,0,0.330832,2,0.01,29.3557,Optimal,29.3557,29.3557,0,0.330832,0.00927317,0.00611065,0.3802,-0.0126603
sfsarp-9-6-4,9,6,6,29.3451,29.2624,0,0.192326,2,0.01,29.1528,Optimal,29.1528,29.1528,-1.21865e-14,0.192326,0.00520732,0.0034481,0.2135,-0.00703879
sfsarp-9-6-5,9,6,6,29.2957,29.2351,0,0.134918,2,0.02,29.1607,Optimal,29.1607,29.1607,0,0.134918,0.0024878,0.00165066,0.102,-0.00334902
sfsarp-5-5-1,5,5,5,16.5063,16.3695,0,0.487968,1,0,16.0184,Optimal,16.0184,16.0184,0,0.487968,0.00183659,0.00213754,0.0753,-0.00469963
sfsarp-10-5-1,10,5,5,56.0676,45.4976,0,36.9045,4,0.01,19.163,Optimal,19.163,19.163,0,36.9045,1.41423,0.390302,57.9835,1.25885
sfsarp-10-5-2,10,5,5,84.4901,61.2266,0,37.2841,3,0.02,47.206,Optimal,47.206,47.206,-1.50519e-14,37.2841,1.14017,0.312928,46.7469,0.997041
sfsarp-10-5-3,10,5,5,64.7379,50.2957,0,33.478,2,0.01,31.2599,Optimal,31.2599,31.2599,0,33.478,0.407991,0.118542,16.7276,0.433227
sfsarp-10-5-4,10,5,5,69.7285,53.0575,0,40.102,3,0.01,29.6266,Optimal,29.6266,29.6266,0,40.102,0.87428,0.2305,35.8455,0.676182
sfsarp-10-5-5,10,5,5,84.4584,61.209,0,54.2204,2,0.01,30.2379,Optimal,30.2379,30.2379,-1.17492e-14,54.2204,1.31706,0.290002,53.9995,0.645126
sfsarp-5-10-1,5,10,5,20.7841,18.7368,0,6.96317,2,0.01,13.8209,Optimal,13.8209,13.8209,-1.28526e-14,6.96317,0.16854,0.140154,6.91015,-3.55094
sfsarp-5-10-2,5,10,5,52.9557,36.5405,0,30.508,2,0,22.4477,Optimal,22.4477,22.4477,0,30.508,0.622469,0.253972,25.5212,0.51832
sfsarp-5-10-3,5,10,5,18.2094,17.312,0,5.1166,1,0,13.0928,Optimal,13.0928,13.0928,0,5.1166,0.0879212,0.0795936,3.60477,-0.604798
sfsarp-5-10-4,5,10,5,21.6718,19.2281,0,13.7072,2,0,7.96461,Optimal,7.96461,7.96461,-3.34547e-14,13.7072,0.289525,0.185579,11.8705,0.933587
sfsarp-5-10-5,5,10,5,47.0712,33.2841,0,22.7516,2,0,24.3196,Optimal,24.3196,24.3196,-1.46084e-14,22.7516,0.853341,0.418371,34.987,1.08062
sfsarp-5-5-1,5,5,5,49.5732,34.6686,0,52.715,1,0,-3.14183,Optimal,-3.14183,-3.14183,-0,52.715,0.180941,0.0498679,7.41857,0.0760766
sfsarp-5-5-2,5,5,5,25.0229,21.0826,0,15.2227,3,0,9.80016,Optimal,9.80016,9.80016,-1.81258e-14,15.2227,0.657306,0.40068,26.9496,1.68335
sfsarp-5-5-3,5,5,5,24.3502,20.7103,0,15.697,1,0,8.65317,Optimal,8.65317,8.65317,0,15.697,0.311234,0.186857,12.7606,0.748832
sfsarp-5-5-4,5,5,5,20.924,18.8142,0,11.894,2,0,9.02991,Optimal,9.02991,9.02991,0,11.894,0.329695,0.225205,13.5175,1.54076
sfsarp-5-5-5,5,5,5,42.3297,30.6601,0,28.9034,1,0,13.4264,Optimal,13.4264,13.4264,0,28.9034,0.144254,0.0609734,5.91442,0.129277
sfsarp-5-6-1,5,6,5,18.1141,17.2593,0,23.2837,1,0,-5.1696,Optimal,-5.1696,-5.1696,-0,23.2837,0.147196,0.0711817,6.03502,0.179971
sfsarp-5-6-2,5,6,5,24.1718,20.6116,0,8.92061,2,0,15.2512,Optimal,15.2512,15.2512,0,8.92061,0.300087,0.229718,12.3036,5.32783
sfsarp-5-6-3,5,6,5,35.2021,26.7157,0,20.3921,2,0,14.81,Optimal,14.81,14.81,-1.19943e-14,20.3921,0.39115,0.204302,16.0372,0.588576
sfsarp-5-6-4,5,6,5,54.9329,37.6347,0,38.5788,2,0,16.354,Optimal,16.354,16.354,0,38.5788,0.991282,0.34433,40.6426,0.60857
sfsarp-5-6-5,5,6,5,30.8554,24.3103,0,20.1464,3,0,10.709,Optimal,10.709,10.709,0,20.1464,0.920798,0.484238,37.7527,1.41326
sfsarp-5-7-1,5,7,5,62.0273,41.5607,0,42.8155,2,0,19.2118,Optimal,19.2118,19.2118,0,42.8155,0.956341,0.308148,39.21,0.515962
sfsarp-5-7-2,5,7,5,27.8618,22.6536,0,20.1464,2,0,7.71543,Optimal,7.71543,7.71543,-2.30234e-14,20.1464,0.444856,0.233945,18.2391,0.682774
sfsarp-5-7-3,5,7,5,59.4487,40.1337,0,41.9185,1,0,17.5302,Optimal,17.5302,17.5302,0,41.9185,0.147243,0.0481826,6.03698,0.0815325
sfsarp-5-7-4,5,7,5,24.3268,20.6974,0,11.8856,2,0,12.4412,Optimal,12.4412,12.4412,-1.4278e-14,11.8856,0.293171,0.200317,12.02,1.37294
sfsarp-5-7-5,5,7,5,43.3326,31.2151,0,28.0909,2,0,15.2417,Optimal,15.2417,15.2417,-2.33092e-14,28.0909,0.992139,0.427135,40.6777,0.924834
sfsarp-5-8-1,5,8,5,22.2936,19.5722,0,11.1134,3,0,11.1802,Optimal,11.1802,11.1802,0,11.1134,0.462494,0.325108,18.9623,2.67974
sfsarp-5-8-2,5,8,5,40.2586,29.514,0,23.7925,2,0.01,16.466,Optimal,16.466,16.466,2.1576e-14,23.7925,1.01613,0.485059,41.6615,1.20271
sfsarp-5-8-3,5,8,5,25.9707,21.6071,0,12.5331,2,0,13.4376,Optimal,13.4376,13.4376,-1.32193e-14,12.5331,0.316647,0.211399,12.9825,1.2775
sfsarp-5-8-4,5,8,5,37.184,27.8125,0,16.7673,2,0,20.4167,Optimal,20.4167,20.4167,0,16.7673,0.417982,0.242678,17.1372,0.884853
sfsarp-5-8-5,5,8,5,24.3806,20.7271,0,10.2334,2,0,14.1472,Optimal,14.1472,14.1472,0,10.2334,0.323048,0.234785,13.245,2.56532
sfsarp-5-9-1,5,9,5,67.8202,44.7665,0,30.7637,2,0,37.0565,Optimal,37.0565,37.0565,0,30.7637,0.919738,0.373195,37.7092,0.757301
sfsarp-5-9-2,5,9,5,33.1626,25.5871,0,25.8201,1,0,7.34249,Optimal,7.34249,7.34249,0,25.8201,0.154083,0.0699623,6.31742,0.161788
sfsarp-5-9-3,5,9,5,41.8336,30.3856,0,24.2473,2,0,17.5863,Optimal,17.5863,17.5863,-2.02016e-14,24.2473,1.06655,0.503332,43.7285,1.22736
sfsarp-5-9-4,5,9,5,22.8203,19.8637,0,12.8822,1,0,9.93806,Optimal,9.93806,9.93806,0,12.8822,0.182642,0.120446,7.48832,0.685646
sfsarp-5-9-5,5,9,5,56.853,38.6973,0,30.5719,3,0.01,26.2811,Optimal,26.2811,26.2811,0,30.5719,0.925843,0.377229,37.9596,0.768765
sfsarp-6-5-1,6,5,5,22.888,21.3481,0,13.0491,3,0,9.83892,Optimal,9.83892,9.83892,-3.61088e-14,13.0491,0.520876,0.307866,21.3559,2.71444
sfsarp-6-5-2,6,5,5,26.0929,23.1217,0,11.1866,1,0,14.9063,Optimal,14.9063,14.9063,0,11.1866,0.176903,0.11104,7.25301,1.89937
sfsarp-6-5-3,6,5,5,30.7962,25.7245,0,11.2715,2,0.01,19.5247,Optimal,19.5247,19.5247,0,11.2715,0.364124,0.227914,14.9291,3.72927
sfsarp-6-5-4,6,5,5,40.9841,31.3625,0,29.4826,1,0,11.5015,Optimal,11.5015,11.5015,0,29.4826,0.652077,0.254396,26.7351,0.613295
sfsarp-6-5-5,6,5,5,26.7969,23.5113,0,12.9636,1,0,13.8333,Optimal,13.8333,13.8333,0,12.9636,0.152843,0.0905814,6.26658,0.815774
sfsarp-6-6-1,6,6,6,56.6854,40.0516,0,44.9329,2,0,11.7526,Optimal,11.7526,11.7526,0,44.9329,0.251645,0.0743975,10.3175,0.13368
sfsarp-6-6-2,6,6,6,30.0358,25.3037,0,11.0182,2,0.01,19.0176,Optimal,19.0176,19.0176,0,11.0182,0.365127,0.230479,14.9702,4.33587
sfsarp-6-6-3,6,6,6,38.342,29.9003,0,19.4897,2,0,18.8523,Optimal,18.8523,18.8523,-1.88449e-14,19.4897,0.208255,0.102418,8.53847,0.390439
sfsarp-6-6-4,6,6,6,43.1057,32.5365,0,26.8134,2,0.01,16.2923,Optimal,16.2923,16.2923,0,26.8134,1.07609,0.444351,44.1196,1.1675
sfsarp-6-6-5,6,6,6,56.4759,39.9356,0,35.012,2,0.01,21.4639,Optimal,21.4639,21.4639,-1.65521e-14,35.012,1.23983,0.434049,50.8329,0.914045
sfsarp-6-7-1,6,7,6,34.7033,27.8867,0,24.565,3,0.01,10.1383,Optimal,10.1383,10.1383,0,24.565,0.918667,0.398988,37.6654,1.14477
