Instance Name , n, m, served, prof Customer, prof Parcel, costs, K, Sol Time, Sol Val, sol Stat, LB, UB, GAP, vrps, e(h), et(%), e(km), ed(%) 
sfsarp-5-5-3,5,5,5,17.3705,18.8384,18.5082,1,0.12,17.7007,Optimal,17.7007,17.7007,0,-0.330176,0.502059,0.186079,20.5844,0.486759
sfsarp-5-5-4,5,5,5,17.244,20.0237,15.1864,2,0.04,22.0812,Optimal,22.0812,22.0812,-1.60893E-14,-4.83728,0.533213,0.211882,21.8618,0.627392
sfsarp-5-5-5,5,5,0,28.9742,0,10.3884,1,0.01,18.5858,Optimal,18.5858,18.5858,-1.91152E-14,10.3884,0.550817,0.285285,22.5835,0.501918
sfsarp-5-6-1,5,6,5,16.8643,25.0059,37.2462,1,0.04,4.62405,Optimal,4.62405,4.62405,0,12.2403,1.30393,0.355299,53.4613,0.650893
sfsarp-5-6-2,5,6,6,17.9463,28.4349,17.3475,2,0.29,29.0336,Optimal,29.0336,29.036,0.00824249,-11.0874,0.297096,0.10506,12.1809,0.298732
sfsarp-5-6-3,5,6,6,24.6149,20.8114,14.0581,2,0.47,31.3681,Optimal,31.3681,31.3681,0,-6.75322,0.327668,0.111497,13.4344,0.296407
sfsarp-5-6-4,5,6,4,36.6489,18.0093,24.8241,2,0.02,29.834,Optimal,29.834,29.834,0,6.81483,0.987982,0.267656,40.5073,0.450879
sfsarp-5-6-5,5,6,6,23.4001,27.0816,22.7499,3,7.13,27.7318,Optimal,27.7318,27.7323,0.00163976,-4.3317,0.649484,0.194011,26.6289,0.428889
sfsarp-5-7-1,5,7,7,30.4547,23.9522,31.6489,2,1.17,22.7581,Optimal,22.7581,22.7581,0,7.69665,1.15274,0.268826,47.2624,0.503809
sfsarp-5-7-2,5,7,7,20.2619,48.5465,42.6103,2,23.08,26.1981,Optimal,26.1981,26.1997,0.00587855,-5.93621,1.0669,0.240667,43.7429,0.438494
sfsarp-5-7-3,5,7,7,38.0218,25.1995,22.1156,2,0.24,41.1058,Optimal,41.1058,41.1089,0.0075836,-3.08396,0.78239,0.190531,32.078,0.37144
sfsarp-5-7-4,5,7,7,17.7122,34.8566,22.9487,2,6.62,29.62,Optimal,29.62,29.62,-1.19943E-14,-11.9079,0.493941,0.150523,20.2516,0.385441
sfsarp-5-7-5,5,7,7,27.7088,29.261,31.8496,2,0.06,25.1203,Optimal,25.1203,25.1203,-1.41428E-14,2.58852,1.04037,0.248821,42.6552,0.476973
sfsarp-5-8-1,5,8,8,17.187,35.5073,16.2162,3,6.56,36.4782,Optimal,36.4782,36.4782,-1.94786E-14,-19.2911,0.405369,0.132097,16.6201,0.449384
sfsarp-5-8-2,5,8,7,27.9239,25.6095,25.757,2,5.09,27.7764,Optimal,27.7764,27.7764,0,0.147537,0.651003,0.168333,26.6911,0.348622
sfsarp-5-8-3,5,8,7,17.2819,32.2292,25.6219,2,7.76,23.8892,Optimal,23.8892,23.8915,0.00952374,-6.60729,0.688209,0.202128,28.2166,0.489889
sfsarp-5-8-4,5,8,6,23.0964,24.8764,16.574,2,2.66,31.3988,Optimal,31.3988,31.3988,0,-8.30238,0.526306,0.175014,21.5786,0.448345
sfsarp-5-8-5,5,8,8,18.522,48.2639,37.0183,2,12.44,29.7676,Optimal,29.7676,29.7676,0,-11.2456,0.849296,0.200835,34.8211,0.41185
sfsarp-5-9-1,5,9,9,23.2483,83.2559,63.1051,2,13.27,43.399,Optimal,43.399,43.4019,0.00658456,-20.1508,0.753458,0.125977,30.8918,0.206564
sfsarp-5-9-2,5,9,8,23.5267,43.8317,27.8923,1,734.5,39.4661,Optimal,39.4661,39.4699,0.00966843,-15.9394,0.194592,0.0491508,7.97829,0.108564
sfsarp-5-9-4,5,9,6,17.8387,24.9933,17.1038,1,0.55,25.7283,Optimal,25.7283,25.7283,0,-7.88958,0.2667,0.0948999,10.9347,0.272979
sfsarp-5-9-5,5,9,9,34.833,33.4073,33.6475,3,5315.85,34.5928,Optimal,34.5928,34.5963,0.00995459,0.240206,1.24573,0.253469,51.0747,0.482583
sfsarp-6-5-1,6,5,4,20.408,14.0702,16.1276,3,0.16,18.3506,Optimal,18.3506,18.3506,0,2.05744,0.620459,0.242063,25.4388,0.692056
sfsarp-6-5-2,6,5,4,21.5216,12.4642,15.1951,1,0.21,18.7907,Optimal,18.7907,18.7907,-1.89068E-14,2.7309,0.436052,0.170239,17.8782,0.487345
sfsarp-6-5-3,6,5,5,21.8443,36.6458,28.6498,2,0.14,29.8402,Optimal,29.8402,29.8402,-1.19058E-14,-7.99597,0.68115,0.197133,27.9272,0.419956
sfsarp-6-5-4,6,5,4,28.7217,19.7908,30.1444,1,0.43,18.3682,Optimal,18.3682,18.3682,0,10.3536,0.727179,0.198566,29.8143,0.364412
sfsarp-6-5-5,6,5,4,20.4207,19.1741,19.5259,1,0.15,20.0689,Optimal,20.0689,20.0702,0.0064674,0.351812,0.311645,0.113576,12.7774,0.289291
sfsarp-6-6-1,6,6,5,35.3018,15.4707,27.8834,2,17.83,22.8891,Optimal,22.8891,22.8892,0.000686786,12.4127,0.730176,0.182979,29.9372,0.338489
sfsarp-6-6-3,6,6,5,27.4753,17.8027,12.5645,2,0.06,32.7135,Optimal,32.7135,32.7135,0,-5.23826,0.535293,0.188261,21.947,0.52998
sfsarp-6-6-5,6,6,5,32.1509,17.1402,20.4374,2,0.31,28.8537,Optimal,28.8537,28.8537,0,3.29722,0.422641,0.12212,17.3283,0.259682
sfsarp-6-7-2,6,7,6,21.6228,23.5461,22.8058,2,2.88,22.3631,Optimal,22.3631,22.3631,-1.58865E-14,-0.740302,0.827523,0.250566,33.9284,0.635278
sfsarp-6-7-3,6,7,6,29.0507,26.2866,21.9689,1,26.44,33.3684,Optimal,33.3684,33.371,0.0076252,-4.31773,0.149924,0.0419242,6.14689,0.0951248
sfsarp-6-7-4,6,7,7,41.0973,27.9367,29.2966,2,1.61,39.7374,Optimal,39.7374,39.7376,0.000404806,1.3599,0.621371,0.133721,25.4762,0.250544
sfsarp-6-7-5,6,7,6,37.782,27.2211,33.851,2,207.89,31.1521,Optimal,31.1521,31.1532,0.00353337,6.62985,0.938151,0.20485,38.4642,0.363666
sfsarp-6-8-1,6,8,8,28.2092,36.8814,32.0259,2,14.53,33.0647,Optimal,33.0647,33.0679,0.00953209,-4.8555,1.10344,0.250404,45.2411,0.53221
sfsarp-6-8-2,6,8,8,20.6042,36.9885,22.8374,2,2.34,34.7553,Optimal,34.7553,34.7574,0.00599588,-14.1511,0.480306,0.13364,19.6925,0.380982
sfsarp-6-8-3,6,8,7,39.6105,22.6605,34.2021,2,17.45,28.0689,Optimal,28.0689,28.0689,0,11.5415,0.904285,0.186711,37.0757,0.337853
sfsarp-6-8-4,6,8,4,29.6771,11.7632,19.0624,1,3.22,22.3778,Optimal,22.3778,22.3778,0,7.29926,0.303134,0.0973003,12.4285,0.209234
sfsarp-6-8-5,6,8,5,32.5242,19.4565,39.7479,2,22.91,12.2329,Optimal,12.2329,12.2329,0,20.2913,0.876107,0.194659,35.9204,0.32845
sfsarp-6-9-1,6,9,9,25.8239,76.2574,60.022,2,10.13,42.0594,Optimal,42.0594,42.061,0.00385584,-16.2354,1.27066,0.213353,52.097,0.367703
sfsarp-6-9-2,6,9,8,27.7853,33.8046,41.4123,3,13.8,20.1775,Optimal,20.1775,20.1789,0.00652017,7.60777,1.5469,0.316585,63.4229,0.605945
sfsarp-6-9-3,6,9,5,25.729,18.9419,32.1916,1,182.71,12.4794,Optimal,12.4794,12.4805,0.00893411,13.2497,0.906114,0.237868,37.1507,0.458565
sfsarp-6-9-4,6,9,6,26.7224,22.4656,31.729,1,98.56,17.459,Optimal,17.459,17.4605,0.0085573,9.2634,0.888657,0.2225,36.435,0.445675
sfsarp-6-9-5,6,9,9,32.0877,41.7364,35.756,3,18.91,38.0681,Optimal,38.0681,38.0712,0.00807773,-5.98043,1.09262,0.221309,44.7972,0.448334
sfsarp-7-5-1,7,5,5,24.3946,39.8658,36.069,2,0.14,28.1914,Optimal,28.1914,28.1914,0,-3.79683,0.501414,0.125799,20.558,0.252496
sfsarp-7-5-2,7,5,4,24.2554,23.8935,25.0847,1,0.64,23.0642,Optimal,23.0642,23.0642,0,1.19119,0.59017,0.18267,24.197,0.422316
sfsarp-7-5-3,7,5,5,28.387,16.1872,18.4994,2,0.13,26.0747,Optimal,26.0747,26.0747,0,2.31223,0.322125,0.099881,13.2071,0.262941
sfsarp-7-5-5,7,5,5,23.8885,22.0954,32.6917,2,0.29,13.2921,Optimal,13.2921,13.2921,-1.3364E-14,10.5963,1.01332,0.267714,41.5462,0.567656
sfsarp-7-6-2,7,6,6,35.5618,22.0674,24.469,2,0.32,33.1601,Optimal,33.1601,33.1601,0,2.40165,0.545289,0.135804,22.3569,0.294972
sfsarp-7-6-3,7,6,4,24.3124,20.0399,24.1102,2,0.11,20.2421,Optimal,20.2421,20.2421,-1.75511E-14,4.07025,1.01155,0.317943,41.4737,0.750287
sfsarp-7-6-4,7,6,6,25.2171,59.2818,49.4346,2,0.14,35.0644,Optimal,35.0644,35.0644,0,-9.84725,1.20323,0.24574,49.3324,0.440793
sfsarp-7-6-5,7,6,6,25.2994,25.1976,20.2196,2,4.52,30.2774,Optimal,30.2774,30.2784,0.00350963,-4.97798,0.440207,0.131372,18.0485,0.371742
sfsarp-7-7-1,7,7,7,33.1449,43.7151,40.0845,2,6.35,36.7754,Optimal,36.7754,36.7754,-1.93211E-14,-3.63057,0.626648,0.127718,25.6926,0.243532
sfsarp-7-7-2,7,7,7,27.8681,35.5207,27.6867,3,0.25,35.7021,Optimal,35.7021,35.7021,0,-7.83397,0.891394,0.221555,36.5472,0.527448
sfsarp-7-7-3,7,7,6,25.5335,24.2291,22.1549,2,0.39,27.6076,Optimal,27.6076,27.6076,0,-2.07417,0.846388,0.244376,34.7019,0.652673
sfsarp-7-7-4,7,7,7,26.7293,29.1098,20.5942,3,1.13,35.2448,Optimal,35.2448,35.2474,0.0073533,-8.51556,0.623427,0.173244,25.5605,0.492741
sfsarp-7-7-5,7,7,6,23.3,22.3332,14.327,2,3.68,31.3062,Optimal,31.3062,31.309,0.00896577,-8.00618,0.298886,0.10122,12.2543,0.380175
sfsarp-7-8-1,7,8,7,34.8089,25.49,24.4903,2,1163.06,35.8086,Optimal,35.8086,35.8122,0.00993972,-0.999766,0.48748,0.117441,19.9867,0.268211
sfsarp-7-8-2,7,8,6,32.3223,23.2811,29.4093,2,0.46,26.1941,Optimal,26.1941,26.1941,0,6.1282,0.873332,0.211021,35.8066,0.442879
sfsarp-7-8-3,7,8,8,46.2797,37.2307,41.1529,3,0.88,42.3576,Optimal,42.3576,42.3597,0.004985,3.92215,1.00501,0.176569,41.2053,0.314867
sfsarp-7-8-4,7,8,8,24.5528,30.7379,18.3878,2,11.14,36.9029,Optimal,36.9029,36.9066,0.00989662,-12.3502,0.524916,0.147652,21.5216,0.497505
sfsarp-8-5-1,8,5,5,33.4428,18.4545,21.3671,4,0.13,30.5302,Optimal,30.5302,30.5302,0,2.91262,0.627397,0.173242,25.7233,0.431251
sfsarp-8-5-2,8,5,5,27.9636,22.4334,20.1095,2,0.41,30.2875,Optimal,30.2875,30.2876,0.0000671189,-2.32392,0.473083,0.142479,19.3964,0.410059
sfsarp-8-5-3,8,5,5,39.0422,39.1865,41.0471,3,0.38,37.1816,Optimal,37.1816,37.1844,0.00756497,1.86059,0.593563,0.121022,24.3361,0.216794
sfsarp-8-5-4,8,5,5,48.2923,27.0683,25.7214,2,0.05,49.6392,Optimal,49.6392,49.6392,-2.86283E-14,-1.34688,0.836122,0.186311,34.281,0.360224
sfsarp-8-5-5,8,5,5,27.9257,17.4362,20.8086,2,0.08,24.5532,Optimal,24.5532,24.5532,0,3.37242,0.709366,0.211384,29.084,0.596536
sfsarp-8-6-1,8,6,5,27.1095,18.7668,31.8085,3,0.32,14.0678,Optimal,14.0678,14.0678,0,13.0417,1.50044,0.384321,61.518,0.863583
sfsarp-8-6-2,8,6,6,41.1364,24.0098,24.673,3,0.52,40.4732,Optimal,40.4732,40.4757,0.0061635,0.663233,0.780698,0.181868,32.0086,0.398452
sfsarp-8-6-3,8,6,6,28.8114,28.7559,24.6655,2,1.17,32.9019,Optimal,32.9019,32.9042,0.00717653,-4.09041,0.676942,0.179804,27.7546,0.472875
sfsarp-8-6-4,8,6,6,30.5197,27.552,20.8506,2,5.27,37.2211,Optimal,37.2211,37.2219,0.0021697,-6.70138,0.440069,0.121041,18.0428,0.337899
sfsarp-8-6-5,8,6,6,31.918,37.5668,27.069,2,0.22,42.4158,Optimal,42.4158,42.4158,0,-10.4978,0.290922,0.0722744,11.9278,0.171949
sfsarp-8-7-1,8,7,7,36.6759,42.4918,51.5234,3,0.3,27.6444,Optimal,27.6444,27.6444,0,9.03153,1.75924,0.309066,72.129,0.551119
sfsarp-8-7-2,8,7,5,29.5264,24.5915,26.1447,1,1.76,27.9731,Optimal,27.9731,27.9731,0,1.55326,0.249229,0.0672277,10.2184,0.161777
sfsarp-8-7-3,8,7,7,56.239,22.9267,28.4267,3,4,50.739,Optimal,50.739,50.739,0,5.49996,0.80837,0.152391,33.1432,0.288231
sfsarp-8-7-4,8,7,6,39.8078,30.4474,43.0903,3,0.09,27.1649,Optimal,27.1649,27.1649,0,12.6429,1.34806,0.25863,55.2707,0.46824
sfsarp-8-7-5,8,7,7,29.5897,26.4162,25.4451,1,3.96,30.5607,Optimal,30.5607,30.5607,0,-0.971085,0.0708933,0.017696,2.90663,0.0470682
sfsarp-9-5-1,9,5,4,39.8463,16.5663,18.781,2,1.73,37.6317,Optimal,37.6317,37.6317,-1.88815E-14,2.21462,0.410833,0.113498,16.8442,0.282734
sfsarp-9-5-2,9,5,5,31.3302,17.9402,16.0565,4,0.1,33.2138,Optimal,33.2138,33.2138,-2.1393E-14,-1.88365,0.726156,0.221555,29.7724,0.769058
sfsarp-9-5-3,9,5,5,41.0231,19.8083,30.0734,3,0.68,30.758,Optimal,30.758,30.758,-1.15505E-14,10.2651,1.31562,0.296611,53.9405,0.625837
sfsarp-9-5-4,9,5,5,31.9755,18.5182,23.3521,2,0.64,27.1417,Optimal,27.1417,27.1417,-1.30895E-14,4.83383,0.522648,0.141563,21.4286,0.38468
sfsarp-9-5-5,9,5,5,41.4091,36.1194,52.3117,3,0.02,25.2168,Optimal,25.2168,25.2168,0,16.1923,1.48644,0.263968,60.9442,0.450735
sfsarp-9-6-1,9,6,5,31.3175,17.1241,21.4801,2,0.38,26.9614,Optimal,26.9614,26.9614,-1.3177E-14,4.35606,0.91928,0.257893,37.6905,0.746627
sfsarp-9-6-2,9,6,6,30.5962,26.7643,13.6853,2,0.3,43.6752,Optimal,43.6752,43.6752,0,-13.079,0.371009,0.112869,15.2114,0.471372
sfsarp-9-6-3,9,6,6,42.6745,24.5071,24.0023,2,0.14,43.1793,Optimal,43.1793,43.1793,0,-0.504827,0.431907,0.0992675,17.7082,0.233345
sfsarp-9-6-4,9,6,6,34.3355,28.4845,24.827,2,3.57,37.993,Optimal,37.993,37.993,0,-3.6575,0.314092,0.0777871,12.8778,0.204242
sfsarp-9-6-5,9,6,6,31.5453,21.4522,16.8932,2,0.16,36.1043,Optimal,36.1043,36.1078,0.00961034,-4.55907,0.494565,0.141394,20.2772,0.495666
sfsarp-6-6-2,6,6,0,22.1037,0,9.13656,2,6.22969e-310,12.9671,Optimal,12.9671,12.9671,0,9.13656,0.484441,0.303075,19.8621,0.809535
sfsarp-6-6-2,6,6,0,22.1037,0,9.13656,2,0.01,12.9671,Optimal,12.9671,12.9671,0,9.13656,0.484441,0.303075,19.8621,0.809535
sfsarp-6-6-2,6,6,0,22.1037,0,9.13656,2,0.01,12.9671,Optimal,12.9671,12.9671,0,9.13656,0.484441,0.303075,19.8621,0.809535
sfsarp-6-6-2,6,6,0,22.1037,0,9.13656,2,0.01,12.9671,Optimal,12.9671,12.9671,0,9.13656,0.484441,0.303075,19.8621,0.809535
sfsarp-6-6-2,6,6,5,25.3036,38.8175,30.6958,2,2.07,33.4252,Optimal,33.4252,33.4252,0,-8.12166,0.281122,0.0757374,11.526,0.149655
