Instance Name , n, m, served, prof Customer, prof Cust Part, prof Parcel, costs, K, Sol Time, Sol Val, sol Stat, LB, UB, GAP, vrps, e(h), et(%), e(km), ed(%) 
sfsarp-15-10-3,15,10,10,84.411,68.4178,0,42.3674,3,0.03,42.0437,Optimal,42.0437,42.0437,-3.38002e-14,42.3674,1.79373,0.371392,73.543,1.80019
sfsarp-15-10-4,15,10,10,76.8004,64.206,0,37.9353,4,0.03,38.8651,Optimal,38.8651,38.8651,-1.82823e-14,37.9353,0.738805,0.163763,30.291,0.970306
sfsarp-15-10-5,15,10,10,105.834,80.2732,0,57.9522,3,0.03,47.8818,Optimal,47.8818,47.8818,0,57.9522,1.75193,0.314373,71.829,0.961142
sfsarp-15-15-1,15,15,16,107.63,81.2673,0,60.8005,5,0.03,46.8298,Optimal,46.8298,46.8298,0,60.8005,1.5819,0.272408,64.858,0.801458
sfsarp-15-15-2,15,15,15,165.894,113.51,0,99.8862,5,0.03,66.0081,Optimal,66.0081,66.0081,0,99.8862,3.03578,0.389393,124.467,0.75028
sfsarp-15-15-3,15,15,15,90.591,71.8378,0,48.4481,3,0.03,42.1429,Optimal,42.1429,42.1429,0,48.4481,1.25424,0.247443,51.424,0.951028
sfsarp-15-15-4,15,15,15,68.9981,59.8883,0,25.3938,3,0.02,43.6043,Optimal,43.6043,43.6043,0,25.3938,0.406756,0.105749,16.677,4.21775
sfsarp-15-15-5,15,15,15,110.904,83.0787,0,47.3487,3,0.02,63.5549,Optimal,63.555,63.555,0,47.3487,0.987561,0.197097,40.49,0.783445
sfsarp-15-20-1,15,20,15,148.693,103.991,0,76.6305,4,0.03,72.0629,Optimal,72.0629,72.0629,0,76.6305,2.29263,0.349321,93.998,0.814979
sfsarp-15-20-2,15,20,15,125.229,91.0063,0,68.8211,3,0.03,56.4078,Optimal,56.4079,56.4079,0,68.8211,0.674293,0.109658,27.646,0.281067
sfsarp-15-20-3,15,20,15,117.462,86.7079,0,57.8606,3,0.03,59.601,Optimal,59.601,59.601,-1.19216e-14,57.8606,1.54654,0.277759,63.408,0.850726
sfsarp-15-20-4,15,20,15,85.542,69.0436,0,59.9435,2,0.02,25.5985,Optimal,25.5985,25.5985,0,59.9435,0.541171,0.0953044,22.188,0.280641
sfsarp-15-20-5,15,20,16,90.7363,71.9181,0,45.6085,4,0.03,45.1277,Optimal,45.1277,45.1277,0,45.6085,1.495,0.298904,61.295,1.27967
sfsarp-15-30-1,15,30,15,86.8686,69.7778,0,44.1181,2,0.02,42.7505,Optimal,42.7505,42.7505,0,44.1181,0.317098,0.0655263,13.001,0.291117
sfsarp-15-30-2,15,30,15,69.8437,60.3562,0,28.4689,4,0.03,41.3748,Optimal,41.3748,41.3748,0,28.4689,0.693,0.17284,28.413,2.67065
sfsarp-15-30-3,15,30,15,120.994,88.6624,0,70.9872,5,0.05,50.0064,Optimal,50.0063,50.0063,0,70.9872,2.73317,0.436337,112.06,1.08722
sfsarp-15-30-4,15,30,15,92.651,72.9778,0,41.67,5,0.04,50.981,Optimal,50.981,50.981,0,41.67,1.5392,0.326832,63.107,1.60427
sfsarp-15-30-5,15,30,15,114.8,85.235,0,60.7467,3,0.03,54.0535,Optimal,54.0535,54.0535,0,60.7467,1.18146,0.206516,48.44,0.599446
sfsarp-20-10-1,20,10,11,114.423,92.2615,0,50.1368,4,0.05,64.2866,Optimal,64.2866,64.2866,-2.21055e-14,50.1368,1.2249,0.201629,50.221,1.23516
sfsarp-20-10-2,20,10,11,144.387,108.843,0,80.949,5,0.06,63.4381,Optimal,63.4381,63.4381,0,80.949,2.44778,0.317532,100.359,0.932335
sfsarp-20-10-3,20,10,10,91.8746,79.783,0,34.1863,4,0.04,57.6883,Optimal,57.6883,57.6883,0,34.1863,0.874024,0.169846,35.835,5.9878
sfsarp-20-10-4,20,10,10,119.294,94.957,0,62.9285,3,0.04,56.3657,Optimal,56.3658,56.3658,-2.52119e-14,62.9285,1.1868,0.177933,48.659,0.710686
sfsarp-20-10-5,20,10,10,132.933,102.505,0,60.1698,4,0.05,72.7636,Optimal,72.7636,72.7636,0,60.1698,0.872244,0.132018,35.762,0.572461
sfsarp-20-15-1,20,15,16,128.937,100.293,0,73.1943,4,0.05,55.7428,Optimal,55.7428,55.7428,0,73.1943,0.915415,0.125441,37.532,0.413418
sfsarp-20-15-2,20,15,16,107.233,88.2823,0,50.301,3,0.03,56.9319,Optimal,56.9319,56.9319,-3.74417e-14,50.301,0.525512,0.0863798,21.546,0.525299
sfsarp-20-15-3,20,15,15,130.284,101.039,0,55.4926,4,0.04,74.7918,Optimal,74.7918,74.7918,0,55.4926,1.70746,0.272076,70.006,1.33848
sfsarp-20-15-4,20,15,15,131.628,101.783,0,66.9742,4,0.05,64.6543,Optimal,64.6543,64.6543,-2.19798e-14,66.9742,0.719366,0.104491,29.494,0.381737
sfsarp-20-15-5,20,15,15,152.509,113.338,0,72.3276,4,0.05,80.181,Optimal,80.181,80.181,0,72.3276,1.47041,0.205127,60.287,0.678139
sfsarp-20-20-1,20,20,23,115.006,92.5841,0,56.6481,6,0.1,58.3582,Optimal,58.3582,58.3582,-2.43511e-14,56.6481,0.98622,0.149723,40.435,0.737668
sfsarp-20-20-2,20,20,20,92.9798,80.3946,0,38.8875,3,0.04,54.0923,Optimal,54.0923,54.0923,0,38.8875,0.470073,0.0871275,19.273,1.18935
sfsarp-20-20-3,20,20,22,105.096,87.0995,0,46.2401,3,0.06,58.8555,Optimal,58.8555,58.8555,-1.20727e-14,46.2401,0.275366,0.0462663,11.29,0.350745
sfsarp-20-20-4,20,20,20,141.051,106.997,0,58.7273,4,0.05,82.3236,Optimal,82.3236,82.3236,0,58.7273,1.1232,0.174215,46.051,0.776123
sfsarp-20-20-5,20,20,20,102.826,85.8433,0,46.3574,3,0.04,56.4681,Optimal,56.4681,56.4681,0,46.3574,0.672049,0.116044,27.554,0.849287
sfsarp-20-30-1,20,30,20,126.05,98.6956,0,75.2716,3,0.05,50.7783,Optimal,50.7783,50.7783,0,75.2716,1.50973,0.206123,61.899,0.649513
sfsarp-20-30-2,20,30,20,146.957,110.265,0,78.8008,4,0.05,68.1562,Optimal,68.1562,68.1562,-2.08504e-14,78.8008,0.658293,0.0876376,26.99,0.262108
sfsarp-20-30-3,20,30,20,125.225,98.239,0,67.8725,4,0.06,57.3524,Optimal,57.3524,57.3524,-2.47781e-14,67.8725,1.15844,0.167113,47.496,0.599578
sfsarp-20-30-4,20,30,20,128.272,99.9251,0,70.9274,4,0.06,57.3443,Optimal,57.3443,57.3443,0,70.9274,0.710585,0.100166,29.134,0.339333
sfsarp-20-30-5,20,30,20,181.175,129.201,0,83.1353,4,0.05,98.0392,Optimal,98.0392,98.0392,0,83.1353,0.625878,0.0808486,25.661,0.22831
sfsarp-30-10-1,30,10,10,201.398,154.863,0,113.546,4,0.12,87.852,Optimal,87.852,87.852,0,113.546,3.46859,0.366995,142.212,1.24561
sfsarp-30-10-2,30,10,11,169.114,136.997,0,85.1805,6,0.15,83.9331,Optimal,83.9331,83.9331,0,85.1805,2.39268,0.289889,98.1,1.59111
sfsarp-30-10-3,30,10,10,174.293,139.863,0,86.1428,6,0.18,88.1506,Optimal,88.1506,88.1506,0,86.1428,3.12229,0.392103,128.014,2.40868
sfsarp-30-10-4,30,10,11,175.853,140.726,0,107.413,5,0.13,68.4401,Optimal,68.4401,68.4401,0,107.413,3.39644,0.357855,139.254,1.23908
sfsarp-30-10-5,30,10,10,189.01,148.008,0,94.7214,5,0.14,94.2887,Optimal,94.2887,94.2887,0,94.7214,1.56866,0.203051,64.315,1.48161
sfsarp-30-15-1,30,15,15,153.974,128.618,0,62.6166,6,0.2,91.357,Optimal,91.357,91.357,0,62.6166,1.53971,0.185059,63.128,1.87752
sfsarp-30-15-2,30,15,16,210.185,159.726,0,118.374,5,0.24,91.8107,Optimal,91.8107,91.8107,0,118.374,2.57388,0.226578,105.529,0.681558
sfsarp-30-15-3,30,15,17,195.893,151.816,0,95.4127,4,0.24,100.48,Optimal,100.48,100.48,-1.4143e-14,95.4127,2.08388,0.202142,85.439,0.814333
sfsarp-30-15-4,30,15,15,252.64,183.22,0,141.154,4,0.17,111.486,Optimal,111.486,111.486,0,141.154,3.31551,0.265574,135.936,0.665189
sfsarp-30-15-5,30,15,15,177.104,141.419,0,71.817,5,0.14,105.287,Optimal,105.287,105.287,0,71.817,2.03029,0.228348,83.242,1.55233
sfsarp-30-20-1,30,20,21,173.236,139.278,0,86.0301,6,0.26,87.2055,Optimal,87.2055,87.2055,-1.62958e-14,86.0301,1.49224,0.153394,61.182,0.723859
sfsarp-30-20-2,30,20,20,202.45,155.445,0,85.2352,6,0.17,117.214,Optimal,117.214,117.214,0,85.2352,2.06488,0.216913,84.66,1.02254
sfsarp-30-20-3,30,20,20,201.939,155.162,0,99.3789,4,0.17,102.56,Optimal,102.56,102.56,-1.38562e-14,99.3789,1.98141,0.192946,81.238,0.715495
sfsarp-30-20-4,30,20,20,259.546,187.042,0,137.889,7,0.25,121.657,Optimal,121.657,121.657,0,137.889,3.95961,0.321627,162.344,0.823003
sfsarp-30-20-5,30,20,20,189.681,148.379,0,91.3385,4,0.17,98.3421,Optimal,98.3421,98.3421,-5.78017e-14,91.3385,2.413,0.243091,98.933,1.02989
sfsarp-30-30-1,30,30,30,235.596,173.788,0,121.101,5,0.15,114.495,Optimal,114.495,114.495,0,121.101,1.74398,0.152699,71.503,0.444776
sfsarp-30-30-2,30,30,30,161.348,132.7,0,67.3891,6,0.2,93.9593,Optimal,93.9593,93.9593,0,67.3891,1.35195,0.157696,55.43,1.25983
sfsarp-30-30-3,30,30,30,250.073,181.799,0,143.02,6,0.32,107.053,Optimal,107.053,107.053,0,143.02,2.16205,0.17182,88.644,0.425331
sfsarp-30-30-4,30,30,30,163.95,134.139,0,64.2206,4,0.14,99.7296,Optimal,99.7296,99.7296,0,64.2206,1.24393,0.147996,51.001,1.37432
sfsarp-30-30-5,30,30,33,185.682,146.166,0,75.8388,6,0.28,109.843,Optimal,109.843,109.843,0,75.8388,1.84951,0.199491,75.83,1.21587
sfsarp-5-15-1,5,15,5,40.2289,29.4975,0,22.3224,2,0,17.9064,Optimal,17.9064,17.9064,0,22.3224,1.00517,0.498369,41.212,1.31066
sfsarp-5-15-2,5,15,5,19.6557,18.1124,0,9.7796,2,0,9.87605,Optimal,9.87605,9.87605,0,9.7796,0.350073,0.258955,14.353,3.43647
sfsarp-5-15-3,5,15,5,42.3002,30.6438,0,22.735,2,0,19.5652,Optimal,19.5652,19.5652,0,22.735,0.84578,0.414843,34.677,1.07224
sfsarp-5-15-4,5,15,5,32.4853,25.2123,0,16.2748,3,0,16.2105,Optimal,16.2105,16.2105,0,16.2748,0.667146,0.393304,27.353,1.49497
sfsarp-5-15-5,5,15,5,44.3921,31.8015,0,23.0938,3,0.01,21.2983,Optimal,21.2983,21.2983,0,23.0938,1.05671,0.513508,43.325,1.3081
sfsarp-5-20-1,5,20,5,21.9216,19.3664,0,9.4668,3,0.01,12.4549,Optimal,12.4549,12.4548,-2.85247e-14,9.4668,0.367854,0.275487,15.082,4.31325
sfsarp-5-20-2,5,20,5,46.758,33.1108,0,39.0821,2,0.01,7.67598,Optimal,7.67598,7.67598,-4.62835e-14,39.0821,0.494951,0.170347,20.293,0.298964
sfsarp-5-20-3,5,20,5,41.3052,30.0932,0,24.392,2,0.01,16.9133,Optimal,16.9133,16.9133,0,24.392,0.991878,0.466404,40.667,1.13144
sfsarp-5-20-4,5,20,5,38.1915,28.3701,0,26.1018,2,0.01,12.0898,Optimal,12.0898,12.0898,0,26.1018,0.953268,0.429921,39.084,0.985485
sfsarp-5-20-5,5,20,5,41.3722,30.1302,0,23.4959,2,0,17.8763,Optimal,17.8763,17.8763,0,23.4959,1.00556,0.483643,41.228,1.21278
sfsarp-5-30-1,5,30,5,22.3234,19.5887,0,12.805,2,0,9.51833,Optimal,9.51833,9.51833,0,12.805,0.301122,0.199117,12.346,1.14807
sfsarp-5-30-2,5,30,5,44.8206,32.0386,0,20.5905,2,0.01,24.2301,Optimal,24.2301,24.2301,0,20.5905,0.275756,0.143243,11.306,0.408473
sfsarp-5-30-3,5,30,5,57.9624,39.3112,0,41.6006,2,0.01,16.3618,Optimal,16.3618,16.3618,0,41.6006,0.949439,0.312409,38.927,0.530683
sfsarp-5-30-4,5,30,5,47.9868,33.7908,0,30.9014,3,0,17.0854,Optimal,17.0854,17.0854,0,30.9014,0.440268,0.178117,18.051,0.360345
sfsarp-5-30-5,5,30,5,20.3736,18.5096,0,6.25508,1,0,14.1185,Optimal,14.1185,14.1185,0,6.25508,0.138634,0.119,5.684,-1.63083
