
Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-11-4.tsp ,1.68276,1.51089,2.11382,2.24341,14.9176,4.23163,26.7002,6.30245,5.65875,7.91688,8.40225,55.871,15.8487
grubhub-11-5.tsp ,3.80602,0.958211,0.478862,3.32537,17.0159,0.449431,26.0337,14.6196,3.68065,1.83939,12.7733,65.3608,1.72634
grubhub-11-6.tsp ,2.77106,1.19724,0.949431,2.46098,14.6937,4.84335e-15,22.0724,12.5544,5.42412,4.30143,11.1495,66.5705,2.1943e-14
grubhub-11-7.tsp ,2.22683,1.3387,1.17317,2.74683,13.604,1.94276,23.0323,9.6683,5.81227,5.09359,11.926,59.0649,8.43496
grubhub-11-8.tsp ,3.80878,0.562114,0,2.57366,11.5224,7.15106,25.618,14.8676,2.19421,0,10.0463,44.9778,27.9141
grubhub-11-9.tsp ,2.80472,1.02065,1.06065,2.50488,22.4328,2.17626,32,8.76474,3.18953,3.31453,7.82774,70.1026,6.80081

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-11-0.tsp ,3.68325,1.14439,0.514472,3.54683,12.4504,9.60343e-15,21.3393,17.2604,5.36282,2.41091,16.6211,58.3448,4.50034e-14
grubhub-11-1.tsp ,3.30016,1.20878,0,2.50976,12.1541,1.52656e-15,19.1728,17.2128,6.30468,0,13.0902,63.3923,7.96211e-15
grubhub-11-2.tsp ,3.11935,1.44878,0.578862,3.46683,14.0545,1.33171,24,12.9973,6.03659,2.41192,14.4451,58.5603,5.54878
grubhub-11-3.tsp ,2.77854,1.05577,0.814797,1.94927,19.7683,6.40829,32.775,8.47762,3.22128,2.48603,5.94743,60.3152,19.5524
grubhub-11-4.tsp ,1.16293,2.03073,2.11382,1.98829,6.9565,1.21797,15.4702,7.51718,13.1267,13.6638,12.8524,44.967,7.87297
grubhub-11-5.tsp ,2.75463,1.90146,1.02553,2.51512,7.42667,5.30959,20.933,13.1593,9.08357,4.8991,12.0151,35.4783,25.3647
grubhub-11-6.tsp ,2.27073,1.69756,0.949431,2.63171,13.8529,2.59764,24,9.46138,7.07317,3.95596,10.9654,57.7205,10.8235
grubhub-11-7.tsp ,1.93724,1.3387,1.17317,2.27805,11.3123,2.31163,20.3511,9.51909,6.57803,5.76467,11.1938,55.5857,11.3588
grubhub-11-8.tsp ,3.04618,1.10537,0.42374,2.33122,7.19537,1.75976,15.8616,19.2047,6.96881,2.67148,14.6972,45.3634,11.0944
grubhub-11-9.tsp ,1.84309,1.69317,1.55854,1.9239,13.1285,3.85276,24,7.67954,7.05488,6.4939,8.01626,54.7022,16.0532

Instance,c(h),p(h),b(h),e(h),waitc(h),waitp(h),Total,c(%),p(%),b(%),e(%),waitc(%),waitp(%)
grubhub-11-0.tsp ,2.66358,1.37154,1.00748,3.20439,9.33041,0.340325,17.9177,14.8656,7.65468,5.62281,17.8839,52.0736,1.89938
grubhub-11-1.tsp ,1.89772,2.23545,0.779675,1.66049,10.3794,3.51455,20.4673,9.27197,10.922,3.80936,8.11287,50.7122,17.1715
grubhub-11-2.tsp ,2.58537,2.04081,0.578862,3.12439,4.80049,0.805854,13.9358,18.552,14.6444,4.15378,22.4199,34.4472,5.78263
grubhub-11-3.tsp ,2.32699,1.50732,0.814797,1.73854,24.4007,6.40829,37.1966,6.25593,4.0523,2.19051,4.67391,65.5992,17.2282
grubhub-11-4.tsp ,0.770894,2.43496,2.11382,1.64195,5.69439,1.21797,13.874,5.5564,17.5505,15.2359,11.8347,41.0437,8.77879
grubhub-11-5.tsp ,2.30992,2.37301,1.01772,2.42878,11.4314,1.5848,21.1456,10.9239,11.2222,4.81293,11.486,54.0603,7.49468
grubhub-11-6.tsp ,2.38878,2.05252,0.366179,2.22976,14.4177,0.698618,22.1536,10.7828,9.26496,1.65291,10.065,65.0808,3.15352
grubhub-11-7.tsp ,1.93724,1.64634,0.865528,2.27805,8.71724,2.31163,17.756,10.9103,9.27202,4.87456,12.8297,49.0945,13.0188
grubhub-11-8.tsp ,2.13919,1.84764,0.773333,1.75805,8.94772,2.34764,17.8136,12.0087,10.3721,4.34126,9.86915,50.2298,13.1789
grubhub-11-9.tsp ,2.35854,1.50634,0.545203,1.64829,8.43878,4.9565,19.4537,12.1239,7.74323,2.80257,8.47292,43.3789,25.4785
