Instance,SumCol2,SumCol3,SumCol4,Col5_from_csv2,Col6_from_csv2,Col7_from_csv2,Status
ghsarp-5-5-2,0.03,33.4652,33.4652,5.0,0.943,38.664,Optimal
ghsarp-5-5-3,0.03,20.6094,20.6094,3.0,1.0583,43.392,Feasible
ghsarp-5-5-4,0.03,40.3685,40.3685,5.0,0.9728,39.886,Feasible
ghsarp-5-5-5,0.04,27.8815,27.8815,5.0,1.0275,42.128,Optimal
ghsarp-5-5-6,0.06,33.356,33.356,4.0,1.1799,48.374,Optimal
ghsarp-5-5-7,0.02,14.7811,14.7811,5.0,1.5999,65.598,Optimal
ghsarp-5-5-8,0.04,35.7434,35.7434,5.0,1.3054,53.522,Feasible
ghsarp-5-5-9,0.02,26.052,26.052,5.0,1.3523,55.446,Optimal
ghsarp-5-6-0,0.07,45.6822,45.6822,5.0,0.8146,33.398,Feasible
ghsarp-5-6-1,0.02,25.3991,25.3991,6.0,1.1744,48.15,Optimal
ghsarp-5-6-2,0.12,25.2054,25.2054,6.0,1.37,56.17,Optimal
ghsarp-5-6-3,0.1,32.4592,32.4592,5.0,0.8284,33.964,Feasible
ghsarp-5-6-4,0.06,38.823,38.823,6.0,1.362,55.842,Optimal
ghsarp-5-6-5,0.05,42.3896,42.3896,6.0,1.0071,41.292,Optimal
ghsarp-5-6-6,0.07,37.0254,37.0254,5.0,0.9819,40.258,Optimal
ghsarp-5-6-7,0.05,35.215,35.215,6.0,1.3412,54.988,Optimal
ghsarp-5-6-8,0.08,41.0814,41.0814,6.0,0.6672,27.356,Optimal
ghsarp-5-6-9,0.05,37.415,37.415,5.0,0.831,34.07,Feasible
ghsarp-5-7-0,0.21,32.9808,32.9808,7.0,1.2765,52.336,Optimal
ghsarp-5-7-1,0.03,32.587,32.587,7.0,1.2173,49.908,Optimal
ghsarp-5-7-2,0.1,37.1652,37.1652,7.0,1.2414,50.898,Optimal
ghsarp-5-7-3,0.05,33.8655,33.8655,7.0,1.4161,58.06,Optimal
ghsarp-5-7-4,0.06,28.8067,28.8067,6.0,1.0556,43.278,Optimal
ghsarp-5-7-5,0.06,39.4348,39.4348,7.0,0.9852,40.392,Optimal
ghsarp-5-7-6,0.12,33.5069,33.5069,5.0,0.1155,4.736,Optimal
ghsarp-5-7-7,0.06,43.3166,43.3166,7.0,0.2496,10.232,Optimal
ghsarp-5-7-8,0.09,43.9736,43.9736,7.0,1.0365,42.496,Optimal
ghsarp-5-7-9,0.04,41.4568,41.4568,7.0,0.9288,38.08,Optimal
ghsarp-5-8-0,0.88,34.7476,34.7476,8.0,0.4282,17.558,Optimal
ghsarp-5-8-1,0.22,40.2139,40.2139,8.0,1.0487,42.996,Optimal
ghsarp-5-8-2,0.48,45.0971,45.0971,8.0,1.4095,57.788,Optimal
ghsarp-5-8-3,0.16,43.0726,43.0726,8.0,1.5894,65.166,Optimal
ghsarp-5-8-4,0.07,40.4933,40.4933,8.0,1.4592,59.828,Optimal
ghsarp-5-8-5,0.03,35.7909,35.7909,7.0,1.0623,43.556,Optimal
ghsarp-5-8-6,0.12,40.1516,40.1516,8.0,0.8462,34.694,Optimal
ghsarp-5-8-7,0.23,41.528,41.528,8.0,1.1322,46.42,Optimal
ghsarp-5-8-8,0.2,42.6845,42.6845,8.0,1.2989,53.256,Optimal
ghsarp-5-8-9,0.21,39.3729,39.3729,8.0,0.9846,40.37,Optimal
ghsarp-5-9-0,0.73,49.5536,49.5536,9.0,0.6797,27.868,Optimal
ghsarp-5-9-1,0.45,42.4764,42.4764,9.0,0.9047,37.092,Optimal
ghsarp-5-9-2,0.14,37.6588,37.6588,9.0,1.3999,57.394,Optimal
ghsarp-5-9-3,0.84,36.4333,36.4333,9.0,1.7349,71.132,Optimal
ghsarp-5-9-4,0.4,36.8992,36.8992,9.0,1.6589,68.016,Optimal
ghsarp-5-9-5,2.29,36.6336,36.6336,9.0,0.4249,17.42,Optimal
ghsarp-5-9-6,0.51,44.5722,44.5714,8.0,0.7857,32.212,Optimal
ghsarp-5-9-7,0.14,43.3281,43.3281,9.0,1.0933,44.824,Optimal
ghsarp-5-9-8,0.23,39.3643,39.3643,9.0,1.2973,53.188,Optimal
ghsarp-5-9-9,0.05,61.3508,61.3508,9.0,0.4568,18.728,Optimal
ghsarp-6-5-0,0.01,39.0196,39.0196,5.0,1.2984,53.234,Optimal
ghsarp-6-5-1,0.07,36.0994,36.0994,5.0,1.0095,41.39,Feasible
ghsarp-6-5-2,0.06,30.6188,30.6188,5.0,1.4632,59.99,Optimal
ghsarp-6-5-3,0.08,30.9894,30.9894,4.0,1.1359,46.57,Feasible
ghsarp-6-5-4,0.11,40.3669,40.3669,5.0,1.3192,54.088,Optimal
ghsarp-6-5-5,0.08,40.5522,40.5522,5.0,1.3278,54.442,Optimal
ghsarp-6-5-6,0.05,38.3706,38.3706,5.0,1.1947,48.984,Feasible
ghsarp-6-5-7,0.02,34.3337,34.3337,5.0,1.5017,61.57,Feasible
ghsarp-6-5-8,0.05,36.0062,36.0062,5.0,1.1472,47.034,Optimal
ghsarp-6-5-9,0.09,40.8351,40.8351,5.0,1.1096,45.494,Feasible
ghsarp-6-6-0,0.05,32.981,32.981,6.0,1.3425,55.042,Optimal
ghsarp-6-6-1,0.13,29.9944,29.9944,6.0,1.3755,56.396,Feasible
ghsarp-6-6-2,0.08,35.6396,35.6396,5.0,1.1706,47.994,Feasible
ghsarp-6-6-3,0.09,36.7876,36.7876,6.0,1.3663,56.02,Feasible
ghsarp-6-6-4,0.02,22.3667,22.3667,6.0,1.7961,73.64,Optimal
ghsarp-6-6-5,0.14,45.0702,45.0702,6.0,0.7682,31.498,Feasible
ghsarp-6-6-6,0.11,35.7288,35.7288,5.0,1.0108,41.444,Optimal
ghsarp-6-6-7,0.11,53.2385,53.2385,6.0,0.8689,35.626,Feasible
ghsarp-6-6-8,0.16,38.541,38.541,5.0,1.1494,47.126,Optimal
ghsarp-6-6-9,0.09,39.5006,39.5006,6.0,1.2649,51.86,Feasible
ghsarp-6-7-0,0.33,40.2343,40.2343,7.0,1.0266,42.09,Optimal
ghsarp-6-7-1,0.21,39.1943,39.1943,7.0,1.3448,55.138,Optimal
ghsarp-6-7-2,0.14,35.9982,35.9982,7.0,1.4993,61.47,Optimal
ghsarp-6-7-3,0.08,37.5036,37.5036,7.0,0.7859,32.22,Optimal
ghsarp-6-7-4,0.12,52.9187,52.9187,6.0,0.9378,38.448,Optimal
ghsarp-6-7-5,0.12,46.2018,46.2018,7.0,0.9747,39.964,Optimal
ghsarp-6-7-6,0.17,34.9295,34.9295,7.0,1.7132,70.24,Optimal
ghsarp-6-7-7,0.26,44.7029,44.7029,6.0,0.872,35.75,Optimal
ghsarp-6-7-8,0.12,42.6904,42.6904,7.0,1.3229,54.238,Optimal
ghsarp-6-7-9,0.14,41.6404,41.6404,7.0,0.8202,33.63,Optimal
ghsarp-6-8-0,0.28,48.426,48.426,8.0,1.0673,43.758,Optimal
ghsarp-6-8-1,0.21,42.6391,42.6391,8.0,1.0986,45.042,Optimal
ghsarp-6-8-2,0.15,41.1833,41.1833,8.0,1.0933,44.826,Optimal
ghsarp-6-8-3,0.06,37.1156,37.1156,7.0,1.5448,63.338,Optimal
ghsarp-6-8-4,0.21,43.8363,43.8363,8.0,1.1793,48.352,Optimal
ghsarp-6-8-5,0.27,47.0757,47.0757,8.0,0.893,36.612,Optimal
ghsarp-6-8-6,0.24,51.0981,51.0981,7.0,0.5883,24.122,Optimal
ghsarp-6-8-7,0.14,41.4791,41.4791,8.0,1.2389,50.794,Optimal
ghsarp-6-8-8,0.25,44.628,44.628,8.0,1.0423,42.734,Optimal
ghsarp-6-8-9,0.16,59.6728,59.6728,8.0,0.872,35.75,Optimal
ghsarp-6-9-0,0.54,46.7184,46.7184,8.0,1.5296,62.712,Optimal
ghsarp-6-9-1,0.31,65.6306,65.6306,9.0,0.8536,34.998,Optimal
ghsarp-6-9-2,0.32,49.6466,49.6466,9.0,1.3203,54.132,Optimal
ghsarp-6-9-3,0.08,51.1829,51.1829,8.0,0.5669,23.244,Optimal
ghsarp-6-9-4,0.3,37.4262,37.4262,9.0,1.8349,75.232,Optimal
ghsarp-6-9-5,0.27,54.5935,54.5935,9.0,1.2005,49.222,Optimal
ghsarp-6-9-6,0.34,47.6237,47.6237,9.0,0.9573,39.248,Optimal
ghsarp-6-9-7,0.39,46.6425,46.6425,9.0,1.1476,47.052,Optimal
ghsarp-6-9-8,0.31,59.3241,59.3241,8.0,0.4957,20.322,Optimal
ghsarp-6-9-9,0.42,43.3166,43.3166,7.0,1.1919,48.866,Optimal
ghsarp-7-5-0,0.13,33.4149,33.4149,5.0,1.184,48.542,Optimal
ghsarp-7-5-1,0.2,29.0279,29.0279,5.0,1.5411,63.186,Optimal
ghsarp-7-5-2,0.27,34.7521,34.7521,5.0,1.5676,64.272,Feasible
ghsarp-7-5-3,0.13,38.6172,38.6172,5.0,1.3778,56.49,Optimal
ghsarp-7-5-4,0.11,25.9075,25.9075,5.0,1.3726,56.276,Feasible
ghsarp-7-5-5,0.03,33.6337,33.6337,4.0,1.0315,42.29,Optimal
ghsarp-7-5-6,0.11,34.5176,34.5176,4.0,0.9749,39.97,Feasible
ghsarp-7-5-7,0.11,45.8356,45.8356,5.0,1.4982,61.424,Optimal
ghsarp-7-5-8,0.09,33.4992,33.4992,5.0,1.7373,71.23,Optimal
ghsarp-7-5-9,0.12,41.0721,41.0721,5.0,1.1256,46.15,Feasible
ghsarp-7-6-0,0.17,38.8251,38.8251,6.0,1.0566,43.322,Optimal
ghsarp-7-6-1,0.17,38.3104,38.3104,6.0,1.4104,57.828,Optimal
ghsarp-7-6-2,0.13,43.5561,43.5561,6.0,1.2515,51.31,Feasible
ghsarp-7-6-3,0.16,39.1377,39.1377,6.0,1.9932,81.722,Optimal
ghsarp-7-6-4,0.26,53.0675,53.0675,6.0,0.8296,34.014,Optimal
ghsarp-7-6-5,0.13,41.9648,41.9648,6.0,1.1293,46.302,Optimal
ghsarp-7-6-6,0.46,38.5549,38.5549,6.0,1.6973,69.588,Optimal
ghsarp-7-6-7,0.17,40.5714,40.5714,6.0,1.4657,60.092,Feasible
ghsarp-7-6-8,0.13,41.1046,41.1046,6.0,1.1341,46.498,Feasible
ghsarp-7-6-9,0.23,41.4137,41.4137,6.0,0.966,39.604,Feasible
ghsarp-7-7-0,0.23,41.4247,41.4247,7.0,1.505,61.704,Optimal
ghsarp-7-7-1,0.3,41.0403,41.0403,7.0,1.2586,51.604,Optimal
ghsarp-7-7-2,0.26,37.9898,37.9898,7.0,1.4471,59.33,Feasible
ghsarp-7-7-3,0.35,38.0265,38.0265,7.0,1.8514,75.908,Feasible
ghsarp-7-7-4,0.25,43.3827,43.3827,7.0,1.2686,52.014,Optimal
ghsarp-7-7-5,0.22,41.1226,41.1226,7.0,2.0035,82.144,Optimal
ghsarp-7-7-6,0.22,38.6405,38.6405,7.0,1.6207,66.448,Optimal
ghsarp-7-7-7,0.16,39.6016,39.6016,7.0,1.2741,52.24,Feasible
ghsarp-7-7-8,0.26,44.084,44.084,7.0,1.4025,57.502,Optimal
ghsarp-7-7-9,0.16,50.1112,50.1112,7.0,1.5188,62.272,Optimal
ghsarp-7-8-0,0.51,50.819,50.819,7.0,1.4222,58.31,Optimal
ghsarp-7-8-1,0.66,62.9297,62.9297,8.0,0.6305,25.852,Optimal
ghsarp-7-8-2,0.35,45.8523,45.8523,8.0,1.8189,74.576,Optimal
ghsarp-7-8-3,0.18,42.817,42.817,7.0,1.1643,47.738,Feasible
ghsarp-7-8-4,0.26,47.0371,47.0371,8.0,1.2457,51.072,Optimal
ghsarp-7-8-5,0.21,45.6522,45.6522,7.0,1.1689,47.924,Feasible
ghsarp-7-8-6,0.52,52.812,52.812,8.0,1.0658,43.696,Optimal
ghsarp-7-8-7,0.35,59.0011,59.0011,8.0,0.9691,39.734,Optimal
ghsarp-7-8-8,0.58,63.2302,63.2302,8.0,1.021,41.862,Optimal
ghsarp-7-8-9,0.28,43.5374,43.5374,7.0,1.6023,65.694,Optimal
ghsarp-8-5-0,0.37,46.6288,46.6288,5.0,1.015,41.614,Optimal
ghsarp-8-5-1,0.17,33.6167,33.6167,5.0,1.7511,71.794,Feasible
ghsarp-8-5-2,0.18,48.607,48.607,5.0,1.2566,51.52,Feasible
ghsarp-8-5-3,0.24,43.8179,43.8179,5.0,1.8969,77.772,Optimal
ghsarp-8-5-4,0.21,50.0561,50.0561,5.0,0.8418,34.514,Feasible
ghsarp-8-5-5,0.03,42.6494,42.6494,5.0,1.2875,52.786,Optimal
ghsarp-8-5-6,0.23,40.0299,40.0299,5.0,1.3424,55.038,Feasible
ghsarp-8-5-7,0.14,46.754,46.754,5.0,1.2133,49.746,Feasible
ghsarp-8-5-8,0.13,42.4025,42.4025,5.0,1.4759,60.512,Feasible
ghsarp-8-5-9,0.2,33.9568,33.9568,5.0,1.472,60.35,Feasible
ghsarp-8-6-0,0.25,40.6646,40.6646,6.0,1.5926,65.298,Feasible
ghsarp-8-6-1,0.51,39.8613,39.8613,6.0,1.5727,64.48,Optimal
ghsarp-8-6-2,0.26,32.8434,32.8434,6.0,1.7652,72.372,Optimal
ghsarp-8-6-3,0.26,39.5951,39.5951,6.0,1.8652,76.472,Feasible
ghsarp-8-6-4,0.21,46.2781,46.2781,6.0,1.2771,52.36,Feasible
ghsarp-8-6-5,0.22,60.9488,60.9488,6.0,0.948,38.87,Feasible
ghsarp-8-6-6,0.29,42.5584,42.5584,6.0,1.64,67.24,Feasible
ghsarp-8-6-7,0.31,41.434,41.434,6.0,1.4363,58.888,Feasible
ghsarp-8-6-8,0.21,46.0047,46.0047,5.0,1.0539,43.212,Optimal
ghsarp-8-6-9,0.44,54.8949,54.8949,6.0,1.6712,68.52,Optimal
ghsarp-8-7-0,0.17,52.4112,52.4112,6.0,1.3509,55.386,Feasible
ghsarp-8-7-1,0.5,61.4556,61.4556,7.0,1.1325,46.434,Optimal
ghsarp-8-7-2,0.22,49.6828,49.6828,7.0,1.443,59.164,Optimal
ghsarp-8-7-3,0.32,40.653,40.653,6.0,1.591,65.23,Optimal
ghsarp-8-7-4,0.38,45.1028,45.1028,7.0,1.3806,56.604,Optimal
ghsarp-8-7-5,0.25,45.4931,45.4931,7.0,1.2418,50.916,Optimal
ghsarp-8-7-6,0.28,51.2264,51.2264,7.0,1.3386,54.882,Feasible
ghsarp-8-7-7,0.27,59.3382,59.3382,7.0,1.2242,50.194,Optimal
ghsarp-8-7-8,0.65,66.4361,66.4361,7.0,1.0858,44.518,Feasible
ghsarp-8-7-9,0.3,46.8996,46.8996,6.0,1.4296,58.614,Feasible
ghsarp-9-5-0,0.34,49.1904,49.1904,5.0,1.3549,55.55,Feasible
ghsarp-9-5-1,0.21,39.5418,39.5418,5.0,1.6163,66.27,Feasible
ghsarp-9-5-2,0.23,35.868,35.868,5.0,1.7707,72.6,Optimal
ghsarp-9-5-3,0.23,41.8329,41.8329,5.0,1.7464,71.604,Feasible
ghsarp-9-5-4,0.34,46.9025,46.9025,5.0,1.2868,52.76,Feasible
ghsarp-9-5-5,2.17,51.8374,51.8374,5.0,1.3854,56.8,Feasible
ghsarp-9-5-6,0.21,46.4862,46.4862,5.0,1.3553,55.566,Optimal
ghsarp-9-5-7,0.21,41.9345,41.9345,5.0,1.5079,61.824,Feasible
ghsarp-9-5-8,0.22,40.151,40.151,4.0,1.3124,53.81,Optimal
ghsarp-9-5-9,0.24,55.9385,55.9385,5.0,1.4627,59.97,Optimal
ghsarp-9-6-0,0.43,56.1982,56.1982,5.0,1.3291,54.492,Feasible
ghsarp-9-6-1,0.33,67.2313,67.2313,6.0,1.067,43.746,Feasible
ghsarp-9-6-2,0.67,48.0096,48.0096,6.0,1.812,74.292,Feasible
ghsarp-9-6-3,0.42,46.4883,46.4883,5.0,1.3514,55.408,Feasible
ghsarp-9-6-4,0.48,49.274,49.274,6.0,1.0182,41.746,Feasible
ghsarp-9-6-5,0.4,48.1558,48.1558,6.0,1.7516,71.814,Optimal
ghsarp-9-6-6,0.32,54.3066,54.3066,6.0,1.2433,50.974,Feasible
ghsarp-9-6-7,0.45,58.4472,58.4472,6.0,1.357,55.638,Feasible
ghsarp-9-6-8,0.37,68.974,68.974,6.0,0.9222,37.812,Feasible
ghsarp-9-6-9,0.33,45.668,45.668,5.0,1.6008,65.634,Feasible
csarp,,,,,,,
sarp-10-5-A-1,0.3,46.056,46.056,5.0,1.2122,49.7,Feasible
sarp-10-5-A-2,0.38,39.703,39.703,5.0,1.7537,71.9,Feasible
sarp-10-5-B-1,0.37,59.936,59.936,5.0,1.4,57.4,Optimal
sarp-10-5-B-2,0.48,62.946,62.946,5.0,1.361,55.8,Feasible
sarp-10-5-C-1,0.24,135.246,135.246,5.0,1.3902,57.0,Feasible
sarp-10-5-C-2,0.34,144.015,144.015,5.0,1.0341,42.4,Feasible
sarp-5-10-A-1,0.35,43.34,43.34,9.0,0.4488,18.4,Optimal
sarp-5-10-A-2,0.33,29.363,29.363,10.0,1.6415,67.3,Optimal
sarp-5-10-B-1,0.36,42.712,42.712,10.0,1.5439,63.3,Optimal
sarp-5-10-B-2,0.19,48.685,48.685,10.0,0.9707,39.8,Optimal
sarp-5-10-C-1,1.31,86.855,86.855,10.0,0.8024,32.9,Optimal
sarp-5-10-C-2,7.91,117.726,117.726,10.0,0.922,37.8,Optimal
sarp-5-5-A-1,0.08,20.261,20.261,5.0,1.7488,71.7,Optimal
sarp-5-5-A-2,0.04,19.123,19.123,4.0,1.1756,48.2,Feasible
sarp-5-5-B-1,0.05,44.214,44.214,4.0,0.9634,39.5,Feasible
sarp-5-5-B-2,0.04,33.945,33.945,5.0,1.1585,47.5,Optimal
sarp-5-5-C-1,0.05,84.363,84.363,5.0,0.9878,40.5,Optimal
sarp-5-5-C-2,0.04,55.876,55.876,5.0,0.8098,33.2,Optimal
sarp-5-6-A-1,0.06,24.513,24.513,6.0,1.7,69.7,Optimal
sarp-5-6-A-2,0.06,37.434,37.434,5.0,1.1244,46.1,Optimal
sarp-5-6-B-1,0.08,42.332,42.332,6.0,1.7585,72.1,Optimal
sarp-5-6-B-2,0.05,44.674,44.674,6.0,0.9415,38.6,Optimal
sarp-5-6-C-1,0.07,87.17,87.17,6.0,0.3512,14.4,Optimal
sarp-5-6-C-2,0.08,83.577,83.577,5.0,1.0268,42.1,Optimal
sarp-5-7-A-1,0.12,28.248,28.248,6.0,1.461,59.9,Optimal
sarp-5-7-A-2,0.09,30.853,30.853,7.0,1.4683,60.2,Optimal
sarp-5-7-B-1,0.09,45.464,45.464,6.0,1.3829,56.7,Optimal
sarp-5-7-B-2,0.27,51.477,51.477,7.0,1.4707,60.3,Optimal
sarp-5-7-C-1,0.12,69.409,69.409,7.0,1.422,58.3,Optimal
sarp-5-7-C-2,0.02,64.618,64.618,5.0,1.5854,65.0,Optimal
sarp-5-8-A-1,0.09,28.602,28.602,8.0,2.0268,83.1,Optimal
sarp-5-8-A-2,0.13,25.034,25.034,8.0,1.7537,71.9,Optimal
sarp-5-8-B-1,0.11,57.043,57.043,8.0,1.4244,58.4,Optimal
sarp-5-8-B-2,0.11,49.374,49.374,7.0,0.9146,37.5,Optimal
sarp-5-8-C-1,0.18,81.834,81.834,8.0,1.5293,62.7,Optimal
sarp-5-8-C-2,0.12,90.377,90.377,8.0,0.9049,37.1,Optimal
sarp-5-9-A-1,2.93,35.038,35.038,9.0,1.6463,67.5,Optimal
sarp-5-9-A-2,2.02,31.674,31.674,9.0,1.3463,55.2,Optimal
sarp-5-9-B-1,0.23,48.962,48.962,9.0,1.3537,55.5,Optimal
sarp-5-9-B-2,0.21,46.198,46.198,8.0,0.8683,35.6,Optimal
sarp-5-9-C-1,0.28,108.908,108.908,9.0,0.4341,17.8,Optimal
sarp-5-9-C-2,0.52,69.466,69.466,8.0,0.8488,34.8,Optimal
sarp-6-5-A-1,0.11,18.759,18.759,5.0,1.6634,68.2,Optimal
sarp-6-5-A-2,0.09,32.227,32.227,5.0,1.2658,51.9,Optimal
sarp-6-5-B-1,0.12,42.212,42.212,5.0,1.561,64.0,Feasible
sarp-6-5-B-2,0.06,38.39,38.39,5.0,1.778,72.9,Feasible
sarp-6-5-C-1,0.11,95.962,95.962,5.0,1.0707,43.9,Feasible
sarp-6-5-C-2,0.08,74.973,74.973,5.0,1.1781,48.3,Feasible
sarp-6-6-A-1,0.18,38.759,38.759,6.0,1.461,59.9,Optimal
sarp-6-6-A-2,0.11,25.388,25.388,6.0,1.7683,72.5,Optimal
sarp-6-6-B-1,0.1,63.631,63.631,6.0,1.161,47.6,Feasible
sarp-6-6-B-2,0.1,41.492,41.492,6.0,1.6585,68.0,Optimal
sarp-6-6-C-1,0.1,91.503,91.503,6.0,1.5073,61.8,Feasible
sarp-6-6-C-2,0.21,75.304,75.304,6.0,1.4878,61.0,Optimal
sarp-6-7-A-1,0.21,24.458,24.458,6.0,1.6634,68.2,Optimal
sarp-6-7-A-2,0.21,35.987,35.987,7.0,1.4951,61.3,Optimal
sarp-6-7-B-1,0.17,45.167,45.167,6.0,1.2366,50.7,Optimal
sarp-6-7-B-2,0.17,45.358,45.358,7.0,1.6293,66.8,Optimal
sarp-6-7-C-1,0.11,70.751,70.751,6.0,1.4073,57.7,Optimal
sarp-6-7-C-2,0.29,77.453,77.453,6.0,1.4488,59.4,Feasible
sarp-6-8-A-1,0.32,23.56,23.56,8.0,1.7342,71.1,Optimal
sarp-6-8-A-2,0.22,33.39,33.39,7.0,1.6439,67.4,Optimal
sarp-6-8-B-1,0.39,48.717,48.717,8.0,1.5512,63.6,Optimal
sarp-6-8-B-2,0.38,54.289,54.289,8.0,0.8244,33.8,Optimal
sarp-6-8-C-1,0.19,102.395,102.395,8.0,1.0805,44.3,Optimal
sarp-6-8-C-2,0.17,103.067,103.067,8.0,1.7195,70.5,Optimal
sarp-6-9-A-1,0.23,27.852,27.852,8.0,1.7634,72.3,Optimal
sarp-6-9-A-2,0.43,36.978,36.978,9.0,1.8829,77.2,Optimal
sarp-6-9-B-1,0.34,44.45,44.45,9.0,0.8122,33.3,Optimal
sarp-6-9-B-2,0.24,41.934,41.934,8.0,2.2317,91.5,Optimal
sarp-6-9-C-1,0.25,88.688,88.688,9.0,0.961,39.4,Optimal
sarp-6-9-C-2,0.29,111.807,111.807,9.0,0.7293,29.9,Optimal
sarp-7-5-A-1,0.12,27.357,27.357,5.0,1.7805,73.0,Optimal
sarp-7-5-A-2,0.13,27.469,27.469,5.0,1.8219,74.7,Feasible
sarp-7-5-B-1,0.11,40.594,40.594,5.0,1.0585,43.4,Optimal
sarp-7-5-B-2,0.08,47.829,47.829,5.0,1.6415,67.3,Optimal
sarp-7-5-C-1,0.09,88.707,88.707,5.0,1.3463,55.2,Feasible
sarp-7-5-C-2,0.11,97.098,97.098,5.0,1.7342,71.1,Feasible
sarp-7-6-A-1,0.11,22.97,22.97,5.0,1.8,73.8,Optimal
sarp-7-6-A-2,0.21,34.74,34.74,6.0,1.3488,55.3,Feasible
sarp-7-6-B-1,0.22,37.879,37.879,6.0,1.4878,61.0,Optimal
sarp-7-6-B-2,0.22,48.722,48.722,6.0,1.7146,70.3,Optimal
sarp-7-6-C-1,0.17,113.745,113.745,6.0,1.2293,50.4,Feasible
sarp-7-6-C-2,0.19,113.241,113.241,6.0,1.0195,41.8,Feasible
sarp-7-7-A-1,0.21,46.734,46.734,6.0,1.0878,44.6,Feasible
sarp-7-7-A-2,0.25,31.774,31.774,7.0,1.5415,63.2,Feasible
sarp-7-7-B-1,0.2,49.643,49.643,7.0,1.5707,64.4,Optimal
sarp-7-7-B-2,0.19,65.572,65.572,7.0,1.1341,46.5,Feasible
sarp-7-7-C-1,0.15,107.7,107.7,7.0,1.5024,61.6,Optimal
sarp-7-7-C-2,0.29,100.171,100.171,7.0,1.4244,58.4,Feasible
sarp-7-8-A-1,0.3,33.488,33.488,8.0,1.7463,71.6,Optimal
sarp-7-8-A-2,0.26,27.085,27.085,7.0,2.0219,82.9,Optimal
sarp-7-8-B-1,0.56,54.269,54.269,8.0,2.0537,84.2,Optimal
sarp-7-8-B-2,0.43,45.833,45.833,8.0,1.9268,79.0,Optimal
sarp-7-8-C-1,0.68,85.564,85.564,8.0,2.122,87.0,Optimal
sarp-7-8-C-2,0.46,101.287,101.287,8.0,1.5073,61.8,Optimal
sarp-8-5-A-1,0.26,37.87,37.87,5.0,1.4146,58.0,Feasible
sarp-8-5-A-2,0.16,34.987,34.987,5.0,1.5585,63.9,Optimal
sarp-8-5-B-1,0.14,53.97,53.97,5.0,1.1927,48.9,Feasible
sarp-8-5-B-2,0.25,48.273,48.273,5.0,2.1829,89.5,Feasible
sarp-8-5-C-1,0.34,110.412,110.412,5.0,1.0902,44.7,Feasible
sarp-8-5-C-2,0.19,99.336,99.336,5.0,1.0341,42.4,Optimal
sarp-8-6-A-1,0.25,39.253,39.253,6.0,1.5195,62.3,Feasible
sarp-8-6-A-2,0.31,33.279,33.279,6.0,1.6634,68.2,Feasible
sarp-8-6-B-1,0.5,53.795,53.795,6.0,1.2854,52.7,Optimal
sarp-8-6-B-2,0.51,46.101,46.101,6.0,1.2463,51.1,Optimal
sarp-8-6-C-1,0.24,79.659,79.659,6.0,1.7561,72.0,Feasible
sarp-8-6-C-2,0.24,105.982,105.982,6.0,1.2415,50.9,Feasible
sarp-8-7-A-1,0.5,34.699,34.699,7.0,1.8317,75.1,Optimal
sarp-8-7-A-2,0.34,44.107,44.107,7.0,1.5073,61.8,Optimal
sarp-8-7-B-1,0.3,54.593,54.593,7.0,1.3512,55.4,Optimal
sarp-8-7-B-2,0.47,52.424,52.424,7.0,1.5439,63.3,Feasible
