Instance Name , n, m, served, prof Customer, prof Cust Part, prof Parcel, costs, K, Sol Time, Sol Val, sol Stat, LB, UB, GAP, vrps, e(h), et(%), e(km), ed(%) 
sarp-30-15-A-7,30,15,15,209.161,159.159,0,181.792,8,0.17,27.369,Optimal,27.369,27.369,0,181.792,9.4878,0.172437,286.5,0.724949
sarp-30-15-A-8,30,15,15,211.221,160.299,0,194.626,8,0.3,16.595,Optimal,16.595,16.595,-6.4225e-14,194.626,10.1195,0.171283,312.4,0.73836
sarp-30-15-B-7,30,15,15,242.739,177.741,0,195.776,8,0.15,46.963,Optimal,46.963,46.963,0,195.776,9.43415,0.147117,284.3,0.667998
sarp-30-15-B-8,30,15,15,272.3,194.1,0,209.254,9,0.19,63.046,Optimal,63.046,63.046,0,209.254,9.44878,0.118366,284.9,0.626291
sarp-30-15-C-7,30,15,15,845.289,511.191,0,522.1,10,0.19,323.189,Optimal,323.189,323.189,0,522.1,12.4683,0.0436018,408.7,0.360088
sarp-30-15-C-8,30,15,15,898.437,540.603,0,550.85,8,0.19,347.587,Optimal,347.587,347.587,0,550.85,12.7341,0.0399397,419.6,0.350397
sarp-40-20-A-7,40,20,20,275.86,210.54,0,243.662,10,0.52,32.198,Optimal,32.198,32.198,-4.41358e-14,243.662,12.7894,0.151156,387.7,0.731924
sarp-40-20-A-8,40,20,20,243.312,192.528,0,200.1,10,0.38,43.212,Optimal,43.212,43.212,0,200.1,11.2504,0.160495,324.6,0.746207
sarp-40-20-B-7,40,20,20,308.408,228.552,0,222.732,12,0.44,85.676,Optimal,85.676,85.676,-1.65867e-14,222.732,10.9089,0.111473,310.6,0.64147
sarp-40-20-B-8,40,20,20,319.326,234.594,0,245.87,10,0.44,73.456,Optimal,73.456,73.456,0,245.87,11.8772,0.123129,350.3,0.655379
sarp-40-20-C-7,40,20,20,1120.56,677.997,0,657.708,12,0.61,462.855,Optimal,462.855,462.855,0,657.708,14.7407,0.0291646,467.7,0.327109
sarp-40-20-C-8,40,20,20,1054.33,641.346,0,653.2,10,0.48,401.134,Optimal,401.134,401.134,0,653.2,16.0699,0.0353594,522.2,0.367746
sarp-16-8-A-7,16,8,8,138.978,100.062,0,110.308,6,0.05,28.67,Optimal,28.67,28.67,-1.23917e-14,110.308,5.1187,0.208733,155.2,0.647206
sarp-16-8-A-8,16,8,8,141.141,101.259,0,112.746,6,0.03,28.395,Optimal,28.395,28.395,-1.25118e-14,112.746,5.19675,0.207378,158.4,0.646267
sarp-16-8-B-7,16,8,8,169.054,116.706,0,131.1,6,0.04,37.954,Optimal,37.954,37.954,0,131.1,5.50894,0.191326,171.2,0.600702
sarp-16-8-B-8,16,8,8,195.628,131.412,0,143.842,6,0.03,51.786,Optimal,51.786,51.786,0,143.842,5.55528,0.153675,173.1,0.553566
sarp-16-8-C-7,16,8,8,507.718,304.122,0,298.816,6,0.05,208.902,Optimal,208.902,208.902,0,298.816,6.38211,0.0628292,207,0.318658
sarp-16-8-C-8,16,8,8,442.725,268.155,0,276.046,6,0.04,166.679,Optimal,166.679,166.679,0,276.046,6.71382,0.0750591,220.6,0.367605
sarp-20-10-A-10,20,10,10,162.65,118.95,0,160.402,6,0.06,2.248,Optimal,2.248,2.248,-3.95097e-13,160.402,7.85447,0.231451,253.7,0.72756
sarp-20-10-A-9,20,10,10,142.153,107.607,0,146.786,6,0.06,-4.633,Optimal,-4.633,-4.633,7.66828e-14,146.786,7.61789,0.265982,244,0.764651
sarp-20-10-B-10,20,10,10,204.88,142.32,0,155.066,6,0.05,49.814,Optimal,49.814,49.814,0,155.066,6.57154,0.135874,201.1,0.596559
sarp-20-10-B-9,20,10,10,197.876,138.444,0,144.486,6,0.06,53.39,Optimal,53.39,53.39,0,144.486,6.17642,0.145917,184.9,0.588666
sarp-20-10-C-10,20,10,10,669.925,399.675,0,388.838,8,0.06,281.087,Optimal,281.087,281.087,-2.02227e-14,388.838,7.95447,0.0480713,257.8,0.30498
sarp-20-10-C-9,20,10,10,606.271,364.449,0,345.552,7,0.07,260.719,Optimal,260.719,260.719,-2.18026e-14,345.552,7.16667,0.0556337,225.5,0.300186
sarp-30-15-A-10,30,15,15,211.221,160.299,0,194.626,8,0.2,16.595,Optimal,16.595,16.595,-6.4225e-14,194.626,10.1195,0.171283,312.4,0.73836
sarp-30-15-A-9,30,15,15,209.161,159.159,0,181.792,8,0.18,27.369,Optimal,27.369,27.369,0,181.792,9.4878,0.172437,286.5,0.724949
sarp-30-15-B-10,30,15,15,272.3,194.1,0,209.254,9,0.31,63.046,Optimal,63.046,63.046,0,209.254,9.44878,0.118366,284.9,0.626291
sarp-30-15-B-9,30,15,15,242.739,177.741,0,195.776,8,0.13,46.963,Optimal,46.963,46.963,0,195.776,9.43415,0.147117,284.3,0.667998
sarp-30-15-C-10,30,15,15,898.437,540.603,0,550.85,8,0.21,347.587,Optimal,347.587,347.587,0,550.85,12.7341,0.0399397,419.6,0.350397
sarp-30-15-C-9,30,15,15,845.289,511.191,0,522.1,10,0.21,323.189,Optimal,323.189,323.189,0,522.1,12.4683,0.0436018,408.7,0.360088
sarp-40-20-A-10,40,20,20,243.312,192.528,0,200.1,10,0.41,43.212,Optimal,43.212,43.212,0,200.1,11.2504,0.160495,324.6,0.746207
sarp-40-20-A-9,40,20,20,275.86,210.54,0,243.662,10,0.54,32.198,Optimal,32.198,32.198,-4.41358e-14,243.662,12.7894,0.151156,387.7,0.731924
sarp-40-20-B-10,40,20,20,319.326,234.594,0,245.87,10,0.53,73.456,Optimal,73.456,73.456,0,245.87,11.8772,0.123129,350.3,0.655379
sarp-40-20-B-9,40,20,20,308.408,228.552,0,222.732,12,0.51,85.676,Optimal,85.676,85.676,-1.65867e-14,222.732,10.9089,0.111473,310.6,0.64147
sarp-40-20-C-10,40,20,20,1054.33,641.346,0,653.2,10,0.47,401.134,Optimal,401.134,401.134,0,653.2,16.0699,0.0353594,522.2,0.367746
sarp-40-20-C-9,40,20,20,1120.56,677.997,0,657.708,12,0.6,462.855,Optimal,462.855,462.855,0,657.708,14.7407,0.0291646,467.7,0.327109
sarp-16-8-A-10,16,8,8,141.141,101.259,0,112.746,6,0.04,28.395,Optimal,28.395,28.395,-1.25118e-14,112.746,5.19675,0.207378,158.4,0.646267
sarp-16-8-A-9,16,8,8,138.978,100.062,0,110.308,6,0.04,28.67,Optimal,28.67,28.67,-1.23917e-14,110.308,5.1187,0.208733,155.2,0.647206
sarp-16-8-B-10,16,8,8,195.628,131.412,0,143.842,6,0.04,51.786,Optimal,51.786,51.786,0,143.842,5.55528,0.153675,173.1,0.553566
sarp-16-8-B-9,16,8,8,169.054,116.706,0,131.1,6,0.04,37.954,Optimal,37.954,37.954,0,131.1,5.50894,0.191326,171.2,0.600702
sarp-16-8-C-10,16,8,8,442.725,268.155,0,276.046,6,0.04,166.679,Optimal,166.679,166.679,0,276.046,6.71382,0.0750591,220.6,0.367605
sarp-16-8-C-9,16,8,8,507.718,304.122,0,298.816,6,0.05,208.902,Optimal,208.902,208.902,0,298.816,6.38211,0.0628292,207,0.318658
