Instance Name , n, m, served, prof Customer, prof Cust Part, prof Parcel, costs, K, Sol Time, Sol Val, sol Stat, LB, UB, GAP, vrps, e(h), et(%), e(km), ed(%) 
sfsarp-15-20-1,15,20,15,148.692,103.991,0,76.6298,4,0.03,72.0621,Optimal,72.0621,72.0621,0,76.6298,2.29264,0.349323,93.9982,0.814991
sfsarp-15-20-2,15,20,15,125.229,91.0065,0,68.8208,3,0.02,56.4085,Optimal,56.4085,56.4085,0,68.8208,0.534068,0.086854,21.8968,0.222618
sfsarp-15-20-3,15,20,15,117.463,86.7088,0,57.8609,3,0.02,59.6023,Optimal,59.6023,59.6023,0,57.8609,1.54652,0.277756,63.4075,0.850713
sfsarp-15-20-4,15,20,15,85.5413,69.0432,0,59.9431,2,0.01,25.5982,Optimal,25.5982,25.5982,0,59.9431,0.541159,0.0953027,22.1875,0.280638
sfsarp-15-20-5,15,20,15,90.7368,71.9184,0,45.6091,4,0.03,45.1277,Optimal,45.1277,45.1277,0,45.6091,1.49503,0.303973,61.2961,1.27966
sfsarp-15-30-1,15,30,15,86.8669,69.7768,0,44.1173,2,0.01,42.7496,Optimal,42.7496,42.7496,-1.66211e-14,44.1173,0.317088,0.0655248,13.0006,0.29112
sfsarp-15-30-2,15,30,15,69.8427,60.3557,0,28.4687,4,0.03,41.374,Optimal,41.374,41.374,-3.43473e-14,28.4687,0.692975,0.172834,28.412,2.67068
sfsarp-15-30-3,15,30,15,120.995,88.6631,0,70.988,5,0.03,50.0067,Optimal,50.0067,50.0067,0,70.988,2.73316,0.436333,112.06,1.0872
sfsarp-15-30-4,15,30,15,92.6524,72.9785,0,41.6705,5,0.05,50.9819,Optimal,50.9819,50.9819,-1.39371e-14,41.6705,1.5392,0.326832,63.1074,1.60423
sfsarp-15-30-5,15,30,15,114.799,85.2346,0,60.746,3,0.03,54.0534,Optimal,54.0534,54.0534,-3.94356e-14,60.746,1.18146,0.206517,48.4398,0.599454
sfsarp-5-15-1,5,15,5,40.2285,29.4973,0,22.3225,2,0.01,17.9061,Optimal,17.9061,17.9061,-1.98408e-14,22.3225,1.00517,0.498369,41.2121,1.31066
sfsarp-5-15-2,5,15,5,19.6555,18.1123,0,9.77953,2,0.01,9.87594,Optimal,9.87594,9.87594,-1.79867e-14,9.77953,0.350057,0.258943,14.3523,3.43644
sfsarp-5-15-3,5,15,5,42.3001,30.6437,0,22.7352,2,0,19.5648,Optimal,19.5648,19.5648,0,22.7352,0.845788,0.414845,34.6773,1.07224
sfsarp-5-15-4,5,15,5,32.484,25.2116,0,16.2744,3,0.01,16.2097,Optimal,16.2097,16.2097,0,16.2744,0.667121,0.393295,27.352,1.49499
sfsarp-5-15-5,5,15,5,44.3926,31.8017,0,23.0939,3,0.01,21.2987,Optimal,21.2987,21.2987,0,23.0939,1.05669,0.513501,43.3245,1.30808
sfsarp-5-20-1,5,20,5,21.9217,19.3664,0,9.46702,3,0,12.4547,Optimal,12.4547,12.4547,0,9.46702,0.367854,0.275485,15.082,4.31265
sfsarp-5-20-2,5,20,5,46.7582,33.1109,0,39.0818,2,0,7.67645,Optimal,7.67645,7.67645,-1.15702e-14,39.0818,0.494956,0.170349,20.2932,0.29897
sfsarp-5-20-3,5,20,5,41.3055,30.0933,0,24.3925,2,0.01,16.913,Optimal,16.913,16.913,-2.10058e-14,24.3925,0.991874,0.466395,40.6668,1.1314
sfsarp-5-20-4,5,20,5,38.1916,28.3701,0,26.1021,2,0,12.0895,Optimal,12.0895,12.0895,0,26.1021,0.953274,0.429921,39.0842,0.985476
sfsarp-5-20-5,5,20,5,41.3718,30.13,0,23.4957,2,0,17.876,Optimal,17.876,17.876,0,23.4957,1.00556,0.483643,41.2279,1.21279
sfsarp-5-30-1,5,30,5,22.3227,19.5883,0,12.8046,2,0.01,9.51811,Optimal,9.51811,9.51811,0,12.8046,0.301129,0.199125,12.3463,1.14819
sfsarp-5-30-2,5,30,5,44.8215,32.0391,0,20.5913,2,0.01,24.2301,Optimal,24.2301,24.2301,-1.46624e-14,20.5913,0.275786,0.143256,11.3072,0.408492
sfsarp-5-30-3,5,30,5,57.9624,39.3112,0,41.6011,2,0,16.3613,Optimal,16.3613,16.3613,0,41.6011,0.949453,0.312411,38.9276,0.530683
sfsarp-5-30-4,5,30,5,47.9872,33.791,0,30.9016,3,0,17.0856,Optimal,17.0856,17.0856,0,30.9016,0.440291,0.178125,18.0519,0.360361
sfsarp-5-30-5,5,30,5,20.3739,18.5098,0,6.25511,1,0.01,14.1188,Optimal,14.1188,14.1188,0,6.25511,0.138622,0.118989,5.68348,-1.63071
sfsarp-20-10-1,20,10,10,114.424,92.2617,0,50.1374,4,0.04,64.2865,Optimal,64.2865,64.2865,0,50.1374,1.28391,0.21428,52.6403,1.29462
sfsarp-20-10-2,20,10,10,144.385,108.842,0,80.9486,5,0.05,63.4369,Optimal,63.4369,63.4369,0,80.9486,2.55775,0.335425,104.868,0.97423
sfsarp-20-10-3,20,10,10,91.8756,79.7836,0,34.1871,4,0.03,57.6885,Optimal,57.6885,57.6885,-1.23169e-14,34.1871,0.874024,0.169845,35.835,5.98598
sfsarp-20-10-4,20,10,10,119.295,94.9576,0,61.3049,3,0.03,57.9905,Optimal,57.9905,57.9905,0,61.3049,0.722928,0.109803,29.6401,0.456435
sfsarp-20-10-5,20,10,10,132.936,102.506,0,60.171,4,0.04,72.7649,Optimal,72.7649,72.7649,0,60.171,0.87229,0.13371,35.7639,0.572469
sfsarp-20-15-1,20,15,15,128.933,100.291,0,73.1938,4,0.04,55.7389,Optimal,55.7389,55.7389,0,73.1938,1.37781,0.188804,56.4902,0.622252
sfsarp-20-15-2,20,15,15,107.233,88.2824,0,50.3016,3,0.04,56.9316,Optimal,56.9316,56.9316,-1.24806e-14,50.3016,1.00665,0.163229,41.2726,1.00621
sfsarp-20-15-3,20,15,15,130.284,101.039,0,55.4922,4,0.05,74.7916,Optimal,74.7916,74.7916,0,55.4922,1.50505,0.239823,61.707,1.17982
sfsarp-20-15-4,20,15,15,131.628,101.782,0,66.9732,4,0.04,64.6545,Optimal,64.6545,64.6545,-2.19797e-14,66.9732,0.71934,0.104488,29.4929,0.381734
sfsarp-20-15-5,20,15,15,152.509,113.338,0,71.7459,4,0.06,80.7631,Optimal,80.7631,80.7631,0,71.7459,1.40493,0.196839,57.6023,0.65729
sfsarp-20-20-1,20,20,20,115.005,92.5833,0,56.648,6,0.06,58.3569,Optimal,58.3569,58.3569,-2.43516e-14,56.648,0.986228,0.155632,40.4354,0.737676
sfsarp-20-20-2,20,20,20,92.9818,80.3958,0,38.8883,3,0.03,54.0936,Optimal,54.0936,54.0936,-2.62709e-14,38.8883,0.448729,0.0831707,18.3979,1.13523
sfsarp-20-20-3,20,20,20,105.097,87.1004,0,46.2409,3,0.05,58.8562,Optimal,58.8562,58.8562,0,46.2409,0.275368,0.0475993,11.2901,0.350729
sfsarp-20-20-4,20,20,20,141.051,106.997,0,58.7269,4,0.04,82.3238,Optimal,82.3238,82.3238,-1.72621e-14,58.7269,1.12321,0.174218,46.0518,0.776148
sfsarp-20-20-5,20,20,20,102.825,85.8427,0,46.3577,3,0.03,56.4669,Optimal,56.4669,56.4669,-2.51667e-14,46.3577,0.672074,0.116048,27.555,0.849302
sfsarp-20-30-1,20,30,20,126.048,98.6943,0,75.1904,3,0.04,50.8572,Optimal,50.8572,50.8572,-2.79426e-14,75.1904,1.50972,0.206243,61.8984,0.650712
sfsarp-20-30-2,20,30,20,146.957,110.265,0,81.8025,3,0.03,65.1541,Optimal,65.1541,65.1541,-2.18111e-14,81.8025,0.373074,0.0486363,15.296,0.139692
sfsarp-20-30-3,20,30,20,125.225,98.2393,0,67.8731,4,0.05,57.3524,Optimal,57.3524,57.3524,0,67.8731,1.15845,0.167114,47.4965,0.599575
sfsarp-20-30-4,20,30,20,128.274,99.9261,0,70.9289,4,0.04,57.3446,Optimal,57.3446,57.3446,-1.23907e-14,70.9289,0.710607,0.100168,29.1349,0.339331
sfsarp-20-30-5,20,30,20,181.174,129.201,0,83.1348,4,0.04,98.039,Optimal,98.039,98.039,0,83.1348,0.625868,0.0808476,25.6606,0.228308
sfsarp-30-10-1,30,10,10,201.397,154.862,0,113.546,4,0.07,87.8505,Optimal,87.8505,87.8505,-3.23524e-14,113.546,3.46859,0.366994,142.212,1.24559
sfsarp-30-10-2,30,10,10,169.113,136.997,0,85.1803,6,0.21,83.9329,Optimal,83.9329,83.9329,-1.69312e-14,85.1803,2.50613,0.306731,102.751,1.66654
sfsarp-30-10-3,30,10,10,174.295,139.864,0,86.1444,6,0.16,88.1509,Optimal,88.1509,88.1509,0,86.1444,3.03521,0.381164,124.443,2.34139
sfsarp-30-10-4,30,10,10,175.85,140.725,0,106.983,5,0.18,68.867,Optimal,68.867,68.867,0,106.983,3.36659,0.358234,138.03,1.2327
sfsarp-30-10-5,30,10,10,189.012,148.009,0,94.7228,5,0.12,94.2896,Optimal,94.2896,94.2896,-1.50715e-14,94.7228,1.81497,0.234934,74.4139,1.7142
sfsarp-30-15-1,30,15,15,153.974,128.618,0,62.6186,6,0.17,91.3552,Optimal,91.3552,91.3552,0,62.6186,1.23412,0.148329,50.5991,1.5047
sfsarp-30-15-2,30,15,15,210.185,159.726,0,116.642,5,0.16,93.5434,Optimal,93.5434,93.5434,-1.51917e-14,116.642,2.67093,0.238803,109.508,0.724885
sfsarp-30-15-3,30,15,15,195.898,151.819,0,95.4156,4,0.14,100.482,Optimal,100.482,100.482,0,95.4156,2.56267,0.25476,105.069,1.00137
sfsarp-30-15-4,30,15,15,252.643,183.222,0,140.051,4,0.1,112.592,Optimal,112.592,112.592,0,140.051,3.40633,0.274134,139.66,0.691526
sfsarp-30-15-5,30,15,15,177.104,141.419,0,71.818,5,0.19,105.286,Optimal,105.286,105.286,0,71.818,2.01177,0.228403,82.4824,1.5381
sfsarp-30-20-1,30,20,20,173.236,139.278,0,85.4085,6,0.18,87.8274,Optimal,87.8274,87.8274,0,85.4085,1.42194,0.149229,58.2994,0.700961
sfsarp-30-20-2,30,20,20,202.448,155.444,0,85.2341,6,0.13,117.214,Optimal,117.214,117.214,0,85.2341,2.06482,0.216909,84.6577,1.02254
sfsarp-30-20-3,30,20,20,201.937,155.161,0,99.38,4,0.1,102.557,Optimal,102.557,102.557,0,99.38,1.51726,0.147747,62.2078,0.547876
sfsarp-30-20-4,30,20,20,259.546,187.042,0,137.89,7,0.19,121.656,Optimal,121.656,121.656,0,137.89,2.96089,0.240503,121.396,0.61541
sfsarp-30-20-5,30,20,20,189.68,148.378,0,91.3382,4,0.1,98.3416,Optimal,98.3416,98.3416,0,91.3382,1.34327,0.13647,55.0739,0.573321
sfsarp-30-30-1,30,30,30,235.596,173.788,0,121.101,5,0.15,114.495,Optimal,114.495,114.495,0,121.101,1.74401,0.152701,71.5042,0.444778
sfsarp-30-30-2,30,30,30,161.351,132.701,0,67.39,6,0.17,93.9607,Optimal,93.9607,93.9607,0,67.39,1.35195,0.157696,55.43,1.25977
sfsarp-30-30-3,30,30,30,250.075,181.801,0,143.022,6,0.19,107.053,Optimal,107.053,107.053,0,143.022,2.57734,0.204822,105.671,0.507018
sfsarp-30-30-4,30,30,30,163.951,134.14,0,64.2204,4,0.11,99.7308,Optimal,99.7308,99.7308,0,64.2204,1.24392,0.147996,51.0009,1.37433
sfsarp-30-30-5,30,30,30,185.682,146.166,0,75.8399,6,0.16,109.842,Optimal,109.842,109.842,0,75.8399,1.84958,0.205026,75.8329,1.21587
