Instance,SumCol2,SumCol3,SumCol4,Col5_from_csv2,Col6_from_csv2,Col7_from_csv2,Status
ghsarp-5-7-8,0.0,24.1389,24.1389,3.0,0.6781,17.554,Optimal
ghsarp-5-7-9,0.0,26.368,26.368,3.0,0.1725,3.654,Optimal
ghsarp-5-8-0,0.0,20.6072,20.6072,2.0,0.8952,23.038,Optimal
ghsarp-5-8-1,0.02,23.1659,23.1659,2.0,1.1508,30.098,Optimal
ghsarp-5-8-2,0.0,22.7167,22.7167,3.0,1.3865,39.762,Optimal
ghsarp-5-8-3,0.0,30.7715,30.7715,3.0,0.6024,17.866,Optimal
ghsarp-5-8-4,0.0,32.0949,32.0949,3.0,0.5577,12.616,Optimal
ghsarp-5-8-5,0.01,20.7948,20.7948,2.0,1.0237,28.304,Optimal
ghsarp-5-8-6,0.0,26.1427,26.1427,2.0,0.4081,9.9,Optimal
ghsarp-5-8-7,0.01,28.124,28.124,3.0,0.7604,17.51,Optimal
ghsarp-5-8-8,0.01,24.401,24.401,3.0,0.4067,9.84,Optimal
ghsarp-5-8-9,0.01,20.2432,20.2432,3.0,1.4303,41.56,Optimal
ghsarp-5-9-0,0.01,30.5495,30.5495,3.0,1.2434,33.898,Optimal
ghsarp-5-9-1,0.02,25.029,25.029,2.0,0.4119,10.056,Optimal
ghsarp-5-9-2,0.02,23.36,23.36,2.0,0.8139,19.704,Optimal
ghsarp-5-9-3,0.0,20.4755,20.4755,4.0,1.4275,41.444,Optimal
ghsarp-5-9-4,0.02,22.0639,22.0639,3.0,0.716,19.106,Optimal
ghsarp-5-9-5,0.01,25.9691,25.9691,3.0,0.1625,3.246,Optimal
ghsarp-5-9-6,0.03,27.017,27.017,3.0,0.9691,26.066,Optimal
ghsarp-5-9-7,0.0,23.8429,23.8429,3.0,0.6199,15.164,Optimal
ghsarp-5-9-8,0.01,25.7379,25.7379,3.0,0.7796,21.714,Optimal
ghsarp-5-9-9,0.0,33.7474,33.7474,3.0,0.3808,5.362,Optimal
ghsarp-6-5-0,0.0,35.5306,35.5306,3.0,0.7217,19.338,Optimal
ghsarp-6-5-1,0.0,27.3666,27.3666,3.0,1.1578,30.388,Optimal
ghsarp-6-5-2,0.0,21.9087,21.9087,2.0,1.5166,41.68,Optimal
ghsarp-6-5-3,0.0,26.2251,26.2251,3.0,0.4649,8.812,Optimal
ghsarp-6-5-4,0.0,31.7883,31.7883,2.0,1.4716,39.834,Optimal
ghsarp-6-5-5,0.0,32.5166,32.5166,3.0,1.2998,39.626,Optimal
ghsarp-6-5-6,0.01,20.6771,20.6771,2.0,1.3759,39.328,Optimal
ghsarp-6-5-7,0.0,30.0783,30.0783,3.0,0.285,8.268,Optimal
ghsarp-6-5-8,0.0,31.5822,31.5822,4.0,1.3788,36.03,Optimal
ghsarp-6-5-9,0.01,36.4962,36.4962,3.0,1.2376,30.242,Optimal
ghsarp-6-6-0,0.01,28.0192,28.0192,3.0,1.2399,33.752,Optimal
ghsarp-6-6-1,0.01,21.7504,21.7504,4.0,1.3236,33.766,Optimal
ghsarp-6-6-2,0.0,29.2049,29.2049,3.0,0.3956,9.386,Optimal
ghsarp-6-6-3,0.0,26.162,26.162,3.0,1.0345,28.746,Optimal
ghsarp-6-6-4,0.0,12.8888,12.8888,2.0,1.8202,54.13,Optimal
ghsarp-6-6-5,0.02,34.9336,34.9336,3.0,0.9517,21.936,Optimal
ghsarp-6-6-6,0.02,26.8283,26.8283,3.0,1.2435,30.484,Optimal
ghsarp-6-6-7,0.02,42.729,42.729,3.0,1.2653,31.378,Optimal
ghsarp-6-6-8,0.01,33.0837,33.0837,3.0,0.5221,14.574,Optimal
ghsarp-6-6-9,0.0,28.2872,28.2872,3.0,1.0172,28.038,Optimal
ghsarp-6-7-0,0.0,32.1954,32.1954,3.0,0.4131,6.686,Optimal
ghsarp-6-7-1,0.0,29.5285,29.5285,3.0,1.2996,32.784,Optimal
ghsarp-6-7-2,0.0,26.7597,26.7597,2.0,1.1285,29.186,Optimal
ghsarp-6-7-3,0.0,26.7051,26.7051,3.0,0.8243,23.548,Optimal
ghsarp-6-7-4,0.02,44.0192,44.0192,3.0,0.639,12.532,Optimal
ghsarp-6-7-5,0.0,29.3712,29.3712,3.0,1.0988,27.966,Optimal
ghsarp-6-7-6,0.02,31.6309,31.6309,3.0,0.5324,11.58,Optimal
ghsarp-6-7-7,0.02,34.2065,34.2065,3.0,1.0408,22.174,Optimal
ghsarp-6-7-8,0.0,30.0598,30.0598,3.0,1.4414,38.598,Optimal
ghsarp-6-7-9,0.02,27.6964,27.6964,4.0,0.7198,15.844,Optimal
ghsarp-6-8-0,0.01,25.0078,25.0078,2.0,1.6904,48.808,Optimal
ghsarp-6-8-1,0.0,25.8597,25.8597,4.0,0.7768,18.184,Optimal
ghsarp-6-8-2,0.01,26.5888,26.5888,3.0,1.0216,24.804,Optimal
ghsarp-6-8-3,0.01,25.3487,25.3487,2.0,1.0785,30.552,Optimal
ghsarp-6-8-4,0.01,30.4596,30.4596,3.0,1.3452,38.07,Optimal
ghsarp-6-8-5,0.0,38.5954,38.5954,3.0,0.5572,12.594,Optimal
ghsarp-6-8-6,0.01,37.3798,37.3798,4.0,0.7942,18.894,Optimal
ghsarp-6-8-7,0.0,33.8614,33.8614,3.0,0.7214,19.326,Optimal
ghsarp-6-8-8,0.01,32.9339,32.9339,3.0,1.0912,27.656,Optimal
ghsarp-6-8-9,0.01,38.9384,38.9384,3.0,0.9449,25.074,Optimal
ghsarp-6-9-0,0.01,28.8364,28.8364,4.0,1.8036,53.446,Optimal
ghsarp-6-9-1,0.0,41.8457,41.8457,3.0,0.9404,24.89,Optimal
ghsarp-6-9-2,0.0,35.7008,35.7008,4.0,0.641,19.448,Optimal
ghsarp-6-9-3,0.0,34.454,34.454,3.0,0.4903,13.27,Optimal
ghsarp-6-9-4,0.01,25.9106,25.9106,3.0,1.32,33.62,Optimal
ghsarp-6-9-5,0.01,30.6965,30.6965,3.0,0.8968,19.684,Optimal
ghsarp-6-9-6,0.01,30.0983,30.0983,3.0,1.337,34.316,Optimal
ghsarp-6-9-7,0.01,30.0618,30.0618,3.0,1.3481,38.188,Optimal
ghsarp-6-9-8,0.02,34.0067,34.0067,3.0,0.8685,21.94,Optimal
ghsarp-6-9-9,0.02,31.7688,31.7688,4.0,1.0911,31.068,Optimal
ghsarp-7-5-0,0.01,29.9113,29.9113,3.0,1.2253,33.154,Optimal
ghsarp-7-5-1,0.01,25.3138,25.3138,4.0,0.5303,14.91,Optimal
ghsarp-7-5-2,0.01,27.6965,27.6965,3.0,1.2828,32.094,Optimal
ghsarp-7-5-3,0.02,29.3339,29.3339,3.0,1.0489,29.34,Optimal
ghsarp-7-5-4,0.02,18.0118,18.0118,2.0,1.8718,52.826,Optimal
ghsarp-7-5-5,0.01,31.6897,31.6897,4.0,0.1842,4.136,Optimal
ghsarp-7-5-6,0.01,33.2075,33.2075,4.0,0.6189,15.124,Optimal
ghsarp-7-5-7,0.0,44.9231,44.9231,3.0,0.6661,17.062,Optimal
ghsarp-7-5-8,0.0,30.3622,30.3622,3.0,1.4563,46.042,Optimal
ghsarp-7-5-9,0.0,34.522,34.522,4.0,1.7248,46.8,Optimal
ghsarp-7-6-0,0.01,29.9828,29.9828,3.0,0.5133,10.796,Optimal
ghsarp-7-6-1,0.01,32.4099,32.4099,3.0,1.6285,42.85,Optimal
ghsarp-7-6-2,0.02,37.4219,37.4219,4.0,1.5397,39.212,Optimal
ghsarp-7-6-3,0.01,33.7741,33.7741,3.0,1.2788,35.346,Optimal
ghsarp-7-6-4,0.02,47.2736,47.2736,4.0,0.9124,20.326,Optimal
ghsarp-7-6-5,0.01,37.2801,37.2801,4.0,1.1453,26.456,Optimal
ghsarp-7-6-6,0.02,31.8127,31.8127,3.0,1.1243,29.012,Optimal
ghsarp-7-6-7,0.01,30.8085,30.8085,4.0,0.8213,23.422,Optimal
ghsarp-7-6-8,0.02,33.1994,33.1994,4.0,0.7481,17.004,Optimal
ghsarp-7-6-9,0.01,31.457,31.457,3.0,1.1669,27.342,Optimal
ghsarp-7-7-0,0.01,28.4846,28.4846,3.0,1.4526,35.638,Optimal
ghsarp-7-7-1,0.01,28.1399,28.1399,2.0,0.556,12.548,Optimal
ghsarp-7-7-2,0.02,30.1999,30.1999,4.0,1.6434,43.462,Optimal
ghsarp-7-7-3,0.0,28.7978,28.7978,4.0,1.9771,57.146,Optimal
ghsarp-7-7-4,0.02,34.0079,34.0079,3.0,0.752,20.584,Optimal
ghsarp-7-7-5,0.01,31.1457,31.1457,3.0,0.8778,22.322,Optimal
ghsarp-7-7-6,0.01,26.7874,26.7874,3.0,1.4022,36.99,Optimal
ghsarp-7-7-7,0.01,34.8132,34.8132,4.0,0.501,13.706,Optimal
ghsarp-7-7-8,0.01,36.0646,36.0646,4.0,0.9356,21.276,Optimal
ghsarp-7-7-9,0.01,44.1299,44.1299,3.0,0.8639,18.338,Optimal
ghsarp-7-8-0,0.03,34.4221,34.4221,3.0,1.7521,47.92,Optimal
ghsarp-7-8-1,0.01,44.8149,44.8149,3.0,0.9648,25.892,Optimal
ghsarp-7-8-2,0.02,37.5921,37.5921,3.0,1.1946,35.314,Optimal
ghsarp-7-8-3,0.01,34.0714,34.0714,3.0,1.0418,25.63,Optimal
ghsarp-7-8-4,0.01,40.0302,40.0302,4.0,1.2751,28.362,Optimal
ghsarp-7-8-5,0.01,33.032,33.032,4.0,0.9347,24.658,Optimal
ghsarp-7-8-6,0.02,35.1853,35.1853,3.0,1.0403,28.986,Optimal
ghsarp-7-8-7,0.02,44.5602,44.5602,4.0,1.2266,29.79,Optimal
ghsarp-7-8-8,0.01,49.7456,49.7456,4.0,1.3672,32.138,Optimal
ghsarp-7-8-9,0.02,33.93,33.93,3.0,1.0821,30.7,Optimal
ghsarp-8-5-0,0.02,35.7946,35.7946,3.0,1.6158,38.916,Optimal
ghsarp-8-5-1,0.02,31.0874,31.0874,3.0,1.26,34.578,Optimal
ghsarp-8-5-2,0.02,39.4098,39.4098,3.0,1.7066,42.636,Optimal
ghsarp-8-5-3,0.0,38.9197,38.9197,3.0,0.9018,26.724,Optimal
ghsarp-8-5-4,0.01,41.7508,41.7508,4.0,1.776,48.9,Optimal
ghsarp-8-5-5,0.01,39.5567,39.5567,4.0,0.5956,14.168,Optimal
ghsarp-8-5-6,0.01,34.4481,34.4481,3.0,1.403,37.022,Optimal
ghsarp-8-5-7,0.01,39.0535,39.0535,3.0,1.1081,28.348,Optimal
ghsarp-8-5-8,0.0,33.2498,33.2498,4.0,1.4702,43.194,Optimal
ghsarp-8-5-9,0.0,31.0389,31.0389,4.0,0.5723,16.63,Optimal
ghsarp-8-6-0,0.0,31.0422,31.0422,4.0,0.9082,26.988,Optimal
ghsarp-8-6-1,0.0,31.6027,31.6027,4.0,0.7522,17.174,Optimal
ghsarp-8-6-2,0.03,25.1557,25.1557,4.0,1.8739,52.912,Optimal
ghsarp-8-6-3,0.01,32.9884,32.9884,4.0,1.1647,34.086,Optimal
ghsarp-8-6-4,0.01,38.9382,38.9382,3.0,1.791,46.098,Optimal
ghsarp-8-6-5,0.01,53.9087,53.9087,4.0,0.7112,15.494,Optimal
ghsarp-8-6-6,0.01,35.8282,35.8282,4.0,1.2264,33.2,Optimal
ghsarp-8-6-7,0.02,35.9199,35.9199,4.0,1.3627,31.956,Optimal
ghsarp-8-6-8,0.01,40.5152,40.5152,3.0,1.3954,29.876,Optimal
ghsarp-8-6-9,0.01,45.4691,45.4691,3.0,0.8688,21.954,Optimal
ghsarp-8-7-0,0.02,39.4563,39.4563,3.0,1.2005,32.138,Optimal
ghsarp-8-7-1,0.0,54.5296,54.5296,4.0,0.6503,16.414,Optimal
ghsarp-8-7-2,0.01,38.0303,38.0303,3.0,0.641,19.448,Optimal
ghsarp-8-7-3,0.01,35.4611,35.4611,4.0,1.3409,37.892,Optimal
ghsarp-8-7-4,0.02,39.2249,39.2249,4.0,1.2875,28.87,Optimal
ghsarp-8-7-5,0.01,32.9766,32.9766,4.0,1.377,35.958,Optimal
ghsarp-8-7-6,0.01,43.7241,43.7241,5.0,1.1023,31.528,Optimal
ghsarp-8-7-7,0.02,44.4161,44.4161,3.0,1.8455,48.332,Optimal
ghsarp-8-7-8,0.01,58.0399,58.0399,4.0,0.8666,18.446,Optimal
ghsarp-8-7-9,0.02,36.8536,36.8536,4.0,1.0692,30.17,Optimal
ghsarp-9-5-0,0.02,44.717,44.717,4.0,2.0052,51.462,Optimal
ghsarp-9-5-1,0.02,33.6009,33.6009,4.0,1.5596,40.026,Optimal
ghsarp-9-5-2,0.02,30.5217,30.5217,3.0,1.3258,33.856,Optimal
ghsarp-9-5-3,0.02,37.9027,37.9027,4.0,1.2414,33.814,Optimal
ghsarp-9-5-4,0.0,42.0102,42.0102,4.0,1.4803,40.192,Optimal
ghsarp-9-5-5,0.02,41.8448,41.8448,4.0,1.1552,30.28,Optimal
ghsarp-9-5-6,0.01,44.2003,44.2003,4.0,0.6827,17.742,Optimal
ghsarp-9-5-7,0.02,35.4847,35.4847,3.0,0.9309,21.084,Optimal
ghsarp-9-5-8,0.01,38.7793,38.7793,4.0,0.6185,15.108,Optimal
ghsarp-9-5-9,0.02,46.5809,46.5809,3.0,1.5783,37.378,Optimal
ghsarp-9-6-0,0.02,49.0327,49.0327,3.0,1.9316,51.864,Optimal
ghsarp-9-6-1,0.01,60.1353,60.1353,4.0,0.659,13.352,Optimal
ghsarp-9-6-2,0.02,34.9743,34.9743,2.0,2.1372,60.292,Optimal
ghsarp-9-6-3,0.02,44.6439,44.6439,4.0,1.5219,35.064,Optimal
ghsarp-9-6-4,0.02,42.7471,42.7471,4.0,0.9656,22.506,Optimal
ghsarp-9-6-5,0.02,38.996,38.996,4.0,1.3235,26.928,Optimal
ghsarp-9-6-6,0.01,46.304,46.304,4.0,0.7315,19.74,Optimal
ghsarp-9-6-7,0.01,44.1922,44.1922,3.0,1.4759,36.594,Optimal
ghsarp-9-6-8,0.01,62.2982,62.2982,5.0,1.65,40.318,Optimal
ghsarp-9-6-9,0.02,38.0567,38.0567,4.0,1.8469,51.808,Optimal
csarp,,,,,,,
sarp-10-5-A-1,0.03,45.139,45.139,4.0,1.4691,32.9,Optimal
sarp-10-5-A-2,0.01,33.424,33.424,3.0,1.8232,44.0,Optimal
sarp-10-5-B-1,0.02,48.832,48.832,3.0,1.3667,28.7,Optimal
sarp-10-5-B-2,0.03,54.504,54.504,4.0,2.0085,51.6,Optimal
sarp-10-5-C-1,0.01,132.118,132.118,4.0,1.8911,50.2,Optimal
sarp-10-5-C-2,0.02,139.461,139.461,5.0,1.315,30.0,Optimal
sarp-5-10-A-1,0.02,22.2,22.2,3.0,0.924,20.8,Optimal
sarp-5-10-A-2,0.0,11.16,11.16,2.0,1.1923,31.8,Optimal
sarp-5-10-B-1,0.01,20.017,20.017,2.0,0.6329,15.7,Optimal
sarp-5-10-B-2,0.02,22.267,22.267,3.0,1.7752,55.7,Optimal
sarp-5-10-C-1,0.01,46.063,46.063,3.0,0.6837,21.2,Optimal
sarp-5-10-C-2,0.01,71.979,71.979,3.0,0.7988,22.5,Optimal
sarp-5-5-A-1,0.0,15.029,15.029,2.0,1.2972,36.1,Optimal
sarp-5-5-A-2,0.0,14.614,14.614,3.0,1.2118,32.6,Optimal
sarp-5-5-B-1,0.01,29.513,29.513,3.0,0.3472,7.4,Optimal
sarp-5-5-B-2,0.0,25.173,25.173,2.0,1.1313,29.3,Optimal
sarp-5-5-C-1,0.0,58.769,58.769,2.0,1.2654,34.8,Optimal
sarp-5-5-C-2,0.0,45.379,45.379,2.0,0.3862,9.0,Optimal
sarp-5-6-A-1,0.01,16.703,16.703,3.0,1.4825,43.7,Optimal
sarp-5-6-A-2,0.01,26.019,26.019,3.0,1.263,34.7,Optimal
sarp-5-6-B-1,0.0,32.611,32.611,2.0,0.3154,6.1,Optimal
sarp-5-6-B-2,0.0,19.559,19.559,2.0,1.0963,34.7,Optimal
sarp-5-6-C-1,0.01,67.751,67.751,3.0,0.4622,8.7,Optimal
sarp-5-6-C-2,0.0,71.438,71.438,3.0,0.5081,14.0,Optimal
sarp-5-7-A-1,0.0,11.546,11.546,2.0,1.2358,37.0,Optimal
sarp-5-7-A-2,0.01,14.17,14.17,1.0,1.4654,43.0,Optimal
sarp-5-7-B-1,0.0,28.687,28.687,2.0,1.2118,32.6,Optimal
sarp-5-7-B-2,0.02,32.016,32.016,2.0,1.2728,35.1,Optimal
sarp-5-7-C-1,0.01,48.779,48.779,3.0,0.8545,28.2,Optimal
sarp-5-7-C-2,0.0,49.969,49.969,2.0,0.5618,16.2,Optimal
sarp-5-8-A-1,0.0,12.695,12.695,2.0,1.7508,54.7,Optimal
sarp-5-8-A-2,0.01,13.142,13.142,3.0,0.5549,12.5,Optimal
sarp-5-8-B-1,0.01,33.25,33.25,3.0,1.602,48.6,Optimal
sarp-5-8-B-2,0.02,28.645,28.645,3.0,0.7085,18.8,Optimal
sarp-5-8-C-1,0.01,58.729,58.729,3.0,0.6569,20.1,Optimal
sarp-5-8-C-2,0.02,70.997,70.997,3.0,1.1118,28.5,Optimal
sarp-5-9-A-1,0.01,17.829,17.829,2.0,0.5866,13.8,Optimal
sarp-5-9-A-2,0.01,13.257,13.257,3.0,1.2362,33.6,Optimal
sarp-5-9-B-1,0.0,25.975,25.975,3.0,1.1045,28.2,Optimal
sarp-5-9-B-2,0.0,29.714,29.714,3.0,0.7524,20.6,Optimal
sarp-5-9-C-1,0.0,64.761,64.761,3.0,0.6671,17.1,Optimal
sarp-5-9-C-2,0.0,48.033,48.033,3.0,1.0037,30.9,Optimal
sarp-6-5-A-1,0.01,14.405,14.405,2.0,1.0967,31.3,Optimal
sarp-6-5-A-2,0.01,22.942,22.942,3.0,1.4781,40.1,Optimal
sarp-6-5-B-1,0.01,30.85,30.85,3.0,1.9,57.4,Optimal
sarp-6-5-B-2,0.01,36.9,36.9,3.0,1.2626,38.1,Optimal
sarp-6-5-C-1,0.0,94.917,94.917,4.0,0.9675,26.0,Optimal
sarp-6-5-C-2,0.01,54.601,54.601,3.0,2.0537,63.7,Optimal
sarp-6-6-A-1,0.01,30.693,30.693,4.0,1.2358,37.0,Optimal
sarp-6-6-A-2,0.02,20.783,20.783,2.0,0.8037,22.7,Optimal
sarp-6-6-B-1,0.0,46.556,46.556,3.0,1.2167,32.8,Optimal
sarp-6-6-B-2,0.01,31.659,31.659,3.0,1.6488,47.1,Optimal
sarp-6-6-C-1,0.01,62.579,62.579,4.0,1.6683,47.9,Optimal
sarp-6-6-C-2,0.02,67.999,67.999,4.0,0.7378,20.0,Optimal
sarp-6-7-A-1,0.02,17.444,17.444,3.0,1.2191,32.9,Optimal
sarp-6-7-A-2,0.01,22.054,22.054,2.0,1.4366,38.4,Optimal
sarp-6-7-B-1,0.02,27.672,27.672,2.0,1.3024,32.9,Optimal
sarp-6-7-B-2,0.01,27.975,27.975,3.0,1.5069,44.7,Optimal
sarp-6-7-C-1,0.02,50.634,50.634,2.0,1.2553,37.8,Optimal
sarp-6-7-C-2,0.01,63.445,63.445,3.0,1.3366,34.3,Optimal
sarp-6-8-A-1,0.0,9.98,9.98,2.0,2.0341,62.9,Optimal
sarp-6-8-A-2,0.01,20.594,20.594,2.0,1.5,41.0,Optimal
sarp-6-8-B-1,0.01,25.017,25.017,3.0,1.3585,35.2,Optimal
sarp-6-8-B-2,0.01,33.56,33.56,4.0,0.6646,17.0,Optimal
sarp-6-8-C-1,0.01,81.539,81.539,4.0,0.7134,19.0,Optimal
sarp-6-8-C-2,0.0,77.059,77.059,3.0,1.6805,48.4,Optimal
sarp-6-9-A-1,0.01,13.734,13.734,3.0,1.3195,33.6,Optimal
sarp-6-9-A-2,0.01,24.125,24.125,4.0,1.4854,40.4,Optimal
sarp-6-9-B-1,0.02,20.599,20.599,3.0,1.5435,46.2,Optimal
sarp-6-9-B-2,0.01,30.495,30.495,4.0,1.5805,44.3,Optimal
sarp-6-9-C-1,0.01,65.732,65.732,3.0,0.6085,14.7,Optimal
sarp-6-9-C-2,0.01,84.379,84.379,4.0,1.1776,31.2,Optimal
sarp-7-5-A-1,0.0,19.486,19.486,3.0,1.7122,49.7,Optimal
sarp-7-5-A-2,0.0,17.461,17.461,3.0,1.8293,54.5,Optimal
sarp-7-5-B-1,0.01,31.067,31.067,3.0,1.9907,57.7,Optimal
sarp-7-5-B-2,0.0,43.461,43.461,4.0,1.8195,54.1,Optimal
sarp-7-5-C-1,0.01,76.857,76.857,3.0,1.5776,47.6,Optimal
sarp-7-5-C-2,0.02,77.435,77.435,3.0,1.6094,48.9,Optimal
sarp-7-6-A-1,0.0,14.498,14.498,3.0,0.9626,25.8,Optimal
sarp-7-6-A-2,0.02,24.028,24.028,4.0,1.0898,27.6,Optimal
sarp-7-6-B-1,0.01,30.183,30.183,3.0,1.1138,32.0,Optimal
sarp-7-6-B-2,0.01,39.018,39.018,3.0,1.6687,44.5,Optimal
sarp-7-6-C-1,0.0,99.214,99.214,4.0,1.1289,29.2,Optimal
sarp-7-6-C-2,0.02,99.447,99.447,4.0,1.1045,28.2,Optimal
sarp-7-7-A-1,0.0,39.534,39.534,3.0,1.376,32.5,Optimal
sarp-7-7-A-2,0.02,19.394,19.394,3.0,1.7126,46.3,Optimal
sarp-7-7-B-1,0.0,27.251,27.251,3.0,1.5488,43.0,Optimal
sarp-7-7-B-2,0.01,50.432,50.432,4.0,1.0065,27.6,Optimal
sarp-7-7-C-1,0.01,85.401,85.401,4.0,0.9654,22.5,Optimal
sarp-7-7-C-2,0.01,83.606,83.606,4.0,0.7252,22.9,Optimal
sarp-7-8-A-1,0.01,21.27,21.27,3.0,1.163,30.6,Optimal
sarp-7-8-A-2,0.02,12.408,12.408,2.0,1.4976,40.9,Optimal
sarp-7-8-B-1,0.02,39.344,39.344,3.0,1.8073,53.6,Optimal
sarp-7-8-B-2,0.02,27.409,27.409,3.0,0.9138,23.8,Optimal
sarp-7-8-C-1,0.01,66.526,66.526,4.0,1.9512,59.5,Optimal
sarp-7-8-C-2,0.02,78.033,78.033,3.0,1.5073,41.3,Optimal
sarp-8-5-A-1,0.01,25.948,25.948,2.0,1.9496,52.6,Optimal
sarp-8-5-A-2,0.02,26.782,26.782,1.0,1.7374,43.9,Optimal
sarp-8-5-B-1,0.01,39.967,39.967,2.0,1.1707,27.5,Optimal
sarp-8-5-B-2,0.01,40.766,40.766,3.0,1.4313,41.6,Optimal
sarp-8-5-C-1,0.0,87.963,87.963,4.0,1.7976,53.2,Optimal
sarp-8-5-C-2,0.01,81.468,81.468,3.0,1.5024,41.1,Optimal
sarp-8-6-A-1,0.02,23.566,23.566,3.0,1.6516,43.8,Optimal
sarp-8-6-A-2,0.02,23.545,23.545,3.0,1.3902,36.5,Optimal
sarp-8-6-B-1,0.02,45.689,45.689,4.0,0.7752,14.7,Optimal
sarp-8-6-B-2,0.02,41.526,41.526,4.0,1.5321,38.9,Optimal
sarp-8-6-C-1,0.02,67.976,67.976,3.0,2.0053,58.3,Optimal
sarp-8-6-C-2,0.01,95.344,95.344,5.0,1.9614,56.5,Optimal
sarp-8-7-A-1,0.02,23.812,23.812,4.0,1.4902,40.6,Optimal
sarp-8-7-A-2,0.01,40.39,40.39,4.0,1.4833,36.9,Optimal
sarp-8-7-B-1,0.01,38.477,38.477,4.0,0.8333,20.5,Optimal
