Instance,SumCol2,SumCol3,SumCol4,Col5_from_csv2,Col6_from_csv2,Col7_from_csv2,Status
ghsarp-7-6-8,0.13,41.1046,41.1046,6.0,1.1341,46.498,Optimal
ghsarp-7-6-9,0.23,41.4137,41.4137,6.0,0.966,39.604,Optimal
ghsarp-7-7-0,0.23,39.3341,41.4247,7.0,1.505,61.704,Optimal
ghsarp-7-7-1,0.17,36.292,40.3853,7.0,1.4845,60.866,Optimal
ghsarp-7-7-2,0.26,37.9898,37.9898,7.0,1.4471,59.33,Optimal
ghsarp-7-7-3,0.34,38.0265,38.0265,7.0,1.8514,75.908,Optimal
ghsarp-7-7-4,0.26,42.0247,43.3827,7.0,1.2686,52.014,Optimal
ghsarp-7-7-5,0.21,38.1673,41.1226,7.0,2.0035,82.144,Optimal
ghsarp-7-7-6,0.22,38.6405,38.6405,7.0,1.6207,66.448,Optimal
ghsarp-7-7-7,0.16,39.6016,39.6016,7.0,1.2741,52.24,Optimal
ghsarp-7-7-8,0.25,44.0694,44.084,7.0,1.4025,57.502,Optimal
ghsarp-7-7-9,0.16,50.1112,50.1112,7.0,1.5188,62.272,Optimal
ghsarp-7-8-0,0.5,50.819,50.819,7.0,1.4222,58.31,Optimal
ghsarp-7-8-1,0.6,52.7266,59.9222,8.0,1.4142,57.984,Optimal
ghsarp-7-8-2,0.33,42.2256,45.8523,8.0,1.8189,74.576,Optimal
ghsarp-7-8-3,0.18,42.817,42.817,7.0,1.1643,47.738,Optimal
ghsarp-7-8-4,0.25,44.7789,47.0371,8.0,1.2457,51.072,Optimal
ghsarp-7-8-5,0.2,45.6522,45.6522,7.0,1.1689,47.924,Optimal
ghsarp-7-8-6,0.5,47.0258,51.9582,8.0,1.2189,49.976,Optimal
ghsarp-7-8-7,0.34,57.1131,59.0011,8.0,0.9691,39.734,Optimal
ghsarp-7-8-8,0.58,62.0125,63.2302,8.0,1.021,41.862,Optimal
ghsarp-7-8-9,0.27,43.5374,43.5374,7.0,1.6023,65.694,Optimal
ghsarp-8-5-0,0.36,42.4535,44.9277,5.0,1.0809,44.316,Optimal
ghsarp-8-5-1,0.17,33.6167,33.6167,5.0,1.7511,71.794,Optimal
ghsarp-8-5-2,0.18,48.607,48.607,5.0,1.2566,51.52,Optimal
ghsarp-8-5-3,0.23,43.8179,43.8179,5.0,1.8969,77.772,Optimal
ghsarp-8-5-4,0.2,50.0561,50.0561,5.0,0.8418,34.514,Optimal
ghsarp-8-5-5,0.03,42.6494,42.6494,5.0,1.2875,52.786,Optimal
ghsarp-8-5-6,0.23,40.0299,40.0299,5.0,1.3424,55.038,Optimal
ghsarp-8-5-7,0.14,46.754,46.754,5.0,1.2133,49.746,Optimal
ghsarp-8-5-8,0.13,42.4025,42.4025,5.0,1.4759,60.512,Optimal
ghsarp-8-5-9,0.19,33.9568,33.9568,5.0,1.472,60.35,Optimal
ghsarp-8-6-0,0.25,40.6646,40.6646,6.0,1.5926,65.298,Optimal
ghsarp-8-6-1,0.51,39.8613,39.8613,6.0,1.5727,64.48,Optimal
ghsarp-8-6-2,0.26,32.8434,32.8434,6.0,1.7652,72.372,Optimal
ghsarp-8-6-3,0.25,39.5951,39.5951,6.0,1.8652,76.472,Optimal
ghsarp-8-6-4,0.21,46.2781,46.2781,6.0,1.2771,52.36,Optimal
ghsarp-8-6-5,0.22,60.9488,60.9488,6.0,0.948,38.87,Optimal
ghsarp-8-6-6,0.29,42.5584,42.5584,6.0,1.64,67.24,Optimal
ghsarp-8-6-7,0.31,41.434,41.434,6.0,1.4363,58.888,Optimal
ghsarp-8-6-8,0.21,46.0047,46.0047,5.0,1.0539,43.212,Optimal
ghsarp-8-6-9,0.43,53.9644,54.8949,6.0,1.6712,68.52,Optimal
ghsarp-8-7-0,0.17,52.4112,52.4112,6.0,1.3509,55.386,Optimal
ghsarp-8-7-1,0.49,59.4019,61.4556,7.0,1.1325,46.434,Optimal
ghsarp-8-7-2,0.22,49.6828,49.6828,7.0,1.443,59.164,Optimal
ghsarp-8-7-3,0.32,40.653,40.653,6.0,1.591,65.23,Optimal
ghsarp-8-7-4,0.38,45.1028,45.1028,7.0,1.3806,56.604,Optimal
ghsarp-8-7-5,0.25,45.4931,45.4931,7.0,1.2418,50.916,Optimal
ghsarp-8-7-6,0.28,51.2264,51.2264,7.0,1.3386,54.882,Optimal
ghsarp-8-7-7,0.26,59.3382,59.3382,7.0,1.2242,50.194,Optimal
ghsarp-8-7-8,0.64,66.4361,66.4361,7.0,1.0858,44.518,Optimal
ghsarp-8-7-9,0.29,46.8996,46.8996,6.0,1.4296,58.614,Optimal
ghsarp-9-5-0,0.35,49.1904,49.1904,5.0,1.3549,55.55,Optimal
ghsarp-9-5-1,0.21,39.5418,39.5418,5.0,1.6163,66.27,Optimal
ghsarp-9-5-2,0.23,35.868,35.868,5.0,1.7707,72.6,Optimal
ghsarp-9-5-3,0.23,41.8329,41.8329,5.0,1.7464,71.604,Optimal
ghsarp-9-5-4,0.34,46.9025,46.9025,5.0,1.2868,52.76,Optimal
ghsarp-9-5-5,2.17,51.8374,51.8374,5.0,1.3854,56.8,Optimal
ghsarp-9-5-6,0.21,46.4862,46.4862,5.0,1.3553,55.566,Optimal
ghsarp-9-5-7,0.21,41.9345,41.9345,5.0,1.5079,61.824,Optimal
ghsarp-9-5-8,0.21,40.151,40.151,4.0,1.3124,53.81,Optimal
ghsarp-9-5-9,0.24,55.9385,55.9385,5.0,1.4627,59.97,Optimal
ghsarp-9-6-0,0.43,56.1982,56.1982,5.0,1.3291,54.492,Optimal
ghsarp-9-6-1,0.34,67.2313,67.2313,6.0,1.067,43.746,Optimal
ghsarp-9-6-2,0.66,48.0096,48.0096,6.0,1.812,74.292,Optimal
ghsarp-9-6-3,0.41,46.4883,46.4883,5.0,1.3514,55.408,Optimal
ghsarp-9-6-4,0.47,49.274,49.274,6.0,1.0182,41.746,Optimal
ghsarp-9-6-5,0.4,48.1558,48.1558,6.0,1.7516,71.814,Optimal
ghsarp-9-6-6,0.32,54.3066,54.3066,6.0,1.2433,50.974,Optimal
ghsarp-9-6-7,0.45,58.4472,58.4472,6.0,1.357,55.638,Optimal
ghsarp-9-6-8,0.37,68.974,68.974,6.0,0.9222,37.812,Optimal
ghsarp-9-6-9,0.33,45.668,45.668,5.0,1.6008,65.634,Optimal
csarp,,,,,,,
sarp-10-5-A-1,0.29,46.056,46.056,5.0,1.2122,49.7,Optimal
sarp-10-5-A-2,0.38,39.703,39.703,5.0,1.7537,71.9,Optimal
sarp-10-5-B-1,0.36,59.936,59.936,5.0,1.4,57.4,Optimal
sarp-10-5-B-2,0.47,62.946,62.946,5.0,1.361,55.8,Optimal
sarp-10-5-C-1,0.24,135.246,135.246,5.0,1.3902,57.0,Optimal
sarp-10-5-C-2,0.34,144.015,144.015,5.0,1.0341,42.4,Optimal
sarp-5-10-A-1,0.13,29.919,36.29,8.0,1.2,49.2,Optimal
sarp-5-10-A-2,0.1,18.8,25.657,8.0,1.5415,63.2,Optimal
sarp-5-10-B-1,0.05,29.092,32.662,7.0,1.3561,55.6,Optimal
sarp-5-10-B-2,0.15,33.432,41.924,9.0,1.6976,69.6,Optimal
sarp-5-10-C-1,0.12,63.763,70.597,8.0,1.7463,71.6,Optimal
sarp-5-10-C-2,0.09,92.446,108.772,9.0,1.3829,56.7,Optimal
sarp-5-5-A-1,0.07,19.869,20.261,5.0,1.7488,71.7,Optimal
sarp-5-5-A-2,0.03,19.123,19.123,4.0,1.1756,48.2,Optimal
sarp-5-5-B-1,0.04,44.214,44.214,4.0,0.9634,39.5,Optimal
sarp-5-5-B-2,0.04,32.426,33.945,5.0,1.1585,47.5,Optimal
sarp-5-5-C-1,0.05,84.363,84.363,5.0,0.9878,40.5,Optimal
sarp-5-5-C-2,0.04,51.794,55.876,5.0,0.8098,33.2,Optimal
sarp-5-6-A-1,0.06,23.57,24.513,6.0,1.7,69.7,Optimal
sarp-5-6-A-2,0.05,37.434,37.434,5.0,1.1244,46.1,Optimal
sarp-5-6-B-1,0.07,38.849,42.332,6.0,1.7585,72.1,Optimal
sarp-5-6-B-2,0.04,31.195,38.97,6.0,1.8146,74.4,Optimal
sarp-5-6-C-1,0.07,82.19,85.054,6.0,0.7683,31.5,Optimal
sarp-5-6-C-2,0.08,83.577,83.577,5.0,1.0268,42.1,Optimal
sarp-5-7-A-1,0.11,25.826,28.248,6.0,1.461,59.9,Optimal
sarp-5-7-A-2,0.08,25.341,29.363,6.0,1.3902,57.0,Optimal
sarp-5-7-B-1,0.08,43.861,45.464,6.0,1.3829,56.7,Optimal
sarp-5-7-B-2,0.05,45.442,49.619,6.0,1.4122,57.9,Optimal
sarp-5-7-C-1,0.11,63.657,69.409,7.0,1.422,58.3,Optimal
sarp-5-7-C-2,0.02,64.618,64.618,5.0,1.5854,65.0,Optimal
sarp-5-8-A-1,0.07,22.788,25.74,7.0,2.0268,83.1,Optimal
sarp-5-8-A-2,0.11,21.091,24.62,8.0,1.9561,80.2,Optimal
sarp-5-8-B-1,0.09,46.857,54.283,8.0,1.5634,64.1,Optimal
sarp-5-8-B-2,0.1,37.527,45.648,7.0,1.222,50.1,Optimal
sarp-5-8-C-1,0.08,70.823,73.844,7.0,1.7756,72.8,Optimal
sarp-5-8-C-2,0.1,83.445,90.377,8.0,0.9049,37.1,Optimal
sarp-5-9-A-1,0.08,22.933,24.675,5.0,1.2171,49.9,Optimal
sarp-5-9-A-2,0.15,20.182,23.698,7.0,1.8122,74.3,Optimal
sarp-5-9-B-1,0.09,33.676,40.627,8.0,1.5219,62.4,Optimal
sarp-5-9-B-2,0.1,33.213,35.881,5.0,1.1683,47.9,Optimal
sarp-5-9-C-1,0.14,86.72,97.205,8.0,1.1122,45.6,Optimal
sarp-5-9-C-2,0.09,57.479,62.796,8.0,1.7,69.7,Optimal
sarp-6-5-A-1,0.1,17.432,18.759,5.0,1.6634,68.2,Optimal
sarp-6-5-A-2,0.08,28.942,32.227,5.0,1.2658,51.9,Optimal
sarp-6-5-B-1,0.12,42.212,42.212,5.0,1.561,64.0,Optimal
sarp-6-5-B-2,0.05,38.39,38.39,5.0,1.778,72.9,Optimal
sarp-6-5-C-1,0.1,95.962,95.962,5.0,1.0707,43.9,Optimal
sarp-6-5-C-2,0.08,74.973,74.973,5.0,1.1781,48.3,Optimal
sarp-6-6-A-1,0.18,38.759,38.759,6.0,1.461,59.9,Optimal
sarp-6-6-A-2,0.11,25.048,25.388,6.0,1.7683,72.5,Optimal
sarp-6-6-B-1,0.1,63.631,63.631,6.0,1.161,47.6,Optimal
sarp-6-6-B-2,0.09,35.728,39.882,6.0,1.7634,72.3,Optimal
sarp-6-6-C-1,0.09,91.503,91.503,6.0,1.5073,61.8,Optimal
sarp-6-6-C-2,0.2,75.304,75.304,6.0,1.4878,61.0,Optimal
sarp-6-7-A-1,0.2,23.014,24.458,6.0,1.6634,68.2,Optimal
sarp-6-7-A-2,0.2,34.557,35.987,7.0,1.4951,61.3,Optimal
sarp-6-7-B-1,0.16,41.883,45.167,6.0,1.2366,50.7,Optimal
sarp-6-7-B-2,0.16,41.644,45.358,7.0,1.6293,66.8,Optimal
sarp-6-7-C-1,0.11,67.942,70.751,6.0,1.4073,57.7,Optimal
sarp-6-7-C-2,0.28,77.453,77.453,6.0,1.4488,59.4,Optimal
sarp-6-8-A-1,0.19,19.122,21.028,6.0,1.8829,77.2,Optimal
sarp-6-8-A-2,0.2,27.421,31.642,7.0,1.7366,71.2,Optimal
sarp-6-8-B-1,0.37,38.669,45.681,8.0,1.839,75.4,Optimal
sarp-6-8-B-2,0.26,42.17,45.45,7.0,1.6244,66.6,Optimal
sarp-6-8-C-1,0.18,96.699,102.395,8.0,1.0805,44.3,Optimal
sarp-6-8-C-2,0.16,100.168,103.067,8.0,1.7195,70.5,Optimal
sarp-6-9-A-1,0.21,22.425,25.086,7.0,1.6902,69.3,Optimal
sarp-6-9-A-2,0.23,31.389,34.934,8.0,1.8146,74.4,Optimal
sarp-6-9-B-1,0.24,35.838,39.571,8.0,1.3659,56.0,Optimal
sarp-6-9-B-2,0.22,39.526,41.934,8.0,2.2317,91.5,Optimal
sarp-6-9-C-1,0.23,81.778,87.421,8.0,1.1829,48.5,Optimal
sarp-6-9-C-2,0.2,104.951,106.489,7.0,1.0293,42.2,Optimal
sarp-7-5-A-1,0.12,27.357,27.357,5.0,1.7805,73.0,Optimal
sarp-7-5-A-2,0.13,27.469,27.469,5.0,1.8219,74.7,Optimal
sarp-7-5-B-1,0.1,40.594,40.594,5.0,1.0585,43.4,Optimal
sarp-7-5-B-2,0.08,47.829,47.829,5.0,1.6415,67.3,Optimal
sarp-7-5-C-1,0.09,88.707,88.707,5.0,1.3463,55.2,Optimal
sarp-7-5-C-2,0.11,97.098,97.098,5.0,1.7342,71.1,Optimal
sarp-7-6-A-1,0.1,21.864,22.97,5.0,1.8,73.8,Optimal
sarp-7-6-A-2,0.21,34.74,34.74,6.0,1.3488,55.3,Optimal
sarp-7-6-B-1,0.21,35.232,37.879,6.0,1.4878,61.0,Optimal
sarp-7-6-B-2,0.22,46.181,48.722,6.0,1.7146,70.3,Optimal
sarp-7-6-C-1,0.16,113.745,113.745,6.0,1.2293,50.4,Optimal
sarp-7-6-C-2,0.19,113.241,113.241,6.0,1.0195,41.8,Optimal
sarp-7-7-A-1,0.2,46.734,46.734,6.0,1.0878,44.6,Optimal
sarp-7-7-A-2,0.24,31.774,31.774,7.0,1.5415,63.2,Optimal
sarp-7-7-B-1,0.19,47.51,49.643,7.0,1.5707,64.4,Optimal
sarp-7-7-B-2,0.18,65.572,65.572,7.0,1.1341,46.5,Optimal
sarp-7-7-C-1,0.15,107.7,107.7,7.0,1.5024,61.6,Optimal
sarp-7-7-C-2,0.29,100.171,100.171,7.0,1.4244,58.4,Optimal
sarp-7-8-A-1,0.29,33.419,33.488,8.0,1.7463,71.6,Optimal
sarp-7-8-A-2,0.25,27.085,27.085,7.0,2.0219,82.9,Optimal
sarp-7-8-B-1,0.55,52.657,54.269,8.0,2.0537,84.2,Optimal
sarp-7-8-B-2,0.41,41.271,45.833,8.0,1.9268,79.0,Optimal
sarp-7-8-C-1,0.67,81.264,85.564,8.0,2.122,87.0,Optimal
sarp-7-8-C-2,0.46,97.147,101.287,8.0,1.5073,61.8,Optimal
sarp-8-5-A-1,0.27,37.87,37.87,5.0,1.4146,58.0,Optimal
sarp-8-5-A-2,0.15,33.377,34.803,5.0,1.5683,64.3,Optimal
sarp-8-5-B-1,0.15,53.97,53.97,5.0,1.1927,48.9,Optimal
sarp-8-5-B-2,0.26,48.273,48.273,5.0,2.1829,89.5,Optimal
sarp-8-5-C-1,0.34,110.412,110.412,5.0,1.0902,44.7,Optimal
sarp-8-5-C-2,0.2,99.336,99.336,5.0,1.0341,42.4,Optimal
sarp-8-6-A-1,0.24,39.253,39.253,6.0,1.5195,62.3,Optimal
sarp-8-6-A-2,0.3,33.279,33.279,6.0,1.6634,68.2,Optimal
sarp-8-6-B-1,0.5,49.725,52.231,6.0,1.5707,64.4,Optimal
sarp-8-6-B-2,0.5,46.101,46.101,6.0,1.2463,51.1,Optimal
sarp-8-6-C-1,0.24,79.659,79.659,6.0,1.7561,72.0,Optimal
sarp-8-6-C-2,0.24,105.982,105.982,6.0,1.2415,50.9,Optimal
sarp-8-7-A-1,0.49,33.109,34.699,7.0,1.8317,75.1,Optimal
sarp-8-7-A-2,0.33,41.385,44.107,7.0,1.5073,61.8,Optimal
sarp-8-7-B-1,0.28,48.583,52.661,7.0,1.4659,60.1,Optimal
sarp-8-7-B-2,0.46,52.424,52.424,7.0,1.5439,63.3,Optimal
